#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.103073E-04   0.201715E+08   0.201715E+08   0.268820E+08   0.268816E+08   0.201716E+08   0.201715E+08   0.201715E+08   0.201782E+08  -0.627448E+00   0.116060E+08   0.116060E+08   0.580072E+01
   0.113908E-04   0.201715E+08   0.201715E+08   0.268790E+08   0.268786E+08   0.201715E+08   0.201715E+08   0.201715E+08   0.201782E+08  -0.627451E+00   0.116061E+08   0.116061E+08   0.641025E+01
   0.125881E-04   0.201714E+08   0.201714E+08   0.268754E+08   0.268749E+08   0.201715E+08   0.201715E+08   0.201714E+08   0.201782E+08  -0.627454E+00   0.116062E+08   0.116062E+08   0.708380E+01
   0.139113E-04   0.201714E+08   0.201714E+08   0.268711E+08   0.268703E+08   0.201715E+08   0.201714E+08   0.201714E+08   0.201782E+08  -0.627458E+00   0.116063E+08   0.116063E+08   0.782804E+01
   0.153735E-04   0.201714E+08   0.201714E+08   0.268657E+08   0.268648E+08   0.201715E+08   0.201714E+08   0.201714E+08   0.201781E+08  -0.627463E+00   0.116064E+08   0.116064E+08   0.865040E+01
   0.169895E-04   0.201714E+08   0.201714E+08   0.268591E+08   0.268581E+08   0.201715E+08   0.201714E+08   0.201714E+08   0.201781E+08  -0.627469E+00   0.116065E+08   0.116065E+08   0.955903E+01
   0.187753E-04   0.201714E+08   0.201714E+08   0.268511E+08   0.268498E+08   0.201715E+08   0.201714E+08   0.201714E+08   0.201781E+08  -0.627477E+00   0.116067E+08   0.116067E+08   0.105629E+02
   0.207488E-04   0.201714E+08   0.201714E+08   0.268414E+08   0.268398E+08   0.201715E+08   0.201714E+08   0.201714E+08   0.201781E+08  -0.627486E+00   0.116069E+08   0.116069E+08   0.116721E+02
   0.229298E-04   0.201713E+08   0.201713E+08   0.268294E+08   0.268275E+08   0.201714E+08   0.201714E+08   0.201713E+08   0.201781E+08  -0.627497E+00   0.116072E+08   0.116072E+08   0.128974E+02
   0.253400E-04   0.201713E+08   0.201713E+08   0.268149E+08   0.268125E+08   0.201714E+08   0.201713E+08   0.201713E+08   0.201780E+08  -0.627511E+00   0.116075E+08   0.116075E+08   0.142510E+02
   0.280036E-04   0.201713E+08   0.201713E+08   0.267971E+08   0.267942E+08   0.201714E+08   0.201713E+08   0.201713E+08   0.201780E+08  -0.627527E+00   0.116079E+08   0.116079E+08   0.157460E+02
   0.309472E-04   0.201712E+08   0.201712E+08   0.267754E+08   0.267719E+08   0.201713E+08   0.201712E+08   0.201712E+08   0.201779E+08  -0.627548E+00   0.116084E+08   0.116084E+08   0.173973E+02
   0.342001E-04   0.201712E+08   0.201712E+08   0.267490E+08   0.267447E+08   0.201713E+08   0.201712E+08   0.201712E+08   0.201779E+08  -0.627572E+00   0.116089E+08   0.116089E+08   0.192207E+02
   0.377950E-04   0.201711E+08   0.201711E+08   0.267167E+08   0.267114E+08   0.201712E+08   0.201711E+08   0.201711E+08   0.201778E+08  -0.627603E+00   0.116096E+08   0.116096E+08   0.212341E+02
   0.417678E-04   0.201710E+08   0.201710E+08   0.266773E+08   0.266709E+08   0.201711E+08   0.201710E+08   0.201710E+08   0.201777E+08  -0.627640E+00   0.116105E+08   0.116105E+08   0.234565E+02
