   0.103073E-04   0.199270E+08   0.199270E+08   0.265561E+08   0.265558E+08   0.199271E+08   0.199271E+08   0.199270E+08   0.199337E+08  -0.565912E+00   0.109683E+08   0.109683E+08   0.579552E+01
   0.113908E-04   0.199270E+08   0.199270E+08   0.265532E+08   0.265527E+08   0.199271E+08   0.199271E+08   0.199270E+08   0.199337E+08  -0.565913E+00   0.109684E+08   0.109684E+08   0.640452E+01
   0.125881E-04   0.199270E+08   0.199270E+08   0.265496E+08   0.265490E+08   0.199271E+08   0.199270E+08   0.199270E+08   0.199337E+08  -0.565915E+00   0.109684E+08   0.109684E+08   0.707745E+01
   0.139113E-04   0.199270E+08   0.199270E+08   0.265452E+08   0.265445E+08   0.199271E+08   0.199270E+08   0.199270E+08   0.199337E+08  -0.565918E+00   0.109685E+08   0.109685E+08   0.782104E+01
   0.153735E-04   0.199270E+08   0.199270E+08   0.265399E+08   0.265390E+08   0.199271E+08   0.199270E+08   0.199270E+08   0.199337E+08  -0.565921E+00   0.109686E+08   0.109686E+08   0.864265E+01
   0.169895E-04   0.199270E+08   0.199270E+08   0.265334E+08   0.265323E+08   0.199271E+08   0.199270E+08   0.199270E+08   0.199337E+08  -0.565924E+00   0.109687E+08   0.109687E+08   0.955047E+01
   0.187753E-04   0.199270E+08   0.199270E+08   0.265254E+08   0.265241E+08   0.199271E+08   0.199270E+08   0.199270E+08   0.199336E+08  -0.565928E+00   0.109689E+08   0.109689E+08   0.105535E+02
   0.207488E-04   0.199270E+08   0.199270E+08   0.265156E+08   0.265141E+08   0.199271E+08   0.199270E+08   0.199270E+08   0.199336E+08  -0.565934E+00   0.109690E+08   0.109690E+08   0.116616E+02
   0.229298E-04   0.199270E+08   0.199270E+08   0.265038E+08   0.265018E+08   0.199271E+08   0.199270E+08   0.199270E+08   0.199336E+08  -0.565940E+00   0.109692E+08   0.109692E+08   0.128858E+02
   0.253400E-04   0.199270E+08   0.199270E+08   0.264893E+08   0.264869E+08   0.199270E+08   0.199270E+08   0.199270E+08   0.199336E+08  -0.565948E+00   0.109695E+08   0.109695E+08   0.142382E+02
   0.280036E-04   0.199269E+08   0.199269E+08   0.264715E+08   0.264687E+08   0.199270E+08   0.199269E+08   0.199269E+08   0.199336E+08  -0.565957E+00   0.109698E+08   0.109698E+08   0.157319E+02
   0.309472E-04   0.199269E+08   0.199269E+08   0.264499E+08   0.264464E+08   0.199270E+08   0.199269E+08   0.199269E+08   0.199335E+08  -0.565969E+00   0.109701E+08   0.109701E+08   0.173817E+02
   0.342001E-04   0.199269E+08   0.199269E+08   0.264236E+08   0.264193E+08   0.199270E+08   0.199269E+08   0.199269E+08   0.199335E+08  -0.565983E+00   0.109706E+08   0.109706E+08   0.192035E+02
   0.377950E-04   0.199268E+08   0.199268E+08   0.263914E+08   0.263861E+08   0.199269E+08   0.199268E+08   0.199268E+08   0.199334E+08  -0.566001E+00   0.109711E+08   0.109711E+08   0.212150E+02
   0.417678E-04   0.199268E+08   0.199268E+08   0.263522E+08   0.263457E+08   0.199269E+08   0.199268E+08   0.199268E+08   0.199334E+08  -0.566022E+00   0.109718E+08   0.109718E+08   0.234355E+02
   0.461581E-04   0.199267E+08   0.199267E+08   0.263043E+08   0.262965E+08   0.199268E+08   0.199267E+08   0.199267E+08   0.199333E+08  -0.566048E+00   0.109726E+08   0.109726E+08   0.258860E+02
   0.510099E-04   0.199266E+08   0.199266E+08   0.262460E+08   0.262365E+08   0.199267E+08   0.199266E+08   0.199266E+08   0.199332E+08  -0.566080E+00   0.109736E+08   0.109736E+08   0.285897E+02
   0.563718E-04   0.199265E+08   0.199265E+08   0.261749E+08   0.261633E+08   0.199266E+08   0.199265E+08   0.199265E+08   0.199331E+08  -0.566119E+00   0.109748E+08   0.109748E+08   0.315716E+02
   0.622972E-04   0.199264E+08   0.199264E+08   0.260884E+08   0.260742E+08   0.199265E+08   0.199264E+08   0.199264E+08   0.199329E+08  -0.566166E+00   0.109762E+08   0.109762E+08   0.348587E+02
   0.688454E-04   0.199262E+08   0.199262E+08   0.259831E+08   0.259659E+08   0.199263E+08   0.199262E+08   0.199262E+08   0.199327E+08  -0.566224E+00   0.109780E+08   0.109780E+08   0.384805E+02
   0.760820E-04   0.199261E+08   0.199260E+08   0.258550E+08   0.258341E+08   0.199261E+08   0.199261E+08   0.199261E+08   0.199325E+08  -0.566294E+00   0.109802E+08   0.109802E+08   0.424682E+02
   0.840792E-04   0.199258E+08   0.199258E+08   0.256994E+08   0.256740E+08   0.199259E+08   0.199258E+08   0.199258E+08   0.199323E+08  -0.566380E+00   0.109829E+08   0.109829E+08   0.468553E+02
   0.929170E-04   0.199256E+08   0.199255E+08   0.255106E+08   0.254797E+08   0.199256E+08   0.199256E+08   0.199256E+08   0.199319E+08  -0.566485E+00   0.109861E+08   0.109861E+08   0.516769E+02
   0.102684E-03   0.199252E+08   0.199252E+08   0.252818E+08   0.252444E+08   0.199253E+08   0.199252E+08   0.199252E+08   0.199316E+08  -0.566612E+00   0.109901E+08   0.109901E+08   0.569697E+02
   0.113477E-03   0.199248E+08   0.199248E+08   0.250051E+08   0.249598E+08   0.199249E+08   0.199248E+08   0.199248E+08   0.199311E+08  -0.566768E+00   0.109949E+08   0.109949E+08   0.627708E+02
   0.125405E-03   0.199244E+08   0.199243E+08   0.246710E+08   0.246163E+08   0.199244E+08   0.199244E+08   0.199243E+08   0.199305E+08  -0.566958E+00   0.110008E+08   0.110008E+08   0.691175E+02
   0.138587E-03   0.199238E+08   0.199237E+08   0.242688E+08   0.242029E+08   0.199238E+08   0.199238E+08   0.199238E+08   0.199298E+08  -0.567188E+00   0.110080E+08   0.110079E+08   0.760454E+02
   0.153154E-03   0.199231E+08   0.199229E+08   0.237862E+08   0.237070E+08   0.199231E+08   0.199231E+08   0.199230E+08   0.199290E+08  -0.567469E+00   0.110167E+08   0.110166E+08   0.835869E+02
   0.169253E-03   0.199222E+08   0.199221E+08   0.232093E+08   0.231145E+08   0.199222E+08   0.199222E+08   0.199222E+08   0.199280E+08  -0.567810E+00   0.110273E+08   0.110272E+08   0.917684E+02
   0.187044E-03   0.199212E+08   0.199210E+08   0.225229E+08   0.224100E+08   0.199212E+08   0.199212E+08   0.199212E+08   0.199268E+08  -0.568223E+00   0.110401E+08   0.110400E+08   0.100607E+03
   0.206704E-03   0.199200E+08   0.199197E+08   0.217113E+08   0.215775E+08   0.199199E+08   0.199199E+08   0.199199E+08   0.199253E+08  -0.568725E+00   0.110557E+08   0.110556E+08   0.110106E+03
   0.228432E-03   0.199185E+08   0.199182E+08   0.207584E+08   0.206009E+08   0.199185E+08   0.199184E+08   0.199184E+08   0.199236E+08  -0.569332E+00   0.110745E+08   0.110744E+08   0.120251E+03
   0.252443E-03   0.199168E+08   0.199164E+08   0.196497E+08   0.194660E+08   0.199167E+08   0.199167E+08   0.199167E+08   0.199216E+08  -0.570065E+00   0.110972E+08   0.110971E+08   0.130999E+03
   0.278978E-03   0.199147E+08   0.199143E+08   0.183739E+08   0.181618E+08   0.199146E+08   0.199146E+08   0.199146E+08   0.199192E+08  -0.570948E+00   0.111246E+08   0.111245E+08   0.142275E+03
   0.308302E-03   0.199123E+08   0.199118E+08   0.169260E+08   0.166842E+08   0.199121E+08   0.199122E+08   0.199122E+08   0.199164E+08  -0.572009E+00   0.111575E+08   0.111574E+08   0.153958E+03
   0.340709E-03   0.199095E+08   0.199089E+08   0.153106E+08   0.150394E+08   0.199093E+08   0.199094E+08   0.199094E+08   0.199132E+08  -0.573278E+00   0.111969E+08   0.111967E+08   0.165876E+03
