#    L    TT             EE             BB             TE          
     2    0.13510E+03    0.17227E-02    0.25032E-02   -0.20347E+00
     3    0.12810E+03    0.29713E-02    0.35478E-02   -0.37509E+00
     4    0.13056E+03    0.40564E-02    0.42978E-02   -0.48432E+00
     5    0.13323E+03    0.48074E-02    0.47194E-02   -0.53913E+00
     6    0.13543E+03    0.51900E-02    0.48508E-02   -0.54439E+00
     7    0.13784E+03    0.52516E-02    0.47909E-02   -0.51051E+00
     8    0.14092E+03    0.51075E-02    0.46477E-02   -0.45308E+00
     9    0.14507E+03    0.48970E-02    0.45077E-02   -0.38655E+00
    10    0.15054E+03    0.47307E-02    0.44403E-02   -0.32121E+00
    11    0.15744E+03    0.46817E-02    0.44955E-02   -0.26626E+00
    12    0.16572E+03    0.47946E-02    0.46945E-02   -0.22525E+00
    13    0.17548E+03    0.50800E-02    0.50323E-02   -0.19924E+00
    14    0.18681E+03    0.55347E-02    0.54968E-02   -0.18847E+00
    15    0.19957E+03    0.61288E-02    0.60696E-02   -0.19100E+00
    16    0.21353E+03    0.68281E-02    0.67307E-02   -0.20444E+00
    17    0.22830E+03    0.76052E-02    0.74623E-02   -0.22681E+00
    18    0.24345E+03    0.84375E-02    0.82482E-02   -0.25619E+00
    19    0.25869E+03    0.93141E-02    0.90780E-02   -0.29049E+00
    20    0.27375E+03    0.10228E-01    0.99436E-02   -0.32797E+00
    21    0.28841E+03    0.11179E-01    0.10841E-01   -0.36846E+00
    22    0.30247E+03    0.12163E-01    0.11765E-01   -0.41206E+00
    23    0.31573E+03    0.13180E-01    0.12715E-01   -0.45837E+00
    24    0.32801E+03    0.14226E-01    0.13687E-01   -0.50692E+00
    25    0.33917E+03    0.15300E-01    0.14678E-01   -0.55745E+00
    26    0.34908E+03    0.16399E-01    0.15685E-01   -0.60971E+00
    27    0.35770E+03    0.17520E-01    0.16709E-01   -0.66327E+00
    28    0.36500E+03    0.18660E-01    0.17748E-01   -0.71792E+00
    29    0.37096E+03    0.19826E-01    0.18803E-01   -0.77445E+00
    30    0.37558E+03    0.21025E-01    0.19872E-01   -0.83355E+00
    31    0.37893E+03    0.22255E-01    0.20952E-01   -0.89465E+00
    32    0.38107E+03    0.23509E-01    0.22041E-01   -0.95703E+00
    33    0.38212E+03    0.24773E-01    0.23138E-01   -0.10207E+01
    34    0.38215E+03    0.26039E-01    0.24241E-01   -0.10856E+01
    35    0.38125E+03    0.27313E-01    0.25348E-01   -0.11517E+01
    36    0.37950E+03    0.28605E-01    0.26456E-01   -0.12185E+01
    37    0.37702E+03    0.29917E-01    0.27567E-01   -0.12859E+01
    38    0.37393E+03    0.31249E-01    0.28682E-01   -0.13536E+01
    39    0.37030E+03    0.32596E-01    0.29800E-01   -0.14216E+01
    40    0.36622E+03    0.33955E-01    0.30915E-01   -0.14896E+01
    41    0.36175E+03    0.35322E-01    0.32025E-01   -0.15575E+01
    42    0.35696E+03    0.36695E-01    0.33129E-01   -0.16250E+01
    43    0.35188E+03    0.38074E-01    0.34225E-01   -0.16921E+01
    44    0.34657E+03    0.39457E-01    0.35312E-01   -0.17585E+01
    45    0.34107E+03    0.40845E-01    0.36391E-01   -0.18241E+01
    46    0.33543E+03    0.42236E-01    0.37459E-01   -0.18886E+01
    47    0.32967E+03    0.43629E-01    0.38516E-01   -0.19519E+01
    48    0.32380E+03    0.45023E-01    0.39559E-01   -0.20138E+01
    49    0.31783E+03    0.46417E-01    0.40588E-01   -0.20741E+01
    50    0.31178E+03    0.47809E-01    0.41601E-01   -0.21325E+01
    51    0.30565E+03    0.49199E-01    0.42597E-01   -0.21890E+01
    52    0.29948E+03    0.50584E-01    0.43574E-01   -0.22434E+01
    53    0.29327E+03    0.51964E-01    0.44532E-01   -0.22957E+01
    54    0.28704E+03    0.53335E-01    0.45470E-01   -0.23457E+01
    55    0.28081E+03    0.54697E-01    0.46387E-01   -0.23935E+01
    56    0.27460E+03    0.56047E-01    0.47283E-01   -0.24389E+01
    57    0.26842E+03    0.57384E-01    0.48156E-01   -0.24819E+01
    58    0.26228E+03    0.58709E-01    0.49006E-01   -0.25223E+01
    59    0.25621E+03    0.60020E-01    0.49831E-01   -0.25601E+01
    60    0.25021E+03    0.61318E-01    0.50630E-01   -0.25951E+01
    61    0.24429E+03    0.62600E-01    0.51402E-01   -0.26273E+01
    62    0.23847E+03    0.63867E-01    0.52147E-01   -0.26566E+01
    63    0.23276E+03    0.65117E-01    0.52865E-01   -0.26832E+01
    64    0.22716E+03    0.66350E-01    0.53554E-01   -0.27071E+01
    65    0.22167E+03    0.67565E-01    0.54215E-01   -0.27284E+01
    66    0.21632E+03    0.68760E-01    0.54848E-01   -0.27470E+01
    67    0.21108E+03    0.69934E-01    0.55452E-01   -0.27630E+01
    68    0.20596E+03    0.71085E-01    0.56026E-01   -0.27762E+01
    69    0.20095E+03    0.72209E-01    0.56569E-01   -0.27865E+01
    70    0.19605E+03    0.73305E-01    0.57082E-01   -0.27939E+01
    71    0.19125E+03    0.74370E-01    0.57562E-01   -0.27984E+01
    72    0.18655E+03    0.75407E-01    0.58011E-01   -0.28000E+01
    73    0.18193E+03    0.76418E-01    0.58429E-01   -0.27991E+01
    74    0.17741E+03    0.77404E-01    0.58816E-01   -0.27958E+01
    75    0.17296E+03    0.78368E-01    0.59171E-01   -0.27903E+01
    76    0.16859E+03    0.79311E-01    0.59496E-01   -0.27829E+01
    77    0.16429E+03    0.80230E-01    0.59790E-01   -0.27735E+01
    78    0.16006E+03    0.81120E-01    0.60053E-01   -0.27620E+01
    79    0.15589E+03    0.81979E-01    0.60285E-01   -0.27484E+01
    80    0.15178E+03    0.82801E-01    0.60486E-01   -0.27325E+01
    81    0.14772E+03    0.83584E-01    0.60655E-01   -0.27145E+01
    82    0.14373E+03    0.84329E-01    0.60794E-01   -0.26944E+01
    83    0.13979E+03    0.85036E-01    0.60901E-01   -0.26724E+01
    84    0.13593E+03    0.85707E-01    0.60978E-01   -0.26487E+01
    85    0.13213E+03    0.86344E-01    0.61024E-01   -0.26235E+01
    86    0.12840E+03    0.86948E-01    0.61039E-01   -0.25970E+01
    87    0.12474E+03    0.87518E-01    0.61024E-01   -0.25691E+01
    88    0.12116E+03    0.88053E-01    0.60979E-01   -0.25402E+01
    89    0.11763E+03    0.88551E-01    0.60905E-01   -0.25101E+01
    90    0.11417E+03    0.89012E-01    0.60801E-01   -0.24790E+01
    91    0.11077E+03    0.89435E-01    0.60668E-01   -0.24471E+01
    92    0.10742E+03    0.89819E-01    0.60507E-01   -0.24143E+01
    93    0.10414E+03    0.90165E-01    0.60318E-01   -0.23806E+01
    94    0.10091E+03    0.90473E-01    0.60102E-01   -0.23462E+01
    95    0.97740E+02    0.90744E-01    0.59860E-01   -0.23111E+01
    96    0.94629E+02    0.90977E-01    0.59592E-01   -0.22754E+01
    97    0.91576E+02    0.91173E-01    0.59300E-01   -0.22390E+01
    98    0.88581E+02    0.91332E-01    0.58983E-01   -0.22020E+01
    99    0.85643E+02    0.91455E-01    0.58643E-01   -0.21645E+01
   100    0.82762E+02    0.91541E-01    0.58280E-01   -0.21266E+01
   101    0.79937E+02    0.91591E-01    0.57894E-01   -0.20882E+01
   102    0.77170E+02    0.91605E-01    0.57487E-01   -0.20494E+01
   103    0.74459E+02    0.91583E-01    0.57059E-01   -0.20103E+01
   104    0.71804E+02    0.91526E-01    0.56611E-01   -0.19710E+01
   105    0.69205E+02    0.91433E-01    0.56144E-01   -0.19313E+01
   106    0.66661E+02    0.91306E-01    0.55657E-01   -0.18915E+01
   107    0.64174E+02    0.91143E-01    0.55152E-01   -0.18516E+01
   108    0.61741E+02    0.90947E-01    0.54630E-01   -0.18116E+01
   109    0.59364E+02    0.90716E-01    0.54091E-01   -0.17715E+01
   110    0.57041E+02    0.90451E-01    0.53536E-01   -0.17314E+01
   111    0.54773E+02    0.90152E-01    0.52965E-01   -0.16914E+01
   112    0.52560E+02    0.89820E-01    0.52380E-01   -0.16514E+01
   113    0.50401E+02    0.89455E-01    0.51780E-01   -0.16115E+01
   114    0.48297E+02    0.89059E-01    0.51168E-01   -0.15716E+01
   115    0.46247E+02    0.88630E-01    0.50543E-01   -0.15318E+01
   116    0.44252E+02    0.88171E-01    0.49907E-01   -0.14922E+01
   117    0.42312E+02    0.87682E-01    0.49260E-01   -0.14526E+01
   118    0.40426E+02    0.87162E-01    0.48604E-01   -0.14131E+01
   119    0.38595E+02    0.86614E-01    0.47938E-01   -0.13737E+01
   120    0.36818E+02    0.86036E-01    0.47264E-01   -0.13344E+01
   121    0.35095E+02    0.85431E-01    0.46583E-01   -0.12952E+01
   122    0.33428E+02    0.84798E-01    0.45895E-01   -0.12562E+01
   123    0.31814E+02    0.84138E-01    0.45201E-01   -0.12173E+01
   124    0.30255E+02    0.83452E-01    0.44502E-01   -0.11785E+01
   125    0.28751E+02    0.82739E-01    0.43800E-01   -0.11399E+01
   126    0.27301E+02    0.82002E-01    0.43093E-01   -0.11014E+01
   127    0.25906E+02    0.81240E-01    0.42384E-01   -0.10631E+01
   128    0.24565E+02    0.80453E-01    0.41674E-01   -0.10250E+01
   129    0.23278E+02    0.79644E-01    0.40962E-01   -0.98699E+00
   130    0.22046E+02    0.78811E-01    0.40250E-01   -0.94919E+00
   131    0.20869E+02    0.77955E-01    0.39539E-01   -0.91158E+00
   132    0.19744E+02    0.77079E-01    0.38829E-01   -0.87420E+00
   133    0.18672E+02    0.76182E-01    0.38121E-01   -0.83706E+00
   134    0.17651E+02    0.75266E-01    0.37415E-01   -0.80021E+00
