#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102769E-04   0.190879E+08   0.190879E+08   0.254373E+08   0.254369E+08   0.190880E+08   0.190879E+08   0.190879E+08   0.190942E+08  -0.473139E+00   0.966177E+07   0.966177E+07   0.580053E+01
   0.113576E-04   0.190879E+08   0.190879E+08   0.254344E+08   0.254339E+08   0.190880E+08   0.190879E+08   0.190879E+08   0.190942E+08  -0.473139E+00   0.966176E+07   0.966176E+07   0.641032E+01
   0.125520E-04   0.190878E+08   0.190878E+08   0.254308E+08   0.254302E+08   0.190879E+08   0.190879E+08   0.190878E+08   0.190942E+08  -0.473138E+00   0.966176E+07   0.966176E+07   0.708418E+01
   0.138720E-04   0.190878E+08   0.190878E+08   0.254264E+08   0.254257E+08   0.190879E+08   0.190878E+08   0.190878E+08   0.190942E+08  -0.473137E+00   0.966175E+07   0.966175E+07   0.782880E+01
   0.153308E-04   0.190878E+08   0.190878E+08   0.254210E+08   0.254202E+08   0.190879E+08   0.190878E+08   0.190878E+08   0.190942E+08  -0.473136E+00   0.966174E+07   0.966174E+07   0.865161E+01
   0.169430E-04   0.190878E+08   0.190878E+08   0.254145E+08   0.254135E+08   0.190879E+08   0.190878E+08   0.190878E+08   0.190942E+08  -0.473134E+00   0.966173E+07   0.966173E+07   0.956077E+01
   0.187247E-04   0.190878E+08   0.190878E+08   0.254066E+08   0.254052E+08   0.190879E+08   0.190878E+08   0.190878E+08   0.190941E+08  -0.473133E+00   0.966172E+07   0.966172E+07   0.105653E+02
   0.206938E-04   0.190878E+08   0.190878E+08   0.253968E+08   0.253952E+08   0.190878E+08   0.190878E+08   0.190878E+08   0.190941E+08  -0.473131E+00   0.966171E+07   0.966170E+07   0.116752E+02
   0.228700E-04   0.190877E+08   0.190877E+08   0.253850E+08   0.253830E+08   0.190878E+08   0.190877E+08   0.190877E+08   0.190941E+08  -0.473128E+00   0.966169E+07   0.966169E+07   0.129014E+02
   0.252750E-04   0.190877E+08   0.190877E+08   0.253704E+08   0.253681E+08   0.190878E+08   0.190877E+08   0.190877E+08   0.190940E+08  -0.473125E+00   0.966166E+07   0.966166E+07   0.142560E+02
   0.279330E-04   0.190876E+08   0.190876E+08   0.253528E+08   0.253498E+08   0.190877E+08   0.190876E+08   0.190876E+08   0.190940E+08  -0.473121E+00   0.966164E+07   0.966164E+07   0.157522E+02
   0.308704E-04   0.190876E+08   0.190876E+08   0.253311E+08   0.253276E+08   0.190877E+08   0.190876E+08   0.190876E+08   0.190939E+08  -0.473117E+00   0.966160E+07   0.966160E+07   0.174049E+02
   0.341168E-04   0.190875E+08   0.190875E+08   0.253048E+08   0.253005E+08   0.190876E+08   0.190875E+08   0.190875E+08   0.190938E+08  -0.473111E+00   0.966156E+07   0.966156E+07   0.192299E+02
   0.377045E-04   0.190874E+08   0.190874E+08   0.252726E+08   0.252673E+08   0.190875E+08   0.190874E+08   0.190874E+08   0.190937E+08  -0.473105E+00   0.966151E+07   0.966151E+07   0.212451E+02
   0.416696E-04   0.190873E+08   0.190873E+08   0.252334E+08   0.252270E+08   0.190874E+08   0.190873E+08   0.190873E+08   0.190936E+08  -0.473096E+00   0.966145E+07   0.966144E+07   0.234696E+02
   0.460516E-04   0.190871E+08   0.190871E+08   0.251855E+08   0.251777E+08   0.190872E+08   0.190871E+08   0.190871E+08   0.190934E+08  -0.473086E+00   0.966137E+07   0.966137E+07   0.259248E+02
   0.508944E-04   0.190870E+08   0.190870E+08   0.251272E+08   0.251177E+08   0.190871E+08   0.190870E+08   0.190870E+08   0.190933E+08  -0.473074E+00   0.966128E+07   0.966128E+07   0.286336E+02
   0.562465E-04   0.190868E+08   0.190867E+08   0.250562E+08   0.250445E+08   0.190868E+08   0.190868E+08   0.190868E+08   0.190930E+08  -0.473059E+00   0.966117E+07   0.966116E+07   0.316213E+02
   0.621614E-04   0.190865E+08   0.190865E+08   0.249696E+08   0.249554E+08   0.190866E+08   0.190865E+08   0.190865E+08   0.190928E+08  -0.473041E+00   0.966103E+07   0.966102E+07   0.349149E+02
   0.686984E-04   0.190862E+08   0.190862E+08   0.248643E+08   0.248470E+08   0.190863E+08   0.190862E+08   0.190862E+08   0.190924E+08  -0.473019E+00   0.966086E+07   0.966085E+07   0.385439E+02
   0.759227E-04   0.190858E+08   0.190858E+08   0.247362E+08   0.247152E+08   0.190859E+08   0.190858E+08   0.190858E+08   0.190920E+08  -0.472991E+00   0.966066E+07   0.966065E+07   0.425396E+02
   0.839068E-04   0.190854E+08   0.190853E+08   0.245806E+08   0.245550E+08   0.190854E+08   0.190854E+08   0.190854E+08   0.190915E+08  -0.472958E+00   0.966040E+07   0.966039E+07   0.469356E+02
   0.927306E-04   0.190848E+08   0.190848E+08   0.243917E+08   0.243607E+08   0.190849E+08   0.190848E+08   0.190848E+08   0.190909E+08  -0.472918E+00   0.966010E+07   0.966009E+07   0.517671E+02
   0.102482E-03   0.190841E+08   0.190841E+08   0.241629E+08   0.241253E+08   0.190842E+08   0.190841E+08   0.190841E+08   0.190902E+08  -0.472869E+00   0.965973E+07   0.965971E+07   0.570706E+02
   0.113259E-03   0.190833E+08   0.190832E+08   0.238860E+08   0.238405E+08   0.190834E+08   0.190833E+08   0.190833E+08   0.190893E+08  -0.472809E+00   0.965927E+07   0.965925E+07   0.628834E+02
   0.125170E-03   0.190823E+08   0.190822E+08   0.235519E+08   0.234969E+08   0.190823E+08   0.190823E+08   0.190823E+08   0.190882E+08  -0.472736E+00   0.965872E+07   0.965870E+07   0.692427E+02
   0.138333E-03   0.190810E+08   0.190809E+08   0.231496E+08   0.230834E+08   0.190811E+08   0.190810E+08   0.190810E+08   0.190868E+08  -0.472647E+00   0.965805E+07   0.965802E+07   0.761841E+02
   0.152880E-03   0.190795E+08   0.190794E+08   0.226669E+08   0.225873E+08   0.190796E+08   0.190795E+08   0.190795E+08   0.190852E+08  -0.472540E+00   0.965723E+07   0.965719E+07   0.837397E+02
   0.168957E-03   0.190777E+08   0.190775E+08   0.220900E+08   0.219947E+08   0.190777E+08   0.190777E+08   0.190777E+08   0.190832E+08  -0.472409E+00   0.965623E+07   0.965618E+07   0.919357E+02
   0.186725E-03   0.190755E+08   0.190753E+08   0.214038E+08   0.212902E+08   0.190755E+08   0.190755E+08   0.190755E+08   0.190808E+08  -0.472251E+00   0.965502E+07   0.965496E+07   0.100789E+03
   0.206361E-03   0.190728E+08   0.190725E+08   0.205924E+08   0.204579E+08   0.190728E+08   0.190727E+08   0.190727E+08   0.190779E+08  -0.472061E+00   0.965355E+07   0.965348E+07   0.110302E+03
   0.228062E-03   0.190695E+08   0.190692E+08   0.196402E+08   0.194819E+08   0.190695E+08   0.190695E+08   0.190695E+08   0.190744E+08  -0.471830E+00   0.965177E+07   0.965169E+07   0.120460E+03
   0.252045E-03   0.190655E+08   0.190652E+08   0.185328E+08   0.183481E+08   0.190655E+08   0.190655E+08   0.190655E+08   0.190701E+08  -0.471554E+00   0.964962E+07   0.964952E+07   0.131218E+03
