#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.251072E+08   0.251072E+08   0.334620E+08   0.334616E+08   0.251072E+08   0.251072E+08   0.251072E+08   0.251155E+08  -0.440369E+00   0.820971E+07   0.820971E+07   0.604651E+01
   0.112819E-04   0.251069E+08   0.251068E+08   0.334585E+08   0.334580E+08   0.251069E+08   0.251069E+08   0.251069E+08   0.251152E+08  -0.440355E+00   0.820968E+07   0.820968E+07   0.668267E+01
   0.124693E-04   0.251065E+08   0.251065E+08   0.334541E+08   0.334535E+08   0.251066E+08   0.251065E+08   0.251065E+08   0.251148E+08  -0.440339E+00   0.820964E+07   0.820964E+07   0.738572E+01
   0.137816E-04   0.251060E+08   0.251060E+08   0.334489E+08   0.334481E+08   0.251061E+08   0.251060E+08   0.251060E+08   0.251144E+08  -0.440318E+00   0.820960E+07   0.820960E+07   0.816265E+01
   0.152321E-04   0.251055E+08   0.251055E+08   0.334424E+08   0.334415E+08   0.251056E+08   0.251055E+08   0.251055E+08   0.251138E+08  -0.440293E+00   0.820954E+07   0.820954E+07   0.902123E+01
   0.168352E-04   0.251048E+08   0.251048E+08   0.334345E+08   0.334334E+08   0.251049E+08   0.251048E+08   0.251048E+08   0.251132E+08  -0.440263E+00   0.820947E+07   0.820947E+07   0.996999E+01
   0.186070E-04   0.251040E+08   0.251040E+08   0.334249E+08   0.334235E+08   0.251041E+08   0.251040E+08   0.251040E+08   0.251124E+08  -0.440226E+00   0.820938E+07   0.820938E+07   0.110184E+02
   0.205653E-04   0.251030E+08   0.251030E+08   0.334131E+08   0.334115E+08   0.251031E+08   0.251030E+08   0.251030E+08   0.251114E+08  -0.440180E+00   0.820928E+07   0.820928E+07   0.121768E+02
   0.227297E-04   0.251018E+08   0.251018E+08   0.333987E+08   0.333968E+08   0.251019E+08   0.251018E+08   0.251018E+08   0.251101E+08  -0.440125E+00   0.820916E+07   0.820916E+07   0.134566E+02
   0.251219E-04   0.251003E+08   0.251003E+08   0.333812E+08   0.333788E+08   0.251004E+08   0.251003E+08   0.251003E+08   0.251086E+08  -0.440057E+00   0.820900E+07   0.820900E+07   0.148706E+02
   0.277659E-04   0.250985E+08   0.250985E+08   0.333598E+08   0.333568E+08   0.250986E+08   0.250985E+08   0.250985E+08   0.251068E+08  -0.439974E+00   0.820881E+07   0.820881E+07   0.164326E+02
   0.306881E-04   0.250962E+08   0.250962E+08   0.333336E+08   0.333300E+08   0.250963E+08   0.250962E+08   0.250962E+08   0.251046E+08  -0.439873E+00   0.820858E+07   0.820858E+07   0.181579E+02
   0.339179E-04   0.250935E+08   0.250935E+08   0.333017E+08   0.332973E+08   0.250936E+08   0.250935E+08   0.250935E+08   0.251018E+08  -0.439750E+00   0.820830E+07   0.820830E+07   0.200634E+02
   0.374876E-04   0.250902E+08   0.250902E+08   0.332628E+08   0.332574E+08   0.250903E+08   0.250902E+08   0.250902E+08   0.250985E+08  -0.439599E+00   0.820796E+07   0.820796E+07   0.221674E+02
   0.414330E-04   0.250862E+08   0.250861E+08   0.332153E+08   0.332087E+08   0.250862E+08   0.250862E+08   0.250862E+08   0.250945E+08  -0.439415E+00   0.820754E+07   0.820754E+07   0.244903E+02
   0.457936E-04   0.250812E+08   0.250812E+08   0.331573E+08   0.331494E+08   0.250813E+08   0.250812E+08   0.250812E+08   0.250895E+08  -0.439191E+00   0.820703E+07   0.820702E+07   0.270541E+02
   0.506132E-04   0.250752E+08   0.250752E+08   0.330867E+08   0.330770E+08   0.250753E+08   0.250752E+08   0.250752E+08   0.250834E+08  -0.438917E+00   0.820640E+07   0.820640E+07   0.298829E+02
   0.559400E-04   0.250678E+08   0.250678E+08   0.330006E+08   0.329887E+08   0.250679E+08   0.250678E+08   0.250678E+08   0.250761E+08  -0.438583E+00   0.820564E+07   0.820563E+07   0.330030E+02
   0.618274E-04   0.250588E+08   0.250588E+08   0.328956E+08   0.328812E+08   0.250589E+08   0.250588E+08   0.250588E+08   0.250671E+08  -0.438176E+00   0.820470E+07   0.820469E+07   0.364428E+02
   0.683345E-04   0.250479E+08   0.250478E+08   0.327679E+08   0.327503E+08   0.250480E+08   0.250479E+08   0.250479E+08   0.250561E+08  -0.437679E+00   0.820356E+07   0.820355E+07   0.402329E+02
   0.755264E-04   0.250345E+08   0.250345E+08   0.326125E+08   0.325911E+08   0.250346E+08   0.250345E+08   0.250345E+08   0.250427E+08  -0.437074E+00   0.820216E+07   0.820215E+07   0.444061E+02
   0.834752E-04   0.250182E+08   0.250182E+08   0.324236E+08   0.323976E+08   0.250183E+08   0.250182E+08   0.250182E+08   0.250263E+08  -0.436338E+00   0.820045E+07   0.820044E+07   0.489974E+02
   0.922605E-04   0.249984E+08   0.249983E+08   0.321943E+08   0.321627E+08   0.249984E+08   0.249984E+08   0.249984E+08   0.250064E+08  -0.435442E+00   0.819836E+07   0.819835E+07   0.540433E+02
   0.101971E-03   0.249742E+08   0.249742E+08   0.319162E+08   0.318779E+08   0.249743E+08   0.249742E+08   0.249742E+08   0.249822E+08  -0.434353E+00   0.819580E+07   0.819579E+07   0.595819E+02
   0.112702E-03   0.249448E+08   0.249447E+08   0.315796E+08   0.315333E+08   0.249449E+08   0.249448E+08   0.249448E+08   0.249527E+08  -0.433031E+00   0.819268E+07   0.819266E+07   0.656520E+02
   0.124564E-03   0.249091E+08   0.249090E+08   0.311730E+08   0.311170E+08   0.249091E+08   0.249091E+08   0.249091E+08   0.249169E+08  -0.431428E+00   0.818885E+07   0.818883E+07   0.722921E+02
   0.137674E-03   0.248657E+08   0.248656E+08   0.306830E+08   0.306155E+08   0.248657E+08   0.248657E+08   0.248657E+08   0.248733E+08  -0.429487E+00   0.818417E+07   0.818414E+07   0.795387E+02
   0.152163E-03   0.248131E+08   0.248129E+08   0.300944E+08   0.300132E+08   0.248131E+08   0.248130E+08   0.248130E+08   0.248205E+08  -0.427142E+00   0.817844E+07   0.817840E+07   0.874249E+02
   0.168178E-03   0.247493E+08   0.247492E+08   0.293899E+08   0.292927E+08   0.247493E+08   0.247493E+08   0.247493E+08   0.247566E+08  -0.424315E+00   0.817142E+07   0.817137E+07   0.959771E+02
   0.185878E-03   0.246723E+08   0.246721E+08   0.285505E+08   0.284346E+08   0.246723E+08   0.246723E+08   0.246723E+08   0.246794E+08  -0.420918E+00   0.816282E+07   0.816276E+07   0.105211E+03
   0.205440E-03   0.245795E+08   0.245792E+08   0.275560E+08   0.274187E+08   0.245794E+08   0.245794E+08   0.245794E+08   0.245863E+08  -0.416850E+00   0.815227E+07   0.815220E+07   0.115129E+03
   0.227062E-03   0.244678E+08   0.244675E+08   0.263860E+08   0.262242E+08   0.244678E+08   0.244678E+08   0.244678E+08   0.244744E+08  -0.412001E+00   0.813934E+07   0.813925E+07   0.125711E+03
   0.250959E-03   0.243341E+08   0.243338E+08   0.250211E+08   0.248321E+08   0.243341E+08   0.243341E+08   0.243341E+08   0.243403E+08  -0.406252E+00   0.812348E+07   0.812338E+07   0.136909E+03
   0.277372E-03   0.241747E+08   0.241742E+08   0.234453E+08   0.232268E+08   0.241745E+08   0.241746E+08   0.241746E+08   0.241804E+08  -0.399480E+00   0.810404E+07   0.810391E+07   0.148639E+03
   0.306564E-03   0.239854E+08   0.239849E+08   0.216497E+08   0.214001E+08   0.239852E+08   0.239853E+08   0.239853E+08   0.239907E+08  -0.391567E+00   0.808020E+07   0.808005E+07   0.160767E+03
   0.338828E-03   0.237622E+08   0.237616E+08   0.196362E+08   0.193552E+08   0.237620E+08   0.237621E+08   0.237621E+08   0.237670E+08  -0.382412E+00   0.805101E+07   0.805084E+07   0.173104E+03
   0.374488E-03   0.235010E+08   0.235002E+08   0.174228E+08   0.171125E+08   0.235007E+08   0.235009E+08   0.235009E+08   0.235052E+08  -0.371946E+00   0.801534E+07   0.801513E+07   0.185392E+03
   0.413901E-03   0.231981E+08   0.231972E+08   0.150498E+08   0.147147E+08   0.231978E+08   0.231980E+08   0.231980E+08   0.232017E+08  -0.360153E+00   0.797187E+07   0.797162E+07   0.197299E+03
   0.457462E-03   0.228508E+08   0.228497E+08   0.125836E+08   0.122316E+08   0.228503E+08   0.228506E+08   0.228506E+08   0.228537E+08  -0.347097E+00   0.791915E+07   0.791887E+07   0.208417E+03
   0.505608E-03   0.224576E+08   0.224563E+08   0.101197E+08   0.976182E+07   0.224570E+08   0.224573E+08   0.224573E+08   0.224598E+08  -0.332949E+00   0.785568E+07   0.785535E+07   0.218271E+03
   0.558821E-03   0.220194E+08   0.220179E+08   0.777747E+07   0.742745E+07   0.220187E+08   0.220191E+08   0.220191E+08   0.220210E+08  -0.318006E+00   0.778003E+07   0.777965E+07   0.226342E+03
   0.617635E-03   0.215400E+08   0.215382E+08   0.568778E+07   0.535959E+07   0.215391E+08   0.215396E+08   0.215397E+08   0.215410E+08  -0.302693E+00   0.769111E+07   0.769068E+07   0.232108E+03
   0.682638E-03   0.210265E+08   0.210244E+08   0.396756E+07   0.367184E+07   0.210254E+08   0.210261E+08   0.210261E+08   0.210271E+08  -0.287548E+00   0.758849E+07   0.758801E+07   0.235101E+03
   0.754482E-03   0.204895E+08   0.204872E+08   0.268613E+07   0.242526E+07   0.204881E+08   0.204891E+08   0.204891E+08   0.204897E+08  -0.273152E+00   0.747287E+07   0.747233E+07   0.234975E+03
   0.833888E-03   0.199427E+08   0.199400E+08   0.183305E+07   0.159670E+07   0.199410E+08   0.199422E+08   0.199422E+08   0.199426E+08  -0.260027E+00   0.734638E+07   0.734580E+07   0.231569E+03
   0.921651E-03   0.194009E+08   0.193979E+08   0.130795E+07   0.107220E+07   0.193988E+08   0.194003E+08   0.194004E+08   0.194006E+08  -0.248512E+00   0.721276E+07   0.721214E+07   0.224937E+03
   0.101865E-02   0.188782E+08   0.188749E+08   0.954841E+06   0.688590E+06   0.188756E+08   0.188775E+08   0.188776E+08   0.188777E+08  -0.238663E+00   0.707691E+07   0.707625E+07   0.215334E+03
   0.112586E-02   0.183852E+08   0.183818E+08   0.642856E+06   0.322477E+06   0.183820E+08   0.183845E+08   0.183847E+08   0.183846E+08  -0.230260E+00   0.694381E+07   0.694312E+07   0.203147E+03
   0.124435E-02   0.179278E+08   0.179241E+08   0.347051E+06  -0.263000E+05   0.179239E+08   0.179270E+08   0.179272E+08   0.179270E+08  -0.222942E+00   0.681706E+07   0.681635E+07   0.188834E+03
   0.137531E-02   0.175068E+08   0.175030E+08   0.142532E+06  -0.251065E+06   0.175020E+08   0.175059E+08   0.175062E+08   0.175059E+08  -0.216420E+00   0.669784E+07   0.669712E+07   0.172914E+03
   0.152006E-02   0.171204E+08   0.171164E+08   0.776285E+05  -0.286425E+06   0.171144E+08   0.171193E+08   0.171197E+08   0.171193E+08  -0.210592E+00   0.658538E+07   0.658467E+07   0.156036E+03
   0.168004E-02   0.167657E+08   0.167617E+08   0.658664E+05  -0.358170E+06   0.167585E+08   0.167646E+08   0.167650E+08   0.167645E+08  -0.205440E+00   0.647874E+07   0.647804E+07   0.139016E+03
   0.185685E-02   0.164399E+08   0.164360E+08   0.565749E+03  -0.292336E+06   0.164311E+08   0.164387E+08   0.164393E+08   0.164387E+08  -0.200854E+00   0.637789E+07   0.637721E+07   0.122720E+03
   0.205228E-02   0.161395E+08   0.161356E+08  -0.568029E+05  -0.238359E+06   0.161288E+08   0.161382E+08   0.161389E+08   0.161381E+08  -0.196685E+00   0.628261E+07   0.628195E+07   0.107863E+03
   0.226827E-02   0.158605E+08   0.158566E+08  -0.339675E+05  -0.194059E+06   0.158475E+08   0.158590E+08   0.158599E+08   0.158590E+08  -0.192900E+00   0.619155E+07   0.619091E+07   0.949360E+02
   0.250700E-02   0.155993E+08   0.155953E+08  -0.366524E+05  -0.157441E+06   0.155834E+08   0.155976E+08   0.155986E+08   0.155976E+08  -0.189448E+00   0.610386E+07   0.610323E+07   0.841617E+02
   0.277085E-02   0.153520E+08   0.153479E+08  -0.502449E+05  -0.127783E+06   0.153327E+08   0.153500E+08   0.153513E+08   0.153500E+08  -0.186191E+00   0.601918E+07   0.601856E+07   0.753307E+02
   0.306246E-02   0.151147E+08   0.151104E+08  -0.308203E+05  -0.103621E+06   0.150914E+08   0.151124E+08   0.151139E+08   0.151124E+08  -0.183129E+00   0.593584E+07   0.593521E+07   0.678862E+02
   0.338478E-02   0.148838E+08   0.148793E+08  -0.373500E+05  -0.838430E+05   0.148557E+08   0.148811E+08   0.148830E+08   0.148811E+08  -0.180187E+00   0.585311E+07   0.585249E+07   0.612108E+02
   0.374101E-02   0.146557E+08   0.146509E+08  -0.263404E+05  -0.678842E+05   0.146217E+08   0.146526E+08   0.146549E+08   0.146526E+08  -0.177298E+00   0.576988E+07   0.576926E+07   0.548994E+02
   0.413473E-02   0.144268E+08   0.144217E+08  -0.221261E+05  -0.548298E+05   0.143859E+08   0.144231E+08   0.144259E+08   0.144231E+08  -0.174434E+00   0.568492E+07   0.568432E+07   0.489823E+02
   0.456989E-02   0.141935E+08   0.141881E+08  -0.176024E+05  -0.442807E+05   0.141444E+08   0.141893E+08   0.141926E+08   0.141893E+08  -0.171534E+00   0.559715E+07   0.559655E+07   0.437271E+02
