#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.15975E+09    0.82716E+01    0.24389E-01    0.35782E+05    0.20325E-05    0.67449E+01    0.12683E-02
     3    0.13540E+09    0.13691E+02    0.28244E-01    0.42301E+05    0.22323E-05    0.59720E+01    0.15109E-02
     4    0.11820E+09    0.15175E+02    0.27851E-01    0.41755E+05    0.23848E-05    0.54979E+01    0.14656E-02
     5    0.10516E+09    0.13138E+02    0.24581E-01    0.36586E+05    0.25008E-05    0.51517E+01    0.11958E-02
     6    0.94825E+08    0.97880E+01    0.19973E-01    0.28749E+05    0.25877E-05    0.48769E+01    0.75450E-03
     7    0.86398E+08    0.74202E+01    0.15266E-01    0.19806E+05    0.26527E-05    0.46513E+01    0.21828E-03
     8    0.79334E+08    0.72503E+01    0.11230E-01    0.10920E+05    0.27007E-05    0.44574E+01   -0.31261E-03
     9    0.73309E+08    0.91464E+01    0.81923E-02    0.29431E+04    0.27353E-05    0.42827E+01   -0.76060E-03
    10    0.68064E+08    0.12034E+02    0.61795E-02   -0.35721E+04    0.27590E-05    0.41211E+01   -0.11047E-02
    11    0.63403E+08    0.14609E+02    0.50588E-02   -0.83883E+04    0.27745E-05    0.39731E+01   -0.13460E-02
    12    0.59231E+08    0.15875E+02    0.46373E-02   -0.11500E+05    0.27826E-05    0.38391E+01   -0.14499E-02
    13    0.55548E+08    0.15771E+02    0.47182E-02   -0.13039E+05    0.27847E-05    0.37182E+01   -0.13777E-02
    14    0.52348E+08    0.14602E+02    0.51225E-02   -0.13188E+05    0.27820E-05    0.36093E+01   -0.11173E-02
    15    0.49521E+08    0.13223E+02    0.57348E-02   -0.12242E+05    0.27752E-05    0.35091E+01   -0.75546E-03
    16    0.46946E+08    0.12496E+02    0.64667E-02   -0.10519E+05    0.27649E-05    0.34147E+01   -0.38354E-03
    17    0.44577E+08    0.12765E+02    0.72716E-02   -0.83256E+04    0.27518E-05    0.33250E+01   -0.21625E-04
    18    0.42386E+08    0.14098E+02    0.81184E-02   -0.59457E+04    0.27363E-05    0.32398E+01    0.32795E-03
    19    0.40361E+08    0.15977E+02    0.89959E-02   -0.35961E+04    0.27188E-05    0.31587E+01    0.66380E-03
    20    0.38488E+08    0.17762E+02    0.98987E-02   -0.14625E+04    0.26993E-05    0.30816E+01    0.97310E-03
    21    0.36754E+08    0.18906E+02    0.10824E-01    0.32397E+03    0.26782E-05    0.30085E+01    0.11969E-02
    22    0.35146E+08    0.18995E+02    0.11771E-01    0.16692E+04    0.26561E-05    0.29392E+01    0.12831E-02
    23    0.33651E+08    0.18046E+02    0.12737E-01    0.25704E+04    0.26329E-05    0.28735E+01    0.12501E-02
    24    0.32257E+08    0.16249E+02    0.13721E-01    0.30536E+04    0.26088E-05    0.28110E+01    0.11317E-02
