#    L    TT             EE             TE             PP             TP          
     2    0.10913E+04    0.52234E-01    0.33849E+01    0.10363E+07    0.30547E+05
     3    0.10224E+04    0.85880E-01    0.42383E+01    0.15934E+07    0.36413E+05
     4    0.95627E+03    0.97370E-01    0.43687E+01    0.20861E+07    0.39150E+05
     5    0.90478E+03    0.87310E-01    0.40662E+01    0.25197E+07    0.40208E+05
     6    0.86720E+03    0.65363E-01    0.35562E+01    0.29011E+07    0.40343E+05
     7    0.84110E+03    0.42198E-01    0.29806E+01    0.32379E+07    0.39970E+05
     8    0.82346E+03    0.24575E-01    0.24286E+01    0.35365E+07    0.39250E+05
     9    0.81229E+03    0.14305E-01    0.19518E+01    0.38022E+07    0.38265E+05
    10    0.80624E+03    0.98100E-02    0.15745E+01    0.40388E+07    0.37138E+05
    11    0.80392E+03    0.83726E-02    0.13048E+01    0.42510E+07    0.36018E+05
    12    0.80545E+03    0.78511E-02    0.11406E+01    0.44405E+07    0.34958E+05
    13    0.80896E+03    0.71672E-02    0.10656E+01    0.46097E+07    0.33938E+05
    14    0.81347E+03    0.63348E-02    0.10583E+01    0.47614E+07    0.32933E+05
    15    0.81937E+03    0.56398E-02    0.10970E+01    0.48974E+07    0.31940E+05
    16    0.82715E+03    0.53309E-02    0.11618E+01    0.50189E+07    0.30963E+05
    17    0.83669E+03    0.54568E-02    0.12360E+01    0.51277E+07    0.30018E+05
    18    0.84695E+03    0.58160E-02    0.13075E+01    0.52251E+07    0.29121E+05
    19    0.85876E+03    0.62565E-02    0.13733E+01    0.53118E+07    0.28253E+05
    20    0.87045E+03    0.67206E-02    0.14299E+01    0.53885E+07    0.27398E+05
    21    0.88240E+03    0.72148E-02    0.14775E+01    0.54563E+07    0.26568E+05
    22    0.89494E+03    0.78482E-02    0.15170E+01    0.55162E+07    0.25776E+05
    23    0.90784E+03    0.87197E-02    0.15527E+01    0.55688E+07    0.25017E+05
    24    0.92111E+03    0.98712E-02    0.15891E+01    0.56145E+07    0.24283E+05
    25    0.93472E+03    0.11299E-01    0.16279E+01    0.56540E+07    0.23574E+05
