#    L    TT             EE             TE             PP             TP          
     2    0.28601E+06    0.82188E-01    0.15053E+03    0.26597E+06   -0.23818E+06
     3    0.23810E+06    0.13679E+00    0.17631E+03    0.41658E+06   -0.26640E+06
     4    0.20470E+06    0.15673E+00    0.17483E+03    0.55260E+06   -0.28065E+06
     5    0.17979E+06    0.14201E+00    0.15612E+03    0.67426E+06   -0.28817E+06
     6    0.16040E+06    0.10743E+00    0.12790E+03    0.78278E+06   -0.29202E+06
     7    0.14482E+06    0.70135E-01    0.96132E+02    0.87981E+06   -0.29378E+06
     8    0.13197E+06    0.41567E-01    0.65162E+02    0.96679E+06   -0.29410E+06
     9    0.12116E+06    0.25253E-01    0.37914E+02    0.10450E+07   -0.29328E+06
    10    0.11184E+06    0.18869E-01    0.16075E+02    0.11154E+07   -0.29158E+06
    11    0.10369E+06    0.17735E-01    0.23262E+00    0.11791E+07   -0.28941E+06
    12    0.96530E+05    0.17735E-01   -0.97990E+01    0.12365E+07   -0.28697E+06
    13    0.90280E+05    0.16917E-01   -0.14802E+02    0.12882E+07   -0.28437E+06
    14    0.84841E+05    0.14929E-01   -0.15730E+02    0.13350E+07   -0.28168E+06
    15    0.80043E+05    0.12582E-01   -0.13736E+02    0.13774E+07   -0.27885E+06
    16    0.75716E+05    0.10792E-01   -0.99662E+01    0.14156E+07   -0.27586E+06
    17    0.71774E+05    0.99324E-02   -0.53565E+01    0.14501E+07   -0.27274E+06
    18    0.68155E+05    0.99439E-02   -0.71258E+00    0.14813E+07   -0.26952E+06
    19    0.64831E+05    0.10423E-01    0.34618E+01    0.15095E+07   -0.26624E+06
    20    0.61777E+05    0.10988E-01    0.68015E+01    0.15346E+07   -0.26292E+06
    21    0.58966E+05    0.11422E-01    0.92071E+01    0.15572E+07   -0.25958E+06
    22    0.56371E+05    0.11687E-01    0.10680E+02    0.15774E+07   -0.25625E+06
    23    0.53972E+05    0.11936E-01    0.11361E+02    0.15954E+07   -0.25294E+06
    24    0.51747E+05    0.12324E-01    0.11426E+02    0.16114E+07   -0.24964E+06
    25    0.49679E+05    0.12990E-01    0.11041E+02    0.16254E+07   -0.24636E+06
    26    0.47754E+05    0.14014E-01    0.10365E+02    0.16378E+07   -0.24312E+06
    27    0.45957E+05    0.15406E-01    0.95350E+01    0.16486E+07   -0.23990E+06
    28    0.44274E+05    0.17169E-01    0.86742E+01    0.16579E+07   -0.23671E+06
    29    0.42693E+05    0.19248E-01    0.78638E+01    0.16658E+07   -0.23353E+06
    30    0.41204E+05    0.21588E-01    0.71573E+01    0.16723E+07   -0.23037E+06
    31    0.39801E+05    0.24181E-01    0.65460E+01    0.16775E+07   -0.22725E+06
    32    0.38480E+05    0.27015E-01    0.60085E+01    0.16817E+07   -0.22419E+06
    33    0.37235E+05    0.30084E-01    0.55369E+01    0.16849E+07   -0.22117E+06
    34    0.36057E+05    0.33389E-01    0.51315E+01    0.16871E+07   -0.21818E+06
    35    0.34943E+05    0.36915E-01    0.48096E+01    0.16884E+07   -0.21523E+06
    36    0.33886E+05    0.40658E-01    0.45833E+01    0.16889E+07   -0.21230E+06
    37    0.32883E+05    0.44637E-01    0.44310E+01    0.16886E+07   -0.20941E+06
