#    L    TT             EE             BB             TE          
     2    0.16104E+04    0.68483E-01    0.24778E-01    0.36195E+01
     3    0.14460E+04    0.10672E+00    0.28599E-01    0.37758E+01
     4    0.13518E+04    0.11894E+00    0.28082E-01    0.36979E+01
     5    0.12863E+04    0.10641E+00    0.24668E-01    0.33707E+01
     6    0.12408E+04    0.80511E-01    0.19945E-01    0.29172E+01
     7    0.12101E+04    0.53369E-01    0.15173E-01    0.24257E+01
     8    0.11898E+04    0.32587E-01    0.11118E-01    0.19577E+01
     9    0.11773E+04    0.20189E-01    0.80953E-02    0.15518E+01
    10    0.11707E+04    0.14492E-01    0.61175E-02    0.12307E+01
    11    0.11683E+04    0.12552E-01    0.50399E-02    0.10000E+01
    12    0.11694E+04    0.12029E-01    0.46608E-02    0.85938E+00
    13    0.11725E+04    0.11710E-01    0.47796E-02    0.79480E+00
    14    0.11768E+04    0.11493E-01    0.52153E-02    0.78675E+00
    15    0.11830E+04    0.11572E-01    0.58531E-02    0.81466E+00
    16    0.11914E+04    0.12115E-01    0.66059E-02    0.85949E+00
    17    0.12015E+04    0.13128E-01    0.74290E-02    0.90619E+00
    18    0.12120E+04    0.14383E-01    0.82931E-02    0.94471E+00
    19    0.12237E+04    0.15741E-01    0.91877E-02    0.97415E+00
    20    0.12349E+04    0.17164E-01    0.10108E-01    0.99259E+00
    21    0.12461E+04    0.18669E-01    0.11051E-01    0.99938E+00
    22    0.12578E+04    0.20371E-01    0.12016E-01    0.99437E+00
    23    0.12697E+04    0.22354E-01    0.13000E-01    0.98320E+00
    24    0.12817E+04    0.24644E-01    0.14003E-01    0.97183E+00
    25    0.12939E+04    0.27230E-01    0.15021E-01    0.96160E+00
    26    0.13062E+04    0.30060E-01    0.16051E-01    0.95382E+00
    27    0.13186E+04    0.33115E-01    0.17094E-01    0.94704E+00
    28    0.13313E+04    0.36404E-01    0.18152E-01    0.93994E+00
    29    0.13441E+04    0.39911E-01    0.19224E-01    0.92926E+00
    30    0.13570E+04    0.43627E-01    0.20309E-01    0.91041E+00
    31    0.13699E+04    0.47564E-01    0.21405E-01    0.88172E+00
    32    0.13829E+04    0.51725E-01    0.22510E-01    0.84242E+00
    33    0.13962E+04    0.56092E-01    0.23623E-01    0.79254E+00
    34    0.14096E+04    0.60657E-01    0.24743E-01    0.73258E+00
    35    0.14230E+04    0.65427E-01    0.25868E-01    0.66080E+00
    36    0.14364E+04    0.70427E-01    0.26995E-01    0.57487E+00
    37    0.14498E+04    0.75704E-01    0.28125E-01    0.47596E+00
    38    0.14636E+04    0.81303E-01    0.29261E-01    0.36771E+00
    39    0.14775E+04    0.87201E-01    0.30398E-01    0.25137E+00
    40    0.14915E+04    0.93365E-01    0.31535E-01    0.12737E+00
    41    0.15057E+04    0.99776E-01    0.32666E-01   -0.43445E-02
    42    0.15198E+04    0.10644E+00    0.33792E-01   -0.14500E+00
    43    0.15340E+04    0.11339E+00    0.34911E-01   -0.29608E+00
    44    0.15481E+04    0.12062E+00    0.36021E-01   -0.45818E+00
    45    0.15625E+04    0.12814E+00    0.37123E-01   -0.63182E+00
    46    0.15771E+04    0.13597E+00    0.38214E-01   -0.81921E+00
    47    0.15918E+04    0.14410E+00    0.39294E-01   -0.10194E+01
    48    0.16065E+04    0.15252E+00    0.40360E-01   -0.12281E+01
    49    0.16213E+04    0.16119E+00    0.41411E-01   -0.14414E+01
    50    0.16365E+04    0.17008E+00    0.42446E-01   -0.16623E+01
    51    0.16519E+04    0.17915E+00    0.43463E-01   -0.18953E+01
    52    0.16676E+04    0.18848E+00    0.44461E-01   -0.21448E+01
    53    0.16833E+04    0.19824E+00    0.45439E-01   -0.24136E+01
    54    0.16989E+04    0.20842E+00    0.46397E-01   -0.26963E+01
    55    0.17146E+04    0.21900E+00    0.47334E-01   -0.29874E+01
    56    0.17307E+04    0.22986E+00    0.48248E-01   -0.32880E+01
    57    0.17470E+04    0.24087E+00    0.49140E-01   -0.35981E+01
    58    0.17636E+04    0.25203E+00    0.50007E-01   -0.39188E+01
    59    0.17804E+04    0.26337E+00    0.50850E-01   -0.42513E+01
    60    0.17974E+04    0.27494E+00    0.51667E-01   -0.45953E+01
    61    0.18148E+04    0.28683E+00    0.52456E-01   -0.49502E+01
    62    0.18322E+04    0.29901E+00    0.53219E-01   -0.53167E+01
    63    0.18496E+04    0.31145E+00    0.53954E-01   -0.56954E+01
    64    0.18675E+04    0.32418E+00    0.54660E-01   -0.60873E+01
    65    0.18854E+04    0.33716E+00    0.55338E-01   -0.64926E+01
    66    0.19037E+04    0.35033E+00    0.55987E-01   -0.69092E+01
    67    0.19222E+04    0.36368E+00    0.56607E-01   -0.73345E+01
    68    0.19412E+04    0.37726E+00    0.57196E-01   -0.77668E+01
    69    0.19604E+04    0.39102E+00    0.57755E-01   -0.82047E+01
    70    0.19800E+04    0.40499E+00    0.58283E-01   -0.86499E+01
    71    0.19997E+04    0.41916E+00    0.58779E-01   -0.91051E+01
    72    0.20197E+04    0.43350E+00    0.59244E-01   -0.95716E+01
    73    0.20398E+04    0.44797E+00    0.59678E-01   -0.10050E+02
    74    0.20602E+04    0.46257E+00    0.60080E-01   -0.10540E+02
    75    0.20810E+04    0.47731E+00    0.60450E-01   -0.11039E+02
    76    0.21021E+04    0.49218E+00    0.60790E-01   -0.11547E+02
    77    0.21235E+04    0.50717E+00    0.61098E-01   -0.12064E+02
    78    0.21454E+04    0.52230E+00    0.61375E-01   -0.12591E+02
    79    0.21675E+04    0.53753E+00    0.61621E-01   -0.13123E+02
    80    0.21900E+04    0.55284E+00    0.61837E-01   -0.13662E+02
    81    0.22128E+04    0.56818E+00    0.62022E-01   -0.14209E+02
    82    0.22359E+04    0.58358E+00    0.62176E-01   -0.14761E+02
