#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.30646E+05    0.88807E-01    0.24389E-01    0.46316E+02    0.32179E-07   -0.11188E-01   -0.16543E-04
     3    0.25508E+05    0.14086E+00    0.28244E-01    0.53046E+02    0.39639E-07   -0.10368E-01   -0.20540E-04
     4    0.21860E+05    0.15943E+00    0.27851E-01    0.52115E+02    0.46063E-07   -0.98623E-02   -0.21051E-04
     5    0.19115E+05    0.14483E+00    0.24581E-01    0.46358E+02    0.51669E-07   -0.95038E-02   -0.18972E-04
     6    0.16974E+05    0.11110E+00    0.19973E-01    0.38042E+02    0.56583E-07   -0.92262E-02   -0.15164E-04
     7    0.15255E+05    0.74285E-01    0.15266E-01    0.28871E+02    0.60924E-07   -0.90007E-02   -0.10521E-04
     8    0.13845E+05    0.45144E-01    0.11230E-01    0.20056E+02    0.64778E-07   -0.88082E-02   -0.58457E-05
     9    0.12668E+05    0.27249E-01    0.81923E-02    0.12389E+02    0.68215E-07   -0.86360E-02   -0.17301E-05
    10    0.11664E+05    0.18897E-01    0.61795E-02    0.63087E+01    0.71281E-07   -0.84743E-02    0.14633E-05
    11    0.10795E+05    0.16196E-01    0.50588E-02    0.19458E+01    0.74038E-07   -0.83224E-02    0.35292E-05
    12    0.10034E+05    0.15635E-01    0.46373E-02   -0.78099E+00    0.76500E-07   -0.81785E-02    0.43616E-05
    13    0.93683E+04    0.15333E-01    0.47182E-02   -0.21206E+01    0.78700E-07   -0.80426E-02    0.41369E-05
    14    0.87888E+04    0.14795E-01    0.51225E-02   -0.23673E+01    0.80672E-07   -0.79152E-02    0.31202E-05
    15    0.82834E+04    0.14364E-01    0.57348E-02   -0.18513E+01    0.82438E-07   -0.77936E-02    0.16912E-05
    16    0.78394E+04    0.14463E-01    0.64667E-02   -0.89494E+00    0.84015E-07   -0.76751E-02    0.20082E-06
    17    0.74429E+04    0.15222E-01    0.72716E-02    0.24600E+00    0.85423E-07   -0.75583E-02   -0.12019E-05
    18    0.70818E+04    0.16457E-01    0.81184E-02    0.13566E+01    0.86681E-07   -0.74429E-02   -0.24091E-05
    19    0.67539E+04    0.17881E-01    0.89959E-02    0.23128E+01    0.87795E-07   -0.73296E-02   -0.32776E-05
    20    0.64563E+04    0.19283E-01    0.98987E-02    0.30286E+01    0.88774E-07   -0.72191E-02   -0.36939E-05
    21    0.61864E+04    0.20597E-01    0.10824E-01    0.34933E+01    0.89633E-07   -0.71113E-02   -0.36959E-05
    22    0.59412E+04    0.21900E-01    0.11771E-01    0.37221E+01    0.90386E-07   -0.70060E-02   -0.33766E-05
    23    0.57180E+04    0.23353E-01    0.12737E-01    0.37633E+01    0.91040E-07   -0.69031E-02   -0.29032E-05
    24    0.55148E+04    0.25081E-01    0.13721E-01    0.36710E+01    0.91600E-07   -0.68026E-02   -0.24272E-05
    25    0.53294E+04    0.27158E-01    0.14720E-01    0.34902E+01    0.92074E-07   -0.67043E-02   -0.19681E-05
    26    0.51599E+04    0.29593E-01    0.15730E-01    0.32628E+01    0.92471E-07   -0.66082E-02   -0.15267E-05
    27    0.50045E+04    0.32362E-01    0.16754E-01    0.30205E+01    0.92798E-07   -0.65137E-02   -0.11579E-05
    28    0.48613E+04    0.35450E-01    0.17792E-01    0.27899E+01    0.93058E-07   -0.64204E-02   -0.92248E-06
    29    0.47290E+04    0.38814E-01    0.18843E-01    0.25843E+01    0.93254E-07   -0.63279E-02   -0.85112E-06
    30    0.46064E+04    0.42422E-01    0.19907E-01    0.24080E+01    0.93385E-07   -0.62365E-02   -0.93901E-06
    31    0.44929E+04    0.46273E-01    0.20981E-01    0.22504E+01    0.93461E-07   -0.61468E-02   -0.10693E-05
    32    0.43883E+04    0.50362E-01    0.22064E-01    0.20990E+01    0.93488E-07   -0.60598E-02   -0.11214E-05
    33    0.42917E+04    0.54677E-01    0.23156E-01    0.19497E+01    0.93471E-07   -0.59747E-02   -0.10689E-05
    34    0.42022E+04    0.59216E-01    0.24254E-01    0.18022E+01    0.93411E-07   -0.58907E-02   -0.92977E-06
    35    0.41192E+04    0.63975E-01    0.25357E-01    0.16606E+01    0.93312E-07   -0.58076E-02   -0.80572E-06
    36    0.40422E+04    0.68964E-01    0.26461E-01    0.15271E+01    0.93176E-07   -0.57252E-02   -0.78811E-06
    37    0.39702E+04    0.74211E-01    0.27569E-01    0.13969E+01    0.93006E-07   -0.56439E-02   -0.84581E-06
    38    0.39030E+04    0.79744E-01    0.28681E-01    0.12659E+01    0.92805E-07   -0.55642E-02   -0.92447E-06
    39    0.38403E+04    0.85550E-01    0.29796E-01    0.11335E+01    0.92574E-07   -0.54861E-02   -0.99862E-06
    40    0.37817E+04    0.91608E-01    0.30910E-01    0.99942E+00    0.92315E-07   -0.54094E-02   -0.10500E-05
    41    0.37272E+04    0.97910E-01    0.32019E-01    0.86274E+00    0.92030E-07   -0.53341E-02   -0.10654E-05
    42    0.36763E+04    0.10447E+00    0.33123E-01    0.72009E+00    0.91720E-07   -0.52601E-02   -0.10509E-05
    43    0.36289E+04    0.11129E+00    0.34219E-01    0.56752E+00    0.91388E-07   -0.51872E-02   -0.10177E-05
    44    0.35844E+04    0.11839E+00    0.35308E-01    0.40197E+00    0.91034E-07   -0.51153E-02   -0.97661E-06
    45    0.35430E+04    0.12577E+00    0.36387E-01    0.22048E+00    0.90661E-07   -0.50444E-02   -0.93871E-06
    46    0.35042E+04    0.13345E+00    0.37457E-01    0.18785E-01    0.90271E-07   -0.49743E-02   -0.91197E-06
    47    0.34679E+04    0.14140E+00    0.38515E-01   -0.20251E+00    0.89865E-07   -0.49052E-02   -0.89262E-06
    48    0.34338E+04    0.14964E+00    0.39560E-01   -0.43897E+00    0.89445E-07   -0.48372E-02   -0.87398E-06
    49    0.34019E+04    0.15811E+00    0.40590E-01   -0.68672E+00    0.89010E-07   -0.47704E-02   -0.84937E-06
    50    0.33724E+04    0.16679E+00    0.41604E-01   -0.94869E+00    0.88564E-07   -0.47051E-02   -0.81215E-06
    51    0.33450E+04    0.17564E+00    0.42600E-01   -0.12286E+01    0.88106E-07   -0.46413E-02   -0.75878E-06
    52    0.33197E+04    0.18474E+00    0.43578E-01   -0.15279E+01    0.87637E-07   -0.45787E-02   -0.69821E-06
    53    0.32960E+04    0.19427E+00    0.44536E-01   -0.18454E+01    0.87160E-07   -0.45173E-02   -0.64248E-06
    54    0.32737E+04    0.20422E+00    0.45474E-01   -0.21721E+01    0.86673E-07   -0.44568E-02   -0.60359E-06
    55    0.32530E+04    0.21459E+00    0.46391E-01   -0.24989E+01    0.86179E-07   -0.43969E-02   -0.59353E-06
    56    0.32338E+04    0.22524E+00    0.47286E-01   -0.28241E+01    0.85677E-07   -0.43375E-02   -0.61940E-06
    57    0.32161E+04    0.23604E+00    0.48159E-01   -0.31496E+01    0.85168E-07   -0.42787E-02   -0.66880E-06
    58    0.31998E+04    0.24701E+00    0.49008E-01   -0.34794E+01    0.84654E-07   -0.42206E-02   -0.72451E-06
    59    0.31848E+04    0.25815E+00    0.49832E-01   -0.38177E+01    0.84133E-07   -0.41633E-02   -0.76933E-06
    60    0.31709E+04    0.26952E+00    0.50631E-01   -0.41670E+01    0.83607E-07   -0.41070E-02   -0.78610E-06
    61    0.31586E+04    0.28119E+00    0.51403E-01   -0.45289E+01    0.83076E-07   -0.40518E-02   -0.76454E-06
    62    0.31471E+04    0.29315E+00    0.52148E-01   -0.49034E+01    0.82541E-07   -0.39976E-02   -0.72176E-06
    63    0.31367E+04    0.30537E+00    0.52865E-01   -0.52895E+01    0.82002E-07   -0.39443E-02   -0.68173E-06
    64    0.31275E+04    0.31787E+00    0.53554E-01   -0.56865E+01    0.81461E-07   -0.38920E-02   -0.66835E-06
    65    0.31191E+04    0.33062E+00    0.54216E-01   -0.60931E+01    0.80917E-07   -0.38406E-02   -0.70550E-06
    66    0.31118E+04    0.34356E+00    0.54848E-01   -0.65062E+01    0.80372E-07   -0.37899E-02   -0.80766E-06
    67    0.31055E+04    0.35670E+00    0.55451E-01   -0.69249E+01    0.79826E-07   -0.37400E-02   -0.95179E-06
    68    0.31003E+04    0.37006E+00    0.56024E-01   -0.73503E+01    0.79280E-07   -0.36908E-02   -0.11055E-05
    69    0.30960E+04    0.38360E+00    0.56567E-01   -0.77831E+01    0.78733E-07   -0.36422E-02   -0.12365E-05
    70    0.30927E+04    0.39736E+00    0.57079E-01   -0.82277E+01    0.78186E-07   -0.35943E-02   -0.13125E-05
    71    0.30901E+04    0.41132E+00    0.57560E-01   -0.86884E+01    0.77639E-07   -0.35470E-02   -0.13104E-05
    72    0.30884E+04    0.42546E+00    0.58009E-01   -0.91652E+01    0.77092E-07   -0.35003E-02   -0.12444E-05
    73    0.30875E+04    0.43973E+00    0.58427E-01   -0.96567E+01    0.76546E-07   -0.34542E-02   -0.11376E-05
    74    0.30873E+04    0.45414E+00    0.58814E-01   -0.10160E+02    0.76001E-07   -0.34088E-02   -0.10133E-05
    75    0.30880E+04    0.46868E+00    0.59170E-01   -0.10672E+02    0.75455E-07   -0.33641E-02   -0.89469E-06
    76    0.30894E+04    0.48336E+00    0.59494E-01   -0.11190E+02    0.74911E-07   -0.33201E-02   -0.80109E-06
    77    0.30917E+04    0.49817E+00    0.59787E-01   -0.11713E+02    0.74367E-07   -0.32767E-02   -0.73663E-06
    78    0.30949E+04    0.51313E+00    0.60050E-01   -0.12243E+02    0.73824E-07   -0.32340E-02   -0.70159E-06
    79    0.30987E+04    0.52818E+00    0.60281E-01   -0.12776E+02    0.73283E-07   -0.31920E-02   -0.69626E-06
    80    0.31033E+04    0.54333E+00    0.60481E-01   -0.13312E+02    0.72743E-07   -0.31507E-02   -0.72092E-06
    81    0.31087E+04    0.55851E+00    0.60651E-01   -0.13852E+02    0.72205E-07   -0.31100E-02   -0.77398E-06
    82    0.31147E+04    0.57376E+00    0.60790E-01   -0.14397E+02    0.71669E-07   -0.30699E-02   -0.84639E-06
    83    0.31214E+04    0.58904E+00    0.60898E-01   -0.14947E+02    0.71136E-07   -0.30304E-02   -0.92721E-06
    84    0.31288E+04    0.60435E+00    0.60975E-01   -0.15502E+02    0.70605E-07   -0.29915E-02   -0.10055E-05
    85    0.31368E+04    0.61966E+00    0.61021E-01   -0.16063E+02    0.70076E-07   -0.29532E-02   -0.10704E-05
    86    0.31455E+04    0.63499E+00    0.61037E-01   -0.16631E+02    0.69550E-07   -0.29153E-02   -0.11135E-05
    87    0.31549E+04    0.65030E+00    0.61022E-01   -0.17205E+02    0.69028E-07   -0.28780E-02   -0.11371E-05
    88    0.31648E+04    0.66562E+00    0.60976E-01   -0.17785E+02    0.68508E-07   -0.28411E-02   -0.11458E-05
    89    0.31754E+04    0.68091E+00    0.60902E-01   -0.18371E+02    0.67991E-07   -0.28048E-02   -0.11444E-05
    90    0.31866E+04    0.69615E+00    0.60797E-01   -0.18960E+02    0.67477E-07   -0.27691E-02   -0.11376E-05
    91    0.31983E+04    0.71132E+00    0.60664E-01   -0.19553E+02    0.66967E-07   -0.27338E-02   -0.11293E-05
    92    0.32107E+04    0.72641E+00    0.60503E-01   -0.20149E+02    0.66460E-07   -0.26991E-02   -0.11204E-05
    93    0.32237E+04    0.74142E+00    0.60314E-01   -0.20747E+02    0.65956E-07   -0.26649E-02   -0.11110E-05
    94    0.32372E+04    0.75630E+00    0.60099E-01   -0.21347E+02    0.65456E-07   -0.26312E-02   -0.11011E-05
    95    0.32513E+04    0.77105E+00    0.59857E-01   -0.21950E+02    0.64959E-07   -0.25980E-02   -0.10908E-05
    96    0.32657E+04    0.78567E+00    0.59589E-01   -0.22553E+02    0.64465E-07   -0.25652E-02   -0.10801E-05
    97    0.32810E+04    0.80014E+00    0.59297E-01   -0.23158E+02    0.63975E-07   -0.25330E-02   -0.10691E-05
    98    0.32967E+04    0.81445E+00    0.58980E-01   -0.23762E+02    0.63488E-07   -0.25012E-02   -0.10578E-05
