#           k/h    P           
    0.10000E-03    0.14035E+03
    0.10202E-03    0.13986E+03
    0.10408E-03    0.13921E+03
    0.10618E-03    0.13840E+03
    0.10833E-03    0.13741E+03
    0.11052E-03    0.13625E+03
    0.11275E-03    0.13488E+03
    0.11503E-03    0.13332E+03
    0.11735E-03    0.13157E+03
    0.11972E-03    0.12962E+03
    0.12214E-03    0.12750E+03
    0.12461E-03    0.12521E+03
    0.12712E-03    0.12275E+03
    0.12969E-03    0.12006E+03
    0.13231E-03    0.11710E+03
    0.13499E-03    0.11382E+03
    0.13771E-03    0.11019E+03
    0.14049E-03    0.10621E+03
    0.14333E-03    0.10202E+03
    0.14623E-03    0.97788E+02
    0.14918E-03    0.93647E+02
    0.15220E-03    0.89713E+02
    0.15527E-03    0.85966E+02
    0.15841E-03    0.81962E+02
    0.16161E-03    0.77249E+02
    0.16487E-03    0.71503E+02
    0.16820E-03    0.64577E+02
    0.17160E-03    0.56794E+02
    0.17507E-03    0.49418E+02
    0.17860E-03    0.43412E+02
    0.18221E-03    0.39288E+02
    0.18589E-03    0.37378E+02
    0.18965E-03    0.37457E+02
    0.19348E-03    0.36855E+02
    0.19739E-03    0.32602E+02
    0.20138E-03    0.23744E+02
    0.20544E-03    0.13036E+02
    0.20959E-03    0.51905E+01
    0.21383E-03    0.17553E+01
    0.21815E-03    0.62025E+00
    0.22255E-03    0.28170E+00
    0.22705E-03    0.20229E+00
    0.23164E-03    0.26430E+00
    0.23632E-03    0.55222E+00
    0.24109E-03    0.15155E+01
    0.24596E-03    0.44865E+01
    0.25093E-03    0.11768E+02
    0.25600E-03    0.23475E+02
    0.26117E-03    0.36593E+02
    0.26645E-03    0.47942E+02
    0.27183E-03    0.56779E+02
    0.27732E-03    0.65384E+02
    0.28292E-03    0.77634E+02
    0.28864E-03    0.95076E+02
    0.29447E-03    0.11835E+03
    0.30042E-03    0.14757E+03
    0.30649E-03    0.18163E+03
    0.31268E-03    0.21816E+03
    0.31899E-03    0.25617E+03
    0.32544E-03    0.29563E+03
    0.33201E-03    0.33707E+03
    0.33872E-03    0.38170E+03
    0.34556E-03    0.43114E+03
    0.35254E-03    0.48586E+03
    0.35966E-03    0.54576E+03
    0.36693E-03    0.61054E+03
    0.37434E-03    0.67964E+03
    0.38190E-03    0.75232E+03
    0.38962E-03    0.82831E+03
    0.39749E-03    0.90755E+03
    0.40552E-03    0.99003E+03
    0.41371E-03    0.10758E+04
    0.42207E-03    0.11650E+04
    0.43060E-03    0.12573E+04
    0.43929E-03    0.13525E+04
    0.44817E-03    0.14500E+04
    0.45722E-03    0.15494E+04
    0.46646E-03    0.16502E+04
    0.47588E-03    0.17519E+04
    0.48550E-03    0.18543E+04
    0.49530E-03    0.19569E+04
    0.50531E-03    0.20594E+04
    0.51552E-03    0.21613E+04
    0.52593E-03    0.22624E+04
    0.53656E-03    0.23624E+04
    0.54739E-03    0.24609E+04
    0.55845E-03    0.25577E+04
    0.56973E-03    0.26525E+04
    0.58124E-03    0.27454E+04
    0.59299E-03    0.28363E+04
    0.60496E-03    0.29253E+04
    0.61719E-03    0.30125E+04
    0.62965E-03    0.30982E+04
    0.64237E-03    0.31825E+04
    0.65535E-03    0.32658E+04
    0.66859E-03    0.33487E+04
    0.68210E-03    0.34316E+04
    0.69588E-03    0.35150E+04
    0.70993E-03    0.35994E+04
    0.72427E-03    0.36854E+04
    0.73891E-03    0.37735E+04
    0.75383E-03    0.38643E+04
    0.76906E-03    0.39584E+04
    0.78460E-03    0.40561E+04
    0.80045E-03    0.41577E+04
    0.81662E-03    0.42634E+04
    0.83311E-03    0.43734E+04
    0.84994E-03    0.44880E+04
    0.86711E-03    0.46069E+04
    0.88463E-03    0.47299E+04
    0.90250E-03    0.48567E+04
    0.92073E-03    0.49867E+04
    0.93933E-03    0.51197E+04
    0.95831E-03    0.52551E+04
    0.97767E-03    0.53927E+04
    0.99742E-03    0.55318E+04
    0.10176E-02    0.56721E+04
    0.10381E-02    0.58130E+04
    0.10591E-02    0.59549E+04
    0.10805E-02    0.60980E+04
    0.11023E-02    0.62428E+04
    0.11246E-02    0.63900E+04
    0.11473E-02    0.65399E+04
    0.11705E-02    0.66935E+04
    0.11941E-02    0.68516E+04
    0.12182E-02    0.70153E+04
    0.12429E-02    0.71856E+04
    0.12680E-02    0.73637E+04
    0.12936E-02    0.75499E+04
    0.13197E-02    0.77447E+04
    0.13464E-02    0.79483E+04
    0.13736E-02    0.81613E+04
    0.14013E-02    0.83837E+04
    0.14296E-02    0.86149E+04
    0.14585E-02    0.88539E+04
    0.14880E-02    0.90997E+04
    0.15180E-02    0.93507E+04
    0.15487E-02    0.96070E+04
    0.15800E-02    0.98750E+04
    0.16119E-02    0.10164E+05
    0.16445E-02    0.10485E+05
    0.16777E-02    0.10849E+05
    0.17116E-02    0.11265E+05
    0.17462E-02    0.11726E+05
    0.17814E-02    0.12212E+05
    0.18174E-02    0.12704E+05
    0.18541E-02    0.13178E+05
    0.18916E-02    0.13625E+05
    0.19298E-02    0.14138E+05
    0.19688E-02    0.14855E+05
    0.20086E-02    0.15948E+05
    0.20491E-02    0.17652E+05
    0.20905E-02    0.20085E+05
    0.21328E-02    0.22060E+05
    0.21758E-02    0.21551E+05
    0.22198E-02    0.17257E+05
    0.22646E-02    0.10436E+05
    0.23104E-02    0.45544E+04
    0.23571E-02    0.16497E+04
    0.24047E-02    0.60490E+03
    0.24533E-02    0.27386E+03
    0.25028E-02    0.18673E+03
    0.25534E-02    0.22232E+03
    0.26050E-02    0.41304E+03
    0.26576E-02    0.98435E+03
    0.27113E-02    0.24735E+04
    0.27660E-02    0.53872E+04
    0.28219E-02    0.86656E+04
    0.28789E-02    0.10577E+05
    0.29371E-02    0.10694E+05
    0.29964E-02    0.97766E+04
    0.30569E-02    0.88225E+04
    0.31187E-02    0.84621E+04
    0.31817E-02    0.86428E+04
    0.32460E-02    0.91984E+04
    0.33115E-02    0.99820E+04
    0.33784E-02    0.10808E+05
    0.34467E-02    0.11466E+05
    0.35163E-02    0.11919E+05
    0.35874E-02    0.12216E+05
    0.36598E-02    0.12424E+05
    0.37338E-02    0.12615E+05
    0.38092E-02    0.12856E+05
    0.38861E-02    0.13153E+05
    0.39646E-02    0.13489E+05
    0.40447E-02    0.13845E+05
    0.41264E-02    0.14200E+05
    0.42098E-02    0.14536E+05
    0.42948E-02    0.14852E+05
    0.43816E-02    0.15152E+05
    0.44701E-02    0.15442E+05
    0.45604E-02    0.15730E+05
    0.46525E-02    0.16022E+05
    0.47465E-02    0.16318E+05
    0.48424E-02    0.16616E+05
    0.49402E-02    0.16915E+05
    0.50400E-02    0.17213E+05
    0.51419E-02    0.17509E+05
    0.52457E-02    0.17802E+05
    0.53517E-02    0.18093E+05
    0.54598E-02    0.18382E+05
    0.55701E-02    0.18669E+05
    0.56826E-02    0.18956E+05
    0.57974E-02    0.19242E+05
    0.59145E-02    0.19527E+05
    0.60340E-02    0.19811E+05
    0.61559E-02    0.20093E+05
    0.62803E-02    0.20374E+05
    0.64072E-02    0.20652E+05
    0.65366E-02    0.20929E+05
    0.66686E-02    0.21203E+05
    0.68033E-02    0.21475E+05
    0.69408E-02    0.21745E+05
    0.70810E-02    0.22012E+05
    0.72240E-02    0.22276E+05
    0.73700E-02    0.22537E+05
    0.75189E-02    0.22796E+05
    0.76708E-02    0.23050E+05
    0.78257E-02    0.23301E+05
    0.79838E-02    0.23548E+05
    0.81451E-02    0.23791E+05
    0.83096E-02    0.24030E+05
    0.84775E-02    0.24264E+05
    0.86488E-02    0.24493E+05
    0.88235E-02    0.24717E+05
    0.90017E-02    0.24935E+05
    0.91836E-02    0.25148E+05
    0.93691E-02    0.25355E+05
    0.95583E-02    0.25556E+05
    0.97514E-02    0.25750E+05
    0.99484E-02    0.25938E+05
    0.10149E-01    0.26118E+05
    0.10354E-01    0.26291E+05
    0.10564E-01    0.26456E+05
    0.10777E-01    0.26613E+05
    0.10995E-01    0.26762E+05
    0.11217E-01    0.26903E+05
    0.11443E-01    0.27034E+05
    0.11675E-01    0.27156E+05
    0.11910E-01    0.27269E+05
    0.12151E-01    0.27372E+05
    0.12397E-01    0.27465E+05
    0.12647E-01    0.27547E+05
    0.12902E-01    0.27619E+05
    0.13163E-01    0.27680E+05
    0.13429E-01    0.27729E+05
    0.13700E-01    0.27765E+05
