#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.204518E+08   0.204518E+08   0.272553E+08   0.272549E+08   0.204519E+08   0.204519E+08   0.204518E+08   0.204587E+08  -0.465726E+00   0.979750E+07   0.979750E+07   0.604475E+01
   0.112819E-04   0.204518E+08   0.204518E+08   0.272521E+08   0.272516E+08   0.204519E+08   0.204518E+08   0.204518E+08   0.204586E+08  -0.465723E+00   0.979746E+07   0.979746E+07   0.668072E+01
   0.124693E-04   0.204517E+08   0.204517E+08   0.272482E+08   0.272476E+08   0.204518E+08   0.204517E+08   0.204517E+08   0.204585E+08  -0.465720E+00   0.979742E+07   0.979742E+07   0.738356E+01
   0.137816E-04   0.204516E+08   0.204516E+08   0.272435E+08   0.272428E+08   0.204517E+08   0.204516E+08   0.204516E+08   0.204584E+08  -0.465716E+00   0.979736E+07   0.979736E+07   0.816027E+01
   0.152321E-04   0.204515E+08   0.204515E+08   0.272378E+08   0.272369E+08   0.204516E+08   0.204515E+08   0.204515E+08   0.204583E+08  -0.465711E+00   0.979730E+07   0.979730E+07   0.901859E+01
   0.168352E-04   0.204513E+08   0.204513E+08   0.272307E+08   0.272296E+08   0.204514E+08   0.204513E+08   0.204513E+08   0.204581E+08  -0.465705E+00   0.979722E+07   0.979722E+07   0.996708E+01
   0.186070E-04   0.204512E+08   0.204511E+08   0.272221E+08   0.272208E+08   0.204512E+08   0.204512E+08   0.204511E+08   0.204580E+08  -0.465697E+00   0.979713E+07   0.979713E+07   0.110151E+02
   0.205653E-04   0.204509E+08   0.204509E+08   0.272116E+08   0.272100E+08   0.204510E+08   0.204509E+08   0.204509E+08   0.204577E+08  -0.465688E+00   0.979701E+07   0.979701E+07   0.121732E+02
   0.227297E-04   0.204507E+08   0.204507E+08   0.271988E+08   0.271968E+08   0.204507E+08   0.204507E+08   0.204507E+08   0.204575E+08  -0.465677E+00   0.979687E+07   0.979687E+07   0.134527E+02
   0.251219E-04   0.204503E+08   0.204503E+08   0.271832E+08   0.271808E+08   0.204504E+08   0.204503E+08   0.204503E+08   0.204571E+08  -0.465663E+00   0.979669E+07   0.979669E+07   0.148662E+02
   0.277659E-04   0.204499E+08   0.204499E+08   0.271641E+08   0.271611E+08   0.204500E+08   0.204499E+08   0.204499E+08   0.204567E+08  -0.465646E+00   0.979648E+07   0.979648E+07   0.164278E+02
   0.306881E-04   0.204494E+08   0.204494E+08   0.271408E+08   0.271371E+08   0.204495E+08   0.204494E+08   0.204494E+08   0.204562E+08  -0.465626E+00   0.979622E+07   0.979622E+07   0.181526E+02
   0.339179E-04   0.204488E+08   0.204488E+08   0.271124E+08   0.271079E+08   0.204489E+08   0.204488E+08   0.204488E+08   0.204556E+08  -0.465601E+00   0.979590E+07   0.979590E+07   0.200575E+02
   0.374876E-04   0.204481E+08   0.204481E+08   0.270776E+08   0.270722E+08   0.204482E+08   0.204481E+08   0.204481E+08   0.204549E+08  -0.465571E+00   0.979551E+07   0.979551E+07   0.221609E+02
   0.414330E-04   0.204472E+08   0.204472E+08   0.270353E+08   0.270287E+08   0.204473E+08   0.204472E+08   0.204472E+08   0.204540E+08  -0.465534E+00   0.979504E+07   0.979503E+07   0.244831E+02
   0.457936E-04   0.204461E+08   0.204461E+08   0.269836E+08   0.269755E+08   0.204462E+08   0.204461E+08   0.204461E+08   0.204529E+08  -0.465489E+00   0.979446E+07   0.979445E+07   0.270461E+02
   0.506132E-04   0.204448E+08   0.204448E+08   0.269207E+08   0.269108E+08   0.204449E+08   0.204448E+08   0.204448E+08   0.204515E+08  -0.465433E+00   0.979375E+07   0.979375E+07   0.298741E+02
   0.559400E-04   0.204432E+08   0.204431E+08   0.268439E+08   0.268319E+08   0.204432E+08   0.204432E+08   0.204432E+08   0.204499E+08  -0.465366E+00   0.979289E+07   0.979288E+07   0.329933E+02
   0.618274E-04   0.204412E+08   0.204411E+08   0.267504E+08   0.267358E+08   0.204412E+08   0.204412E+08   0.204412E+08   0.204478E+08  -0.465284E+00   0.979184E+07   0.979183E+07   0.364320E+02
   0.683345E-04   0.204387E+08   0.204387E+08   0.266367E+08   0.266188E+08   0.204388E+08   0.204387E+08   0.204387E+08   0.204454E+08  -0.465184E+00   0.979055E+07   0.979054E+07   0.402210E+02
   0.755264E-04   0.204358E+08   0.204357E+08   0.264983E+08   0.264766E+08   0.204359E+08   0.204358E+08   0.204358E+08   0.204424E+08  -0.465062E+00   0.978899E+07   0.978898E+07   0.443929E+02
   0.834752E-04   0.204322E+08   0.204321E+08   0.263301E+08   0.263037E+08   0.204322E+08   0.204322E+08   0.204322E+08   0.204388E+08  -0.464913E+00   0.978708E+07   0.978706E+07   0.489827E+02
   0.922605E-04   0.204278E+08   0.204277E+08   0.261260E+08   0.260940E+08   0.204278E+08   0.204278E+08   0.204278E+08   0.204343E+08  -0.464732E+00   0.978475E+07   0.978474E+07   0.540270E+02
   0.101971E-03   0.204224E+08   0.204224E+08   0.258786E+08   0.258398E+08   0.204225E+08   0.204224E+08   0.204224E+08   0.204289E+08  -0.464512E+00   0.978192E+07   0.978190E+07   0.595639E+02
   0.112702E-03   0.204159E+08   0.204158E+08   0.255794E+08   0.255324E+08   0.204160E+08   0.204159E+08   0.204159E+08   0.204223E+08  -0.464245E+00   0.977847E+07   0.977844E+07   0.656320E+02
   0.124564E-03   0.204080E+08   0.204079E+08   0.252181E+08   0.251613E+08   0.204080E+08   0.204079E+08   0.204079E+08   0.204142E+08  -0.463920E+00   0.977427E+07   0.977425E+07   0.722699E+02
   0.137674E-03   0.203983E+08   0.203982E+08   0.247831E+08   0.247147E+08   0.203983E+08   0.203983E+08   0.203983E+08   0.204045E+08  -0.463527E+00   0.976918E+07   0.976914E+07   0.795141E+02
   0.152163E-03   0.203866E+08   0.203864E+08   0.242611E+08   0.241789E+08   0.203866E+08   0.203866E+08   0.203865E+08   0.203926E+08  -0.463051E+00   0.976299E+07   0.976295E+07   0.873975E+02
   0.168178E-03   0.203723E+08   0.203722E+08   0.236370E+08   0.235387E+08   0.203724E+08   0.203723E+08   0.203723E+08   0.203782E+08  -0.462476E+00   0.975550E+07   0.975545E+07   0.959466E+02
   0.185878E-03   0.203551E+08   0.203549E+08   0.228947E+08   0.227776E+08   0.203551E+08   0.203551E+08   0.203551E+08   0.203608E+08  -0.461783E+00   0.974643E+07   0.974637E+07   0.105178E+03
   0.205440E-03   0.203342E+08   0.203340E+08   0.220170E+08   0.218782E+08   0.203342E+08   0.203342E+08   0.203342E+08   0.203397E+08  -0.460952E+00   0.973549E+07   0.973542E+07   0.115092E+03
   0.227062E-03   0.203091E+08   0.203088E+08   0.209869E+08   0.208235E+08   0.203090E+08   0.203090E+08   0.203090E+08   0.203143E+08  -0.459957E+00   0.972231E+07   0.972223E+07   0.125670E+03
