#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.103124E-04   0.190621E+08   0.190621E+08   0.254030E+08   0.254026E+08   0.190622E+08   0.190621E+08   0.190621E+08   0.190684E+08  -0.473131E+00   0.966188E+07   0.966188E+07   0.574586E+01
   0.113963E-04   0.190621E+08   0.190621E+08   0.254001E+08   0.253996E+08   0.190622E+08   0.190621E+08   0.190621E+08   0.190684E+08  -0.473130E+00   0.966187E+07   0.966187E+07   0.634962E+01
   0.125942E-04   0.190620E+08   0.190620E+08   0.253965E+08   0.253959E+08   0.190621E+08   0.190621E+08   0.190620E+08   0.190684E+08  -0.473129E+00   0.966186E+07   0.966186E+07   0.701678E+01
   0.139180E-04   0.190620E+08   0.190620E+08   0.253921E+08   0.253914E+08   0.190621E+08   0.190620E+08   0.190620E+08   0.190684E+08  -0.473128E+00   0.966185E+07   0.966185E+07   0.775398E+01
   0.153810E-04   0.190620E+08   0.190620E+08   0.253868E+08   0.253860E+08   0.190621E+08   0.190620E+08   0.190620E+08   0.190683E+08  -0.473126E+00   0.966183E+07   0.966183E+07   0.856854E+01
   0.169977E-04   0.190620E+08   0.190620E+08   0.253803E+08   0.253793E+08   0.190621E+08   0.190620E+08   0.190620E+08   0.190683E+08  -0.473124E+00   0.966181E+07   0.966181E+07   0.946856E+01
   0.187844E-04   0.190619E+08   0.190619E+08   0.253724E+08   0.253711E+08   0.190620E+08   0.190619E+08   0.190619E+08   0.190683E+08  -0.473121E+00   0.966179E+07   0.966179E+07   0.104630E+02
   0.207588E-04   0.190619E+08   0.190619E+08   0.253627E+08   0.253611E+08   0.190620E+08   0.190619E+08   0.190619E+08   0.190682E+08  -0.473118E+00   0.966176E+07   0.966176E+07   0.115616E+02
   0.229408E-04   0.190618E+08   0.190618E+08   0.253509E+08   0.253490E+08   0.190619E+08   0.190618E+08   0.190618E+08   0.190682E+08  -0.473114E+00   0.966172E+07   0.966172E+07   0.127753E+02
   0.253522E-04   0.190617E+08   0.190617E+08   0.253365E+08   0.253341E+08   0.190618E+08   0.190618E+08   0.190617E+08   0.190681E+08  -0.473109E+00   0.966168E+07   0.966168E+07   0.141160E+02
   0.280170E-04   0.190617E+08   0.190617E+08   0.253189E+08   0.253160E+08   0.190617E+08   0.190617E+08   0.190617E+08   0.190680E+08  -0.473103E+00   0.966163E+07   0.966162E+07   0.155969E+02
   0.309619E-04   0.190616E+08   0.190615E+08   0.252974E+08   0.252939E+08   0.190616E+08   0.190616E+08   0.190615E+08   0.190679E+08  -0.473096E+00   0.966156E+07   0.966156E+07   0.172325E+02
   0.342164E-04   0.190614E+08   0.190614E+08   0.252712E+08   0.252669E+08   0.190615E+08   0.190614E+08   0.190614E+08   0.190677E+08  -0.473088E+00   0.966148E+07   0.966148E+07   0.190386E+02
   0.378129E-04   0.190613E+08   0.190612E+08   0.252392E+08   0.252340E+08   0.190613E+08   0.190613E+08   0.190613E+08   0.190676E+08  -0.473077E+00   0.966139E+07   0.966138E+07   0.210328E+02
   0.417875E-04   0.190611E+08   0.190610E+08   0.252002E+08   0.251938E+08   0.190611E+08   0.190611E+08   0.190611E+08   0.190674E+08  -0.473064E+00   0.966127E+07   0.966127E+07   0.232341E+02
   0.461799E-04   0.190608E+08   0.190608E+08   0.251526E+08   0.251448E+08   0.190609E+08   0.190608E+08   0.190608E+08   0.190671E+08  -0.473049E+00   0.966112E+07   0.966112E+07   0.256636E+02
   0.510339E-04   0.190605E+08   0.190605E+08   0.250946E+08   0.250851E+08   0.190606E+08   0.190605E+08   0.190605E+08   0.190668E+08  -0.473029E+00   0.966095E+07   0.966094E+07   0.283440E+02
