#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.204507E+08   0.204507E+08   0.272541E+08   0.272537E+08   0.204508E+08   0.204507E+08   0.204507E+08   0.204575E+08  -0.540133E+00   0.108309E+08   0.108309E+08   0.585105E+01
   0.112819E-04   0.204507E+08   0.204507E+08   0.272512E+08   0.272507E+08   0.204508E+08   0.204508E+08   0.204507E+08   0.204576E+08  -0.540134E+00   0.108309E+08   0.108309E+08   0.646665E+01
   0.124693E-04   0.204507E+08   0.204507E+08   0.272475E+08   0.272469E+08   0.204508E+08   0.204507E+08   0.204507E+08   0.204575E+08  -0.540136E+00   0.108310E+08   0.108310E+08   0.714697E+01
   0.137816E-04   0.204507E+08   0.204507E+08   0.272430E+08   0.272423E+08   0.204508E+08   0.204507E+08   0.204507E+08   0.204575E+08  -0.540137E+00   0.108311E+08   0.108311E+08   0.789879E+01
   0.152321E-04   0.204507E+08   0.204507E+08   0.272375E+08   0.272366E+08   0.204508E+08   0.204507E+08   0.204507E+08   0.204575E+08  -0.540139E+00   0.108311E+08   0.108311E+08   0.872962E+01
   0.168352E-04   0.204507E+08   0.204507E+08   0.272309E+08   0.272298E+08   0.204508E+08   0.204507E+08   0.204507E+08   0.204575E+08  -0.540142E+00   0.108312E+08   0.108312E+08   0.964773E+01
   0.186070E-04   0.204507E+08   0.204507E+08   0.272227E+08   0.272214E+08   0.204507E+08   0.204507E+08   0.204507E+08   0.204575E+08  -0.540145E+00   0.108313E+08   0.108313E+08   0.106622E+02
   0.205653E-04   0.204506E+08   0.204506E+08   0.272128E+08   0.272112E+08   0.204507E+08   0.204506E+08   0.204506E+08   0.204574E+08  -0.540148E+00   0.108315E+08   0.108315E+08   0.117832E+02
   0.227297E-04   0.204506E+08   0.204506E+08   0.272006E+08   0.271987E+08   0.204507E+08   0.204506E+08   0.204506E+08   0.204574E+08  -0.540153E+00   0.108316E+08   0.108316E+08   0.130217E+02
   0.251219E-04   0.204506E+08   0.204506E+08   0.271858E+08   0.271834E+08   0.204507E+08   0.204506E+08   0.204506E+08   0.204574E+08  -0.540158E+00   0.108318E+08   0.108318E+08   0.143900E+02
   0.277659E-04   0.204506E+08   0.204506E+08   0.271677E+08   0.271648E+08   0.204507E+08   0.204506E+08   0.204506E+08   0.204574E+08  -0.540165E+00   0.108321E+08   0.108321E+08   0.159016E+02
   0.306881E-04   0.204505E+08   0.204505E+08   0.271456E+08   0.271420E+08   0.204506E+08   0.204505E+08   0.204505E+08   0.204573E+08  -0.540173E+00   0.108324E+08   0.108324E+08   0.175712E+02
   0.339179E-04   0.204504E+08   0.204504E+08   0.271186E+08   0.271142E+08   0.204505E+08   0.204505E+08   0.204504E+08   0.204572E+08  -0.540183E+00   0.108328E+08   0.108328E+08   0.194152E+02
   0.374876E-04   0.204504E+08   0.204504E+08   0.270856E+08   0.270803E+08   0.204505E+08   0.204504E+08   0.204504E+08   0.204571E+08  -0.540195E+00   0.108332E+08   0.108332E+08   0.214514E+02
