#    L    TT             EE             TE             PP             TP          
     2   0.113405E+04   0.548718E-01   0.340090E+01   0.100901E+07   0.320810E+05
     3   0.105522E+04   0.882186E-01   0.423908E+01   0.154989E+07   0.381135E+05
     4   0.982119E+03   0.976933E-01   0.434241E+01   0.202996E+07   0.409574E+05
     5   0.925671E+03   0.853395E-01   0.401040E+01   0.245340E+07   0.420757E+05
     6   0.884541E+03   0.620831E-01   0.347749E+01   0.282641E+07   0.422460E+05
     7   0.855854E+03   0.389530E-01   0.289103E+01   0.315664E+07   0.418900E+05
     8   0.836333E+03   0.222767E-01   0.233998E+01   0.345016E+07   0.411899E+05
     9   0.823810E+03   0.131488E-01   0.186917E+01   0.371231E+07   0.402488E+05
    10   0.816748E+03   0.945798E-02   0.150264E+01   0.394667E+07   0.391681E+05
    11   0.813596E+03   0.833244E-02   0.124830E+01   0.415769E+07   0.380700E+05
    12   0.814562E+03   0.775368E-02   0.110315E+01   0.434634E+07   0.369931E+05
    13   0.817482E+03   0.695047E-02   0.104532E+01   0.451711E+07   0.360155E+05
    14   0.822218E+03   0.602146E-02   0.104520E+01   0.467014E+07   0.350480E+05
    15   0.827590E+03   0.532765E-02   0.108225E+01   0.480875E+07   0.341071E+05
    16   0.835171E+03   0.507833E-02   0.114334E+01   0.493350E+07   0.331513E+05
    17   0.844730E+03   0.518005E-02   0.121292E+01   0.504581E+07   0.322049E+05
    18   0.855081E+03   0.547903E-02   0.127852E+01   0.514733E+07   0.313059E+05
    19   0.866964E+03   0.585880E-02   0.133739E+01   0.523872E+07   0.304473E+05
    20   0.878752E+03   0.623343E-02   0.138144E+01   0.532049E+07   0.296133E+05
    21   0.891113E+03   0.668201E-02   0.141838E+01   0.539371E+07   0.287984E+05
    22   0.904043E+03   0.732390E-02   0.145334E+01   0.545941E+07   0.280021E+05
    23   0.917136E+03   0.820200E-02   0.148888E+01   0.551811E+07   0.272319E+05
    24   0.930696E+03   0.933845E-02   0.152673E+01   0.557021E+07   0.264960E+05
    25   0.944839E+03   0.107179E-01   0.156351E+01   0.561627E+07   0.257946E+05
    26   0.959060E+03   0.123201E-01   0.160591E+01   0.565689E+07   0.251253E+05
    27   0.973760E+03   0.141193E-01   0.165309E+01   0.569251E+07   0.244824E+05
    28   0.988767E+03   0.160775E-01   0.169758E+01   0.572350E+07   0.238616E+05
    29   0.100401E+04   0.182124E-01   0.174230E+01   0.574995E+07   0.232671E+05
    30   0.101969E+04   0.205452E-01   0.177804E+01   0.577196E+07   0.227028E+05
    31   0.103522E+04   0.230466E-01   0.181081E+01   0.579005E+07   0.221633E+05
    32   0.105138E+04   0.257127E-01   0.183139E+01   0.580477E+07   0.216416E+05
    33   0.106765E+04   0.285269E-01   0.183880E+01   0.581633E+07   0.211329E+05
    34   0.108400E+04   0.315423E-01   0.183620E+01   0.582487E+07   0.206342E+05
    35   0.110101E+04   0.347671E-01   0.181805E+01   0.583061E+07   0.201459E+05
    36   0.111777E+04   0.382225E-01   0.179725E+01   0.583375E+07   0.196708E+05
    37   0.113481E+04   0.419175E-01   0.176521E+01   0.583449E+07   0.192177E+05
    38   0.115223E+04   0.458304E-01   0.172107E+01   0.583300E+07   0.187935E+05
    39   0.116994E+04   0.499759E-01   0.166672E+01   0.582938E+07   0.183926E+05
    40   0.118783E+04   0.543806E-01   0.160375E+01   0.582377E+07   0.180063E+05
    41   0.120583E+04   0.590654E-01   0.153341E+01   0.581625E+07   0.176276E+05
    42   0.122393E+04   0.640275E-01   0.145569E+01   0.580697E+07   0.172564E+05
    43   0.124215E+04   0.692580E-01   0.136983E+01   0.579604E+07   0.168942E+05
    44   0.126054E+04   0.747460E-01   0.127348E+01   0.578357E+07   0.165426E+05
    45   0.127917E+04   0.804777E-01   0.116400E+01   0.576970E+07   0.162030E+05
