#           k/h    P           
    0.10000E-03    0.54122E+03
    0.10202E-03    0.55171E+03
    0.10408E-03    0.56239E+03
    0.10618E-03    0.57329E+03
    0.10833E-03    0.58439E+03
    0.11052E-03    0.59571E+03
    0.11275E-03    0.60725E+03
    0.11503E-03    0.61901E+03
    0.11735E-03    0.63100E+03
    0.11972E-03    0.64322E+03
    0.12214E-03    0.65568E+03
    0.12461E-03    0.66837E+03
    0.12712E-03    0.68132E+03
    0.12969E-03    0.69451E+03
    0.13231E-03    0.70796E+03
    0.13499E-03    0.72166E+03
    0.13771E-03    0.73563E+03
    0.14049E-03    0.74988E+03
    0.14333E-03    0.76439E+03
    0.14623E-03    0.77919E+03
    0.14918E-03    0.79427E+03
    0.15220E-03    0.80965E+03
    0.15527E-03    0.82532E+03
    0.15841E-03    0.84129E+03
    0.16161E-03    0.85757E+03
    0.16487E-03    0.87416E+03
    0.16820E-03    0.89108E+03
    0.17160E-03    0.90832E+03
    0.17507E-03    0.92589E+03
    0.17860E-03    0.94380E+03
    0.18221E-03    0.96206E+03
    0.18589E-03    0.98066E+03
    0.18965E-03    0.99963E+03
    0.19348E-03    0.10190E+04
    0.19739E-03    0.10387E+04
    0.20138E-03    0.10587E+04
    0.20544E-03    0.10792E+04
    0.20959E-03    0.11001E+04
    0.21383E-03    0.11213E+04
    0.21815E-03    0.11430E+04
    0.22255E-03    0.11651E+04
    0.22705E-03    0.11876E+04
    0.23164E-03    0.12105E+04
    0.23632E-03    0.12339E+04
    0.24109E-03    0.12578E+04
    0.24596E-03    0.12820E+04
    0.25093E-03    0.13068E+04
    0.25600E-03    0.13320E+04
    0.26117E-03    0.13577E+04
    0.26645E-03    0.13839E+04
    0.27183E-03    0.14106E+04
    0.27732E-03    0.14379E+04
    0.28292E-03    0.14656E+04
    0.28864E-03    0.14939E+04
    0.29447E-03    0.15227E+04
    0.30042E-03    0.15520E+04
    0.30649E-03    0.15819E+04
    0.31268E-03    0.16124E+04
    0.31899E-03    0.16435E+04
    0.32544E-03    0.16751E+04
    0.33201E-03    0.17074E+04
    0.33872E-03    0.17403E+04
    0.34556E-03    0.17737E+04
    0.35254E-03    0.18079E+04
    0.35966E-03    0.18427E+04
    0.36693E-03    0.18781E+04
    0.37434E-03    0.19142E+04
    0.38190E-03    0.19510E+04
    0.38962E-03    0.19885E+04
    0.39749E-03    0.20267E+04
    0.40552E-03    0.20656E+04
    0.41371E-03    0.21053E+04
    0.42207E-03    0.21457E+04
    0.43060E-03    0.21869E+04
    0.43929E-03    0.22288E+04
    0.44817E-03    0.22716E+04
    0.45722E-03    0.23151E+04
    0.46646E-03    0.23595E+04
    0.47588E-03    0.24047E+04
    0.48550E-03    0.24507E+04
    0.49530E-03    0.24977E+04
    0.50531E-03    0.25455E+04
    0.51552E-03    0.25942E+04
    0.52593E-03    0.26438E+04
    0.53656E-03    0.26943E+04
    0.54739E-03    0.27458E+04
    0.55845E-03    0.27983E+04
    0.56973E-03    0.28517E+04
    0.58124E-03    0.29062E+04
    0.59299E-03    0.29616E+04
    0.60496E-03    0.30181E+04
    0.61719E-03    0.30757E+04
    0.62965E-03    0.31343E+04
    0.64237E-03    0.31941E+04
    0.65535E-03    0.32549E+04
    0.66859E-03    0.33169E+04
    0.68210E-03    0.33801E+04
    0.69588E-03    0.34445E+04
    0.70993E-03    0.35100E+04
    0.72427E-03    0.35768E+04
    0.73891E-03    0.36449E+04
    0.75383E-03    0.37142E+04
    0.76906E-03    0.37849E+04
    0.78460E-03    0.38569E+04
    0.80045E-03    0.39302E+04
    0.81662E-03    0.40050E+04
    0.83311E-03    0.40811E+04
    0.84994E-03    0.41587E+04
    0.86711E-03    0.42378E+04
    0.88463E-03    0.43185E+04
    0.90250E-03    0.44006E+04
    0.92073E-03    0.44844E+04
    0.93933E-03    0.45697E+04
    0.95831E-03    0.46568E+04
    0.97767E-03    0.47455E+04
    0.99742E-03    0.48359E+04
    0.10176E-02    0.49281E+04
    0.10381E-02    0.50222E+04
    0.10591E-02    0.51181E+04
    0.10805E-02    0.52159E+04
    0.11023E-02    0.53156E+04
    0.11246E-02    0.54173E+04
    0.11473E-02    0.55211E+04
    0.11705E-02    0.56270E+04
    0.11941E-02    0.57350E+04
    0.12182E-02    0.58453E+04
    0.12429E-02    0.59577E+04
    0.12680E-02    0.60725E+04
    0.12936E-02    0.61897E+04
    0.13197E-02    0.63092E+04
    0.13464E-02    0.64313E+04
    0.13736E-02    0.65559E+04
    0.14013E-02    0.66831E+04
    0.14296E-02    0.68130E+04
    0.14585E-02    0.69456E+04
    0.14880E-02    0.70809E+04
    0.15180E-02    0.72192E+04
    0.15487E-02    0.73603E+04
    0.15800E-02    0.75044E+04
    0.16119E-02    0.76515E+04
    0.16445E-02    0.78018E+04
    0.16777E-02    0.79552E+04
    0.17116E-02    0.81118E+04
    0.17462E-02    0.82716E+04
    0.17814E-02    0.84348E+04
    0.18174E-02    0.86014E+04
    0.18541E-02    0.87714E+04
    0.18916E-02    0.89448E+04
    0.19298E-02    0.91218E+04
    0.19688E-02    0.93023E+04
    0.20086E-02    0.94865E+04
    0.20491E-02    0.96743E+04
    0.20905E-02    0.98657E+04
    0.21328E-02    0.10061E+05
    0.21758E-02    0.10260E+05
    0.22198E-02    0.10463E+05
    0.22646E-02    0.10669E+05
    0.23104E-02    0.10879E+05
    0.23571E-02    0.11094E+05
    0.24047E-02    0.11312E+05
    0.24533E-02    0.11534E+05
    0.25028E-02    0.11760E+05
    0.25534E-02    0.11990E+05
    0.26050E-02    0.12223E+05
    0.26576E-02    0.12461E+05
    0.27113E-02    0.12703E+05
    0.27660E-02    0.12949E+05
    0.28219E-02    0.13200E+05
    0.28789E-02    0.13454E+05
    0.29371E-02    0.13712E+05
    0.29964E-02    0.13975E+05
    0.30569E-02    0.14242E+05
    0.31187E-02    0.14513E+05
    0.31817E-02    0.14788E+05
    0.32460E-02    0.15067E+05
    0.33115E-02    0.15351E+05
    0.33784E-02    0.15639E+05
    0.34467E-02    0.15931E+05
    0.35163E-02    0.16228E+05
    0.35874E-02    0.16528E+05
    0.36598E-02    0.16833E+05
    0.37338E-02    0.17143E+05
    0.38092E-02    0.17456E+05
    0.38861E-02    0.17774E+05
    0.39646E-02    0.18095E+05
    0.40447E-02    0.18421E+05
    0.41264E-02    0.18751E+05
    0.42098E-02    0.19085E+05
    0.42948E-02    0.19423E+05
    0.43816E-02    0.19765E+05
    0.44701E-02    0.20111E+05
    0.45604E-02    0.20460E+05
