#    L    TT             EE             BB             TE          
     2    0.28639E+06    0.91162E-01    0.13982E-01    0.15033E+03
     3    0.23842E+06    0.14978E+00    0.17408E-01    0.17564E+03
     4    0.20501E+06    0.17195E+00    0.18443E-01    0.17402E+03
     5    0.18009E+06    0.15739E+00    0.17505E-01    0.15531E+03
     6    0.16070E+06    0.12139E+00    0.15324E-01    0.12717E+03
     7    0.14512E+06    0.81827E-01    0.12657E-01    0.95510E+02
     8    0.13228E+06    0.50841E-01    0.10093E-01    0.64650E+02
     9    0.12147E+06    0.32455E-01    0.79721E-02    0.37496E+02
    10    0.11215E+06    0.24602E-01    0.64327E-02    0.15733E+02
    11    0.10400E+06    0.22648E-01    0.54901E-02   -0.55893E-01
    12    0.96844E+05    0.22394E-01    0.50759E-02   -0.10054E+02
    13    0.90597E+05    0.21752E-01    0.50776E-02   -0.15040E+02
    14    0.85162E+05    0.20230E-01    0.53815E-02   -0.15967E+02
    15    0.80368E+05    0.18534E-01    0.58993E-02   -0.13981E+02
    16    0.76046E+05    0.17488E-01    0.65565E-02   -0.10229E+02
    17    0.72108E+05    0.17431E-01    0.73072E-02   -0.56443E+01
    18    0.68494E+05    0.18283E-01    0.81174E-02   -0.10314E+01
    19    0.65173E+05    0.19640E-01    0.89699E-02    0.31079E+01
    20    0.62122E+05    0.21125E-01    0.98541E-02    0.64097E+01
    21    0.59314E+05    0.22520E-01    0.10767E-01    0.87745E+01
    22    0.56722E+05    0.23786E-01    0.11706E-01    0.10203E+02
    23    0.54325E+05    0.25071E-01    0.12669E-01    0.10837E+02
    24    0.52102E+05    0.26522E-01    0.13654E-01    0.10853E+02
    25    0.50035E+05    0.28277E-01    0.14657E-01    0.10415E+02
    26    0.48111E+05    0.30412E-01    0.15675E-01    0.96849E+01
    27    0.46315E+05    0.32931E-01    0.16709E-01    0.87998E+01
    28    0.44632E+05    0.35836E-01    0.17760E-01    0.78823E+01
    29    0.43050E+05    0.39081E-01    0.18825E-01    0.70133E+01
    30    0.41560E+05    0.42625E-01    0.19903E-01    0.62461E+01
    31    0.40156E+05    0.46454E-01    0.20991E-01    0.55724E+01
    32    0.38833E+05    0.50549E-01    0.22088E-01    0.49715E+01
    33    0.37586E+05    0.54891E-01    0.23193E-01    0.44358E+01
    34    0.36407E+05    0.59471E-01    0.24304E-01    0.39655E+01
    35    0.35290E+05    0.64281E-01    0.25418E-01    0.35783E+01
    36    0.34230E+05    0.69326E-01    0.26532E-01    0.32865E+01
    37    0.33224E+05    0.74628E-01    0.27649E-01    0.30687E+01
    38    0.32266E+05    0.80208E-01    0.28771E-01    0.28996E+01
    39    0.31354E+05    0.86054E-01    0.29894E-01    0.27641E+01
    40    0.30485E+05    0.92148E-01    0.31015E-01    0.26493E+01
    41    0.29656E+05    0.98483E-01    0.32131E-01    0.25426E+01
    42    0.28866E+05    0.10507E+00    0.33240E-01    0.24328E+01
    43    0.28111E+05    0.11191E+00    0.34341E-01    0.23094E+01
    44    0.27389E+05    0.11901E+00    0.35433E-01    0.21626E+01
    45    0.26699E+05    0.12639E+00    0.36517E-01    0.19827E+01
    46    0.26037E+05    0.13403E+00    0.37590E-01    0.17602E+01
    47    0.25403E+05    0.14195E+00    0.38652E-01    0.14950E+01
    48    0.24794E+05    0.15013E+00    0.39701E-01    0.11923E+01
