#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.243154E+04   0.660067E-01   0.238241E-01   0.562755E+01   0.490568E-07   0.310204E-02  -0.155656E-04
     3   0.227267E+04   0.102931E+00   0.276224E-01   0.601806E+01   0.597636E-07   0.320933E-02  -0.190462E-04
     4   0.216763E+04   0.115989E+00   0.273611E-01   0.591917E+01   0.690390E-07   0.319893E-02  -0.192736E-04
     5   0.208671E+04   0.105585E+00   0.243096E-01   0.544894E+01   0.771410E-07   0.313749E-02  -0.171637E-04
     6   0.202342E+04   0.816958E-01   0.199073E-01   0.481045E+01   0.842493E-07   0.305666E-02  -0.135622E-04
     7   0.197330E+04   0.555201E-01   0.153355E-01   0.413833E+01   0.905408E-07   0.296670E-02  -0.925446E-05
     8   0.193168E+04   0.345320E-01   0.113521E-01   0.350875E+01   0.961425E-07   0.286786E-02  -0.490823E-05
     9   0.189665E+04   0.212724E-01   0.829477E-02   0.295863E+01   0.101160E-06   0.276293E-02  -0.109908E-05
    10   0.186622E+04   0.146493E-01   0.620875E-02   0.250674E+01   0.105657E-06   0.266002E-02   0.173830E-05
    11   0.183918E+04   0.120866E-01   0.499007E-02   0.215914E+01   0.109724E-06   0.256633E-02   0.343457E-05
    12   0.181616E+04   0.112825E-01   0.446518E-02   0.191364E+01   0.113364E-06   0.247999E-02   0.409161E-05
    13   0.179290E+04   0.109042E-01   0.443533E-02   0.176085E+01   0.116675E-06   0.240124E-02   0.393606E-05
    14   0.176956E+04   0.106274E-01   0.474662E-02   0.166923E+01   0.119646E-06   0.232487E-02   0.315765E-05
    15   0.174681E+04   0.105757E-01   0.527246E-02   0.162367E+01   0.122348E-06   0.225257E-02   0.193096E-05
    16   0.172792E+04   0.109611E-01   0.592653E-02   0.161099E+01   0.124785E-06   0.218227E-02   0.518819E-06
    17   0.171155E+04   0.117597E-01   0.666159E-02   0.161981E+01   0.126984E-06   0.211427E-02  -0.724764E-06
    18   0.169510E+04   0.128748E-01   0.744318E-02   0.164256E+01   0.128978E-06   0.204962E-02  -0.150751E-05
    19   0.167930E+04   0.141858E-01   0.825669E-02   0.167725E+01   0.130777E-06   0.198819E-02  -0.183834E-05
    20   0.166284E+04   0.155813E-01   0.909415E-02   0.171432E+01   0.132388E-06   0.192961E-02  -0.180999E-05
    21   0.164659E+04   0.170930E-01   0.995444E-02   0.175550E+01   0.133833E-06   0.187357E-02  -0.155797E-05
    22   0.163068E+04   0.187999E-01   0.108376E-01   0.180069E+01   0.135132E-06   0.181981E-02  -0.119845E-05
    23   0.161490E+04   0.207554E-01   0.117411E-01   0.185466E+01   0.136295E-06   0.176803E-02  -0.733366E-06
    24   0.159975E+04   0.229974E-01   0.126623E-01   0.192180E+01   0.137327E-06   0.171804E-02  -0.172360E-06
    25   0.158547E+04   0.254957E-01   0.135996E-01   0.199549E+01   0.138241E-06   0.167003E-02   0.331796E-06
    26   0.157165E+04   0.282140E-01   0.145517E-01   0.207852E+01   0.139047E-06   0.162429E-02   0.618146E-06
    27   0.155869E+04   0.311351E-01   0.155182E-01   0.216937E+01   0.139754E-06   0.158080E-02   0.631345E-06
    28   0.154640E+04   0.342335E-01   0.164984E-01   0.226013E+01   0.140370E-06   0.153949E-02   0.376031E-06
    29   0.153469E+04   0.375292E-01   0.174912E-01   0.235088E+01   0.140894E-06   0.150004E-02  -0.871698E-08
    30   0.152380E+04   0.410498E-01   0.184957E-01   0.242966E+01   0.141328E-06   0.146222E-02  -0.378306E-06
    31   0.151327E+04   0.447994E-01   0.195124E-01   0.250221E+01   0.141681E-06   0.142609E-02  -0.696909E-06
    32   0.150407E+04   0.487972E-01   0.205417E-01   0.255924E+01   0.141967E-06   0.139172E-02  -0.961474E-06
    33   0.149566E+04   0.529809E-01   0.215824E-01   0.259791E+01   0.142189E-06   0.135881E-02  -0.119161E-05
    34   0.148801E+04   0.573544E-01   0.226328E-01   0.261883E+01   0.142350E-06   0.132696E-02  -0.139540E-05
    35   0.148180E+04   0.619313E-01   0.236894E-01   0.261323E+01   0.142454E-06   0.129563E-02  -0.151272E-05
    36   0.147617E+04   0.667513E-01   0.247496E-01   0.259207E+01   0.142504E-06   0.126450E-02  -0.148276E-05
    37   0.147151E+04   0.718374E-01   0.258152E-01   0.255103E+01   0.142505E-06   0.123415E-02  -0.130904E-05
    38   0.146780E+04   0.771783E-01   0.268880E-01   0.249374E+01   0.142460E-06   0.120527E-02  -0.102160E-05
    39   0.146500E+04   0.827887E-01   0.279661E-01   0.242156E+01   0.142371E-06   0.117783E-02  -0.692435E-06
    40   0.146312E+04   0.886922E-01   0.290463E-01   0.233421E+01   0.142239E-06   0.115169E-02  -0.403791E-06
    41   0.146218E+04   0.949077E-01   0.301260E-01   0.223185E+01   0.142069E-06   0.112668E-02  -0.219052E-06
    42   0.146214E+04   0.101435E+00   0.312038E-01   0.211617E+01   0.141860E-06   0.110263E-02  -0.127269E-06
    43   0.146299E+04   0.108268E+00   0.322786E-01   0.198886E+01   0.141617E-06   0.107941E-02  -0.990376E-07
    44   0.146473E+04   0.115401E+00   0.333494E-01   0.185001E+01   0.141341E-06   0.105684E-02  -0.105067E-06
    45   0.146740E+04   0.122822E+00   0.344150E-01   0.169939E+01   0.141036E-06   0.103479E-02  -0.116167E-06
    46   0.147091E+04   0.130522E+00   0.354743E-01   0.153708E+01   0.140703E-06   0.101313E-02  -0.110414E-06
    47   0.147526E+04   0.138507E+00   0.365261E-01   0.136251E+01   0.140344E-06   0.991928E-03  -0.946356E-07
    48   0.148044E+04   0.146782E+00   0.375692E-01   0.117492E+01   0.139961E-06   0.971294E-03  -0.828070E-07
    49   0.148642E+04   0.155350E+00   0.386023E-01   0.973632E+00   0.139555E-06   0.951331E-03  -0.888666E-07
    50   0.149329E+04   0.164223E+00   0.396241E-01   0.758105E+00   0.139129E-06   0.932146E-03  -0.126720E-06
    51   0.150111E+04   0.173415E+00   0.406334E-01   0.528121E+00   0.138684E-06   0.913801E-03  -0.204153E-06
    52   0.150979E+04   0.182928E+00   0.416293E-01   0.284556E+00   0.138221E-06   0.896190E-03  -0.304584E-06
    53   0.151923E+04   0.192757E+00   0.426108E-01   0.283487E-01   0.137742E-06   0.879164E-03  -0.405389E-06
