#    L    TT             EE             BB             TE          
     2    0.16101E+04    0.68151E-01    0.24752E-01    0.35398E+01
     3    0.14506E+04    0.10649E+00    0.28628E-01    0.36475E+01
     4    0.13600E+04    0.11878E+00    0.28137E-01    0.35623E+01
     5    0.12965E+04    0.10621E+00    0.24723E-01    0.32577E+01
     6    0.12518E+04    0.80254E-01    0.19987E-01    0.28402E+01
     7    0.12213E+04    0.53130E-01    0.15199E-01    0.23858E+01
     8    0.12008E+04    0.32454E-01    0.11131E-01    0.19496E+01
     9    0.11878E+04    0.20198E-01    0.81023E-02    0.15664E+01
    10    0.11808E+04    0.14619E-01    0.61238E-02    0.12581E+01
    11    0.11778E+04    0.12738E-01    0.50501E-02    0.10319E+01
    12    0.11785E+04    0.12213E-01    0.46771E-02    0.88962E+00
    13    0.11811E+04    0.11857E-01    0.48031E-02    0.81973E+00
    14    0.11851E+04    0.11596E-01    0.52459E-02    0.80475E+00
    15    0.11909E+04    0.11639E-01    0.58905E-02    0.82543E+00
    16    0.11989E+04    0.12162E-01    0.66493E-02    0.86379E+00
    17    0.12087E+04    0.13168E-01    0.74779E-02    0.90561E+00
    18    0.12189E+04    0.14426E-01    0.83474E-02    0.94142E+00
    19    0.12303E+04    0.15795E-01    0.92473E-02    0.97022E+00
    20    0.12413E+04    0.17238E-01    0.10173E-01    0.98970E+00
    21    0.12523E+04    0.18772E-01    0.11121E-01    0.99815E+00
    22    0.12638E+04    0.20509E-01    0.12091E-01    0.99447E+00
    23    0.12754E+04    0.22529E-01    0.13080E-01    0.98440E+00
    24    0.12873E+04    0.24855E-01    0.14088E-01    0.97412E+00
    25    0.12993E+04    0.27473E-01    0.15111E-01    0.96467E+00
    26    0.13114E+04    0.30334E-01    0.16146E-01    0.95701E+00
    27    0.13238E+04    0.33419E-01    0.17194E-01    0.94971E+00
    28    0.13362E+04    0.36739E-01    0.18257E-01    0.94148E+00
    29    0.13489E+04    0.40276E-01    0.19334E-01    0.92906E+00
    30    0.13618E+04    0.44023E-01    0.20424E-01    0.90800E+00
    31    0.13746E+04    0.47995E-01    0.21524E-01    0.87731E+00
    32    0.13876E+04    0.52198E-01    0.22634E-01    0.83681E+00
    33    0.14008E+04    0.56608E-01    0.23751E-01    0.78611E+00
    34    0.14140E+04    0.61216E-01    0.24876E-01    0.72508E+00
    35    0.14274E+04    0.66031E-01    0.26004E-01    0.65179E+00
    36    0.14408E+04    0.71083E-01    0.27135E-01    0.56391E+00
    37    0.14542E+04    0.76418E-01    0.28269E-01    0.46325E+00
    38    0.14679E+04    0.82078E-01    0.29408E-01    0.35403E+00
    39    0.14818E+04    0.88038E-01    0.30549E-01    0.23707E+00
    40    0.14958E+04    0.94266E-01    0.31689E-01    0.11215E+00
    41    0.15099E+04    0.10074E+00    0.32824E-01   -0.21288E-01
    42    0.15240E+04    0.10747E+00    0.33952E-01   -0.16436E+00
    43    0.15382E+04    0.11448E+00    0.35073E-01   -0.31829E+00
    44    0.15523E+04    0.12178E+00    0.36186E-01   -0.48341E+00
    45    0.15667E+04    0.12937E+00    0.37289E-01   -0.65998E+00
    46    0.15813E+04    0.13727E+00    0.38382E-01   -0.85000E+00
    47    0.15960E+04    0.14548E+00    0.39463E-01   -0.10526E+01
    48    0.16107E+04    0.15397E+00    0.40530E-01   -0.12636E+01
    49    0.16256E+04    0.16273E+00    0.41582E-01   -0.14792E+01
    50    0.16408E+04    0.17170E+00    0.42617E-01   -0.17027E+01
    51    0.16562E+04    0.18085E+00    0.43633E-01   -0.19386E+01
    52    0.16720E+04    0.19027E+00    0.44631E-01   -0.21912E+01
    53    0.16877E+04    0.20011E+00    0.45608E-01   -0.24633E+01
    54    0.17033E+04    0.21038E+00    0.46565E-01   -0.27493E+01
    55    0.17191E+04    0.22106E+00    0.47500E-01   -0.30437E+01
    56    0.17352E+04    0.23201E+00    0.48413E-01   -0.33476E+01
    57    0.17516E+04    0.24311E+00    0.49302E-01   -0.36609E+01
    58    0.17683E+04    0.25437E+00    0.50167E-01   -0.39848E+01
    59    0.17852E+04    0.26581E+00    0.51007E-01   -0.43207E+01
    60    0.18022E+04    0.27747E+00    0.51820E-01   -0.46682E+01
    61    0.18197E+04    0.28945E+00    0.52606E-01   -0.50268E+01
    62    0.18371E+04    0.30173E+00    0.53365E-01   -0.53972E+01
    63    0.18547E+04    0.31426E+00    0.54096E-01   -0.57799E+01
    64    0.18726E+04    0.32708E+00    0.54798E-01   -0.61758E+01
    65    0.18907E+04    0.34016E+00    0.55471E-01   -0.65851E+01
    66    0.19091E+04    0.35342E+00    0.56114E-01   -0.70056E+01
    67    0.19277E+04    0.36688E+00    0.56728E-01   -0.74346E+01
    68    0.19467E+04    0.38056E+00    0.57312E-01   -0.78708E+01
    69    0.19661E+04    0.39441E+00    0.57864E-01   -0.83125E+01
    70    0.19857E+04    0.40848E+00    0.58386E-01   -0.87616E+01
    71    0.20056E+04    0.42274E+00    0.58875E-01   -0.92208E+01
    72    0.20257E+04    0.43718E+00    0.59333E-01   -0.96913E+01
    73    0.20459E+04    0.45174E+00    0.59759E-01   -0.10174E+02
    74    0.20665E+04    0.46643E+00    0.60153E-01   -0.10668E+02
    75    0.20873E+04    0.48125E+00    0.60516E-01   -0.11171E+02
    76    0.21086E+04    0.49620E+00    0.60847E-01   -0.11683E+02
    77    0.21301E+04    0.51127E+00    0.61147E-01   -0.12204E+02
    78    0.21522E+04    0.52649E+00    0.61416E-01   -0.12735E+02
    79    0.21744E+04    0.54178E+00    0.61653E-01   -0.13271E+02
    80    0.21971E+04    0.55717E+00    0.61860E-01   -0.13814E+02
    81    0.22200E+04    0.57258E+00    0.62035E-01   -0.14365E+02
    82    0.22433E+04    0.58804E+00    0.62180E-01   -0.14921E+02
    83    0.22668E+04    0.60353E+00    0.62294E-01   -0.15484E+02
    84    0.22907E+04    0.61904E+00    0.62377E-01   -0.16051E+02
    85    0.23148E+04    0.63454E+00    0.62429E-01   -0.16624E+02
