#    L    TT             EE             BB             TE          
     2    0.12918E+04    0.55953E-01    0.10585E-05    0.30132E+01
     3    0.12212E+04    0.90282E-01    0.21175E-05    0.38969E+01
     4    0.11328E+04    0.98753E-01    0.35302E-05    0.41158E+01
     5    0.10573E+04    0.84703E-01    0.52971E-05    0.38875E+01
     6    0.99912E+03    0.60308E-01    0.74190E-05    0.34261E+01
     7    0.95612E+03    0.37067E-01    0.98967E-05    0.28799E+01
     8    0.92459E+03    0.21014E-01    0.12731E-04    0.23511E+01
     9    0.90209E+03    0.12649E-01    0.15923E-04    0.18950E+01
    10    0.88686E+03    0.94297E-02    0.19475E-04    0.15371E+01
    11    0.87696E+03    0.84025E-02    0.23387E-04    0.12881E+01
    12    0.87208E+03    0.77690E-02    0.27660E-04    0.11479E+01
    13    0.87021E+03    0.68706E-02    0.32296E-04    0.10969E+01
    14    0.87022E+03    0.60423E-02    0.37297E-04    0.11088E+01
    15    0.87232E+03    0.55300E-02    0.42665E-04    0.11585E+01
    16    0.87683E+03    0.54564E-02    0.48399E-04    0.12238E+01
    17    0.88352E+03    0.57588E-02    0.54503E-04    0.12932E+01
    18    0.89132E+03    0.61648E-02    0.60978E-04    0.13599E+01
    19    0.90102E+03    0.65957E-02    0.67826E-04    0.14217E+01
    20    0.91094E+03    0.70926E-02    0.75047E-04    0.14744E+01
    21    0.92140E+03    0.77153E-02    0.82644E-04    0.15179E+01
    22    0.93265E+03    0.85952E-02    0.90618E-04    0.15532E+01
    23    0.94443E+03    0.97727E-02    0.98970E-04    0.15884E+01
    24    0.95674E+03    0.11226E-01    0.10770E-03    0.16307E+01
    25    0.96952E+03    0.12945E-01    0.11681E-03    0.16775E+01
    26    0.98261E+03    0.14889E-01    0.12631E-03    0.17260E+01
    27    0.99623E+03    0.17038E-01    0.13619E-03    0.17740E+01
    28    0.10102E+04    0.19402E-01    0.14645E-03    0.18204E+01
    29    0.10247E+04    0.21959E-01    0.15710E-03    0.18614E+01
