#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.156385E+04   0.676807E-01   0.244089E-01   0.361841E+01   0.501714E-07   0.330874E-02  -0.160324E-04
     3   0.139705E+04   0.105734E+00   0.282578E-01   0.375438E+01   0.608771E-07   0.329980E-02  -0.196650E-04
     4   0.130622E+04   0.118551E+00   0.278556E-01   0.365805E+01   0.700667E-07   0.321906E-02  -0.199041E-04
     5   0.124510E+04   0.106855E+00   0.245775E-01   0.331913E+01   0.780156E-07   0.310778E-02  -0.176661E-04
     6   0.120362E+04   0.815347E-01   0.199638E-01   0.286218E+01   0.849168E-07   0.298779E-02  -0.138334E-04
     7   0.117655E+04   0.545048E-01   0.152552E-01   0.237348E+01   0.909583E-07   0.286894E-02  -0.930332E-05
     8   0.115940E+04   0.334578E-01   0.112191E-01   0.191053E+01   0.962750E-07   0.275038E-02  -0.483945E-05
     9   0.114960E+04   0.206620E-01   0.818270E-02   0.151004E+01   0.100979E-06   0.263101E-02  -0.985884E-06
    10   0.114544E+04   0.146408E-01   0.617192E-02   0.119356E+01   0.105139E-06   0.251460E-02   0.190310E-05
    11   0.114509E+04   0.125386E-01   0.505323E-02   0.966495E+00   0.108850E-06   0.240776E-02   0.361914E-05
    12   0.114829E+04   0.119664E-01   0.463813E-02   0.827221E+00   0.112117E-06   0.231030E-02   0.413206E-05
    13   0.115279E+04   0.116735E-01   0.471551E-02   0.764892E+00   0.115044E-06   0.222385E-02   0.365788E-05
    14   0.115899E+04   0.114513E-01   0.512147E-02   0.756275E+00   0.117620E-06   0.214053E-02   0.257743E-05
    15   0.116625E+04   0.114982E-01   0.573330E-02   0.785806E+00   0.119919E-06   0.206201E-02   0.125412E-05
    16   0.117585E+04   0.120214E-01   0.646490E-02   0.832949E+00   0.121947E-06   0.198687E-02  -0.919629E-07
    17   0.118718E+04   0.129568E-01   0.727018E-02   0.881413E+00   0.123732E-06   0.191563E-02  -0.131286E-05
    18   0.119881E+04   0.141698E-01   0.811695E-02   0.921061E+00   0.125309E-06   0.184924E-02  -0.226714E-05
    19   0.121145E+04   0.155296E-01   0.899418E-02   0.952962E+00   0.126689E-06   0.178629E-02  -0.279555E-05
    20   0.122350E+04   0.169245E-01   0.989676E-02   0.971227E+00   0.127881E-06   0.172535E-02  -0.279757E-05
    21   0.123577E+04   0.183971E-01   0.108221E-01   0.977857E+00   0.128906E-06   0.166697E-02  -0.242062E-05
    22   0.124839E+04   0.200428E-01   0.117684E-01   0.972497E+00   0.129787E-06   0.161189E-02  -0.186455E-05
    23   0.126091E+04   0.219422E-01   0.127344E-01   0.961019E+00   0.130533E-06   0.155964E-02  -0.130059E-05
    24   0.127359E+04   0.241570E-01   0.137183E-01   0.949608E+00   0.131152E-06   0.150960E-02  -0.856258E-06
    25   0.128659E+04   0.266572E-01   0.147168E-01   0.935008E+00   0.131654E-06   0.146169E-02  -0.516994E-06
    26   0.129945E+04   0.294042E-01   0.157272E-01   0.923459E+00   0.132052E-06   0.141601E-02  -0.254468E-06
    27   0.131257E+04   0.323926E-01   0.167504E-01   0.915678E+00   0.132356E-06   0.137273E-02  -0.124805E-06
    28   0.132580E+04   0.356038E-01   0.177879E-01   0.905706E+00   0.132572E-06   0.133197E-02  -0.187472E-06
    29   0.133907E+04   0.390317E-01   0.188390E-01   0.895653E+00   0.132700E-06   0.129348E-02  -0.432571E-06
    30   0.135261E+04   0.426749E-01   0.199025E-01   0.875223E+00   0.132744E-06   0.125691E-02  -0.810199E-06
    31   0.136580E+04   0.465268E-01   0.209766E-01   0.850396E+00   0.132713E-06   0.122174E-02  -0.117912E-05
    32   0.137943E+04   0.506065E-01   0.220596E-01   0.812745E+00   0.132620E-06   0.118761E-02  -0.140466E-05
    33   0.139298E+04   0.548738E-01   0.231508E-01   0.764317E+00   0.132468E-06   0.115481E-02  -0.146712E-05
    34   0.140645E+04   0.593495E-01   0.242489E-01   0.709975E+00   0.132261E-06   0.112369E-02  -0.139186E-05
    35   0.142046E+04   0.640211E-01   0.253511E-01   0.638401E+00   0.132003E-06   0.109414E-02  -0.127032E-05
    36   0.143412E+04   0.689053E-01   0.264551E-01   0.557186E+00   0.131697E-06   0.106591E-02  -0.118464E-05
    37   0.144793E+04   0.740610E-01   0.275625E-01   0.461820E+00   0.131348E-06   0.103861E-02  -0.111544E-05
    38   0.146196E+04   0.795118E-01   0.286748E-01   0.356485E+00   0.130959E-06   0.101195E-02  -0.102757E-05
    39   0.147613E+04   0.852461E-01   0.297896E-01   0.242638E+00   0.130532E-06   0.986091E-03  -0.923374E-06
    40   0.149036E+04   0.912461E-01   0.309030E-01   0.120033E+00   0.130070E-06   0.961276E-03  -0.814558E-06
    41   0.150460E+04   0.974995E-01   0.320120E-01  -0.113688E-01   0.129574E-06   0.937703E-03  -0.711364E-06
    42   0.151884E+04   0.104015E+00   0.331150E-01  -0.150855E+00   0.129047E-06   0.915308E-03  -0.618379E-06
    43   0.153311E+04   0.110806E+00   0.342110E-01  -0.297921E+00   0.128492E-06   0.893962E-03  -0.538772E-06
    44   0.154747E+04   0.117884E+00   0.352992E-01  -0.453668E+00   0.127911E-06   0.873540E-03  -0.475704E-06
    45   0.156197E+04   0.125258E+00   0.363783E-01  -0.619502E+00   0.127306E-06   0.853917E-03  -0.432333E-06
    46   0.157659E+04   0.132932E+00   0.374475E-01  -0.796312E+00   0.126681E-06   0.834976E-03  -0.410120E-06
    47   0.159132E+04   0.140899E+00   0.385051E-01  -0.984778E+00   0.126035E-06   0.816639E-03  -0.403764E-06
    48   0.160614E+04   0.149143E+00   0.395497E-01  -0.118555E+01   0.125372E-06   0.798836E-03  -0.406295E-06
    49   0.162106E+04   0.157647E+00   0.405795E-01  -0.139919E+01   0.124693E-06   0.781498E-03  -0.410761E-06
    50   0.163611E+04   0.166407E+00   0.415931E-01  -0.162614E+01   0.124000E-06   0.764556E-03  -0.410230E-06
    51   0.165139E+04   0.175421E+00   0.425889E-01  -0.186640E+01   0.123293E-06   0.747970E-03  -0.400096E-06
    52   0.166683E+04   0.184699E+00   0.435662E-01  -0.211849E+01   0.122575E-06   0.731810E-03  -0.384992E-06
    53   0.168237E+04   0.194248E+00   0.445240E-01  -0.238075E+01   0.121846E-06   0.716172E-03  -0.371849E-06
    54   0.169799E+04   0.204078E+00   0.454617E-01  -0.265239E+01   0.121106E-06   0.701154E-03  -0.367585E-06
    55   0.171370E+04   0.214200E+00   0.463784E-01  -0.293298E+01   0.120359E-06   0.686853E-03  -0.379102E-06
    56   0.172961E+04   0.224617E+00   0.472734E-01  -0.322294E+01   0.119603E-06   0.673322E-03  -0.410366E-06
    57   0.174582E+04   0.235318E+00   0.481457E-01  -0.352351E+01   0.118840E-06   0.660437E-03  -0.453647E-06
    58   0.176230E+04   0.246297E+00   0.489943E-01  -0.383546E+01   0.118070E-06   0.648031E-03  -0.498309E-06
    59   0.177894E+04   0.257546E+00   0.498182E-01  -0.415927E+01   0.117294E-06   0.635935E-03  -0.533736E-06
    60   0.179574E+04   0.269049E+00   0.506163E-01  -0.449501E+01   0.116513E-06   0.623983E-03  -0.549328E-06
    61   0.181271E+04   0.280793E+00   0.513879E-01  -0.484261E+01   0.115726E-06   0.612055E-03  -0.539106E-06
    62   0.182984E+04   0.292775E+00   0.521324E-01  -0.520190E+01   0.114936E-06   0.600226E-03  -0.515508E-06
    63   0.184718E+04   0.304992E+00   0.528493E-01  -0.557272E+01   0.114142E-06   0.588617E-03  -0.495551E-06
    64   0.186474E+04   0.317443E+00   0.535384E-01  -0.595486E+01   0.113347E-06   0.577347E-03  -0.496225E-06
    65   0.188255E+04   0.330128E+00   0.541991E-01  -0.634820E+01   0.112550E-06   0.566538E-03  -0.534499E-06
    66   0.190065E+04   0.343040E+00   0.548311E-01  -0.675265E+01   0.111752E-06   0.556279E-03  -0.620321E-06
    67   0.191903E+04   0.356169E+00   0.554338E-01  -0.716749E+01   0.110955E-06   0.546539E-03  -0.735654E-06
    68   0.193766E+04   0.369505E+00   0.560067E-01  -0.759183E+01   0.110159E-06   0.537255E-03  -0.855497E-06
    69   0.195648E+04   0.383036E+00   0.565493E-01  -0.802482E+01   0.109363E-06   0.528364E-03  -0.954879E-06
    70   0.197548E+04   0.396755E+00   0.570609E-01  -0.846578E+01   0.108569E-06   0.519804E-03  -0.100886E-05
    71   0.199463E+04   0.410655E+00   0.575413E-01  -0.891446E+01   0.107776E-06   0.511518E-03  -0.999879E-06
    72   0.201404E+04   0.424731E+00   0.579902E-01  -0.937207E+01   0.106986E-06   0.503470E-03  -0.939739E-06
    73   0.203382E+04   0.438978E+00   0.584079E-01  -0.983999E+01   0.106197E-06   0.495629E-03  -0.847571E-06
    74   0.205399E+04   0.453386E+00   0.587942E-01  -0.103185E+02   0.105410E-06   0.487964E-03  -0.742484E-06
    75   0.207455E+04   0.467942E+00   0.591494E-01  -0.108076E+02   0.104624E-06   0.480443E-03  -0.643564E-06
    76   0.209544E+04   0.482632E+00   0.594734E-01  -0.113070E+02   0.103841E-06   0.473039E-03  -0.567113E-06
    77   0.211656E+04   0.497443E+00   0.597663E-01  -0.118151E+02   0.103060E-06   0.465728E-03  -0.518371E-06
    78   0.213790E+04   0.512358E+00   0.600282E-01  -0.123311E+02   0.102281E-06   0.458492E-03  -0.499811E-06
    79   0.215950E+04   0.527365E+00   0.602591E-01  -0.128547E+02   0.101506E-06   0.451309E-03  -0.513908E-06
    80   0.218140E+04   0.542447E+00   0.604592E-01  -0.133855E+02   0.100733E-06   0.444160E-03  -0.563132E-06
    81   0.220363E+04   0.557592E+00   0.606285E-01  -0.139231E+02   0.999647E-07   0.437059E-03  -0.647045E-06
    82   0.222620E+04   0.572789E+00   0.607670E-01  -0.144671E+02   0.991997E-07   0.430160E-03  -0.753572E-06
    83   0.224908E+04   0.588027E+00   0.608746E-01  -0.150171E+02   0.984389E-07   0.423651E-03  -0.867742E-06
    84   0.227227E+04   0.603295E+00   0.609514E-01  -0.155727E+02   0.976823E-07   0.417720E-03  -0.974599E-06
    85   0.229577E+04   0.618583E+00   0.609973E-01  -0.161338E+02   0.969302E-07   0.412555E-03  -0.105920E-05
    86   0.231955E+04   0.633880E+00   0.610125E-01  -0.166998E+02   0.961828E-07   0.408190E-03  -0.111016E-05
    87   0.234361E+04   0.649173E+00   0.609971E-01  -0.172703E+02   0.954403E-07   0.404052E-03  -0.113032E-05
    88   0.236791E+04   0.664447E+00   0.609517E-01  -0.178449E+02   0.947026E-07   0.399413E-03  -0.112609E-05
    89   0.239247E+04   0.679688E+00   0.608765E-01  -0.184234E+02   0.939698E-07   0.393547E-03  -0.110384E-05
    90   0.241730E+04   0.694877E+00   0.607721E-01  -0.190055E+02   0.932422E-07   0.385730E-03  -0.106995E-05
    91   0.244241E+04   0.710000E+00   0.606388E-01  -0.195910E+02   0.925196E-07   0.375397E-03  -0.102984E-05
    92   0.246780E+04   0.725043E+00   0.604773E-01  -0.201795E+02   0.918021E-07   0.362635E-03  -0.985031E-06
    93   0.249348E+04   0.739992E+00   0.602883E-01  -0.207706E+02   0.910898E-07   0.347694E-03  -0.936065E-06
    94   0.251945E+04   0.754833E+00   0.600724E-01  -0.213642E+02   0.903826E-07   0.330820E-03  -0.883497E-06
    95   0.254572E+04   0.769553E+00   0.598302E-01  -0.219598E+02   0.896807E-07   0.312263E-03  -0.827875E-06
    96   0.257229E+04   0.784138E+00   0.595625E-01  -0.225569E+02   0.889840E-07   0.292270E-03  -0.769749E-06
    97   0.259915E+04   0.798575E+00   0.592700E-01  -0.231551E+02   0.882925E-07   0.271089E-03  -0.709669E-06
    98   0.262632E+04   0.812847E+00   0.589532E-01  -0.237541E+02   0.876063E-07   0.248966E-03  -0.648183E-06
    99   0.265376E+04   0.826942E+00   0.586129E-01  -0.243533E+02   0.869254E-07   0.226150E-03  -0.585840E-06
   100   0.268150E+04   0.840848E+00   0.582497E-01  -0.249522E+02   0.862498E-07   0.202888E-03  -0.523187E-06
   101   0.270953E+04   0.854552E+00   0.578643E-01  -0.255505E+02   0.855796E-07   0.179427E-03  -0.460772E-06
   102   0.273784E+04   0.868032E+00   0.574574E-01  -0.261477E+02   0.849148E-07   0.156013E-03  -0.399143E-06
   103   0.276643E+04   0.881288E+00   0.570296E-01  -0.267432E+02   0.842554E-07   0.132893E-03  -0.338847E-06
   104   0.279529E+04   0.894292E+00   0.565816E-01  -0.273366E+02   0.836014E-07   0.110315E-03  -0.280431E-06
   105   0.282442E+04   0.907037E+00   0.561141E-01  -0.279273E+02   0.829530E-07   0.885238E-04  -0.224441E-06
   106   0.285380E+04   0.919508E+00   0.556277E-01  -0.285148E+02   0.823100E-07   0.677666E-04  -0.171423E-06
   107   0.288344E+04   0.931699E+00   0.551231E-01  -0.290985E+02   0.816726E-07   0.482895E-04  -0.121925E-06
   108   0.291331E+04   0.943589E+00   0.546010E-01  -0.296780E+02   0.810408E-07   0.303387E-04  -0.764909E-07
   109   0.294342E+04   0.955170E+00   0.540621E-01  -0.302526E+02   0.804146E-07   0.141602E-04  -0.356675E-07
   110   0.297377E+04   0.966422E+00   0.535069E-01  -0.308219E+02   0.797941E-07   0.000000E+00   0.000000E+00
   111   0.300433E+04   0.977337E+00   0.529363E-01  -0.313854E+02   0.791792E-07  -0.119609E-04   0.301176E-07
