#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.16658E+04    0.69101E-01    0.24006E-01    0.69318E+01    0.36901E-07   -0.54187E-03   -0.15540E-04
     3    0.14501E+04    0.10798E+00    0.27913E-01    0.70795E+01    0.45633E-07   -0.37418E-03   -0.19318E-04
     4    0.13329E+04    0.12116E+00    0.27599E-01    0.65262E+01    0.53183E-07   -0.29352E-03   -0.19766E-04
     5    0.12581E+04    0.10936E+00    0.24409E-01    0.55679E+01    0.59797E-07   -0.25488E-03   -0.17739E-04
     6    0.12090E+04    0.83585E-01    0.19868E-01    0.44750E+01    0.65617E-07   -0.23642E-03   -0.14097E-04
     7    0.11774E+04    0.55922E-01    0.15209E-01    0.34149E+01    0.70777E-07   -0.22744E-03   -0.97198E-05
     8    0.11577E+04    0.34234E-01    0.11204E-01    0.24870E+01    0.75373E-07   -0.22713E-03   -0.53646E-05
     9    0.11470E+04    0.20912E-01    0.81838E-02    0.17422E+01    0.79489E-07   -0.23578E-03   -0.15790E-05
    10    0.11427E+04    0.14541E-01    0.61792E-02    0.11986E+01    0.83172E-07   -0.24850E-03    0.12779E-05
    11    0.11421E+04    0.12267E-01    0.50613E-02    0.84730E+00    0.86497E-07   -0.25883E-03    0.29985E-05
    12    0.11445E+04    0.11678E-01    0.46397E-02    0.66722E+00    0.89478E-07   -0.26418E-03    0.35314E-05
    13    0.11484E+04    0.11434E-01    0.47194E-02    0.61926E+00    0.92153E-07   -0.26666E-03    0.31379E-05
    14    0.11536E+04    0.11314E-01    0.51222E-02    0.65952E+00    0.94560E-07   -0.26882E-03    0.21394E-05
    15    0.11606E+04    0.11467E-01    0.57333E-02    0.74967E+00    0.96725E-07   -0.27128E-03    0.84908E-06
    16    0.11700E+04    0.12045E-01    0.64644E-02    0.85616E+00    0.98668E-07   -0.27402E-03   -0.45833E-06
    17    0.11811E+04    0.13066E-01    0.72688E-02    0.95575E+00    0.10041E-06   -0.27616E-03   -0.16329E-05
    18    0.11924E+04    0.14321E-01    0.81153E-02    0.10325E+01    0.10198E-06   -0.27703E-03   -0.25494E-05
    19    0.12049E+04    0.15662E-01    0.89928E-02    0.10822E+01    0.10337E-06   -0.27757E-03   -0.30555E-05
    20    0.12169E+04    0.17043E-01    0.98958E-02    0.11024E+01    0.10461E-06   -0.27872E-03   -0.30528E-05
    21    0.12289E+04    0.18478E-01    0.10821E-01    0.10983E+01    0.10570E-06   -0.27989E-03   -0.26811E-05
    22    0.12413E+04    0.20085E-01    0.11768E-01    0.10766E+01    0.10667E-06   -0.28036E-03   -0.21311E-05
    23    0.12538E+04    0.21961E-01    0.12735E-01    0.10471E+01    0.10751E-06   -0.28038E-03   -0.15682E-05
    24    0.12665E+04    0.24148E-01    0.13719E-01    0.10186E+01    0.10825E-06   -0.28031E-03   -0.11168E-05
    25    0.12793E+04    0.26642E-01    0.14718E-01    0.99380E+00    0.10888E-06   -0.28012E-03   -0.76747E-06
    26    0.12921E+04    0.29393E-01    0.15729E-01    0.97471E+00    0.10942E-06   -0.27964E-03   -0.49692E-06
    27    0.13052E+04    0.32375E-01    0.16753E-01    0.96105E+00    0.10988E-06   -0.27861E-03   -0.35885E-06
    28    0.13182E+04    0.35593E-01    0.17791E-01    0.95242E+00    0.11025E-06   -0.27679E-03   -0.40928E-06
    29    0.13314E+04    0.39029E-01    0.18843E-01    0.94531E+00    0.11055E-06   -0.27426E-03   -0.63786E-06
    30    0.13447E+04    0.42676E-01    0.19907E-01    0.93405E+00    0.11077E-06   -0.27124E-03   -0.99604E-06
    31    0.13579E+04    0.46540E-01    0.20982E-01    0.91364E+00    0.11092E-06   -0.26820E-03   -0.13479E-05
    32    0.13713E+04    0.50617E-01    0.22065E-01    0.88020E+00    0.11101E-06   -0.26550E-03   -0.15637E-05
    33    0.13849E+04    0.54895E-01    0.23156E-01    0.83367E+00    0.11105E-06   -0.26277E-03   -0.16231E-05
    34    0.13985E+04    0.59370E-01    0.24255E-01    0.77539E+00    0.11104E-06   -0.25962E-03   -0.15491E-05
    35    0.14122E+04    0.64043E-01    0.25357E-01    0.70520E+00    0.11098E-06   -0.25609E-03   -0.14286E-05
    36    0.14259E+04    0.68934E-01    0.26462E-01    0.62190E+00    0.11087E-06   -0.25237E-03   -0.13402E-05
    37    0.14396E+04    0.74084E-01    0.27569E-01    0.52535E+00    0.11072E-06   -0.24877E-03   -0.12658E-05
    38    0.14535E+04    0.79536E-01    0.28682E-01    0.41781E+00    0.11054E-06   -0.24552E-03   -0.11724E-05
    39    0.14677E+04    0.85276E-01    0.29797E-01    0.30112E+00    0.11031E-06   -0.24242E-03   -0.10635E-05
    40    0.14819E+04    0.91280E-01    0.30910E-01    0.17684E+00    0.11006E-06   -0.23920E-03   -0.95108E-06
    41    0.14962E+04    0.97536E-01    0.32020E-01    0.45815E-01    0.10976E-06   -0.23561E-03   -0.84588E-06
    42    0.15104E+04    0.10406E+00    0.33123E-01   -0.93088E-01    0.10944E-06   -0.23169E-03   -0.75200E-06
    43    0.15247E+04    0.11086E+00    0.34219E-01   -0.24149E+00    0.10909E-06   -0.22753E-03   -0.67197E-06
