#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    42    0.18179E+05    0.34836E+01   -0.26494E-03    0.34836E+01    0.67895E-01   -0.22723E-07   -0.26494E-03   -0.22723E-07    0.21710E-10
    43    0.17706E+05    0.33843E+01   -0.25512E-03    0.33843E+01    0.73348E-01   -0.22234E-07   -0.25512E-03   -0.22234E-07    0.20669E-10
    44    0.17256E+05    0.32683E+01   -0.24581E-03    0.32683E+01    0.79065E-01   -0.21589E-07   -0.24581E-03   -0.21589E-07    0.19694E-10
    45    0.16826E+05    0.31291E+01   -0.23697E-03    0.31291E+01    0.85055E-01   -0.20943E-07   -0.23697E-03   -0.20943E-07    0.18780E-10
    46    0.16415E+05    0.29594E+01   -0.22856E-03    0.29594E+01    0.91330E-01   -0.20412E-07   -0.22856E-03   -0.20412E-07    0.17920E-10
    47    0.16022E+05    0.27587E+01   -0.22056E-03    0.27587E+01    0.97882E-01   -0.19955E-07   -0.22056E-03   -0.19955E-07    0.17112E-10
    48    0.15646E+05    0.25310E+01   -0.21294E-03    0.25310E+01    0.10470E+00   -0.19488E-07   -0.21294E-03   -0.19488E-07    0.16352E-10
    49    0.15286E+05    0.22795E+01   -0.20569E-03    0.22795E+01    0.11177E+00   -0.18929E-07   -0.20569E-03   -0.18929E-07    0.15636E-10
    50    0.14942E+05    0.20010E+01   -0.19879E-03    0.20010E+01    0.11904E+00   -0.18196E-07   -0.19879E-03   -0.18196E-07    0.14960E-10
    51    0.14612E+05    0.16920E+01   -0.19220E-03    0.16920E+01    0.12649E+00   -0.17246E-07   -0.19220E-03   -0.17246E-07    0.14323E-10
    52    0.14296E+05    0.13562E+01   -0.18592E-03    0.13562E+01    0.13420E+00   -0.16190E-07   -0.18592E-03   -0.16190E-07    0.13721E-10
    53    0.13993E+05    0.10004E+01   -0.17992E-03    0.10004E+01    0.14234E+00   -0.15179E-07   -0.17992E-03   -0.15179E-07    0.13151E-10
    54    0.13702E+05    0.63964E+00   -0.17418E-03    0.63964E+00    0.15092E+00   -0.14364E-07   -0.17418E-03   -0.14364E-07    0.12613E-10
    55    0.13423E+05    0.28884E+00   -0.16869E-03    0.28884E+00    0.15992E+00   -0.13897E-07   -0.16869E-03   -0.13897E-07    0.12103E-10
    56    0.13154E+05   -0.46095E-01   -0.16342E-03   -0.46095E-01    0.16921E+00   -0.13870E-07   -0.16342E-03   -0.13870E-07    0.11619E-10
    57    0.12895E+05   -0.36971E+00   -0.15837E-03   -0.36971E+00    0.17868E+00   -0.14147E-07   -0.15837E-03   -0.14147E-07    0.11160E-10
    58    0.12647E+05   -0.69038E+00   -0.15353E-03   -0.69038E+00    0.18832E+00   -0.14536E-07   -0.15353E-03   -0.14536E-07    0.10725E-10
    59    0.12407E+05   -0.10165E+01   -0.14888E-03   -0.10165E+01    0.19816E+00   -0.14841E-07   -0.14888E-03   -0.14841E-07    0.10312E-10
    60    0.12177E+05   -0.13551E+01   -0.14442E-03   -0.13551E+01    0.20822E+00   -0.14870E-07   -0.14442E-03   -0.14870E-07    0.99184E-11
    61    0.11955E+05   -0.17107E+01   -0.14014E-03   -0.17107E+01    0.21861E+00   -0.14502E-07   -0.14014E-03   -0.14502E-07    0.95443E-11
    62    0.11741E+05   -0.20814E+01   -0.13603E-03   -0.20814E+01    0.22930E+00   -0.13913E-07   -0.13603E-03   -0.13913E-07    0.91882E-11
    63    0.11535E+05   -0.24630E+01   -0.13208E-03   -0.24630E+01    0.24027E+00   -0.13353E-07   -0.13208E-03   -0.13353E-07    0.88491E-11
    64    0.11337E+05   -0.28514E+01   -0.12828E-03   -0.28514E+01    0.25153E+00   -0.13070E-07   -0.12828E-03   -0.13070E-07    0.85261E-11
    65    0.11145E+05   -0.32423E+01   -0.12463E-03   -0.32423E+01    0.26307E+00   -0.13315E-07   -0.12463E-03   -0.13315E-07    0.82181E-11
    66    0.10961E+05   -0.36307E+01   -0.12112E-03   -0.36307E+01    0.27482E+00   -0.14239E-07   -0.12112E-03   -0.14239E-07    0.79243E-11
    67    0.10783E+05   -0.40202E+01   -0.11773E-03   -0.40202E+01    0.28678E+00   -0.15600E-07   -0.11773E-03   -0.15600E-07    0.76439E-11
    68    0.10611E+05   -0.44174E+01   -0.11447E-03   -0.44174E+01    0.29899E+00   -0.17058E-07   -0.11447E-03   -0.17058E-07    0.73762E-11
    69    0.10445E+05   -0.48288E+01   -0.11133E-03   -0.48288E+01    0.31141E+00   -0.18275E-07   -0.11133E-03   -0.18275E-07    0.71205E-11
    70    0.10286E+05   -0.52646E+01   -0.10830E-03   -0.52646E+01    0.32408E+00   -0.18911E-07   -0.10830E-03   -0.18911E-07    0.68761E-11
    71    0.10131E+05   -0.57330E+01   -0.10538E-03   -0.57330E+01    0.33697E+00   -0.18724E-07   -0.10538E-03   -0.18724E-07    0.66424E-11
    72    0.99825E+04   -0.62312E+01   -0.10256E-03   -0.62312E+01    0.35006E+00   -0.17867E-07   -0.10256E-03   -0.17867E-07    0.64188E-11
    73    0.98386E+04   -0.67533E+01   -0.99833E-04   -0.67533E+01    0.36333E+00   -0.16589E-07   -0.99833E-04   -0.16589E-07    0.62047E-11
    74    0.96996E+04   -0.72917E+01   -0.97202E-04   -0.72917E+01    0.37674E+00   -0.15142E-07   -0.97202E-04   -0.15142E-07    0.59997E-11
    75    0.95653E+04   -0.78383E+01   -0.94660E-04   -0.78383E+01    0.39032E+00   -0.13775E-07   -0.94660E-04   -0.13775E-07    0.58032E-11
    76    0.94356E+04   -0.83870E+01   -0.92204E-04   -0.83870E+01    0.40406E+00   -0.12693E-07   -0.92204E-04   -0.12693E-07    0.56149E-11
    77    0.93103E+04   -0.89365E+01   -0.89829E-04   -0.89365E+01    0.41795E+00   -0.11926E-07   -0.89829E-04   -0.11926E-07    0.54342E-11
    78    0.91893E+04   -0.94881E+01   -0.87534E-04   -0.94881E+01    0.43202E+00   -0.11457E-07   -0.87534E-04   -0.11457E-07    0.52608E-11
    79    0.90724E+04   -0.10038E+02   -0.85313E-04   -0.10038E+02    0.44621E+00   -0.11268E-07   -0.85313E-04   -0.11268E-07    0.50944E-11
    80    0.89595E+04   -0.10588E+02   -0.83165E-04   -0.10588E+02    0.46054E+00   -0.11344E-07   -0.83165E-04   -0.11344E-07    0.49346E-11
    81    0.88505E+04   -0.11138E+02   -0.81086E-04   -0.11138E+02    0.47494E+00   -0.11656E-07   -0.81086E-04   -0.11656E-07    0.47811E-11
    82    0.87452E+04   -0.11690E+02   -0.79074E-04   -0.11690E+02    0.48944E+00   -0.12127E-07   -0.79074E-04   -0.12127E-07    0.46336E-11
    83    0.86435E+04   -0.12247E+02   -0.77126E-04   -0.12247E+02    0.50401E+00   -0.12671E-07   -0.77126E-04   -0.12671E-07    0.44919E-11
    84    0.85454E+04   -0.12810E+02   -0.75239E-04   -0.12810E+02    0.51865E+00   -0.13197E-07   -0.75239E-04   -0.13197E-07    0.43557E-11
    85    0.84505E+04   -0.13383E+02   -0.73411E-04   -0.13383E+02    0.53333E+00   -0.13619E-07   -0.73411E-04   -0.13619E-07    0.42247E-11
    86    0.83589E+04   -0.13968E+02   -0.71639E-04   -0.13968E+02    0.54805E+00   -0.13870E-07   -0.71639E-04   -0.13870E-07    0.40986E-11
