#           k/h    P           
    0.10000E-03    0.77739E+03
    0.10202E-03    0.79222E+03
    0.10408E-03    0.80733E+03
    0.10618E-03    0.82272E+03
    0.10833E-03    0.83839E+03
    0.11052E-03    0.85434E+03
    0.11275E-03    0.87059E+03
    0.11503E-03    0.88714E+03
    0.11735E-03    0.90398E+03
    0.11972E-03    0.92113E+03
    0.12214E-03    0.93859E+03
    0.12461E-03    0.95636E+03
    0.12712E-03    0.97446E+03
    0.12969E-03    0.99288E+03
    0.13231E-03    0.10116E+04
    0.13499E-03    0.10307E+04
    0.13771E-03    0.10501E+04
    0.14049E-03    0.10699E+04
    0.14333E-03    0.10900E+04
    0.14623E-03    0.11105E+04
    0.14918E-03    0.11313E+04
    0.15220E-03    0.11525E+04
    0.15527E-03    0.11740E+04
    0.15841E-03    0.11959E+04
    0.16161E-03    0.12182E+04
    0.16487E-03    0.12409E+04
    0.16820E-03    0.12640E+04
    0.17160E-03    0.12874E+04
    0.17507E-03    0.13113E+04
    0.17860E-03    0.13355E+04
    0.18221E-03    0.13602E+04
    0.18589E-03    0.13852E+04
    0.18965E-03    0.14107E+04
    0.19348E-03    0.14365E+04
    0.19739E-03    0.14628E+04
    0.20138E-03    0.14895E+04
    0.20544E-03    0.15167E+04
    0.20959E-03    0.15442E+04
    0.21383E-03    0.15722E+04
    0.21815E-03    0.16006E+04
    0.22255E-03    0.16295E+04
    0.22705E-03    0.16588E+04
    0.23164E-03    0.16885E+04
    0.23632E-03    0.17187E+04
    0.24109E-03    0.17493E+04
    0.24596E-03    0.17803E+04
    0.25093E-03    0.18118E+04
    0.25600E-03    0.18438E+04
    0.26117E-03    0.18762E+04
    0.26645E-03    0.19090E+04
    0.27183E-03    0.19423E+04
    0.27732E-03    0.19760E+04
    0.28292E-03    0.20101E+04
    0.28864E-03    0.20447E+04
    0.29447E-03    0.20797E+04
    0.30042E-03    0.21152E+04
    0.30649E-03    0.21511E+04
    0.31268E-03    0.21874E+04
    0.31899E-03    0.22242E+04
    0.32544E-03    0.22613E+04
    0.33201E-03    0.22989E+04
