#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.233798E+08   0.233798E+08   0.311569E+08   0.311564E+08   0.233799E+08   0.233798E+08   0.233798E+08   0.233876E+08  -0.199431E+00   0.114346E+08   0.114346E+08   0.699851E+01
   0.112819E-04   0.233798E+08   0.233798E+08   0.311533E+08   0.311527E+08   0.233799E+08   0.233798E+08   0.233798E+08   0.233876E+08  -0.199431E+00   0.114346E+08   0.114346E+08   0.773484E+01
   0.124693E-04   0.233798E+08   0.233798E+08   0.311489E+08   0.311482E+08   0.233799E+08   0.233798E+08   0.233798E+08   0.233876E+08  -0.199431E+00   0.114346E+08   0.114346E+08   0.854858E+01
   0.137816E-04   0.233798E+08   0.233798E+08   0.311435E+08   0.311427E+08   0.233799E+08   0.233798E+08   0.233798E+08   0.233876E+08  -0.199431E+00   0.114346E+08   0.114346E+08   0.944786E+01
   0.152321E-04   0.233798E+08   0.233798E+08   0.311370E+08   0.311359E+08   0.233799E+08   0.233798E+08   0.233798E+08   0.233876E+08  -0.199431E+00   0.114346E+08   0.114346E+08   0.104416E+02
   0.168352E-04   0.233798E+08   0.233798E+08   0.311290E+08   0.311277E+08   0.233799E+08   0.233798E+08   0.233798E+08   0.233876E+08  -0.199430E+00   0.114346E+08   0.114346E+08   0.115398E+02
   0.186070E-04   0.233798E+08   0.233798E+08   0.311192E+08   0.311176E+08   0.233799E+08   0.233798E+08   0.233798E+08   0.233876E+08  -0.199430E+00   0.114346E+08   0.114346E+08   0.127533E+02
   0.205653E-04   0.233798E+08   0.233798E+08   0.311072E+08   0.311053E+08   0.233798E+08   0.233798E+08   0.233798E+08   0.233875E+08  -0.199430E+00   0.114346E+08   0.114346E+08   0.140941E+02
   0.227297E-04   0.233797E+08   0.233797E+08   0.310926E+08   0.310903E+08   0.233798E+08   0.233797E+08   0.233797E+08   0.233875E+08  -0.199430E+00   0.114346E+08   0.114346E+08   0.155755E+02
   0.251219E-04   0.233797E+08   0.233797E+08   0.310748E+08   0.310720E+08   0.233798E+08   0.233797E+08   0.233797E+08   0.233875E+08  -0.199429E+00   0.114346E+08   0.114346E+08   0.172122E+02
   0.277659E-04   0.233797E+08   0.233797E+08   0.310531E+08   0.310496E+08   0.233798E+08   0.233797E+08   0.233797E+08   0.233874E+08  -0.199429E+00   0.114346E+08   0.114346E+08   0.190202E+02
   0.306881E-04   0.233796E+08   0.233796E+08   0.310265E+08   0.310223E+08   0.233797E+08   0.233796E+08   0.233796E+08   0.233874E+08  -0.199429E+00   0.114345E+08   0.114345E+08   0.210174E+02
   0.339179E-04   0.233796E+08   0.233796E+08   0.309941E+08   0.309889E+08   0.233797E+08   0.233796E+08   0.233796E+08   0.233873E+08  -0.199428E+00   0.114345E+08   0.114345E+08   0.232231E+02
   0.374876E-04   0.233795E+08   0.233795E+08   0.309546E+08   0.309483E+08   0.233796E+08   0.233795E+08   0.233795E+08   0.233873E+08  -0.199427E+00   0.114345E+08   0.114345E+08   0.256587E+02
   0.414330E-04   0.233794E+08   0.233794E+08   0.309063E+08   0.308986E+08   0.233795E+08   0.233795E+08   0.233794E+08   0.233872E+08  -0.199426E+00   0.114344E+08   0.114344E+08   0.283477E+02
   0.457936E-04   0.233794E+08   0.233793E+08   0.308475E+08   0.308381E+08   0.233794E+08   0.233794E+08   0.233794E+08   0.233871E+08  -0.199425E+00   0.114344E+08   0.114344E+08   0.313156E+02
   0.506132E-04   0.233792E+08   0.233792E+08   0.307758E+08   0.307643E+08   0.233793E+08   0.233793E+08   0.233792E+08   0.233869E+08  -0.199424E+00   0.114343E+08   0.114343E+08   0.345906E+02
   0.559400E-04   0.233791E+08   0.233791E+08   0.306884E+08   0.306744E+08   0.233792E+08   0.233791E+08   0.233791E+08   0.233868E+08  -0.199422E+00   0.114343E+08   0.114343E+08   0.382029E+02
   0.618274E-04   0.233790E+08   0.233789E+08   0.305819E+08   0.305648E+08   0.233790E+08   0.233790E+08   0.233789E+08   0.233866E+08  -0.199420E+00   0.114342E+08   0.114342E+08   0.421856E+02
   0.683345E-04   0.233788E+08   0.233787E+08   0.304523E+08   0.304315E+08   0.233788E+08   0.233788E+08   0.233787E+08   0.233864E+08  -0.199418E+00   0.114341E+08   0.114341E+08   0.465742E+02
   0.755264E-04   0.233785E+08   0.233785E+08   0.302946E+08   0.302694E+08   0.233786E+08   0.233785E+08   0.233785E+08   0.233861E+08  -0.199415E+00   0.114340E+08   0.114340E+08   0.514069E+02
   0.834752E-04   0.233782E+08   0.233782E+08   0.301031E+08   0.300724E+08   0.233783E+08   0.233782E+08   0.233782E+08   0.233857E+08  -0.199411E+00   0.114338E+08   0.114338E+08   0.567243E+02
