#    L    TT             EE             BB             TE          
     2   0.157656E+04   0.676161E-01   0.243931E-01   0.368191E+01
     3   0.140994E+04   0.105676E+00   0.282517E-01   0.382741E+01
     4   0.131868E+04   0.118532E+00   0.278620E-01   0.373054E+01
     5   0.125696E+04   0.106883E+00   0.245978E-01   0.338471E+01
     6   0.121473E+04   0.815987E-01   0.199947E-01   0.291807E+01
     7   0.118682E+04   0.545855E-01   0.152950E-01   0.242119E+01
     8   0.116890E+04   0.335392E-01   0.112662E-01   0.195168E+01
     9   0.115844E+04   0.207430E-01   0.823525E-02   0.154232E+01
    10   0.115364E+04   0.147216E-01   0.623126E-02   0.121723E+01
    11   0.115257E+04   0.126242E-01   0.512024E-02   0.984195E+00
    12   0.115504E+04   0.120670E-01   0.471260E-02   0.842792E+00
    13   0.115892E+04   0.117800E-01   0.480046E-02   0.781204E+00
    14   0.116457E+04   0.115587E-01   0.521853E-02   0.768720E+00
    15   0.117127E+04   0.116106E-01   0.584226E-02   0.792029E+00
    16   0.118034E+04   0.121374E-01   0.658810E-02   0.836496E+00
    17   0.119117E+04   0.130820E-01   0.740937E-02   0.886132E+00
    18   0.120231E+04   0.143168E-01   0.827252E-02   0.929062E+00
    19   0.121449E+04   0.156987E-01   0.916671E-02   0.962597E+00
    20   0.122615E+04   0.171051E-01   0.100873E-01   0.978309E+00
    21   0.123806E+04   0.185934E-01   0.110317E-01   0.982542E+00
    22   0.125027E+04   0.202722E-01   0.119981E-01   0.979211E+00
    23   0.126241E+04   0.222036E-01   0.129849E-01   0.971257E+00
    24   0.127477E+04   0.244330E-01   0.139903E-01   0.961289E+00
    25   0.128750E+04   0.269526E-01   0.150115E-01   0.947086E+00
    26   0.130011E+04   0.297434E-01   0.160459E-01   0.936528E+00
    27   0.131301E+04   0.327700E-01   0.170940E-01   0.929780E+00
    28   0.132603E+04   0.359861E-01   0.181566E-01   0.920141E+00
    29   0.133911E+04   0.394193E-01   0.192331E-01   0.910407E+00
    30   0.135246E+04   0.431014E-01   0.203225E-01   0.891120E+00
    31   0.136549E+04   0.469999E-01   0.214235E-01   0.868283E+00
    32   0.137901E+04   0.511034E-01   0.225349E-01   0.832766E+00
    33   0.139250E+04   0.553816E-01   0.236559E-01   0.783811E+00
    34   0.140592E+04   0.598750E-01   0.247849E-01   0.724635E+00
    35   0.141987E+04   0.645883E-01   0.259185E-01   0.649007E+00
    36   0.143348E+04   0.695438E-01   0.270539E-01   0.569152E+00
    37   0.144725E+04   0.747621E-01   0.281932E-01   0.476656E+00
    38   0.146130E+04   0.802323E-01   0.293382E-01   0.371073E+00
    39   0.147552E+04   0.859656E-01   0.304864E-01   0.254856E+00
    40   0.148983E+04   0.919818E-01   0.316340E-01   0.130163E+00
    41   0.150415E+04   0.982961E-01   0.327777E-01  -0.124599E-02
    42   0.151849E+04   0.104906E+00   0.339161E-01  -0.139273E+00
    43   0.153287E+04   0.111803E+00   0.350481E-01  -0.284632E+00
    44   0.154735E+04   0.118977E+00   0.361726E-01  -0.439645E+00
    45   0.156199E+04   0.126417E+00   0.372886E-01  -0.606935E+00
    46   0.157678E+04   0.134112E+00   0.383950E-01  -0.788152E+00
    47   0.159169E+04   0.142068E+00   0.394903E-01  -0.982898E+00
    48   0.160671E+04   0.150292E+00   0.405730E-01  -0.119028E+01
    49   0.162184E+04   0.158788E+00   0.416414E-01  -0.140935E+01
    50   0.163714E+04   0.167571E+00   0.426941E-01  -0.163898E+01
    51   0.165266E+04   0.176656E+00   0.437296E-01  -0.187820E+01
    52   0.166837E+04   0.186039E+00   0.447469E-01  -0.212663E+01
    53   0.168419E+04   0.195712E+00   0.457452E-01  -0.238428E+01
    54   0.170010E+04   0.205665E+00   0.467237E-01  -0.265202E+01
    55   0.171610E+04   0.215892E+00   0.476816E-01  -0.293109E+01
    56   0.173230E+04   0.226381E+00   0.486179E-01  -0.322307E+01
    57   0.174882E+04   0.237132E+00   0.495317E-01  -0.352848E+01
    58   0.176560E+04   0.248150E+00   0.504220E-01  -0.384683E+01
    59   0.178256E+04   0.259439E+00   0.512877E-01  -0.417739E+01
    60   0.179969E+04   0.270999E+00   0.521277E-01  -0.451899E+01
    61   0.181699E+04   0.282826E+00   0.529412E-01  -0.487066E+01
    62   0.183449E+04   0.294911E+00   0.537276E-01  -0.523257E+01
    63   0.185219E+04   0.307246E+00   0.544864E-01  -0.560523E+01
    64   0.187012E+04   0.319820E+00   0.552173E-01  -0.598909E+01
    65   0.188830E+04   0.332628E+00   0.559199E-01  -0.638470E+01
    66   0.190678E+04   0.345656E+00   0.565936E-01  -0.679248E+01
    67   0.192554E+04   0.358896E+00   0.572380E-01  -0.721154E+01
    68   0.194455E+04   0.372339E+00   0.578524E-01  -0.764065E+01
    69   0.196376E+04   0.385977E+00   0.584363E-01  -0.807864E+01
