#    L    TT             EE             BB             TE          
     2    0.12108E+04    0.54330E-01    0.10749E-05    0.31327E+01
     3    0.11428E+04    0.88535E-01    0.21502E-05    0.39773E+01
     4    0.10653E+04    0.98306E-01    0.35847E-05    0.41582E+01
     5    0.10007E+04    0.85813E-01    0.53789E-05    0.39123E+01
     6    0.95128E+03    0.62288E-01    0.75336E-05    0.34485E+01
     7    0.91526E+03    0.38995E-01    0.10050E-04    0.29061E+01
     8    0.88926E+03    0.22309E-01    0.12928E-04    0.23798E+01
     9    0.87112E+03    0.13245E-01    0.16169E-04    0.19236E+01
    10    0.85935E+03    0.95975E-02    0.19775E-04    0.15622E+01
    11    0.85228E+03    0.84598E-02    0.23747E-04    0.13058E+01
    12    0.84979E+03    0.78777E-02    0.28087E-04    0.11545E+01
    13    0.84989E+03    0.70430E-02    0.32795E-04    0.10916E+01
    14    0.85151E+03    0.61864E-02    0.37873E-04    0.10947E+01
    15    0.85494E+03    0.55860E-02    0.43322E-04    0.11394E+01
    16    0.86060E+03    0.54238E-02    0.49145E-04    0.12037E+01
    17    0.86829E+03    0.56705E-02    0.55343E-04    0.12738E+01
    18    0.87694E+03    0.60683E-02    0.61918E-04    0.13411E+01
    19    0.88735E+03    0.65068E-02    0.68871E-04    0.14039E+01
    20    0.89784E+03    0.69893E-02    0.76203E-04    0.14592E+01
    21    0.90878E+03    0.75591E-02    0.83917E-04    0.15055E+01
    22    0.92045E+03    0.83441E-02    0.92013E-04    0.15424E+01
    23    0.93259E+03    0.94103E-02    0.10049E-03    0.15772E+01
    24    0.94520E+03    0.10761E-01    0.10936E-03    0.16169E+01
    25    0.95823E+03    0.12383E-01    0.11861E-03    0.16609E+01
    26    0.97151E+03    0.14225E-01    0.12825E-03    0.17077E+01
    27    0.98527E+03    0.16273E-01    0.13828E-03    0.17553E+01
    28    0.99938E+03    0.18541E-01    0.14870E-03    0.18021E+01
    29    0.10139E+04    0.21002E-01    0.15952E-03    0.18447E+01
    30    0.10288E+04    0.23637E-01    0.17072E-03    0.18786E+01
    31    0.10438E+04    0.26471E-01    0.18231E-03    0.19032E+01
    32    0.10591E+04    0.29519E-01    0.19430E-03    0.19188E+01
    33    0.10747E+04    0.32766E-01    0.20668E-03    0.19237E+01
    34    0.10907E+04    0.36210E-01    0.21946E-03    0.19166E+01
    35    0.11068E+04    0.39867E-01    0.23263E-03    0.18962E+01
