#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.161898E+04   0.707282E-01   0.255530E-01   0.375096E+01   0.486415E-07   0.344159E-02  -0.163599E-04
     3   0.144425E+04   0.108302E+00   0.291599E-01   0.387856E+01   0.590344E-07   0.342658E-02  -0.198536E-04
     4   0.134625E+04   0.118788E+00   0.283366E-01   0.375649E+01   0.679573E-07   0.334250E-02  -0.197993E-04
     5   0.127970E+04   0.104485E+00   0.246406E-01   0.338303E+01   0.756935E-07   0.322981E-02  -0.172444E-04
     6   0.123409E+04   0.776373E-01   0.197147E-01   0.289261E+01   0.824245E-07   0.310871E-02  -0.131348E-04
     7   0.120382E+04   0.505567E-01   0.148334E-01   0.237943E+01   0.883357E-07   0.298863E-02  -0.837656E-05
     8   0.118418E+04   0.304931E-01   0.107425E-01   0.190303E+01   0.935561E-07   0.287008E-02  -0.378967E-05
     9   0.117245E+04   0.189531E-01   0.772852E-02   0.149468E+01   0.981944E-07   0.275273E-02  -0.136091E-07
    10   0.116673E+04   0.138727E-01   0.578025E-02   0.117726E+01   0.102316E-06   0.263874E-02   0.261287E-05
    11   0.116496E+04   0.122004E-01   0.473177E-02   0.955765E+00   0.106013E-06   0.253303E-02   0.404888E-05
    12   0.116685E+04   0.116770E-01   0.437258E-02   0.827299E+00   0.109289E-06   0.243578E-02   0.439889E-05
    13   0.117038E+04   0.112718E-01   0.448690E-02   0.777462E+00   0.112243E-06   0.235039E-02   0.382209E-05
    14   0.117580E+04   0.109524E-01   0.490820E-02   0.772437E+00   0.114864E-06   0.226977E-02   0.256319E-05
    15   0.118234E+04   0.109735E-01   0.551473E-02   0.797903E+00   0.117224E-06   0.219413E-02   0.100347E-05
    16   0.119129E+04   0.114905E-01   0.622885E-02   0.840090E+00   0.119328E-06   0.212015E-02  -0.418933E-06
    17   0.120207E+04   0.123968E-01   0.700885E-02   0.884289E+00   0.121201E-06   0.204895E-02  -0.149912E-05
    18   0.121323E+04   0.135339E-01   0.782531E-02   0.919904E+00   0.122877E-06   0.198254E-02  -0.213981E-05
    19   0.122550E+04   0.147852E-01   0.866976E-02   0.945468E+00   0.124367E-06   0.192016E-02  -0.241439E-05
    20   0.123731E+04   0.160656E-01   0.953920E-02   0.953747E+00   0.125678E-06   0.186056E-02  -0.241355E-05
    21   0.124940E+04   0.174539E-01   0.104316E-01   0.952205E+00   0.126830E-06   0.180322E-02  -0.213491E-05
    22   0.126185E+04   0.190683E-01   0.113453E-01   0.945636E+00   0.127845E-06   0.174792E-02  -0.159186E-05
    23   0.127425E+04   0.209481E-01   0.122787E-01   0.936970E+00   0.128732E-06   0.169503E-02  -0.952348E-06
    24   0.128691E+04   0.231116E-01   0.132300E-01   0.928447E+00   0.129496E-06   0.164493E-02  -0.405428E-06
    25   0.129998E+04   0.255410E-01   0.141969E-01   0.916928E+00   0.130150E-06   0.159755E-02  -0.762524E-07
    26   0.131296E+04   0.282132E-01   0.151772E-01   0.909360E+00   0.130703E-06   0.155264E-02  -0.293075E-07
    27   0.132626E+04   0.310974E-01   0.161712E-01   0.905454E+00   0.131166E-06   0.150980E-02  -0.152184E-06
    28   0.133971E+04   0.341532E-01   0.171793E-01   0.898159E+00   0.131544E-06   0.146870E-02  -0.313968E-06
    29   0.135324E+04   0.374094E-01   0.182011E-01   0.889861E+00   0.131837E-06   0.142956E-02  -0.482410E-06
    30   0.136706E+04   0.408982E-01   0.192357E-01   0.870838E+00   0.132048E-06   0.139256E-02  -0.655651E-06
    31   0.138058E+04   0.445875E-01   0.202824E-01   0.847487E+00   0.132186E-06   0.135735E-02  -0.854972E-06
    32   0.139463E+04   0.484669E-01   0.213402E-01   0.811130E+00   0.132264E-06   0.132345E-02  -0.108605E-05
    33   0.140866E+04   0.525096E-01   0.224081E-01   0.761048E+00   0.132284E-06   0.129057E-02  -0.126963E-05
    34   0.142263E+04   0.567605E-01   0.234844E-01   0.700568E+00   0.132249E-06   0.125847E-02  -0.132050E-05
    35   0.143713E+04   0.612323E-01   0.245659E-01   0.624253E+00   0.132163E-06   0.122719E-02  -0.121310E-05
    36   0.145128E+04   0.659522E-01   0.256498E-01   0.545112E+00   0.132031E-06   0.119687E-02  -0.963006E-06
    37   0.146561E+04   0.709307E-01   0.267380E-01   0.454777E+00   0.131854E-06   0.116802E-02  -0.690691E-06
    38   0.148022E+04   0.761452E-01   0.278324E-01   0.352589E+00   0.131638E-06   0.114105E-02  -0.510185E-06
    39   0.149501E+04   0.816076E-01   0.289306E-01   0.240500E+00   0.131384E-06   0.111561E-02  -0.406644E-06
    40   0.150989E+04   0.873407E-01   0.300289E-01   0.120091E+00   0.131093E-06   0.109115E-02  -0.333235E-06
    41   0.152478E+04   0.933622E-01   0.311241E-01  -0.734269E-02   0.130768E-06   0.106725E-02  -0.253554E-06
    42   0.153968E+04   0.996683E-01   0.322150E-01  -0.141737E+00   0.130411E-06   0.104389E-02  -0.172247E-06
    43   0.155461E+04   0.106250E+00   0.333004E-01  -0.283730E+00   0.130025E-06   0.102115E-02  -0.104166E-06
    44   0.156963E+04   0.113095E+00   0.343794E-01  -0.435567E+00   0.129612E-06   0.999116E-03  -0.641160E-07
    45   0.158482E+04   0.120190E+00   0.354510E-01  -0.599796E+00   0.129173E-06   0.977886E-03  -0.668639E-07
    46   0.160014E+04   0.127524E+00   0.365143E-01  -0.777986E+00   0.128712E-06   0.957503E-03  -0.121638E-06
    47   0.161559E+04   0.135105E+00   0.375678E-01  -0.969647E+00   0.128230E-06   0.937865E-03  -0.215659E-06
    48   0.163113E+04   0.142943E+00   0.386100E-01  -0.117379E+01   0.127728E-06   0.918827E-03  -0.330699E-06
    49   0.164677E+04   0.151046E+00   0.396396E-01  -0.138935E+01   0.127209E-06   0.900250E-03  -0.448578E-06
    50   0.166256E+04   0.159434E+00   0.406550E-01  -0.161514E+01   0.126673E-06   0.881991E-03  -0.551163E-06
    51   0.167856E+04   0.168121E+00   0.416550E-01  -0.185006E+01   0.126123E-06   0.863960E-03  -0.624166E-06
    52   0.169472E+04   0.177104E+00   0.426386E-01  -0.209377E+01   0.125558E-06   0.846264E-03  -0.668534E-06
    53   0.171098E+04   0.186372E+00   0.436050E-01  -0.234626E+01   0.124981E-06   0.829060E-03  -0.689003E-06
    54   0.172731E+04   0.195913E+00   0.445534E-01  -0.260843E+01   0.124392E-06   0.812504E-03  -0.690298E-06
    55   0.174370E+04   0.205719E+00   0.454831E-01  -0.288152E+01   0.123793E-06   0.796752E-03  -0.677131E-06
    56   0.176028E+04   0.215775E+00   0.463932E-01  -0.316716E+01   0.123183E-06   0.781908E-03  -0.653807E-06
    57   0.177715E+04   0.226084E+00   0.472827E-01  -0.346593E+01   0.122564E-06   0.767869E-03  -0.623027E-06
    58   0.179426E+04   0.236652E+00   0.481507E-01  -0.377750E+01   0.121936E-06   0.754481E-03  -0.587093E-06
    59   0.181153E+04   0.247484E+00   0.489961E-01  -0.410122E+01   0.121300E-06   0.741588E-03  -0.548299E-06
    60   0.182894E+04   0.258582E+00   0.498179E-01  -0.443606E+01   0.120656E-06   0.729037E-03  -0.508937E-06
    61   0.184650E+04   0.269943E+00   0.506151E-01  -0.478111E+01   0.120005E-06   0.716696E-03  -0.471160E-06
    62   0.186423E+04   0.281560E+00   0.513873E-01  -0.513645E+01   0.119348E-06   0.704517E-03  -0.436589E-06
    63   0.188213E+04   0.293425E+00   0.521340E-01  -0.550241E+01   0.118686E-06   0.692476E-03  -0.406710E-06
    64   0.190024E+04   0.305531E+00   0.528548E-01  -0.587932E+01   0.118019E-06   0.680547E-03  -0.383005E-06
    65   0.191857E+04   0.317869E+00   0.535494E-01  -0.626757E+01   0.117349E-06   0.668706E-03  -0.366956E-06
    66   0.193717E+04   0.330430E+00   0.542172E-01  -0.666746E+01   0.116676E-06   0.656948E-03  -0.360106E-06
    67   0.195602E+04   0.343204E+00   0.548578E-01  -0.707819E+01   0.116001E-06   0.645354E-03  -0.364248E-06
    68   0.197508E+04   0.356182E+00   0.554704E-01  -0.749866E+01   0.115325E-06   0.634022E-03  -0.381236E-06
    69   0.199432E+04   0.369357E+00   0.560545E-01  -0.792780E+01   0.114647E-06   0.623054E-03  -0.412924E-06
    70   0.201370E+04   0.382722E+00   0.566094E-01  -0.836473E+01   0.113969E-06   0.612547E-03  -0.461162E-06
    71   0.203320E+04   0.396273E+00   0.571347E-01  -0.880904E+01   0.113291E-06   0.602577E-03  -0.525546E-06
    72   0.205294E+04   0.410007E+00   0.576303E-01  -0.926193E+01   0.112612E-06   0.593107E-03  -0.596657E-06
    73   0.207304E+04   0.423920E+00   0.580963E-01  -0.972479E+01   0.111932E-06   0.584077E-03  -0.662833E-06
    74   0.209350E+04   0.438004E+00   0.585326E-01  -0.101979E+02   0.111253E-06   0.575426E-03  -0.712429E-06
    75   0.211433E+04   0.452249E+00   0.589395E-01  -0.106814E+02   0.110573E-06   0.567091E-03  -0.733808E-06
    76   0.213548E+04   0.466640E+00   0.593168E-01  -0.111749E+02   0.109893E-06   0.559007E-03  -0.719352E-06
    77   0.215683E+04   0.481166E+00   0.596644E-01  -0.116771E+02   0.109214E-06   0.551081E-03  -0.677473E-06
    78   0.217837E+04   0.495812E+00   0.599823E-01  -0.121872E+02   0.108535E-06   0.543216E-03  -0.620574E-06
