#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   281   0.455252E+04   0.109336E+03   0.857687E-04   0.268231E-02   0.325088E-04   0.109336E+03   0.660681E+01   0.140022E-05  -0.363114E-07  -0.667894E-09   0.857687E-04   0.140022E-05   0.261870E-07   0.242176E-05   0.399521E-07   0.268231E-02  -0.363114E-07   0.242176E-05   0.526978E-02   0.551034E-04   0.325088E-04  -0.667894E-09   0.399521E-07   0.551034E-04   0.139844E-05
   282   0.452146E+04   0.110204E+03   0.850265E-04   0.266267E-02   0.322029E-04   0.110204E+03   0.676662E+01   0.141699E-05  -0.362307E-07  -0.671675E-09   0.850265E-04   0.141699E-05   0.260601E-07   0.241384E-05   0.398047E-07   0.266267E-02  -0.362307E-07   0.241384E-05   0.527050E-02   0.551051E-04   0.322029E-04  -0.671675E-09   0.398047E-07   0.551051E-04   0.139781E-05
   283   0.449018E+04   0.111039E+03   0.842887E-04   0.264315E-02   0.318997E-04   0.111039E+03   0.692824E+01   0.143360E-05  -0.360547E-07  -0.674170E-09   0.842887E-04   0.143360E-05   0.259341E-07   0.240596E-05   0.396582E-07   0.264315E-02  -0.360547E-07   0.240596E-05   0.527119E-02   0.551067E-04   0.318997E-04  -0.674170E-09   0.396582E-07   0.551067E-04   0.139718E-05
   284   0.445866E+04   0.111841E+03   0.835553E-04   0.262376E-02   0.315991E-04   0.111841E+03   0.709163E+01   0.145006E-05  -0.357815E-07  -0.675351E-09   0.835553E-04   0.145006E-05   0.258091E-07   0.239814E-05   0.395127E-07   0.262376E-02  -0.357815E-07   0.239814E-05   0.527186E-02   0.551081E-04   0.315991E-04  -0.675351E-09   0.395127E-07   0.551081E-04   0.139654E-05
   285   0.442693E+04   0.112610E+03   0.828261E-04   0.260449E-02   0.313010E-04   0.112610E+03   0.725675E+01   0.146636E-05  -0.354091E-07  -0.675193E-09   0.828261E-04   0.146636E-05   0.256849E-07   0.239036E-05   0.393681E-07   0.260449E-02  -0.354091E-07   0.239036E-05   0.527251E-02   0.551092E-04   0.313010E-04  -0.675193E-09   0.393681E-07   0.551092E-04   0.139591E-05
   286   0.439499E+04   0.113346E+03   0.821011E-04   0.258533E-02   0.310054E-04   0.113346E+03   0.742356E+01   0.148250E-05  -0.349356E-07  -0.673668E-09   0.821011E-04   0.148250E-05   0.255617E-07   0.238262E-05   0.392243E-07   0.258533E-02  -0.349356E-07   0.238262E-05   0.527314E-02   0.551101E-04   0.310054E-04  -0.673668E-09   0.392243E-07   0.551101E-04   0.139527E-05
   287   0.436286E+04   0.114049E+03   0.813802E-04   0.256628E-02   0.307122E-04   0.114049E+03   0.759202E+01   0.149849E-05  -0.343590E-07  -0.670751E-09   0.813802E-04   0.149849E-05   0.254394E-07   0.237493E-05   0.390815E-07   0.256628E-02  -0.343590E-07   0.237493E-05   0.527375E-02   0.551108E-04   0.307122E-04  -0.670751E-09   0.390815E-07   0.551108E-04   0.139463E-05
   288   0.433055E+04   0.114716E+03   0.806633E-04   0.254733E-02   0.304214E-04   0.114716E+03   0.776208E+01   0.151431E-05  -0.336774E-07  -0.666414E-09   0.806633E-04   0.151431E-05   0.253180E-07   0.236729E-05   0.389396E-07   0.254733E-02  -0.336774E-07   0.236729E-05   0.527434E-02   0.551114E-04   0.304214E-04  -0.666414E-09   0.389396E-07   0.551114E-04   0.139399E-05
   289   0.429806E+04   0.115349E+03   0.799504E-04   0.252848E-02   0.301328E-04   0.115349E+03   0.793370E+01   0.152997E-05  -0.328887E-07  -0.660631E-09   0.799504E-04   0.152997E-05   0.251974E-07   0.235968E-05   0.387986E-07   0.252848E-02  -0.328887E-07   0.235968E-05   0.527492E-02   0.551117E-04   0.301328E-04  -0.660631E-09   0.387986E-07   0.551117E-04   0.139334E-05
   290   0.426542E+04   0.115947E+03   0.792414E-04   0.250972E-02   0.298466E-04   0.115947E+03   0.810683E+01   0.154546E-05  -0.319910E-07  -0.653376E-09   0.792414E-04   0.154546E-05   0.250778E-07   0.235211E-05   0.386585E-07   0.250972E-02  -0.319910E-07   0.235211E-05   0.527548E-02   0.551118E-04   0.298466E-04  -0.653376E-09   0.386585E-07   0.551118E-04   0.139270E-05
   291   0.423263E+04   0.116509E+03   0.785362E-04   0.249105E-02   0.295624E-04   0.116509E+03   0.828145E+01   0.156080E-05  -0.309824E-07  -0.644622E-09   0.785362E-04   0.156080E-05   0.249589E-07   0.234458E-05   0.385192E-07   0.249105E-02  -0.309824E-07   0.234458E-05   0.527604E-02   0.551117E-04   0.295624E-04  -0.644622E-09   0.385192E-07   0.551117E-04   0.139205E-05
   292   0.419969E+04   0.117036E+03   0.778347E-04   0.247246E-02   0.292804E-04   0.117036E+03   0.845743E+01   0.157596E-05  -0.298610E-07  -0.634341E-09   0.778347E-04   0.157596E-05   0.248410E-07   0.233708E-05   0.383808E-07   0.247246E-02  -0.298610E-07   0.233708E-05   0.527658E-02   0.551114E-04   0.292804E-04  -0.634341E-09   0.383808E-07   0.551114E-04   0.139140E-05
   293   0.416662E+04   0.117526E+03   0.771368E-04   0.245394E-02   0.290005E-04   0.117526E+03   0.863482E+01   0.159097E-05  -0.286246E-07  -0.622509E-09   0.771368E-04   0.159097E-05   0.247238E-07   0.232962E-05   0.382433E-07   0.245394E-02  -0.286246E-07   0.232962E-05   0.527711E-02   0.551110E-04   0.290005E-04  -0.622509E-09   0.382433E-07   0.551110E-04   0.139075E-05
   294   0.413344E+04   0.117980E+03   0.764426E-04   0.243549E-02   0.287225E-04   0.117980E+03   0.881354E+01   0.160580E-05  -0.272715E-07  -0.609098E-09   0.764426E-04   0.160580E-05   0.246075E-07   0.232220E-05   0.381066E-07   0.243549E-02  -0.272715E-07   0.232220E-05   0.527763E-02   0.551103E-04   0.287225E-04  -0.609098E-09   0.381066E-07   0.551103E-04   0.139010E-05
   295   0.410014E+04   0.118397E+03   0.757518E-04   0.241710E-02   0.284465E-04   0.118397E+03   0.899345E+01   0.162047E-05  -0.257996E-07  -0.594081E-09   0.757518E-04   0.162047E-05   0.244920E-07   0.231480E-05   0.379707E-07   0.241710E-02  -0.257996E-07   0.231480E-05   0.527815E-02   0.551095E-04   0.284465E-04  -0.594081E-09   0.379707E-07   0.551095E-04   0.138945E-05
   296   0.406675E+04   0.118777E+03   0.750645E-04   0.239878E-02   0.281724E-04   0.118777E+03   0.917462E+01   0.163496E-05  -0.242069E-07  -0.577433E-09   0.750645E-04   0.163496E-05   0.243773E-07   0.230744E-05   0.378357E-07   0.239878E-02  -0.242069E-07   0.230744E-05   0.527866E-02   0.551085E-04   0.281724E-04  -0.577433E-09   0.378357E-07   0.551085E-04   0.138880E-05
   297   0.403325E+04   0.119118E+03   0.743805E-04   0.238050E-02   0.279000E-04   0.119118E+03   0.935688E+01   0.164929E-05  -0.224916E-07  -0.559125E-09   0.743805E-04   0.164929E-05   0.242633E-07   0.230010E-05   0.377016E-07   0.238050E-02  -0.224916E-07   0.230010E-05   0.527917E-02   0.551073E-04   0.279000E-04  -0.559125E-09   0.377016E-07   0.551073E-04   0.138814E-05
   298   0.399968E+04   0.119421E+03   0.736998E-04   0.236228E-02   0.276294E-04   0.119421E+03   0.954023E+01   0.166344E-05  -0.206516E-07  -0.539133E-09   0.736998E-04   0.166344E-05   0.241502E-07   0.229279E-05   0.375682E-07   0.236228E-02  -0.206516E-07   0.229279E-05   0.527968E-02   0.551059E-04   0.276294E-04  -0.539133E-09   0.375682E-07   0.551059E-04   0.138748E-05
   299   0.396604E+04   0.119687E+03   0.730224E-04   0.234409E-02   0.273605E-04   0.119687E+03   0.972460E+01   0.167742E-05  -0.186850E-07  -0.517429E-09   0.730224E-04   0.167742E-05   0.240378E-07   0.228550E-05   0.374357E-07   0.234409E-02  -0.186850E-07   0.228550E-05   0.528019E-02   0.551043E-04   0.273605E-04  -0.517429E-09   0.374357E-07   0.551043E-04   0.138682E-05
   300   0.393235E+04   0.119913E+03   0.723480E-04   0.232594E-02   0.270932E-04   0.119913E+03   0.990990E+01   0.169123E-05  -0.165899E-07  -0.493987E-09   0.723480E-04   0.169123E-05   0.239262E-07   0.227824E-05   0.373040E-07   0.232594E-02  -0.165899E-07   0.227824E-05   0.528071E-02   0.551026E-04   0.270932E-04  -0.493987E-09   0.373040E-07   0.551026E-04   0.138616E-05
   301   0.389860E+04   0.120102E+03   0.716767E-04   0.230782E-02   0.268274E-04   0.120102E+03   0.100962E+02   0.170486E-05  -0.143661E-07  -0.468801E-09   0.716767E-04   0.170486E-05   0.238153E-07   0.227100E-05   0.371731E-07   0.230782E-02  -0.143661E-07   0.227100E-05   0.528122E-02   0.551007E-04   0.268274E-04  -0.468801E-09   0.371731E-07   0.551007E-04   0.138550E-05
   302   0.386483E+04   0.120252E+03   0.710085E-04   0.228974E-02   0.265633E-04   0.120252E+03   0.102833E+02   0.171832E-05  -0.120209E-07  -0.441952E-09   0.710085E-04   0.171832E-05   0.237052E-07   0.226379E-05   0.370429E-07   0.228974E-02  -0.120209E-07   0.226379E-05   0.528174E-02   0.550986E-04   0.265633E-04  -0.441952E-09   0.370429E-07   0.550986E-04   0.138484E-05
   303   0.383103E+04   0.120363E+03   0.703434E-04   0.227169E-02   0.263007E-04   0.120363E+03   0.104712E+02   0.173160E-05  -0.956366E-08  -0.413543E-09   0.703434E-04   0.173160E-05   0.235958E-07   0.225659E-05   0.369136E-07   0.227169E-02  -0.956366E-08   0.225659E-05   0.528227E-02   0.550964E-04   0.263007E-04  -0.413543E-09   0.369136E-07   0.550964E-04   0.138417E-05
   304   0.379723E+04   0.120436E+03   0.696815E-04   0.225367E-02   0.260398E-04   0.120436E+03   0.106599E+02   0.174470E-05  -0.700344E-08  -0.383675E-09   0.696815E-04   0.174470E-05   0.234872E-07   0.224942E-05   0.367850E-07   0.225367E-02  -0.700344E-08   0.224942E-05   0.528279E-02   0.550940E-04   0.260398E-04  -0.383675E-09   0.367850E-07   0.550940E-04   0.138351E-05
   305   0.376343E+04   0.120470E+03   0.690226E-04   0.223570E-02   0.257805E-04   0.120470E+03   0.108493E+02   0.175761E-05  -0.434948E-08  -0.352450E-09   0.690226E-04   0.175761E-05   0.233792E-07   0.224228E-05   0.366573E-07   0.223570E-02  -0.434948E-08   0.224228E-05   0.528332E-02   0.550915E-04   0.257805E-04  -0.352450E-09   0.366573E-07   0.550915E-04   0.138284E-05
   306   0.372964E+04   0.120465E+03   0.683669E-04   0.221777E-02   0.255229E-04   0.120465E+03   0.110394E+02   0.177035E-05  -0.161095E-08  -0.319971E-09   0.683669E-04   0.177035E-05   0.232720E-07   0.223515E-05   0.365303E-07   0.221777E-02  -0.161095E-08   0.223515E-05   0.528385E-02   0.550888E-04   0.255229E-04  -0.319971E-09   0.365303E-07   0.550888E-04   0.138217E-05
   307   0.369587E+04   0.120421E+03   0.677144E-04   0.219989E-02   0.252669E-04   0.120421E+03   0.112300E+02   0.178290E-05   0.120293E-08  -0.286338E-09   0.677144E-04   0.178290E-05   0.231655E-07   0.222805E-05   0.364041E-07   0.219989E-02   0.120293E-08   0.222805E-05   0.528439E-02   0.550859E-04   0.252669E-04  -0.286338E-09   0.364041E-07   0.550859E-04   0.138150E-05
   308   0.366214E+04   0.120339E+03   0.670650E-04   0.218205E-02   0.250127E-04   0.120339E+03   0.114211E+02   0.179526E-05   0.408298E-08  -0.251656E-09   0.670650E-04   0.179526E-05   0.230598E-07   0.222098E-05   0.362786E-07   0.218205E-02   0.408298E-08   0.222098E-05   0.528492E-02   0.550829E-04   0.250127E-04  -0.251656E-09   0.362786E-07   0.550829E-04   0.138083E-05
   309   0.362846E+04   0.120217E+03   0.664189E-04   0.216426E-02   0.247602E-04   0.120217E+03   0.116127E+02   0.180744E-05   0.702001E-08  -0.216024E-09   0.664189E-04   0.180744E-05   0.229547E-07   0.221393E-05   0.361539E-07   0.216426E-02   0.702001E-08   0.221393E-05   0.528545E-02   0.550797E-04   0.247602E-04  -0.216024E-09   0.361539E-07   0.550797E-04   0.138016E-05
   310   0.359481E+04   0.120057E+03   0.657760E-04   0.214652E-02   0.245094E-04   0.120057E+03   0.118046E+02   0.181942E-05   0.100048E-07  -0.179546E-09   0.657760E-04   0.181942E-05   0.228503E-07   0.220690E-05   0.360299E-07   0.214652E-02   0.100048E-07   0.220690E-05   0.528599E-02   0.550764E-04   0.245094E-04  -0.179546E-09   0.360299E-07   0.550764E-04   0.137949E-05
   311   0.356124E+04   0.119857E+03   0.651363E-04   0.212884E-02   0.242604E-04   0.119857E+03   0.119969E+02   0.183122E-05   0.130282E-07  -0.142324E-09   0.651363E-04   0.183122E-05   0.227466E-07   0.219990E-05   0.359067E-07   0.212884E-02   0.130282E-07   0.219990E-05   0.528652E-02   0.550729E-04   0.242604E-04  -0.142324E-09   0.359067E-07   0.550729E-04   0.137881E-05
   312   0.352773E+04   0.119619E+03   0.644999E-04   0.211121E-02   0.240132E-04   0.119619E+03   0.121894E+02   0.184282E-05   0.160810E-07  -0.104459E-09   0.644999E-04   0.184282E-05   0.226436E-07   0.219293E-05   0.357842E-07   0.211121E-02   0.160810E-07   0.219293E-05   0.528706E-02   0.550693E-04   0.240132E-04  -0.104459E-09   0.357842E-07   0.550693E-04   0.137814E-05
   313   0.349430E+04   0.119341E+03   0.638668E-04   0.209364E-02   0.237678E-04   0.119341E+03   0.123822E+02   0.185423E-05   0.191540E-07  -0.660540E-10   0.638668E-04   0.185423E-05   0.225412E-07   0.218598E-05   0.356625E-07   0.209364E-02   0.191540E-07   0.218598E-05   0.528759E-02   0.550656E-04   0.237678E-04  -0.660540E-10   0.356625E-07   0.550656E-04   0.137746E-05
   314   0.346097E+04   0.119024E+03   0.632370E-04   0.207613E-02   0.235242E-04   0.119024E+03   0.125750E+02   0.186545E-05   0.222380E-07  -0.272105E-10   0.632370E-04   0.186545E-05   0.224396E-07   0.217906E-05   0.355414E-07   0.207613E-02   0.222380E-07   0.217906E-05   0.528812E-02   0.550617E-04   0.235242E-04  -0.272105E-10   0.355414E-07   0.550617E-04   0.137678E-05
   315   0.342774E+04   0.118668E+03   0.626105E-04   0.205869E-02   0.232825E-04   0.118668E+03   0.127678E+02   0.187646E-05   0.253238E-07   0.119695E-10   0.626105E-04   0.187646E-05   0.223386E-07   0.217216E-05   0.354211E-07   0.205869E-02   0.253238E-07   0.217216E-05   0.528865E-02   0.550577E-04   0.232825E-04   0.119695E-10   0.354211E-07   0.550577E-04   0.137610E-05
   316   0.339461E+04   0.118273E+03   0.619873E-04   0.204131E-02   0.230426E-04   0.118273E+03   0.129606E+02   0.188728E-05   0.284022E-07   0.513837E-10   0.619873E-04   0.188728E-05   0.222382E-07   0.216529E-05   0.353016E-07   0.204131E-02   0.284022E-07   0.216529E-05   0.528918E-02   0.550535E-04   0.230426E-04   0.513837E-10   0.353016E-07   0.550535E-04   0.137542E-05
   317   0.336161E+04   0.117840E+03   0.613675E-04   0.202400E-02   0.228047E-04   0.117840E+03   0.131533E+02   0.189790E-05   0.314641E-07   0.909301E-10   0.613675E-04   0.189790E-05   0.221386E-07   0.215845E-05   0.351827E-07   0.202400E-02   0.314641E-07   0.215845E-05   0.528971E-02   0.550492E-04   0.228047E-04   0.909301E-10   0.351827E-07   0.550492E-04   0.137474E-05
   318   0.332875E+04   0.117368E+03   0.607511E-04   0.200676E-02   0.225686E-04   0.117368E+03   0.133459E+02   0.190832E-05   0.345001E-07   0.130507E-09   0.607511E-04   0.190832E-05   0.220396E-07   0.215164E-05   0.350645E-07   0.200676E-02   0.345001E-07   0.215164E-05   0.529023E-02   0.550448E-04   0.225686E-04   0.130507E-09   0.350645E-07   0.550448E-04   0.137406E-05
   319   0.329602E+04   0.116858E+03   0.601381E-04   0.198960E-02   0.223345E-04   0.116858E+03   0.135382E+02   0.191853E-05   0.375013E-07   0.170012E-09   0.601381E-04   0.191853E-05   0.219412E-07   0.214485E-05   0.349470E-07   0.198960E-02   0.375013E-07   0.214485E-05   0.529075E-02   0.550403E-04   0.223345E-04   0.170012E-09   0.349470E-07   0.550403E-04   0.137337E-05
   320   0.326343E+04   0.116309E+03   0.595285E-04   0.197250E-02   0.221023E-04   0.116309E+03   0.137302E+02   0.192854E-05   0.404582E-07   0.209343E-09   0.595285E-04   0.192854E-05   0.218434E-07   0.213809E-05   0.348303E-07   0.197250E-02   0.404582E-07   0.213809E-05   0.529126E-02   0.550356E-04   0.221023E-04   0.209343E-09   0.348303E-07   0.550356E-04   0.137269E-05
   321   0.323102E+04   0.115723E+03   0.589223E-04   0.195549E-02   0.218721E-04   0.115723E+03   0.139219E+02   0.193834E-05   0.433618E-07   0.248398E-09   0.589223E-04   0.193834E-05   0.217463E-07   0.213136E-05   0.347142E-07   0.195549E-02   0.433618E-07   0.213136E-05   0.529178E-02   0.550308E-04   0.218721E-04   0.248398E-09   0.347142E-07   0.550308E-04   0.137200E-05
   322   0.319877E+04   0.115097E+03   0.583196E-04   0.193855E-02   0.216440E-04   0.115097E+03   0.141130E+02   0.194793E-05   0.462029E-07   0.287075E-09   0.583196E-04   0.194793E-05   0.216499E-07   0.212466E-05   0.345987E-07   0.193855E-02   0.462029E-07   0.212466E-05   0.529228E-02   0.550259E-04   0.216440E-04   0.287075E-09   0.345987E-07   0.550259E-04   0.137132E-05
   323   0.316670E+04   0.114435E+03   0.577203E-04   0.192170E-02   0.214178E-04   0.114435E+03   0.143037E+02   0.195731E-05   0.489722E-07   0.325272E-09   0.577203E-04   0.195731E-05   0.215540E-07   0.211799E-05   0.344840E-07   0.192170E-02   0.489722E-07   0.211799E-05   0.529279E-02   0.550209E-04   0.214178E-04   0.325272E-09   0.344840E-07   0.550209E-04   0.137063E-05
   324   0.313481E+04   0.113735E+03   0.571245E-04   0.190493E-02   0.211936E-04   0.113735E+03   0.144937E+02   0.196648E-05   0.516606E-07   0.362887E-09   0.571245E-04   0.196648E-05   0.214588E-07   0.211135E-05   0.343699E-07   0.190493E-02   0.516606E-07   0.211135E-05   0.529328E-02   0.550158E-04   0.211936E-04   0.362887E-09   0.343699E-07   0.550158E-04   0.136994E-05
   325   0.310313E+04   0.112998E+03   0.565322E-04   0.188825E-02   0.209716E-04   0.112998E+03   0.146830E+02   0.197544E-05   0.542589E-07   0.399819E-09   0.565322E-04   0.197544E-05   0.213642E-07   0.210474E-05   0.342565E-07   0.188825E-02   0.542589E-07   0.210474E-05   0.529377E-02   0.550105E-04   0.209716E-04   0.399819E-09   0.342565E-07   0.550105E-04   0.136925E-05
   326   0.307164E+04   0.112223E+03   0.559435E-04   0.187166E-02   0.207516E-04   0.112223E+03   0.148717E+02   0.198418E-05   0.567579E-07   0.435964E-09   0.559435E-04   0.198418E-05   0.212702E-07   0.209816E-05   0.341438E-07   0.187166E-02   0.567579E-07   0.209816E-05   0.529426E-02   0.550051E-04   0.207516E-04   0.435964E-09   0.341438E-07   0.550051E-04   0.136856E-05
   327   0.304037E+04   0.111412E+03   0.553583E-04   0.185516E-02   0.205337E-04   0.111412E+03   0.150595E+02   0.199271E-05   0.591483E-07   0.471221E-09   0.553583E-04   0.199271E-05   0.211768E-07   0.209160E-05   0.340317E-07   0.185516E-02   0.591483E-07   0.209160E-05   0.529474E-02   0.549997E-04   0.205337E-04   0.471221E-09   0.340317E-07   0.549997E-04   0.136787E-05
   328   0.300932E+04   0.110564E+03   0.547767E-04   0.183876E-02   0.203179E-04   0.110564E+03   0.152463E+02   0.200102E-05   0.614211E-07   0.505487E-09   0.547767E-04   0.200102E-05   0.210839E-07   0.208508E-05   0.339203E-07   0.183876E-02   0.614211E-07   0.208508E-05   0.529521E-02   0.549941E-04   0.203179E-04   0.505487E-09   0.339203E-07   0.549941E-04   0.136718E-05
   329   0.297851E+04   0.109680E+03   0.541986E-04   0.182245E-02   0.201043E-04   0.109680E+03   0.154323E+02   0.200911E-05   0.635669E-07   0.538662E-09   0.541986E-04   0.200911E-05   0.209917E-07   0.207859E-05   0.338094E-07   0.182245E-02   0.635669E-07   0.207859E-05   0.529568E-02   0.549884E-04   0.201043E-04   0.538662E-09   0.338094E-07   0.549884E-04   0.136649E-05
   330   0.294794E+04   0.108760E+03   0.536242E-04   0.180623E-02   0.198928E-04   0.108760E+03   0.156171E+02   0.201698E-05   0.655767E-07   0.570642E-09   0.536242E-04   0.201698E-05   0.209001E-07   0.207213E-05   0.336993E-07   0.180623E-02   0.655767E-07   0.207213E-05   0.529613E-02   0.549826E-04   0.198928E-04   0.570642E-09   0.336993E-07   0.549826E-04   0.136580E-05
   331   0.291761E+04   0.107805E+03   0.530533E-04   0.179012E-02   0.196835E-04   0.107805E+03   0.158008E+02   0.202463E-05   0.674412E-07   0.601326E-09   0.530533E-04   0.202463E-05   0.208090E-07   0.206570E-05   0.335897E-07   0.179012E-02   0.674412E-07   0.206570E-05   0.529658E-02   0.549768E-04   0.196835E-04   0.601326E-09   0.335897E-07   0.549768E-04   0.136510E-05
   332   0.288754E+04   0.106814E+03   0.524862E-04   0.177412E-02   0.194764E-04   0.106814E+03   0.159834E+02   0.203205E-05   0.691512E-07   0.630612E-09   0.524862E-04   0.203205E-05   0.207185E-07   0.205931E-05   0.334808E-07   0.177412E-02   0.691512E-07   0.205931E-05   0.529703E-02   0.549708E-04   0.194764E-04   0.630612E-09   0.334808E-07   0.549708E-04   0.136441E-05
   333   0.285773E+04   0.105788E+03   0.519226E-04   0.175822E-02   0.192715E-04   0.105788E+03   0.161646E+02   0.203924E-05   0.706975E-07   0.658397E-09   0.519226E-04   0.203924E-05   0.206286E-07   0.205295E-05   0.333725E-07   0.175822E-02   0.706975E-07   0.205295E-05   0.529746E-02   0.549647E-04   0.192715E-04   0.658397E-09   0.333725E-07   0.549647E-04   0.136371E-05
   334   0.282820E+04   0.104728E+03   0.513628E-04   0.174242E-02   0.190689E-04   0.104728E+03   0.163445E+02   0.204621E-05   0.720709E-07   0.684580E-09   0.513628E-04   0.204621E-05   0.205392E-07   0.204662E-05   0.332648E-07   0.174242E-02   0.720709E-07   0.204662E-05   0.529788E-02   0.549586E-04   0.190689E-04   0.684580E-09   0.332648E-07   0.549586E-04   0.136302E-05
   335   0.279895E+04   0.103635E+03   0.508066E-04   0.172674E-02   0.188686E-04   0.103635E+03   0.165229E+02   0.205295E-05   0.732623E-07   0.709059E-09   0.508066E-04   0.205295E-05   0.204504E-07   0.204032E-05   0.331577E-07   0.172674E-02   0.732623E-07   0.204032E-05   0.529829E-02   0.549523E-04   0.188686E-04   0.709059E-09   0.331577E-07   0.549523E-04   0.136232E-05
   336   0.276999E+04   0.102507E+03   0.502541E-04   0.171117E-02   0.186705E-04   0.102507E+03   0.166998E+02   0.205946E-05   0.742625E-07   0.731731E-09   0.502541E-04   0.205946E-05   0.203621E-07   0.203405E-05   0.330513E-07   0.171117E-02   0.742625E-07   0.203405E-05   0.529870E-02   0.549460E-04   0.186705E-04   0.731731E-09   0.330513E-07   0.549460E-04   0.136162E-05
   337   0.274132E+04   0.101347E+03   0.497054E-04   0.169571E-02   0.184747E-04   0.101347E+03   0.168752E+02   0.206574E-05   0.750621E-07   0.752495E-09   0.497054E-04   0.206574E-05   0.202744E-07   0.202782E-05   0.329454E-07   0.169571E-02   0.750621E-07   0.202782E-05   0.529909E-02   0.549396E-04   0.184747E-04   0.752495E-09   0.329454E-07   0.549396E-04   0.136092E-05
   338   0.271296E+04   0.100154E+03   0.491605E-04   0.168038E-02   0.182813E-04   0.100154E+03   0.170489E+02   0.207178E-05   0.756522E-07   0.771248E-09   0.491605E-04   0.207178E-05   0.201872E-07   0.202162E-05   0.328401E-07   0.168038E-02   0.756522E-07   0.202162E-05   0.529947E-02   0.549331E-04   0.182813E-04   0.771248E-09   0.328401E-07   0.549331E-04   0.136023E-05
   339   0.268492E+04   0.989292E+02   0.486193E-04   0.166516E-02   0.180902E-04   0.989292E+02   0.172210E+02   0.207759E-05   0.760234E-07   0.787888E-09   0.486193E-04   0.207759E-05   0.201006E-07   0.201546E-05   0.327354E-07   0.166516E-02   0.760234E-07   0.201546E-05   0.529984E-02   0.549265E-04   0.180902E-04   0.787888E-09   0.327354E-07   0.549265E-04   0.135953E-05
   340   0.265719E+04   0.976734E+02   0.480818E-04   0.165006E-02   0.179015E-04   0.976734E+02   0.173913E+02   0.208316E-05   0.761666E-07   0.802314E-09   0.480818E-04   0.208316E-05   0.200145E-07   0.200933E-05   0.326312E-07   0.165006E-02   0.761666E-07   0.200933E-05   0.530020E-02   0.549198E-04   0.179015E-04   0.802314E-09   0.326312E-07   0.549198E-04   0.135883E-05
   341   0.262979E+04   0.963864E+02   0.475482E-04   0.163509E-02   0.177152E-04   0.963864E+02   0.175596E+02   0.208850E-05   0.760726E-07   0.814423E-09   0.475482E-04   0.208850E-05   0.199289E-07   0.200324E-05   0.325277E-07   0.163509E-02   0.760726E-07   0.200324E-05   0.530055E-02   0.549131E-04   0.177152E-04   0.814423E-09   0.325277E-07   0.549131E-04   0.135813E-05
   342   0.260272E+04   0.950681E+02   0.470185E-04   0.162025E-02   0.175313E-04   0.950681E+02   0.177260E+02   0.209359E-05   0.757321E-07   0.824114E-09   0.470185E-04   0.209359E-05   0.198438E-07   0.199718E-05   0.324247E-07   0.162025E-02   0.757321E-07   0.199718E-05   0.530089E-02   0.549063E-04   0.175313E-04   0.824114E-09   0.324247E-07   0.549063E-04   0.135743E-05
   343   0.257599E+04   0.937202E+02   0.464925E-04   0.160553E-02   0.173498E-04   0.937202E+02   0.178904E+02   0.209844E-05   0.751360E-07   0.831284E-09   0.464925E-04   0.209844E-05   0.197592E-07   0.199115E-05   0.323222E-07   0.160553E-02   0.751360E-07   0.199115E-05   0.530121E-02   0.548995E-04   0.173498E-04   0.831284E-09   0.323222E-07   0.548995E-04   0.135672E-05
   344   0.254960E+04   0.923419E+02   0.459704E-04   0.159095E-02   0.171708E-04   0.923419E+02   0.180526E+02   0.210305E-05   0.742752E-07   0.835831E-09   0.459704E-04   0.210305E-05   0.196751E-07   0.198517E-05   0.322203E-07   0.159095E-02   0.742752E-07   0.198517E-05   0.530152E-02   0.548925E-04   0.171708E-04   0.835831E-09   0.322203E-07   0.548925E-04   0.135602E-05
   345   0.252355E+04   0.909342E+02   0.454523E-04   0.157649E-02   0.169943E-04   0.909342E+02   0.182127E+02   0.210741E-05   0.731403E-07   0.837653E-09   0.454523E-04   0.210741E-05   0.195916E-07   0.197921E-05   0.321190E-07   0.157649E-02   0.731403E-07   0.197921E-05   0.530181E-02   0.548855E-04   0.169943E-04   0.837653E-09   0.321190E-07   0.548855E-04   0.135532E-05
   346   0.249786E+04   0.894969E+02   0.449380E-04   0.156218E-02   0.168202E-04   0.894969E+02   0.183704E+02   0.211153E-05   0.717223E-07   0.836648E-09   0.449380E-04   0.211153E-05   0.195085E-07   0.197330E-05   0.320182E-07   0.156218E-02   0.717223E-07   0.197330E-05   0.530209E-02   0.548785E-04   0.168202E-04   0.836648E-09   0.320182E-07   0.548785E-04   0.135462E-05
   347   0.247251E+04   0.880311E+02   0.444276E-04   0.154801E-02   0.166487E-04   0.880311E+02   0.185257E+02   0.211539E-05   0.700118E-07   0.832714E-09   0.444276E-04   0.211539E-05   0.194259E-07   0.196742E-05   0.319180E-07   0.154801E-02   0.700118E-07   0.196742E-05   0.530236E-02   0.548713E-04   0.166487E-04   0.832714E-09   0.319180E-07   0.548713E-04   0.135392E-05
