#    L    TT             EE             TE             PP             TP          
     2   0.113934E+04   0.531138E-01   0.336565E+01   0.930796E+06   0.309187E+05
     3   0.106674E+04   0.865843E-01   0.418531E+01   0.141471E+07   0.371484E+05
     4   0.996658E+03   0.974093E-01   0.429533E+01   0.183811E+07   0.403495E+05
     5   0.941462E+03   0.866096E-01   0.398396E+01   0.220671E+07   0.418818E+05
     6   0.900674E+03   0.642442E-01   0.347701E+01   0.252770E+07   0.424761E+05
     7   0.871856E+03   0.411017E-01   0.291571E+01   0.280881E+07   0.425332E+05
     8   0.851905E+03   0.238150E-01   0.238454E+01   0.305615E+07   0.422242E+05
     9   0.838729E+03   0.139692E-01   0.192677E+01   0.327488E+07   0.416435E+05
    10   0.830918E+03   0.980200E-02   0.156569E+01   0.346855E+07   0.408910E+05
    11   0.827063E+03   0.852055E-02   0.130890E+01   0.364129E+07   0.400943E+05
    12   0.827380E+03   0.798407E-02   0.115506E+01   0.379416E+07   0.392945E+05
    13   0.829670E+03   0.725016E-02   0.108458E+01   0.393124E+07   0.385706E+05
    14   0.833797E+03   0.631645E-02   0.107173E+01   0.405275E+07   0.378298E+05
    15   0.838611E+03   0.553971E-02   0.109859E+01   0.416165E+07   0.370930E+05
    16   0.845650E+03   0.519202E-02   0.115226E+01   0.425853E+07   0.363256E+05
    17   0.854676E+03   0.522895E-02   0.121755E+01   0.434465E+07   0.355551E+05
    18   0.864510E+03   0.552574E-02   0.128237E+01   0.442150E+07   0.348205E+05
    19   0.875884E+03   0.594348E-02   0.134343E+01   0.448969E+07   0.341116E+05
    20   0.887162E+03   0.636341E-02   0.139183E+01   0.454971E+07   0.334101E+05
    21   0.899015E+03   0.684221E-02   0.143424E+01   0.460247E+07   0.327144E+05
    22   0.911446E+03   0.748609E-02   0.147460E+01   0.464891E+07   0.320282E+05
    23   0.924053E+03   0.835181E-02   0.151397E+01   0.468947E+07   0.313592E+05
    24   0.937139E+03   0.947834E-02   0.155291E+01   0.472452E+07   0.307141E+05
    25   0.950810E+03   0.108521E-01   0.158843E+01   0.475455E+07   0.300925E+05
    26   0.964552E+03   0.124516E-01   0.162803E+01   0.478006E+07   0.294918E+05
    27   0.978769E+03   0.142526E-01   0.167179E+01   0.480147E+07   0.289090E+05
    28   0.993294E+03   0.162188E-01   0.171309E+01   0.481907E+07   0.283429E+05
    29   0.100807E+04   0.183681E-01   0.175513E+01   0.483295E+07   0.277981E+05
    30   0.102330E+04   0.207218E-01   0.178876E+01   0.484320E+07   0.272784E+05
    31   0.103837E+04   0.232507E-01   0.181946E+01   0.485028E+07   0.267775E+05
    32   0.105407E+04   0.259521E-01   0.183781E+01   0.485463E+07   0.262879E+05
    33   0.106986E+04   0.288133E-01   0.184458E+01   0.485645E+07   0.258064E+05
    34   0.108571E+04   0.318884E-01   0.184448E+01   0.485587E+07   0.253320E+05
    35   0.110220E+04   0.351726E-01   0.183078E+01   0.485304E+07   0.248666E+05
    36   0.111847E+04   0.386753E-01   0.181454E+01   0.484817E+07   0.244139E+05
    37   0.113502E+04   0.424134E-01   0.178543E+01   0.484141E+07   0.239801E+05
    38   0.115197E+04   0.463752E-01   0.174144E+01   0.483290E+07   0.235698E+05
    39   0.116921E+04   0.505746E-01   0.168567E+01   0.482275E+07   0.231775E+05
    40   0.118664E+04   0.550344E-01   0.162148E+01   0.481104E+07   0.227956E+05
    41   0.120415E+04   0.597728E-01   0.155150E+01   0.479787E+07   0.224179E+05
    42   0.122177E+04   0.647882E-01   0.147536E+01   0.478335E+07   0.220447E+05
    43   0.123949E+04   0.700738E-01   0.139155E+01   0.476756E+07   0.216777E+05
    44   0.125738E+04   0.756209E-01   0.129695E+01   0.475061E+07   0.213189E+05
    45   0.127552E+04   0.814176E-01   0.118813E+01   0.473260E+07   0.209701E+05
    46   0.129386E+04   0.874544E-01   0.106290E+01   0.471363E+07   0.206326E+05
    47   0.131239E+04   0.937412E-01   0.922094E+00   0.469377E+07   0.203049E+05
    48   0.133108E+04   0.100286E+00   0.767277E+00   0.467308E+07   0.199851E+05
    49   0.134993E+04   0.107097E+00   0.600099E+00   0.465165E+07   0.196712E+05
    50   0.136897E+04   0.114191E+00   0.422345E+00   0.462952E+07   0.193612E+05
    51   0.138828E+04   0.121585E+00   0.235485E+00   0.460677E+07   0.190539E+05
    52   0.140780E+04   0.129278E+00   0.395238E-01   0.458345E+07   0.187512E+05
    53   0.142746E+04   0.137261E+00  -0.166110E+00   0.455959E+07   0.184558E+05
    54   0.144725E+04   0.145527E+00  -0.382847E+00   0.453525E+07   0.181704E+05
    55   0.146716E+04   0.154070E+00  -0.612487E+00   0.451046E+07   0.178977E+05
