#    L    TT             EE             TE             PP             TP          
     2    0.93998E+07    0.10808E+01    0.31093E+04    0.72865E+07    0.53642E+07
     3    0.76788E+07    0.17960E+01    0.35953E+04    0.10260E+08    0.55797E+07
     4    0.65236E+07    0.21066E+01    0.35788E+04    0.12565E+08    0.56242E+07
     5    0.56833E+07    0.19798E+01    0.32419E+04    0.14371E+08    0.55927E+07
     6    0.50408E+07    0.15651E+01    0.27209E+04    0.15790E+08    0.55224E+07
     7    0.45318E+07    0.10669E+01    0.21201E+04    0.16913E+08    0.54347E+07
     8    0.41164E+07    0.64623E+00    0.15165E+04    0.17804E+08    0.53359E+07
     9    0.37694E+07    0.37966E+00    0.96453E+03    0.18511E+08    0.52295E+07
    10    0.34722E+07    0.26442E+00    0.49829E+03    0.19069E+08    0.51185E+07
    11    0.32137E+07    0.25046E+00    0.13409E+03    0.19508E+08    0.50088E+07
    12    0.29877E+07    0.27568E+00   -0.12422E+03    0.19845E+08    0.49017E+07
    13    0.27914E+07    0.30192E+00   -0.28351E+03    0.20096E+08    0.47976E+07
    14    0.26215E+07    0.30626E+00   -0.35477E+03    0.20279E+08    0.46969E+07
    15    0.24717E+07    0.29675E+00   -0.35650E+03    0.20404E+08    0.45990E+07
    16    0.23364E+07    0.28838E+00   -0.30854E+03    0.20480E+08    0.45032E+07
    17    0.22129E+07    0.29303E+00   -0.22842E+03    0.20514E+08    0.44095E+07
    18    0.20998E+07    0.31796E+00   -0.13226E+03    0.20513E+08    0.43183E+07
    19    0.19961E+07    0.35562E+00   -0.32611E+02    0.20482E+08    0.42293E+07
    20    0.19008E+07    0.39462E+00    0.59675E+02    0.20423E+08    0.41425E+07
    21    0.18130E+07    0.42242E+00    0.13692E+03    0.20342E+08    0.40583E+07
    22    0.17319E+07    0.42857E+00    0.19355E+03    0.20242E+08    0.39769E+07
    23    0.16569E+07    0.41143E+00    0.22921E+03    0.20126E+08    0.38981E+07
    24    0.15873E+07    0.37316E+00    0.24513E+03    0.19996E+08    0.38216E+07
    25    0.15225E+07    0.32246E+00    0.24375E+03    0.19854E+08    0.37475E+07
    26    0.14621E+07    0.26908E+00    0.22802E+03    0.19703E+08    0.36757E+07
    27    0.14057E+07    0.22084E+00    0.20160E+03    0.19543E+08    0.36060E+07
    28    0.13528E+07    0.18393E+00    0.16838E+03    0.19376E+08    0.35382E+07
    29    0.13032E+07    0.15990E+00    0.13241E+03    0.19202E+08    0.34720E+07
    30    0.12563E+07    0.14830E+00    0.97435E+02    0.19022E+08    0.34074E+07
    31    0.12121E+07    0.14533E+00    0.65784E+02    0.18837E+08    0.33447E+07
    32    0.11705E+07    0.14665E+00    0.39151E+02    0.18649E+08    0.32840E+07
    33    0.11312E+07    0.14920E+00    0.18078E+02    0.18459E+08    0.32252E+07
    34    0.10940E+07    0.15082E+00    0.28946E+01    0.18267E+08    0.31679E+07
    35    0.10587E+07    0.15146E+00   -0.57763E+01    0.18073E+08    0.31119E+07
    36    0.10251E+07    0.15166E+00   -0.76029E+01    0.17878E+08    0.30569E+07
    37    0.99315E+06    0.15216E+00   -0.37146E+01    0.17682E+08    0.30032E+07
    38    0.96275E+06    0.15361E+00    0.43423E+01    0.17486E+08    0.29507E+07
    39    0.93378E+06    0.15607E+00    0.14805E+02    0.17290E+08    0.28995E+07
    40    0.90616E+06    0.15946E+00    0.25858E+02    0.17094E+08    0.28498E+07
    41    0.87979E+06    0.16362E+00    0.35955E+02    0.16898E+08    0.28014E+07
    42    0.85460E+06    0.16800E+00    0.44632E+02    0.16703E+08    0.27544E+07
    43    0.83052E+06    0.17196E+00    0.51697E+02    0.16509E+08    0.27085E+07
    44    0.80747E+06    0.17487E+00    0.56959E+02    0.16315E+08    0.26637E+07
    45    0.78539E+06    0.17608E+00    0.60227E+02    0.16123E+08    0.26198E+07
    46    0.76420E+06    0.17522E+00    0.61385E+02    0.15932E+08    0.25767E+07
    47    0.74387E+06    0.17298E+00    0.60629E+02    0.15743E+08    0.25345E+07
    48    0.72434E+06    0.17034E+00    0.58233E+02    0.15555E+08    0.24932E+07
    49    0.70558E+06    0.16824E+00    0.54474E+02    0.15369E+08    0.24529E+07
    50    0.68754E+06    0.16762E+00    0.49620E+02    0.15185E+08    0.24135E+07
    51    0.67020E+06    0.16918E+00    0.43966E+02    0.15003E+08    0.23751E+07
    52    0.65350E+06    0.17281E+00    0.37925E+02    0.14822E+08    0.23376E+07
    53    0.63742E+06    0.17823E+00    0.31936E+02    0.14643E+08    0.23011E+07
    54    0.62192E+06    0.18500E+00    0.26449E+02    0.14467E+08    0.22653E+07
    55    0.60696E+06    0.19267E+00    0.21914E+02    0.14292E+08    0.22302E+07
    56    0.59251E+06    0.20075E+00    0.18652E+02    0.14120E+08    0.21958E+07
    57    0.57855E+06    0.20910E+00    0.16506E+02    0.13949E+08    0.21619E+07
    58    0.56506E+06    0.21777E+00    0.15193E+02    0.13780E+08    0.21287E+07
    59    0.55201E+06    0.22685E+00    0.14431E+02    0.13614E+08    0.20961E+07
    60    0.53938E+06    0.23645E+00    0.13942E+02    0.13449E+08    0.20641E+07
    61    0.52715E+06    0.24667E+00    0.13503E+02    0.13286E+08    0.20327E+07
    62    0.51531E+06    0.25733E+00    0.13117E+02    0.13125E+08    0.20018E+07
    63    0.50385E+06    0.26819E+00    0.12844E+02    0.12967E+08    0.19717E+07
    64    0.49274E+06    0.27907E+00    0.12747E+02    0.12810E+08    0.19421E+07
    65    0.48199E+06    0.28974E+00    0.12884E+02    0.12655E+08    0.19132E+07
    66    0.47157E+06    0.30001E+00    0.13272E+02    0.12503E+08    0.18850E+07
    67    0.46146E+06    0.31001E+00    0.13733E+02    0.12353E+08    0.18574E+07
    68    0.45167E+06    0.32000E+00    0.14037E+02    0.12204E+08    0.18303E+07
    69    0.44216E+06    0.33016E+00    0.13957E+02    0.12058E+08    0.18038E+07
    70    0.43293E+06    0.34074E+00    0.13262E+02    0.11914E+08    0.17778E+07
    71    0.42397E+06    0.35191E+00    0.11803E+02    0.11772E+08    0.17522E+07
    72    0.41525E+06    0.36368E+00    0.97688E+01    0.11632E+08    0.17270E+07
    73    0.40678E+06    0.37602E+00    0.74328E+01    0.11494E+08    0.17023E+07
    74    0.39855E+06    0.38890E+00    0.50692E+01    0.11357E+08    0.16779E+07
    75    0.39053E+06    0.40235E+00    0.29532E+01    0.11223E+08    0.16540E+07
    76    0.38273E+06    0.41633E+00    0.12915E+01    0.11090E+08    0.16304E+07
    77    0.37514E+06    0.43070E+00    0.20083E-01    0.10959E+08    0.16073E+07
