#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    82    0.33116E+04   -0.12218E+02   -0.28250E-05   -0.12218E+02    0.38462E+00   -0.22193E-07   -0.28250E-05   -0.22193E-07    0.24032E-10
    83    0.33200E+04   -0.12629E+02   -0.27636E-05   -0.12629E+02    0.39558E+00   -0.20818E-07   -0.27636E-05   -0.20818E-07    0.23256E-10
    84    0.33285E+04   -0.13045E+02   -0.27049E-05   -0.13045E+02    0.40655E+00   -0.19485E-07   -0.27049E-05   -0.19485E-07    0.22512E-10
    85    0.33369E+04   -0.13465E+02   -0.26515E-05   -0.13465E+02    0.41752E+00   -0.18254E-07   -0.26515E-05   -0.18254E-07    0.21798E-10
    86    0.33452E+04   -0.13889E+02   -0.26053E-05   -0.13889E+02    0.42849E+00   -0.17175E-07   -0.26053E-05   -0.17175E-07    0.21113E-10
    87    0.33537E+04   -0.14317E+02   -0.25655E-05   -0.14317E+02    0.43943E+00   -0.16247E-07   -0.25655E-05   -0.16247E-07    0.20454E-10
    88    0.33621E+04   -0.14748E+02   -0.25304E-05   -0.14748E+02    0.45037E+00   -0.15457E-07   -0.25304E-05   -0.15457E-07    0.19821E-10
    89    0.33706E+04   -0.15183E+02   -0.24985E-05   -0.15183E+02    0.46128E+00   -0.14793E-07   -0.24985E-05   -0.14793E-07    0.19212E-10
    90    0.33792E+04   -0.15620E+02   -0.24681E-05   -0.15620E+02    0.47214E+00   -0.14242E-07   -0.24681E-05   -0.14242E-07    0.18625E-10
    91    0.33877E+04   -0.16060E+02   -0.24380E-05   -0.16060E+02    0.48293E+00   -0.13794E-07   -0.24380E-05   -0.13794E-07    0.18060E-10
    92    0.33965E+04   -0.16502E+02   -0.24079E-05   -0.16502E+02    0.49365E+00   -0.13438E-07   -0.24079E-05   -0.13438E-07    0.17514E-10
    93    0.34054E+04   -0.16946E+02   -0.23778E-05   -0.16946E+02    0.50429E+00   -0.13169E-07   -0.23778E-05   -0.13169E-07    0.16989E-10
    94    0.34143E+04   -0.17390E+02   -0.23477E-05   -0.17390E+02    0.51481E+00   -0.12978E-07   -0.23477E-05   -0.12978E-07    0.16482E-10
    95    0.34234E+04   -0.17837E+02   -0.23177E-05   -0.17837E+02    0.52523E+00   -0.12858E-07   -0.23177E-05   -0.12858E-07    0.15994E-10
    96    0.34324E+04   -0.18284E+02   -0.22878E-05   -0.18284E+02    0.53552E+00   -0.12801E-07   -0.22878E-05   -0.12801E-07    0.15524E-10
    97    0.34417E+04   -0.18732E+02   -0.22579E-05   -0.18732E+02    0.54568E+00   -0.12800E-07   -0.22579E-05   -0.12800E-07    0.15071E-10
    98    0.34512E+04   -0.19178E+02   -0.22282E-05   -0.19178E+02    0.55571E+00   -0.12847E-07   -0.22282E-05   -0.12847E-07    0.14634E-10
    99    0.34606E+04   -0.19625E+02   -0.21985E-05   -0.19625E+02    0.56556E+00   -0.12936E-07   -0.21985E-05   -0.12936E-07    0.14214E-10
   100    0.34703E+04   -0.20070E+02   -0.21691E-05   -0.20070E+02    0.57525E+00   -0.13057E-07   -0.21691E-05   -0.13057E-07    0.13809E-10
