#    L    TT             EE             TE             PP             TP          
     2    0.15975E+09    0.82562E+01    0.35782E+05    0.42163E+08    0.62873E+08
     3    0.13540E+09    0.13671E+02    0.42301E+05    0.58606E+08    0.66426E+08
     4    0.11820E+09    0.15154E+02    0.41755E+05    0.71238E+08    0.67368E+08
     5    0.10516E+09    0.13119E+02    0.36587E+05    0.81058E+08    0.67113E+08
     6    0.94824E+08    0.97717E+01    0.28750E+05    0.88733E+08    0.66275E+08
     7    0.86397E+08    0.74078E+01    0.19807E+05    0.94792E+08    0.65195E+08
     8    0.79334E+08    0.72414E+01    0.10921E+05    0.99595E+08    0.63970E+08
     9    0.73309E+08    0.91400E+01    0.29435E+04    0.10341E+09    0.62620E+08
    10    0.68064E+08    0.12029E+02   -0.35717E+04    0.10642E+09    0.61172E+08
    11    0.63403E+08    0.14605E+02   -0.83880E+04    0.10881E+09    0.59714E+08
    12    0.59230E+08    0.15871E+02   -0.11500E+05    0.11066E+09    0.58306E+08
    13    0.55547E+08    0.15767E+02   -0.13039E+05    0.11207E+09    0.56975E+08
    14    0.52348E+08    0.14597E+02   -0.13188E+05    0.11311E+09    0.55732E+08
    15    0.49521E+08    0.13217E+02   -0.12241E+05    0.11384E+09    0.54549E+08
    16    0.46946E+08    0.12490E+02   -0.10519E+05    0.11431E+09    0.53393E+08
    17    0.44577E+08    0.12758E+02   -0.83253E+04    0.11456E+09    0.52261E+08
    18    0.42386E+08    0.14090E+02   -0.59453E+04    0.11462E+09    0.51158E+08
    19    0.40360E+08    0.15968E+02   -0.35957E+04    0.11452E+09    0.50086E+08
    20    0.38487E+08    0.17752E+02   -0.14621E+04    0.11427E+09    0.49048E+08
    21    0.36754E+08    0.18895E+02    0.32445E+03    0.11390E+09    0.48047E+08
    22    0.35146E+08    0.18983E+02    0.16697E+04    0.11342E+09    0.47087E+08
    23    0.33651E+08    0.18033E+02    0.25710E+04    0.11286E+09    0.46166E+08
    24    0.32257E+08    0.16234E+02    0.30542E+04    0.11222E+09    0.45278E+08
    25    0.30956E+08    0.14033E+02    0.31679E+04    0.11151E+09    0.44425E+08
    26    0.29741E+08    0.11899E+02    0.29719E+04    0.11074E+09    0.43605E+08
    27    0.28602E+08    0.10139E+02    0.25478E+04    0.10992E+09    0.42814E+08
    28    0.27533E+08    0.89611E+01    0.19809E+04    0.10906E+09    0.42048E+08
    29    0.26526E+08    0.83425E+01    0.13496E+04    0.10816E+09    0.41302E+08
    30    0.25574E+08    0.81696E+01    0.72662E+03    0.10722E+09    0.40576E+08
    31    0.24675E+08    0.82035E+01    0.16749E+03    0.10625E+09    0.39873E+08
    32    0.23826E+08    0.82027E+01   -0.28441E+03    0.10526E+09    0.39198E+08
    33    0.23024E+08    0.80430E+01   -0.61789E+03    0.10425E+09    0.38548E+08
    34    0.22263E+08    0.76614E+01   -0.82946E+03    0.10322E+09    0.37918E+08
    35    0.21541E+08    0.71237E+01   -0.91437E+03    0.10218E+09    0.37302E+08
    36    0.20854E+08    0.65259E+01   -0.87238E+03    0.10112E+09    0.36697E+08
    37    0.20200E+08    0.59550E+01   -0.72257E+03    0.10006E+09    0.36103E+08
    38    0.19577E+08    0.54805E+01   -0.49154E+03    0.98999E+08    0.35522E+08
    39    0.18983E+08    0.51103E+01   -0.21652E+03    0.97929E+08    0.34956E+08
    40    0.18417E+08    0.48370E+01    0.62550E+02    0.96854E+08    0.34407E+08
    41    0.17876E+08    0.46479E+01    0.31193E+03    0.95776E+08    0.33877E+08
    42    0.17359E+08    0.45104E+01    0.52262E+03    0.94696E+08    0.33363E+08
    43    0.16864E+08    0.43864E+01    0.69180E+03    0.93616E+08    0.32863E+08
    44    0.16391E+08    0.42381E+01    0.81666E+03    0.92536E+08    0.32376E+08
    45    0.15937E+08    0.40275E+01    0.89438E+03    0.91460E+08    0.31899E+08
    46    0.15502E+08    0.37297E+01    0.92396E+03    0.90387E+08    0.31430E+08
    47    0.15085E+08    0.33717E+01    0.91166E+03    0.89319E+08    0.30970E+08
    48    0.14684E+08    0.29934E+01    0.86557E+03    0.88256E+08    0.30520E+08
    49    0.14299E+08    0.26349E+01    0.79375E+03    0.87198E+08    0.30079E+08
    50    0.13929E+08    0.23360E+01    0.70430E+03    0.86147E+08    0.29650E+08
    51    0.13573E+08    0.21260E+01    0.60506E+03    0.85103E+08    0.29232E+08
    52    0.13231E+08    0.19920E+01    0.50310E+03    0.84067E+08    0.28824E+08
    53    0.12901E+08    0.19103E+01    0.40526E+03    0.83037E+08    0.28427E+08
    54    0.12583E+08    0.18573E+01    0.31841E+03    0.82016E+08    0.28037E+08
    55    0.12276E+08    0.18092E+01    0.24940E+03    0.81004E+08    0.27655E+08
    56    0.11980E+08    0.17477E+01    0.20319E+03    0.79999E+08    0.27280E+08
    57    0.11695E+08    0.16762E+01    0.17710E+03    0.79004E+08    0.26911E+08
    58    0.11418E+08    0.16038E+01    0.16656E+03    0.78017E+08    0.26547E+08
    59    0.11151E+08    0.15397E+01    0.16701E+03    0.77039E+08    0.26189E+08
    60    0.10893E+08    0.14930E+01    0.17386E+03    0.76070E+08    0.25837E+08
    61    0.10643E+08    0.14695E+01    0.18328E+03    0.75110E+08    0.25489E+08
    62    0.10401E+08    0.14615E+01    0.19428E+03    0.74159E+08    0.25148E+08
    63    0.10167E+08    0.14579E+01    0.20659E+03    0.73217E+08    0.24812E+08
    64    0.99398E+07    0.14478E+01    0.21995E+03    0.72285E+08    0.24483E+08
    65    0.97200E+07    0.14201E+01    0.23409E+03    0.71363E+08    0.24162E+08
    66    0.95069E+07    0.13671E+01    0.24844E+03    0.70452E+08    0.23849E+08
    67    0.93004E+07    0.12952E+01    0.26109E+03    0.69550E+08    0.23542E+08
    68    0.91002E+07    0.12145E+01    0.26982E+03    0.68659E+08    0.23242E+08
    69    0.89059E+07    0.11346E+01    0.27242E+03    0.67779E+08    0.22948E+08
    70    0.87173E+07    0.10657E+01    0.26666E+03    0.66908E+08    0.22659E+08
    71    0.85341E+07    0.10154E+01    0.25132E+03    0.66049E+08    0.22374E+08
    72    0.83561E+07    0.98348E+00    0.22923E+03    0.65199E+08    0.22093E+08
    73    0.81832E+07    0.96765E+00    0.20423E+03    0.64359E+08    0.21816E+08
    74    0.80150E+07    0.96559E+00    0.18013E+03    0.63530E+08    0.21542E+08
    75    0.78515E+07    0.97502E+00    0.16079E+03    0.62710E+08    0.21273E+08
    76    0.76923E+07    0.99322E+00    0.14897E+03    0.61899E+08    0.21007E+08
    77    0.75376E+07    0.10158E+01    0.14320E+03    0.61098E+08    0.20745E+08
    78    0.73870E+07    0.10379E+01    0.14094E+03    0.60307E+08    0.20488E+08
    79    0.72406E+07    0.10548E+01    0.13965E+03    0.59525E+08    0.20235E+08
    80    0.70983E+07    0.10615E+01    0.13681E+03    0.58753E+08    0.19987E+08
    81    0.69599E+07    0.10549E+01    0.13053E+03    0.57990E+08    0.19744E+08
    82    0.68253E+07    0.10379E+01    0.12162E+03    0.57237E+08    0.19506E+08
    83    0.66944E+07    0.10150E+01    0.11153E+03    0.56494E+08    0.19272E+08
    84    0.65671E+07    0.99091E+00    0.10172E+03    0.55760E+08    0.19043E+08
    85    0.64433E+07    0.97008E+00    0.93666E+02    0.55036E+08    0.18818E+08
    86    0.63228E+07    0.95611E+00    0.88449E+02    0.54321E+08    0.18598E+08
    87    0.62056E+07    0.94859E+00    0.85685E+02    0.53615E+08    0.18381E+08
    88    0.60916E+07    0.94615E+00    0.84616E+02    0.52919E+08    0.18168E+08
    89    0.59809E+07    0.94740E+00    0.84485E+02    0.52232E+08    0.17959E+08
    90    0.58732E+07    0.95091E+00    0.84536E+02    0.51555E+08    0.17754E+08
    91    0.57687E+07    0.95552E+00    0.84147E+02    0.50887E+08    0.17553E+08
    92    0.56671E+07    0.96095E+00    0.83227E+02    0.50227E+08    0.17356E+08
    93    0.55683E+07    0.96716E+00    0.81819E+02    0.49577E+08    0.17163E+08
    94    0.54723E+07    0.97407E+00    0.79966E+02    0.48935E+08    0.16973E+08
    95    0.53789E+07    0.98164E+00    0.77711E+02    0.48302E+08    0.16786E+08
    96    0.52879E+07    0.98983E+00    0.75097E+02    0.47678E+08    0.16602E+08
    97    0.51993E+07    0.99858E+00    0.72168E+02    0.47062E+08    0.16421E+08
