#    L    TT             EE             TE             PP             TP          
     2   0.108960E+04   0.522749E-01   0.338502E+01   0.103512E+07   0.305153E+05
     3   0.102041E+04   0.858415E-01   0.423147E+01   0.158854E+07   0.363438E+05
     4   0.954300E+03   0.973147E-01   0.436098E+01   0.207908E+07   0.390811E+05
     5   0.902816E+03   0.872536E-01   0.405788E+01   0.251067E+07   0.401346E+05
     6   0.865194E+03   0.653182E-01   0.354782E+01   0.288992E+07   0.402587E+05
     7   0.839021E+03   0.421693E-01   0.297437E+01   0.322458E+07   0.398647E+05
     8   0.821382E+03   0.245606E-01   0.242589E+01   0.352100E+07   0.391305E+05
     9   0.810277E+03   0.143008E-01   0.194902E+01   0.378465E+07   0.381549E+05
    10   0.804278E+03   0.981259E-02   0.157032E+01   0.401928E+07   0.370391E+05
    11   0.801959E+03   0.837787E-02   0.130020E+01   0.422948E+07   0.359056E+05
    12   0.803605E+03   0.783480E-02   0.113884E+01   0.441629E+07   0.347952E+05
    13   0.806956E+03   0.717451E-02   0.106688E+01   0.458438E+07   0.337862E+05
    14   0.812008E+03   0.633260E-02   0.105778E+01   0.473393E+07   0.327887E+05
    15   0.817600E+03   0.563624E-02   0.109184E+01   0.486837E+07   0.318200E+05
    16   0.825356E+03   0.535330E-02   0.115506E+01   0.498832E+07   0.308410E+05
    17   0.835032E+03   0.544552E-02   0.123043E+01   0.509528E+07   0.298769E+05
    18   0.845413E+03   0.579346E-02   0.130402E+01   0.519095E+07   0.289657E+05
    19   0.857252E+03   0.625364E-02   0.137183E+01   0.527605E+07   0.280979E+05
    20   0.868944E+03   0.670183E-02   0.142455E+01   0.535114E+07   0.272553E+05
    21   0.881163E+03   0.719542E-02   0.146870E+01   0.541733E+07   0.264331E+05
    22   0.893913E+03   0.784447E-02   0.150847E+01   0.547571E+07   0.256313E+05
    23   0.906793E+03   0.871581E-02   0.154641E+01   0.552682E+07   0.248574E+05
    24   0.920107E+03   0.985936E-02   0.158462E+01   0.557109E+07   0.241187E+05
    25   0.933973E+03   0.112697E-01   0.162059E+01   0.560914E+07   0.234151E+05
    26   0.947886E+03   0.129301E-01   0.166193E+01   0.564156E+07   0.227438E+05
    27   0.962249E+03   0.148106E-01   0.170822E+01   0.566885E+07   0.221001E+05
    28   0.976895E+03   0.168674E-01   0.175235E+01   0.569140E+07   0.214804E+05
    29   0.991755E+03   0.191166E-01   0.179764E+01   0.570930E+07   0.208899E+05
    30   0.100704E+04   0.215787E-01   0.183519E+01   0.572268E+07   0.203326E+05
    31   0.102214E+04   0.242235E-01   0.187058E+01   0.573210E+07   0.198021E+05
    32   0.103786E+04   0.270469E-01   0.189408E+01   0.573810E+07   0.192899E+05
    33   0.105367E+04   0.300303E-01   0.190466E+01   0.574091E+07   0.187916E+05
    34   0.106955E+04   0.332236E-01   0.190535E+01   0.574070E+07   0.183043E+05
    35   0.108609E+04   0.366259E-01   0.188983E+01   0.573768E+07   0.178291E+05
    36   0.110239E+04   0.402523E-01   0.187020E+01   0.573208E+07   0.173690E+05
    37   0.111897E+04   0.441220E-01   0.183783E+01   0.572410E+07   0.169313E+05
    38   0.113592E+04   0.482245E-01   0.179208E+01   0.571392E+07   0.165217E+05
    39   0.115314E+04   0.525746E-01   0.173533E+01   0.570166E+07   0.161348E+05
    40   0.117056E+04   0.571957E-01   0.166972E+01   0.568745E+07   0.157623E+05
    41   0.118809E+04   0.621067E-01   0.159694E+01   0.567141E+07   0.153977E+05
    42   0.120572E+04   0.673058E-01   0.151701E+01   0.565366E+07   0.150411E+05
    43   0.122349E+04   0.727858E-01   0.142909E+01   0.563433E+07   0.146943E+05
    44   0.124143E+04   0.785377E-01   0.133078E+01   0.561356E+07   0.143591E+05
    45   0.125962E+04   0.845493E-01   0.121933E+01   0.559145E+07   0.140372E+05
    46   0.127803E+04   0.908105E-01   0.109298E+01   0.556815E+07   0.137297E+05
    47   0.129663E+04   0.973304E-01   0.952041E+00   0.554374E+07   0.134348E+05
    48   0.131542E+04   0.104116E+00   0.797281E+00   0.551830E+07   0.131497E+05
    49   0.133437E+04   0.111173E+00   0.629561E+00   0.549193E+07   0.128718E+05
    50   0.135355E+04   0.118519E+00   0.449878E+00   0.546470E+07   0.125986E+05
    51   0.137301E+04   0.126169E+00   0.259132E+00   0.543670E+07   0.123282E+05
    52   0.139271E+04   0.134121E+00   0.576361E-01   0.540798E+07   0.120626E+05
    53   0.141256E+04   0.142370E+00  -0.154656E+00   0.537861E+07   0.118046E+05
    54   0.143255E+04   0.150906E+00  -0.378648E+00   0.534863E+07   0.115569E+05
    55   0.145267E+04   0.159726E+00  -0.615613E+00   0.531810E+07   0.113223E+05
    56   0.147303E+04   0.168819E+00  -0.867196E+00   0.528707E+07   0.111027E+05
