#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.245948E+08   0.245948E+08   0.327793E+08   0.327789E+08   0.245949E+08   0.245948E+08   0.245948E+08   0.246030E+08  -0.396683E+00   0.737626E+07   0.737626E+07   0.591152E+01
   0.112819E-04   0.245946E+08   0.245946E+08   0.327760E+08   0.327755E+08   0.245947E+08   0.245946E+08   0.245946E+08   0.246028E+08  -0.396674E+00   0.737633E+07   0.737633E+07   0.653348E+01
   0.124693E-04   0.245944E+08   0.245944E+08   0.327719E+08   0.327713E+08   0.245945E+08   0.245944E+08   0.245944E+08   0.246026E+08  -0.396662E+00   0.737642E+07   0.737642E+07   0.722083E+01
   0.137816E-04   0.245941E+08   0.245941E+08   0.327669E+08   0.327662E+08   0.245942E+08   0.245941E+08   0.245941E+08   0.246023E+08  -0.396648E+00   0.737653E+07   0.737653E+07   0.798042E+01
   0.152321E-04   0.245937E+08   0.245937E+08   0.327609E+08   0.327600E+08   0.245938E+08   0.245937E+08   0.245937E+08   0.246019E+08  -0.396631E+00   0.737666E+07   0.737666E+07   0.881984E+01
   0.168352E-04   0.245932E+08   0.245932E+08   0.327534E+08   0.327523E+08   0.245933E+08   0.245932E+08   0.245932E+08   0.246014E+08  -0.396610E+00   0.737682E+07   0.737682E+07   0.974742E+01
   0.186070E-04   0.245926E+08   0.245926E+08   0.327444E+08   0.327430E+08   0.245927E+08   0.245927E+08   0.245926E+08   0.246008E+08  -0.396585E+00   0.737701E+07   0.737701E+07   0.107724E+02
   0.205653E-04   0.245920E+08   0.245920E+08   0.327333E+08   0.327317E+08   0.245920E+08   0.245920E+08   0.245920E+08   0.246001E+08  -0.396554E+00   0.737725E+07   0.737725E+07   0.119049E+02
   0.227297E-04   0.245911E+08   0.245911E+08   0.327198E+08   0.327178E+08   0.245912E+08   0.245911E+08   0.245911E+08   0.245993E+08  -0.396516E+00   0.737754E+07   0.737754E+07   0.131563E+02
   0.251219E-04   0.245901E+08   0.245901E+08   0.327032E+08   0.327008E+08   0.245902E+08   0.245901E+08   0.245901E+08   0.245982E+08  -0.396470E+00   0.737790E+07   0.737790E+07   0.145387E+02
   0.277659E-04   0.245888E+08   0.245888E+08   0.326831E+08   0.326802E+08   0.245889E+08   0.245888E+08   0.245888E+08   0.245970E+08  -0.396413E+00   0.737833E+07   0.737833E+07   0.160659E+02
   0.306881E-04   0.245873E+08   0.245872E+08   0.326585E+08   0.326549E+08   0.245873E+08   0.245873E+08   0.245873E+08   0.245954E+08  -0.396345E+00   0.737886E+07   0.737886E+07   0.177527E+02
   0.339179E-04   0.245854E+08   0.245854E+08   0.326284E+08   0.326241E+08   0.245855E+08   0.245854E+08   0.245854E+08   0.245935E+08  -0.396260E+00   0.737951E+07   0.737951E+07   0.196157E+02
   0.374876E-04   0.245831E+08   0.245831E+08   0.325918E+08   0.325865E+08   0.245831E+08   0.245831E+08   0.245831E+08   0.245912E+08  -0.396158E+00   0.738030E+07   0.738030E+07   0.216729E+02
   0.414330E-04   0.245802E+08   0.245802E+08   0.325471E+08   0.325406E+08   0.245803E+08   0.245802E+08   0.245802E+08   0.245884E+08  -0.396032E+00   0.738126E+07   0.738126E+07   0.239441E+02
   0.457936E-04   0.245768E+08   0.245768E+08   0.324925E+08   0.324846E+08   0.245769E+08   0.245768E+08   0.245768E+08   0.245849E+08  -0.395879E+00   0.738244E+07   0.738244E+07   0.264509E+02
   0.506132E-04   0.245726E+08   0.245726E+08   0.324260E+08   0.324163E+08   0.245727E+08   0.245726E+08   0.245726E+08   0.245807E+08  -0.395692E+00   0.738388E+07   0.738387E+07   0.292168E+02
   0.559400E-04   0.245675E+08   0.245675E+08   0.323449E+08   0.323332E+08   0.245676E+08   0.245675E+08   0.245675E+08   0.245756E+08  -0.395464E+00   0.738563E+07   0.738562E+07   0.322676E+02
   0.618274E-04   0.245612E+08   0.245612E+08   0.322462E+08   0.322318E+08   0.245613E+08   0.245612E+08   0.245612E+08   0.245693E+08  -0.395186E+00   0.738776E+07   0.738775E+07   0.356312E+02
   0.683345E-04   0.245536E+08   0.245536E+08   0.321260E+08   0.321085E+08   0.245537E+08   0.245536E+08   0.245536E+08   0.245617E+08  -0.394848E+00   0.739036E+07   0.739035E+07   0.393373E+02
   0.755264E-04   0.245443E+08   0.245443E+08   0.319797E+08   0.319584E+08   0.245444E+08   0.245443E+08   0.245443E+08   0.245523E+08  -0.394435E+00   0.739353E+07   0.739352E+07   0.434183E+02
   0.834752E-04   0.245330E+08   0.245330E+08   0.318019E+08   0.317760E+08   0.245331E+08   0.245330E+08   0.245330E+08   0.245409E+08  -0.393932E+00   0.739738E+07   0.739737E+07   0.479084E+02
   0.922605E-04   0.245192E+08   0.245191E+08   0.315861E+08   0.315546E+08   0.245193E+08   0.245192E+08   0.245192E+08   0.245271E+08  -0.393320E+00   0.740207E+07   0.740206E+07   0.528433E+02
