#    L    TT             EE             BB             TE          
     2    0.17609E+04    0.72436E-01    0.26481E-01    0.33589E+01
     3    0.16050E+04    0.11082E+00    0.30068E-01    0.35608E+01
     4    0.14944E+04    0.11996E+00    0.28947E-01    0.35639E+01
     5    0.14097E+04    0.10361E+00    0.24883E-01    0.32995E+01
     6    0.13473E+04    0.75384E-01    0.19672E-01    0.28809E+01
     7    0.13028E+04    0.48124E-01    0.14638E-01    0.24044E+01
     8    0.12711E+04    0.28771E-01    0.10524E-01    0.19449E+01
     9    0.12494E+04    0.18174E-01    0.75858E-02    0.15439E+01
    10    0.12355E+04    0.13784E-01    0.57653E-02    0.12279E+01
    11    0.12269E+04    0.12413E-01    0.48691E-02    0.10040E+01
    12    0.12228E+04    0.11984E-01    0.46566E-02    0.87520E+00
    13    0.12215E+04    0.11628E-01    0.49144E-02    0.82386E+00
    14    0.12221E+04    0.11510E-01    0.54571E-02    0.82528E+00
    15    0.12252E+04    0.11800E-01    0.61744E-02    0.85627E+00
    16    0.12308E+04    0.12575E-01    0.69860E-02    0.89699E+00
    17    0.12385E+04    0.13764E-01    0.78560E-02    0.93627E+00
    18    0.12469E+04    0.15091E-01    0.87628E-02    0.96807E+00
    19    0.12568E+04    0.16481E-01    0.96981E-02    0.99130E+00
    20    0.12665E+04    0.17979E-01    0.10658E-01    0.10031E+01
    21    0.12764E+04    0.19640E-01    0.11641E-01    0.10028E+01
    22    0.12869E+04    0.21590E-01    0.12646E-01    0.99132E+00
    23    0.12978E+04    0.23863E-01    0.13671E-01    0.97693E+00
    24    0.13089E+04    0.26430E-01    0.14713E-01    0.96749E+00
    25    0.13203E+04    0.29284E-01    0.15769E-01    0.96090E+00
    26    0.13319E+04    0.32387E-01    0.16838E-01    0.95455E+00
    27    0.13438E+04    0.35719E-01    0.17920E-01    0.94674E+00
    28    0.13559E+04    0.39285E-01    0.19018E-01    0.93646E+00
    29    0.13683E+04    0.43072E-01    0.20131E-01    0.91941E+00
    30    0.13810E+04    0.47072E-01    0.21256E-01    0.89047E+00
    31    0.13936E+04    0.51307E-01    0.22392E-01    0.85054E+00
    32    0.14065E+04    0.55785E-01    0.23534E-01    0.80104E+00
    33    0.14196E+04    0.60476E-01    0.24684E-01    0.73949E+00
    34    0.14328E+04    0.65371E-01    0.25839E-01    0.66377E+00
    35    0.14462E+04    0.70511E-01    0.26999E-01    0.57415E+00
    36    0.14597E+04    0.75955E-01    0.28162E-01    0.47120E+00
    37    0.14731E+04    0.81719E-01    0.29327E-01    0.35819E+00
    38    0.14869E+04    0.87811E-01    0.30494E-01    0.23979E+00
    39    0.15010E+04    0.94207E-01    0.31661E-01    0.11479E+00
    40    0.15152E+04    0.10088E+00    0.32824E-01   -0.19708E-01
    41    0.15295E+04    0.10782E+00    0.33981E-01   -0.16631E+00
    42    0.15438E+04    0.11503E+00    0.35129E-01   -0.32567E+00
    43    0.15582E+04    0.12253E+00    0.36268E-01   -0.49794E+00
    44    0.15726E+04    0.13033E+00    0.37397E-01   -0.68237E+00
    45    0.15873E+04    0.13844E+00    0.38514E-01   -0.87813E+00
    46    0.16023E+04    0.14687E+00    0.39618E-01   -0.10864E+01
    47    0.16174E+04    0.15561E+00    0.40708E-01   -0.13067E+01
    48    0.16326E+04    0.16466E+00    0.41782E-01   -0.15352E+01
    49    0.16479E+04    0.17398E+00    0.42838E-01   -0.17690E+01
    50    0.16636E+04    0.18355E+00    0.43875E-01   -0.20116E+01
    51    0.16795E+04    0.19331E+00    0.44891E-01   -0.22680E+01
    52    0.16957E+04    0.20336E+00    0.45886E-01   -0.25427E+01
