#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.14798E+05    0.71665E-01    0.22044E-01    0.28235E+02    0.37801E-07   -0.70087E-02   -0.15012E-04
     3    0.12365E+05    0.11352E+00    0.25923E-01    0.32175E+02    0.46129E-07   -0.64338E-02   -0.18544E-04
     4    0.10613E+05    0.12819E+00    0.25934E-01    0.31453E+02    0.53255E-07   -0.61080E-02   -0.18879E-04
     5    0.92881E+04    0.11619E+00    0.23216E-01    0.27801E+02    0.59437E-07   -0.58938E-02   -0.16859E-04
     6    0.82542E+04    0.89078E-01    0.19134E-01    0.22630E+02    0.64824E-07   -0.57371E-02   -0.13299E-04
     7    0.74266E+04    0.59761E-01    0.14839E-01    0.16999E+02    0.69557E-07   -0.56143E-02   -0.90382E-05
     8    0.67515E+04    0.36727E-01    0.11077E-01    0.11653E+02    0.73736E-07   -0.55127E-02   -0.48023E-05
     9    0.61923E+04    0.22618E-01    0.81943E-02    0.70713E+01    0.77444E-07   -0.54251E-02   -0.11158E-05
    10    0.57202E+04    0.15946E-01    0.62479E-02    0.35100E+01    0.80735E-07   -0.53441E-02    0.16855E-05
    11    0.53148E+04    0.13619E-01    0.51392E-02    0.10302E+01    0.83680E-07   -0.52671E-02    0.34049E-05
    12    0.49626E+04    0.12989E-01    0.47023E-02   -0.43676E+00    0.86296E-07   -0.51924E-02    0.39761E-05
    13    0.46558E+04    0.12622E-01    0.47567E-02   -0.10642E+01    0.88621E-07   -0.51206E-02    0.36282E-05
    14    0.43895E+04    0.12267E-01    0.51354E-02   -0.10520E+01    0.90694E-07   -0.50530E-02    0.26557E-05
    15    0.41594E+04    0.12149E-01    0.57269E-02   -0.61455E+00    0.92540E-07   -0.49880E-02    0.13753E-05
    16    0.39609E+04    0.12507E-01    0.64442E-02    0.43145E-01    0.94179E-07   -0.49239E-02    0.68348E-07
    17    0.37866E+04    0.13392E-01    0.72397E-02    0.76411E+00    0.95633E-07   -0.48598E-02   -0.11265E-05
    18    0.36293E+04    0.14599E-01    0.80812E-02    0.14206E+01    0.96923E-07   -0.47956E-02   -0.20976E-05
    19    0.34883E+04    0.15942E-01    0.89563E-02    0.19469E+01    0.98057E-07   -0.47321E-02   -0.26990E-05
    20    0.33616E+04    0.17325E-01    0.98583E-02    0.23015E+01    0.99045E-07   -0.46700E-02   -0.28291E-05
    21    0.32481E+04    0.18739E-01    0.10785E-01    0.24917E+01    0.99902E-07   -0.46090E-02   -0.25938E-05
    22    0.31465E+04    0.20287E-01    0.11733E-01    0.25398E+01    0.10065E-06   -0.45487E-02   -0.21491E-05
    23    0.30553E+04    0.22079E-01    0.12703E-01    0.24854E+01    0.10128E-06   -0.44892E-02   -0.16538E-05
    24    0.29736E+04    0.24177E-01    0.13691E-01    0.23696E+01    0.10182E-06   -0.44307E-02   -0.12338E-05
    25    0.29003E+04    0.26594E-01    0.14694E-01    0.22225E+01    0.10226E-06   -0.43732E-02   -0.88599E-06
    26    0.28343E+04    0.29293E-01    0.15710E-01    0.20705E+01    0.10263E-06   -0.43164E-02   -0.59275E-06
    27    0.27749E+04    0.32244E-01    0.16738E-01    0.19303E+01    0.10291E-06   -0.42603E-02   -0.40639E-06
    28    0.27210E+04    0.35445E-01    0.17781E-01    0.18145E+01    0.10313E-06   -0.42043E-02   -0.38286E-06
