#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.93998E+07    0.31093E+04    0.23493E+00    0.31093E+04    0.10808E+01    0.51402E-04    0.23493E+00    0.51402E-04    0.58544E-07
     3    0.76788E+07    0.35953E+04    0.14481E+00    0.35953E+04    0.17960E+01    0.40871E-04    0.14481E+00    0.40871E-04    0.32566E-07
     4    0.65236E+07    0.35788E+04    0.10263E+00    0.35788E+04    0.21066E+01    0.31143E-04    0.10263E+00    0.31143E-04    0.21032E-07
     5    0.56833E+07    0.32419E+04    0.78381E-01    0.32419E+04    0.19798E+01    0.22754E-04    0.78381E-01    0.22754E-04    0.14779E-07
     6    0.50408E+07    0.27209E+04    0.62705E-01    0.27209E+04    0.15651E+01    0.15551E-04    0.62705E-01    0.15551E-04    0.10963E-07
     7    0.45318E+07    0.21201E+04    0.51813E-01    0.21201E+04    0.10669E+01    0.96142E-05    0.51813E-01    0.96142E-05    0.84517E-08
     8    0.41164E+07    0.15165E+04    0.43817E-01    0.15165E+04    0.64623E+00    0.51127E-05    0.43817E-01    0.51127E-05    0.67053E-08
     9    0.37694E+07    0.96453E+03    0.37701E-01    0.96453E+03    0.37966E+00    0.19605E-05    0.37701E-01    0.19605E-05    0.54405E-08
    10    0.34722E+07    0.49829E+03    0.32878E-01    0.49829E+03    0.26442E+00   -0.20629E-06    0.32878E-01   -0.20629E-06    0.44941E-08
    11    0.32137E+07    0.13409E+03    0.29007E-01    0.13409E+03    0.25046E+00   -0.16731E-05    0.29007E-01   -0.16731E-05    0.37682E-08
    12    0.29877E+07   -0.12422E+03    0.25837E-01   -0.12422E+03    0.27568E+00   -0.24130E-05    0.25837E-01   -0.24130E-05    0.31978E-08
    13    0.27914E+07   -0.28351E+03    0.23208E-01   -0.28351E+03    0.30192E+00   -0.24357E-05    0.23208E-01   -0.24357E-05    0.27437E-08
    14    0.26215E+07   -0.35477E+03    0.20990E-01   -0.35477E+03    0.30626E+00   -0.18490E-05    0.20990E-01   -0.18490E-05    0.23750E-08
    15    0.24717E+07   -0.35650E+03    0.19097E-01   -0.35650E+03    0.29675E+00   -0.10369E-05    0.19097E-01   -0.10369E-05    0.20725E-08
    16    0.23364E+07   -0.30854E+03    0.17462E-01   -0.30854E+03    0.28838E+00   -0.35758E-06    0.17462E-01   -0.35758E-06    0.18210E-08
    17    0.22129E+07   -0.22842E+03    0.16038E-01   -0.22842E+03    0.29303E+00    0.20740E-06    0.16038E-01    0.20740E-06    0.16103E-08
    18    0.20998E+07   -0.13226E+03    0.14787E-01   -0.13226E+03    0.31796E+00    0.75071E-06    0.14787E-01    0.75071E-06    0.14318E-08
    19    0.19961E+07   -0.32611E+02    0.13682E-01   -0.32611E+02    0.35562E+00    0.12843E-05    0.13682E-01    0.12843E-05    0.12796E-08
    20    0.19008E+07    0.59675E+02    0.12700E-01    0.59675E+02    0.39462E+00    0.17764E-05    0.12700E-01    0.17764E-05    0.11486E-08
    21    0.18130E+07    0.13692E+03    0.11822E-01    0.13692E+03    0.42242E+00    0.21001E-05    0.11822E-01    0.21001E-05    0.10353E-08
