#           k/h    P           
    0.10000E-03    0.53299E+03
    0.10202E-03    0.54332E+03
    0.10408E-03    0.55385E+03
    0.10618E-03    0.56458E+03
    0.10833E-03    0.57552E+03
    0.11052E-03    0.58667E+03
    0.11275E-03    0.59803E+03
    0.11503E-03    0.60962E+03
    0.11735E-03    0.62143E+03
    0.11972E-03    0.63347E+03
    0.12214E-03    0.64574E+03
    0.12461E-03    0.65825E+03
    0.12712E-03    0.67100E+03
    0.12969E-03    0.68400E+03
    0.13231E-03    0.69725E+03
    0.13499E-03    0.71075E+03
    0.13771E-03    0.72452E+03
    0.14049E-03    0.73855E+03
    0.14333E-03    0.75286E+03
    0.14623E-03    0.76744E+03
    0.14918E-03    0.78230E+03
    0.15220E-03    0.79745E+03
    0.15527E-03    0.81289E+03
    0.15841E-03    0.82863E+03
    0.16161E-03    0.84467E+03
    0.16487E-03    0.86103E+03
    0.16820E-03    0.87770E+03
    0.17160E-03    0.89469E+03
    0.17507E-03    0.91201E+03
    0.17860E-03    0.92966E+03
    0.18221E-03    0.94766E+03
    0.18589E-03    0.96600E+03
    0.18965E-03    0.98469E+03
    0.19348E-03    0.10038E+04
    0.19739E-03    0.10232E+04
    0.20138E-03    0.10430E+04
    0.20544E-03    0.10632E+04
    0.20959E-03    0.10837E+04
    0.21383E-03    0.11047E+04
    0.21815E-03    0.11261E+04
    0.22255E-03    0.11478E+04
    0.22705E-03    0.11700E+04
    0.23164E-03    0.11927E+04
    0.23632E-03    0.12157E+04
    0.24109E-03    0.12392E+04
    0.24596E-03    0.12632E+04
    0.25093E-03    0.12876E+04
    0.25600E-03    0.13125E+04
    0.26117E-03    0.13379E+04
    0.26645E-03    0.13637E+04
    0.27183E-03    0.13901E+04
    0.27732E-03    0.14169E+04
    0.28292E-03    0.14443E+04
    0.28864E-03    0.14722E+04
    0.29447E-03    0.15006E+04
    0.30042E-03    0.15296E+04
    0.30649E-03    0.15591E+04
    0.31268E-03    0.15892E+04
    0.31899E-03    0.16199E+04
    0.32544E-03    0.16511E+04
    0.33201E-03    0.16830E+04
    0.33872E-03    0.17155E+04
    0.34556E-03    0.17485E+04
    0.35254E-03    0.17822E+04
    0.35966E-03    0.18166E+04
    0.36693E-03    0.18516E+04
    0.37434E-03    0.18873E+04
    0.38190E-03    0.19236E+04
    0.38962E-03    0.19607E+04
    0.39749E-03    0.19984E+04
    0.40552E-03    0.20369E+04
    0.41371E-03    0.20761E+04
    0.42207E-03    0.21161E+04
    0.43060E-03    0.21568E+04
    0.43929E-03    0.21982E+04
    0.44817E-03    0.22405E+04
    0.45722E-03    0.22835E+04
    0.46646E-03    0.23274E+04
    0.47588E-03    0.23721E+04
    0.48550E-03    0.24176E+04
    0.49530E-03    0.24640E+04
    0.50531E-03    0.25113E+04
    0.51552E-03    0.25595E+04
    0.52593E-03    0.26085E+04
    0.53656E-03    0.26585E+04
    0.54739E-03    0.27094E+04
    0.55845E-03    0.27613E+04
    0.56973E-03    0.28141E+04
    0.58124E-03    0.28680E+04
    0.59299E-03    0.29228E+04
    0.60496E-03    0.29786E+04
    0.61719E-03    0.30355E+04
    0.62965E-03    0.30935E+04
    0.64237E-03    0.31525E+04
    0.65535E-03    0.32126E+04
    0.66859E-03    0.32739E+04
    0.68210E-03    0.33362E+04
    0.69588E-03    0.33997E+04
    0.70993E-03    0.34644E+04
    0.72427E-03    0.35303E+04
    0.73891E-03    0.35973E+04
    0.75383E-03    0.36656E+04
    0.76906E-03    0.37352E+04
    0.78460E-03    0.38060E+04
    0.80045E-03    0.38781E+04
    0.81662E-03    0.39515E+04
    0.83311E-03    0.40263E+04
    0.84994E-03    0.41024E+04
    0.86711E-03    0.41799E+04
    0.88463E-03    0.42588E+04
    0.90250E-03    0.43390E+04
    0.92073E-03    0.44208E+04
    0.93933E-03    0.45040E+04
    0.95831E-03    0.45887E+04
    0.97767E-03    0.46749E+04
    0.99742E-03    0.47626E+04
    0.10176E-02    0.48519E+04
    0.10381E-02    0.49428E+04
    0.10591E-02    0.50352E+04
    0.10805E-02    0.51293E+04
    0.11023E-02    0.52251E+04
    0.11246E-02    0.53225E+04
    0.11473E-02    0.54216E+04
    0.11705E-02    0.55224E+04
    0.11941E-02    0.56250E+04
    0.12182E-02    0.57293E+04
    0.12429E-02    0.58355E+04
    0.12680E-02    0.59434E+04
    0.12936E-02    0.60532E+04
    0.13197E-02    0.61649E+04
    0.13464E-02    0.62784E+04
    0.13736E-02    0.63939E+04
    0.14013E-02    0.65112E+04
    0.14296E-02    0.66306E+04
    0.14585E-02    0.67519E+04
    0.14880E-02    0.68753E+04
    0.15180E-02    0.70006E+04
