#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   705   0.183180E+04  -0.113221E+03   0.127870E-04   0.158714E-07   0.924121E-07  -0.113221E+03   0.335892E+02  -0.108677E-05  -0.835977E-11   0.152237E-09   0.127870E-04  -0.108677E-05   0.645469E-08   0.966484E-06   0.150497E-07   0.158714E-07  -0.835977E-11   0.966484E-06   0.531860E-02   0.534164E-04   0.924121E-07   0.152237E-09   0.150497E-07   0.534164E-04   0.121047E-05
   706   0.183882E+04  -0.114242E+03   0.128100E-04   0.186319E-07   0.915636E-07  -0.114242E+03   0.334185E+02  -0.108265E-05  -0.116315E-10   0.136721E-09   0.128100E-04  -0.108265E-05   0.643808E-08   0.964773E-06   0.150222E-07   0.186319E-07  -0.116315E-10   0.964773E-06   0.531681E-02   0.533957E-04   0.915636E-07   0.136721E-09   0.150222E-07   0.533957E-04   0.120985E-05
   707   0.184593E+04  -0.115233E+03   0.128323E-04   0.211456E-07   0.908380E-07  -0.115233E+03   0.332432E+02  -0.107841E-05  -0.146335E-10   0.121392E-09   0.128323E-04  -0.107841E-05   0.642152E-08   0.963067E-06   0.149947E-07   0.211456E-07  -0.146335E-10   0.963067E-06   0.531502E-02   0.533750E-04   0.908380E-07   0.121392E-09   0.149947E-07   0.533750E-04   0.120924E-05
   708   0.185314E+04  -0.116194E+03   0.128541E-04   0.234198E-07   0.902298E-07  -0.116194E+03   0.330631E+02  -0.107406E-05  -0.173737E-10   0.106258E-09   0.128541E-04  -0.107406E-05   0.640503E-08   0.961366E-06   0.149673E-07   0.234198E-07  -0.173737E-10   0.961366E-06   0.531324E-02   0.533543E-04   0.902298E-07   0.106258E-09   0.149673E-07   0.533543E-04   0.120862E-05
   709   0.186046E+04  -0.117123E+03   0.128752E-04   0.254618E-07   0.897337E-07  -0.117123E+03   0.328786E+02  -0.106958E-05  -0.198600E-10   0.913262E-10   0.128752E-04  -0.106958E-05   0.638861E-08   0.959670E-06   0.149400E-07   0.254618E-07  -0.198600E-10   0.959670E-06   0.531145E-02   0.533336E-04   0.897337E-07   0.913262E-10   0.149400E-07   0.533336E-04   0.120801E-05
   710   0.186786E+04  -0.118022E+03   0.128957E-04   0.272791E-07   0.893442E-07  -0.118022E+03   0.326895E+02  -0.106499E-05  -0.221003E-10   0.766039E-10   0.128957E-04  -0.106499E-05   0.637224E-08   0.957979E-06   0.149128E-07   0.272791E-07  -0.221003E-10   0.957979E-06   0.530966E-02   0.533129E-04   0.893442E-07   0.766039E-10   0.149128E-07   0.533129E-04   0.120740E-05
   711   0.187536E+04  -0.118889E+03   0.129156E-04   0.288789E-07   0.890557E-07  -0.118889E+03   0.324960E+02  -0.106028E-05  -0.241023E-10   0.620984E-10   0.129156E-04  -0.106028E-05   0.635594E-08   0.956292E-06   0.148857E-07   0.288789E-07  -0.241023E-10   0.956292E-06   0.530787E-02   0.532922E-04   0.890557E-07   0.620984E-10   0.148857E-07   0.532922E-04   0.120679E-05
   712   0.188294E+04  -0.119723E+03   0.129348E-04   0.302687E-07   0.888630E-07  -0.119723E+03   0.322981E+02  -0.105546E-05  -0.258740E-10   0.478169E-10   0.129348E-04  -0.105546E-05   0.633970E-08   0.954611E-06   0.148587E-07   0.302687E-07  -0.258740E-10   0.954611E-06   0.530609E-02   0.532715E-04   0.888630E-07   0.478169E-10   0.148587E-07   0.532715E-04   0.120618E-05
   713   0.189061E+04  -0.120526E+03   0.129535E-04   0.314557E-07   0.887605E-07  -0.120526E+03   0.320960E+02  -0.105053E-05  -0.274233E-10   0.337668E-10   0.129535E-04  -0.105053E-05   0.632353E-08   0.952934E-06   0.148317E-07   0.314557E-07  -0.274233E-10   0.952934E-06   0.530430E-02   0.532509E-04   0.887605E-07   0.337668E-10   0.148317E-07   0.532509E-04   0.120556E-05
   714   0.189835E+04  -0.121295E+03   0.129714E-04   0.324474E-07   0.887427E-07  -0.121295E+03   0.318897E+02  -0.104548E-05  -0.287580E-10   0.199553E-10   0.129714E-04  -0.104548E-05   0.630741E-08   0.951263E-06   0.148048E-07   0.324474E-07  -0.287580E-10   0.951263E-06   0.530251E-02   0.532303E-04   0.887427E-07   0.199553E-10   0.148048E-07   0.532303E-04   0.120496E-05
   715   0.190617E+04  -0.122031E+03   0.129888E-04   0.332511E-07   0.888043E-07  -0.122031E+03   0.316794E+02  -0.104032E-05  -0.298860E-10   0.638971E-11   0.129888E-04  -0.104032E-05   0.629136E-08   0.949596E-06   0.147780E-07   0.332511E-07  -0.298860E-10   0.949596E-06   0.530073E-02   0.532096E-04   0.888043E-07   0.638971E-11   0.147780E-07   0.532096E-04   0.120435E-05
   716   0.191406E+04  -0.122735E+03   0.130055E-04   0.338741E-07   0.889398E-07  -0.122735E+03   0.314649E+02  -0.103505E-05  -0.308151E-10  -0.692268E-11   0.130055E-04  -0.103505E-05   0.627537E-08   0.947934E-06   0.147513E-07   0.338741E-07  -0.308151E-10   0.947934E-06   0.529894E-02   0.531890E-04   0.889398E-07  -0.692268E-11   0.147513E-07   0.531890E-04   0.120374E-05
   717   0.192201E+04  -0.123404E+03   0.130215E-04   0.343237E-07   0.891437E-07  -0.123404E+03   0.312465E+02  -0.102967E-05  -0.315532E-10  -0.199746E-10   0.130215E-04  -0.102967E-05   0.625944E-08   0.946277E-06   0.147246E-07   0.343237E-07  -0.315532E-10   0.946277E-06   0.529716E-02   0.531684E-04   0.891437E-07  -0.199746E-10   0.147246E-07   0.531684E-04   0.120313E-05
   718   0.193002E+04  -0.124038E+03   0.130368E-04   0.346074E-07   0.894107E-07  -0.124038E+03   0.310242E+02  -0.102419E-05  -0.321083E-10  -0.327587E-10   0.130368E-04  -0.102419E-05   0.624357E-08   0.944625E-06   0.146981E-07   0.346074E-07  -0.321083E-10   0.944625E-06   0.529538E-02   0.531479E-04   0.894107E-07  -0.327587E-10   0.146981E-07   0.531479E-04   0.120252E-05
   719   0.193809E+04  -0.124638E+03   0.130515E-04   0.347325E-07   0.897351E-07  -0.124638E+03   0.307981E+02  -0.101860E-05  -0.324881E-10  -0.452678E-10   0.130515E-04  -0.101860E-05   0.622776E-08   0.942977E-06   0.146716E-07   0.347325E-07  -0.324881E-10   0.942977E-06   0.529360E-02   0.531273E-04   0.897351E-07  -0.452678E-10   0.146716E-07   0.531273E-04   0.120192E-05
   720   0.194621E+04  -0.125203E+03   0.130656E-04   0.347064E-07   0.901117E-07  -0.125203E+03   0.305684E+02  -0.101291E-05  -0.327005E-10  -0.574946E-10   0.130656E-04  -0.101291E-05   0.621201E-08   0.941334E-06   0.146452E-07   0.347064E-07  -0.327005E-10   0.941334E-06   0.529181E-02   0.531068E-04   0.901117E-07  -0.574946E-10   0.146452E-07   0.531068E-04   0.120131E-05
   721   0.195439E+04  -0.125734E+03   0.130789E-04   0.345363E-07   0.905349E-07  -0.125734E+03   0.303353E+02  -0.100711E-05  -0.327535E-10  -0.694317E-10   0.130789E-04  -0.100711E-05   0.619632E-08   0.939696E-06   0.146189E-07   0.345363E-07  -0.327535E-10   0.939696E-06   0.529003E-02   0.530862E-04   0.905349E-07  -0.694317E-10   0.146189E-07   0.530862E-04   0.120071E-05
   722   0.196261E+04  -0.126229E+03   0.130916E-04   0.342297E-07   0.909994E-07  -0.126229E+03   0.300987E+02  -0.100122E-05  -0.326548E-10  -0.810719E-10   0.130916E-04  -0.100122E-05   0.618070E-08   0.938063E-06   0.145926E-07   0.342297E-07  -0.326548E-10   0.938063E-06   0.528825E-02   0.530657E-04   0.909994E-07  -0.810719E-10   0.145926E-07   0.530657E-04   0.120010E-05
   723   0.197087E+04  -0.126690E+03   0.131035E-04   0.337939E-07   0.914996E-07  -0.126690E+03   0.298590E+02  -0.995217E-06  -0.324124E-10  -0.924079E-10   0.131035E-04  -0.995217E-06   0.616512E-08   0.936434E-06   0.145664E-07   0.337939E-07  -0.324124E-10   0.936434E-06   0.528647E-02   0.530452E-04   0.914996E-07  -0.924079E-10   0.145664E-07   0.530452E-04   0.119950E-05
   724   0.197918E+04  -0.127115E+03   0.131148E-04   0.332362E-07   0.920301E-07  -0.127115E+03   0.296162E+02  -0.989119E-06  -0.320340E-10  -0.103432E-09   0.131148E-04  -0.989119E-06   0.614961E-08   0.934810E-06   0.145403E-07   0.332362E-07  -0.320340E-10   0.934810E-06   0.528469E-02   0.530247E-04   0.920301E-07  -0.103432E-09   0.145403E-07   0.530247E-04   0.119890E-05
   725   0.198753E+04  -0.127505E+03   0.131254E-04   0.325641E-07   0.925855E-07  -0.127505E+03   0.293704E+02  -0.982924E-06  -0.315277E-10  -0.114138E-09   0.131254E-04  -0.982924E-06   0.613416E-08   0.933190E-06   0.145143E-07   0.325641E-07  -0.315277E-10   0.933190E-06   0.528291E-02   0.530042E-04   0.925855E-07  -0.114138E-09   0.145143E-07   0.530042E-04   0.119830E-05
   726   0.199590E+04  -0.127860E+03   0.131352E-04   0.317848E-07   0.931603E-07  -0.127860E+03   0.291217E+02  -0.976633E-06  -0.309012E-10  -0.124518E-09   0.131352E-04  -0.976633E-06   0.611876E-08   0.931576E-06   0.144884E-07   0.317848E-07  -0.309012E-10   0.931576E-06   0.528114E-02   0.529838E-04   0.931603E-07  -0.124518E-09   0.144884E-07   0.529838E-04   0.119770E-05
   727   0.200431E+04  -0.128179E+03   0.131444E-04   0.309057E-07   0.937491E-07  -0.128179E+03   0.288704E+02  -0.970246E-06  -0.301624E-10  -0.134564E-09   0.131444E-04  -0.970246E-06   0.610343E-08   0.929966E-06   0.144625E-07   0.309057E-07  -0.301624E-10   0.929966E-06   0.527936E-02   0.529633E-04   0.937491E-07  -0.134564E-09   0.144625E-07   0.529633E-04   0.119710E-05
   728   0.201275E+04  -0.128462E+03   0.131528E-04   0.299341E-07   0.943464E-07  -0.128462E+03   0.286163E+02  -0.963765E-06  -0.293192E-10  -0.144270E-09   0.131528E-04  -0.963765E-06   0.608815E-08   0.928360E-06   0.144367E-07   0.299341E-07  -0.293192E-10   0.928360E-06   0.527758E-02   0.529429E-04   0.943464E-07  -0.144270E-09   0.144367E-07   0.529429E-04   0.119650E-05
   729   0.202119E+04  -0.128708E+03   0.131605E-04   0.288775E-07   0.949468E-07  -0.128708E+03   0.283599E+02  -0.957192E-06  -0.283794E-10  -0.153628E-09   0.131605E-04  -0.957192E-06   0.607292E-08   0.926759E-06   0.144110E-07   0.288775E-07  -0.283794E-10   0.926759E-06   0.527581E-02   0.529225E-04   0.949468E-07  -0.153628E-09   0.144110E-07   0.529225E-04   0.119590E-05
   730   0.202966E+04  -0.128919E+03   0.131675E-04   0.277432E-07   0.955448E-07  -0.128919E+03   0.281009E+02  -0.950527E-06  -0.273510E-10  -0.162630E-09   0.131675E-04  -0.950527E-06   0.605776E-08   0.925163E-06   0.143854E-07   0.277432E-07  -0.273510E-10   0.925163E-06   0.527403E-02   0.529021E-04   0.955448E-07  -0.162630E-09   0.143854E-07   0.529021E-04   0.119530E-05
   731   0.203814E+04  -0.129094E+03   0.131737E-04   0.265384E-07   0.961351E-07  -0.129094E+03   0.278398E+02  -0.943772E-06  -0.262417E-10  -0.171271E-09   0.131737E-04  -0.943772E-06   0.604265E-08   0.923571E-06   0.143598E-07   0.265384E-07  -0.262417E-10   0.923571E-06   0.527226E-02   0.528817E-04   0.961351E-07  -0.171271E-09   0.143598E-07   0.528817E-04   0.119470E-05
   732   0.204662E+04  -0.129231E+03   0.131792E-04   0.252707E-07   0.967120E-07  -0.129231E+03   0.275764E+02  -0.936929E-06  -0.250596E-10  -0.179541E-09   0.131792E-04  -0.936929E-06   0.602759E-08   0.921984E-06   0.143343E-07   0.252707E-07  -0.250596E-10   0.921984E-06   0.527048E-02   0.528613E-04   0.967120E-07  -0.179541E-09   0.143343E-07   0.528613E-04   0.119411E-05
   733   0.205511E+04  -0.129332E+03   0.131840E-04   0.239472E-07   0.972703E-07  -0.129332E+03   0.273110E+02  -0.929998E-06  -0.238123E-10  -0.187434E-09   0.131840E-04  -0.929998E-06   0.601260E-08   0.920401E-06   0.143089E-07   0.239472E-07  -0.238123E-10   0.920401E-06   0.526871E-02   0.528409E-04   0.972703E-07  -0.187434E-09   0.143089E-07   0.528409E-04   0.119351E-05
   734   0.206359E+04  -0.129396E+03   0.131880E-04   0.225755E-07   0.978044E-07  -0.129396E+03   0.270437E+02  -0.922982E-06  -0.225079E-10  -0.194943E-09   0.131880E-04  -0.922982E-06   0.599765E-08   0.918822E-06   0.142836E-07   0.225755E-07  -0.225079E-10   0.918822E-06   0.526694E-02   0.528206E-04   0.978044E-07  -0.194943E-09   0.142836E-07   0.528206E-04   0.119292E-05
   735   0.207206E+04  -0.129423E+03   0.131912E-04   0.211627E-07   0.983089E-07  -0.129423E+03   0.267746E+02  -0.915880E-06  -0.211541E-10  -0.202061E-09   0.131912E-04  -0.915880E-06   0.598277E-08   0.917249E-06   0.142583E-07   0.211627E-07  -0.211541E-10   0.917249E-06   0.526516E-02   0.528003E-04   0.983089E-07  -0.202061E-09   0.142583E-07   0.528003E-04   0.119232E-05
   736   0.208053E+04  -0.129413E+03   0.131937E-04   0.197164E-07   0.987784E-07  -0.129413E+03   0.265040E+02  -0.908695E-06  -0.197589E-10  -0.208779E-09   0.131937E-04  -0.908695E-06   0.596794E-08   0.915679E-06   0.142331E-07   0.197164E-07  -0.197589E-10   0.915679E-06   0.526339E-02   0.527799E-04   0.987784E-07  -0.208779E-09   0.142331E-07   0.527799E-04   0.119173E-05
   737   0.208897E+04  -0.129366E+03   0.131954E-04   0.182437E-07   0.992074E-07  -0.129366E+03   0.262318E+02  -0.901428E-06  -0.183301E-10  -0.215091E-09   0.131954E-04  -0.901428E-06   0.595316E-08   0.914114E-06   0.142080E-07   0.182437E-07  -0.183301E-10   0.914114E-06   0.526162E-02   0.527596E-04   0.992074E-07  -0.215091E-09   0.142080E-07   0.527596E-04   0.119114E-05
   738   0.209740E+04  -0.129283E+03   0.131963E-04   0.167522E-07   0.995904E-07  -0.129283E+03   0.259582E+02  -0.894080E-06  -0.168756E-10  -0.220990E-09   0.131963E-04  -0.894080E-06   0.593844E-08   0.912554E-06   0.141830E-07   0.167522E-07  -0.168756E-10   0.912554E-06   0.525985E-02   0.527393E-04   0.995904E-07  -0.220990E-09   0.141830E-07   0.527393E-04   0.119054E-05
   739   0.210580E+04  -0.129162E+03   0.131965E-04   0.152491E-07   0.999221E-07  -0.129162E+03   0.256835E+02  -0.886652E-06  -0.154032E-10  -0.226468E-09   0.131965E-04  -0.886652E-06   0.592377E-08   0.910998E-06   0.141580E-07   0.152491E-07  -0.154032E-10   0.910998E-06   0.525808E-02   0.527191E-04   0.999221E-07  -0.226468E-09   0.141580E-07   0.527191E-04   0.118995E-05
   740   0.211416E+04  -0.129003E+03   0.131959E-04   0.137418E-07   0.100197E-06  -0.129003E+03   0.254077E+02  -0.879146E-06  -0.139208E-10  -0.231518E-09   0.131959E-04  -0.879146E-06   0.590915E-08   0.909446E-06   0.141331E-07   0.137418E-07  -0.139208E-10   0.909446E-06   0.525632E-02   0.526988E-04   0.100197E-06  -0.231518E-09   0.141331E-07   0.526988E-04   0.118936E-05
   741   0.212248E+04  -0.128808E+03   0.131945E-04   0.122376E-07   0.100409E-06  -0.128808E+03   0.251310E+02  -0.871563E-06  -0.124363E-10  -0.236133E-09   0.131945E-04  -0.871563E-06   0.589459E-08   0.907898E-06   0.141083E-07   0.122376E-07  -0.124363E-10   0.907898E-06   0.525455E-02   0.526786E-04   0.100409E-06  -0.236133E-09   0.141083E-07   0.526786E-04   0.118877E-05
   742   0.213077E+04  -0.128576E+03   0.131923E-04   0.107439E-07   0.100554E-06  -0.128576E+03   0.248535E+02  -0.863905E-06  -0.109576E-10  -0.240304E-09   0.131923E-04  -0.863905E-06   0.588008E-08   0.906355E-06   0.140835E-07   0.107439E-07  -0.109576E-10   0.906355E-06   0.525278E-02   0.526583E-04   0.100554E-06  -0.240304E-09   0.140835E-07   0.526583E-04   0.118818E-05
   743   0.213901E+04  -0.128307E+03   0.131892E-04   0.926807E-08   0.100626E-06  -0.128307E+03   0.245754E+02  -0.856172E-06  -0.949249E-11  -0.244027E-09   0.131892E-04  -0.856172E-06   0.586563E-08   0.904816E-06   0.140588E-07   0.926807E-08  -0.949249E-11   0.904816E-06   0.525101E-02   0.526381E-04   0.100626E-06  -0.244027E-09   0.140588E-07   0.526381E-04   0.118759E-05
   744   0.214719E+04  -0.128001E+03   0.131854E-04   0.781743E-08   0.100619E-06  -0.128001E+03   0.242969E+02  -0.848366E-06  -0.804888E-11  -0.247291E-09   0.131854E-04  -0.848366E-06   0.585122E-08   0.903282E-06   0.140342E-07   0.781743E-08  -0.804888E-11   0.903282E-06   0.524925E-02   0.526179E-04   0.100619E-06  -0.247291E-09   0.140342E-07   0.526179E-04   0.118701E-05
   745   0.215532E+04  -0.127659E+03   0.131808E-04   0.639934E-08   0.100528E-06  -0.127659E+03   0.240181E+02  -0.840488E-06  -0.663464E-11  -0.250092E-09   0.131808E-04  -0.840488E-06   0.583687E-08   0.901752E-06   0.140097E-07   0.639934E-08  -0.663464E-11   0.901752E-06   0.524748E-02   0.525977E-04   0.100528E-06  -0.250092E-09   0.140097E-07   0.525977E-04   0.118642E-05
   746   0.216338E+04  -0.127280E+03   0.131753E-04   0.502116E-08   0.100347E-06  -0.127280E+03   0.237392E+02  -0.832539E-06  -0.525763E-11  -0.252420E-09   0.131753E-04  -0.832539E-06   0.582257E-08   0.900226E-06   0.139852E-07   0.502116E-08  -0.525763E-11   0.900226E-06   0.524572E-02   0.525776E-04   0.100347E-06  -0.252420E-09   0.139852E-07   0.525776E-04   0.118583E-05
   747   0.217137E+04  -0.126864E+03   0.131690E-04   0.369023E-08   0.100072E-06  -0.126864E+03   0.234603E+02  -0.824522E-06  -0.392572E-11  -0.254270E-09   0.131690E-04  -0.824522E-06   0.580833E-08   0.898704E-06   0.139608E-07   0.369023E-08  -0.392572E-11   0.898704E-06   0.524396E-02   0.525574E-04   0.100072E-06  -0.254270E-09   0.139608E-07   0.525574E-04   0.118525E-05
   748   0.217930E+04  -0.126412E+03   0.131619E-04   0.241391E-08   0.996960E-07  -0.126412E+03   0.231814E+02  -0.816437E-06  -0.264678E-11  -0.255633E-09   0.131619E-04  -0.816437E-06   0.579413E-08   0.897187E-06   0.139365E-07   0.241391E-08  -0.264678E-11   0.897187E-06   0.524220E-02   0.525373E-04   0.996960E-07  -0.255633E-09   0.139365E-07   0.525373E-04   0.118466E-05
   749   0.218714E+04  -0.125924E+03   0.131540E-04   0.119955E-08   0.992142E-07  -0.125924E+03   0.229029E+02  -0.808285E-06  -0.142868E-11  -0.256503E-09   0.131540E-04  -0.808285E-06   0.577998E-08   0.895674E-06   0.139122E-07   0.119955E-08  -0.142868E-11   0.895674E-06   0.524043E-02   0.525171E-04   0.992142E-07  -0.256503E-09   0.139122E-07   0.525171E-04   0.118408E-05
   750   0.219491E+04  -0.125401E+03   0.131452E-04   0.545035E-10   0.986212E-07  -0.125401E+03   0.226248E+02  -0.800068E-06  -0.279297E-12  -0.256871E-09   0.131452E-04  -0.800068E-06   0.576589E-08   0.894165E-06   0.138881E-07   0.545035E-10  -0.279297E-12   0.894165E-06   0.523867E-02   0.524970E-04   0.986212E-07  -0.256871E-09   0.138881E-07   0.524970E-04   0.118349E-05
   751   0.220259E+04  -0.124841E+03   0.131356E-04  -0.101543E-08   0.979130E-07  -0.124841E+03   0.223473E+02  -0.791787E-06   0.795146E-12  -0.256736E-09   0.131356E-04  -0.791787E-06   0.575184E-08   0.892660E-06   0.138639E-07  -0.101543E-08   0.795146E-12   0.892660E-06   0.523691E-02   0.524769E-04   0.979130E-07  -0.256736E-09   0.138639E-07   0.524769E-04   0.118291E-05
   752   0.221017E+04  -0.124244E+03   0.131251E-04  -0.201064E-08   0.970921E-07  -0.124244E+03   0.220704E+02  -0.783443E-06   0.179495E-11  -0.256108E-09   0.131251E-04  -0.783443E-06   0.573785E-08   0.891159E-06   0.138399E-07  -0.201064E-08   0.179495E-11   0.891159E-06   0.523515E-02   0.524568E-04   0.970921E-07  -0.256108E-09   0.138399E-07   0.524568E-04   0.118233E-05
   753   0.221766E+04  -0.123614E+03   0.131138E-04  -0.293307E-08   0.961627E-07  -0.123614E+03   0.217943E+02  -0.775039E-06   0.272205E-11  -0.255003E-09   0.131138E-04  -0.775039E-06   0.572390E-08   0.889663E-06   0.138159E-07  -0.293307E-08   0.272205E-11   0.889663E-06   0.523340E-02   0.524368E-04   0.961627E-07  -0.255003E-09   0.138159E-07   0.524368E-04   0.118175E-05
   754   0.222506E+04  -0.122948E+03   0.131017E-04  -0.378467E-08   0.951289E-07  -0.122948E+03   0.215190E+02  -0.766576E-06   0.357838E-11  -0.253439E-09   0.131017E-04  -0.766576E-06   0.571001E-08   0.888170E-06   0.137920E-07  -0.378467E-08   0.357838E-11   0.888170E-06   0.523164E-02   0.524167E-04   0.951289E-07  -0.253439E-09   0.137920E-07   0.524167E-04   0.118117E-05
   755   0.223236E+04  -0.122247E+03   0.130888E-04  -0.456738E-08   0.939947E-07  -0.122247E+03   0.212448E+02  -0.758055E-06   0.436589E-11  -0.251430E-09   0.130888E-04  -0.758055E-06   0.569616E-08   0.886682E-06   0.137681E-07  -0.456738E-08   0.436589E-11   0.886682E-06   0.522988E-02   0.523967E-04   0.939947E-07  -0.251430E-09   0.137681E-07   0.523967E-04   0.118059E-05
   756   0.223955E+04  -0.121511E+03   0.130752E-04  -0.528314E-08   0.927642E-07  -0.121511E+03   0.209717E+02  -0.749479E-06   0.508652E-11  -0.248993E-09   0.130752E-04  -0.749479E-06   0.568237E-08   0.885198E-06   0.137444E-07  -0.528314E-08   0.508652E-11   0.885198E-06   0.522813E-02   0.523766E-04   0.927642E-07  -0.248993E-09   0.137444E-07   0.523766E-04   0.118001E-05
   757   0.224665E+04  -0.120741E+03   0.130607E-04  -0.593390E-08   0.914416E-07  -0.120741E+03   0.207000E+02  -0.740848E-06   0.574219E-11  -0.246143E-09   0.130607E-04  -0.740848E-06   0.566862E-08   0.883718E-06   0.137206E-07  -0.593390E-08   0.574219E-11   0.883718E-06   0.522637E-02   0.523566E-04   0.914416E-07  -0.246143E-09   0.137206E-07   0.523566E-04   0.117943E-05
   758   0.225365E+04  -0.119938E+03   0.130455E-04  -0.652160E-08   0.900310E-07  -0.119938E+03   0.204296E+02  -0.732165E-06   0.633485E-11  -0.242897E-09   0.130455E-04  -0.732165E-06   0.565492E-08   0.882242E-06   0.136970E-07  -0.652160E-08   0.633485E-11   0.882242E-06   0.522462E-02   0.523366E-04   0.900310E-07  -0.242897E-09   0.136970E-07   0.523366E-04   0.117885E-05
   759   0.226054E+04  -0.119101E+03   0.130295E-04  -0.704818E-08   0.885364E-07  -0.119101E+03   0.201607E+02  -0.723431E-06   0.686644E-11  -0.239271E-09   0.130295E-04  -0.723431E-06   0.564127E-08   0.880770E-06   0.136734E-07  -0.704818E-08   0.686644E-11   0.880770E-06   0.522286E-02   0.523166E-04   0.885364E-07  -0.239271E-09   0.136734E-07   0.523166E-04   0.117827E-05
   760   0.226732E+04  -0.118231E+03   0.130128E-04  -0.751558E-08   0.869619E-07  -0.118231E+03   0.198935E+02  -0.714647E-06   0.733890E-11  -0.235280E-09   0.130128E-04  -0.714647E-06   0.562766E-08   0.879302E-06   0.136499E-07  -0.751558E-08   0.733890E-11   0.879302E-06   0.522111E-02   0.522967E-04   0.869619E-07  -0.235280E-09   0.136499E-07   0.522967E-04   0.117769E-05
   761   0.227399E+04  -0.117327E+03   0.129954E-04  -0.792576E-08   0.853117E-07  -0.117327E+03   0.196281E+02  -0.705816E-06   0.775416E-11  -0.230941E-09   0.129954E-04  -0.705816E-06   0.561411E-08   0.877838E-06   0.136265E-07  -0.792576E-08   0.775416E-11   0.877838E-06   0.521936E-02   0.522767E-04   0.853117E-07  -0.230941E-09   0.136265E-07   0.522767E-04   0.117712E-05
   762   0.228055E+04  -0.116392E+03   0.129773E-04  -0.828065E-08   0.835898E-07  -0.116392E+03   0.193645E+02  -0.696939E-06   0.811417E-11  -0.226269E-09   0.129773E-04  -0.696939E-06   0.560060E-08   0.876378E-06   0.136031E-07  -0.828065E-08   0.811417E-11   0.876378E-06   0.521761E-02   0.522568E-04   0.835898E-07  -0.226269E-09   0.136031E-07   0.522568E-04   0.117654E-05
   763   0.228698E+04  -0.115424E+03   0.129584E-04  -0.858219E-08   0.818003E-07  -0.115424E+03   0.191029E+02  -0.688017E-06   0.842085E-11  -0.221280E-09   0.129584E-04  -0.688017E-06   0.558714E-08   0.874922E-06   0.135798E-07  -0.858219E-08   0.842085E-11   0.874922E-06   0.521586E-02   0.522369E-04   0.818003E-07  -0.221280E-09   0.135798E-07   0.522369E-04   0.117597E-05
   764   0.229329E+04  -0.114423E+03   0.129389E-04  -0.883234E-08   0.799474E-07  -0.114423E+03   0.188432E+02  -0.679052E-06   0.867616E-11  -0.215991E-09   0.129389E-04  -0.679052E-06   0.557373E-08   0.873470E-06   0.135565E-07  -0.883234E-08   0.867616E-11   0.873470E-06   0.521411E-02   0.522170E-04   0.799474E-07  -0.215991E-09   0.135565E-07   0.522170E-04   0.117539E-05
   765   0.229947E+04  -0.113391E+03   0.129187E-04  -0.903303E-08   0.780352E-07  -0.113391E+03   0.185858E+02  -0.670047E-06   0.888202E-11  -0.210417E-09   0.129187E-04  -0.670047E-06   0.556036E-08   0.872023E-06   0.135333E-07  -0.903303E-08   0.888202E-11   0.872023E-06   0.521236E-02   0.521971E-04   0.780352E-07  -0.210417E-09   0.135333E-07   0.521971E-04   0.117482E-05
   766   0.230552E+04  -0.112327E+03   0.128979E-04  -0.918620E-08   0.760676E-07  -0.112327E+03   0.183307E+02  -0.661001E-06   0.904038E-11  -0.204575E-09   0.128979E-04  -0.661001E-06   0.554704E-08   0.870579E-06   0.135102E-07  -0.918620E-08   0.904038E-11   0.870579E-06   0.521061E-02   0.521772E-04   0.760676E-07  -0.204575E-09   0.135102E-07   0.521772E-04   0.117425E-05
   767   0.231143E+04  -0.111230E+03   0.128764E-04  -0.929381E-08   0.740490E-07  -0.111230E+03   0.180778E+02  -0.651918E-06   0.915318E-11  -0.198479E-09   0.128764E-04  -0.651918E-06   0.553377E-08   0.869139E-06   0.134872E-07  -0.929381E-08   0.915318E-11   0.869139E-06   0.520886E-02   0.521573E-04   0.740490E-07  -0.198479E-09   0.134872E-07   0.521573E-04   0.117368E-05
   768   0.231721E+04  -0.110103E+03   0.128542E-04  -0.935779E-08   0.719832E-07  -0.110103E+03   0.178275E+02  -0.642799E-06   0.922235E-11  -0.192148E-09   0.128542E-04  -0.642799E-06   0.552054E-08   0.867703E-06   0.134642E-07  -0.935779E-08   0.922235E-11   0.867703E-06   0.520712E-02   0.521375E-04   0.719832E-07  -0.192148E-09   0.134642E-07   0.521375E-04   0.117311E-05
   769   0.232283E+04  -0.108945E+03   0.128315E-04  -0.938009E-08   0.698745E-07  -0.108945E+03   0.175798E+02  -0.633645E-06   0.924983E-11  -0.185595E-09   0.128315E-04  -0.633645E-06   0.550736E-08   0.866270E-06   0.134413E-07  -0.938009E-08   0.924983E-11   0.866270E-06   0.520537E-02   0.521177E-04   0.698745E-07  -0.185595E-09   0.134413E-07   0.521177E-04   0.117253E-05
