#    L    TT             EE             BB             TE          
     2    0.37680E+04    0.39596E-01    0.99374E-07    0.65604E+01
     3    0.36900E+04    0.58219E-01    0.19880E-06    0.73771E+01
     4    0.35486E+04    0.60778E-01    0.33144E-06    0.82422E+01
     5    0.33926E+04    0.58390E-01    0.49736E-06    0.95993E+01
     6    0.32350E+04    0.65370E-01    0.69665E-06    0.11403E+02
     7    0.30822E+04    0.88828E-01    0.92940E-06    0.13354E+02
     8    0.29348E+04    0.12531E+00    0.11957E-05    0.15075E+02
     9    0.27935E+04    0.16414E+00    0.14957E-05    0.16256E+02
    10    0.26606E+04    0.19343E+00    0.18295E-05    0.16755E+02
    11    0.25429E+04    0.20500E+00    0.21973E-05    0.16588E+02
    12    0.24428E+04    0.19632E+00    0.25992E-05    0.15809E+02
    13    0.23532E+04    0.17153E+00    0.30354E-05    0.14519E+02
    14    0.22676E+04    0.13719E+00    0.35060E-05    0.12843E+02
    15    0.21873E+04    0.10074E+00    0.40112E-05    0.10966E+02
    16    0.21144E+04    0.68762E-01    0.45512E-05    0.90778E+01
    17    0.20488E+04    0.43963E-01    0.51261E-05    0.73122E+01
    18    0.19890E+04    0.27275E-01    0.57362E-05    0.57757E+01
    19    0.19350E+04    0.17382E-01    0.63816E-05    0.45182E+01
    20    0.18844E+04    0.12483E-01    0.70624E-05    0.35627E+01
    21    0.18371E+04    0.10841E-01    0.77790E-05    0.28967E+01
    22    0.17933E+04    0.10995E-01    0.85313E-05    0.24927E+01
    23    0.17530E+04    0.12182E-01    0.93196E-05    0.23022E+01
    24    0.17162E+04    0.13859E-01    0.10144E-04    0.22726E+01
    25    0.16829E+04    0.15855E-01    0.11005E-04    0.23538E+01
    26    0.16525E+04    0.18057E-01    0.11902E-04    0.25007E+01
    27    0.16252E+04    0.20392E-01    0.12835E-04    0.26767E+01
    28    0.16007E+04    0.22821E-01    0.13805E-04    0.28512E+01
    29    0.15790E+04    0.25281E-01    0.14812E-04    0.30045E+01
    30    0.15602E+04    0.27737E-01    0.15855E-04    0.31213E+01
    31    0.15438E+04    0.30230E-01    0.16936E-04    0.31995E+01
    32    0.15298E+04    0.32809E-01    0.18053E-04    0.32408E+01
    33    0.15182E+04    0.35510E-01    0.19207E-04    0.32491E+01
    34    0.15086E+04    0.38374E-01    0.20398E-04    0.32289E+01
    35    0.15010E+04    0.41417E-01    0.21625E-04    0.31824E+01
    36    0.14952E+04    0.44660E-01    0.22890E-04    0.31105E+01
    37    0.14913E+04    0.48136E-01    0.24192E-04    0.30163E+01
    38    0.14891E+04    0.51889E-01    0.25530E-04    0.29056E+01
    39    0.14887E+04    0.55948E-01    0.26905E-04    0.27844E+01
    40    0.14896E+04    0.60348E-01    0.28316E-04    0.26588E+01
    41    0.14919E+04    0.65119E-01    0.29764E-04    0.25331E+01
    42    0.14953E+04    0.70253E-01    0.31249E-04    0.24056E+01
    43    0.14999E+04    0.75734E-01    0.32770E-04    0.22731E+01
    44    0.15053E+04    0.81529E-01    0.34327E-04    0.21335E+01
    45    0.15119E+04    0.87616E-01    0.35920E-04    0.19846E+01
    46    0.15195E+04    0.93979E-01    0.37549E-04    0.18229E+01
    47    0.15280E+04    0.10060E+00    0.39214E-04    0.16493E+01
    48    0.15371E+04    0.10747E+00    0.40915E-04    0.14686E+01
    49    0.15471E+04    0.11454E+00    0.42651E-04    0.12849E+01
    50    0.15579E+04    0.12180E+00    0.44423E-04    0.10955E+01
    51    0.15695E+04    0.12919E+00    0.46230E-04    0.89620E+00
    52    0.15819E+04    0.13680E+00    0.48073E-04    0.68126E+00
    53    0.15949E+04    0.14482E+00    0.49950E-04    0.44667E+00
    54    0.16082E+04    0.15323E+00    0.51862E-04    0.19637E+00
    55    0.16221E+04    0.16204E+00    0.53809E-04   -0.65609E-01
    56    0.16367E+04    0.17111E+00    0.55791E-04   -0.34119E+00
    57    0.16520E+04    0.18034E+00    0.57807E-04   -0.62978E+00
    58    0.16680E+04    0.18975E+00    0.59858E-04   -0.93144E+00
    59    0.16844E+04    0.19938E+00    0.61943E-04   -0.12462E+01
    60    0.17013E+04    0.20929E+00    0.64063E-04   -0.15727E+01
    61    0.17189E+04    0.21957E+00    0.66217E-04   -0.19096E+01
    62    0.17367E+04    0.23019E+00    0.68406E-04   -0.22585E+01
    63    0.17547E+04    0.24112E+00    0.70629E-04   -0.26213E+01
    64    0.17734E+04    0.25236E+00    0.72886E-04   -0.29998E+01
    65    0.17923E+04    0.26386E+00    0.75178E-04   -0.33957E+01
    66    0.18117E+04    0.27555E+00    0.77504E-04   -0.38075E+01
    67    0.18314E+04    0.28744E+00    0.79865E-04   -0.42313E+01
    68    0.18517E+04    0.29958E+00    0.82261E-04   -0.46638E+01
    69    0.18723E+04    0.31194E+00    0.84691E-04   -0.51017E+01
    70    0.18934E+04    0.32456E+00    0.87157E-04   -0.55452E+01
    71    0.19148E+04    0.33744E+00    0.89657E-04   -0.59956E+01
    72    0.19365E+04    0.35055E+00    0.92192E-04   -0.64549E+01
    73    0.19584E+04    0.36384E+00    0.94763E-04   -0.69252E+01
    74    0.19807E+04    0.37728E+00    0.97370E-04   -0.74068E+01
    75    0.20033E+04    0.39088E+00    0.10001E-03   -0.78996E+01
    76    0.20264E+04    0.40462E+00    0.10269E-03   -0.84040E+01
    77    0.20498E+04    0.41851E+00    0.10541E-03   -0.89198E+01
    78    0.20737E+04    0.43256E+00    0.10816E-03   -0.94479E+01
    79    0.20978E+04    0.44673E+00    0.11095E-03   -0.99845E+01
    80    0.21223E+04    0.46103E+00    0.11377E-03   -0.10530E+02
    81    0.21471E+04    0.47541E+00    0.11663E-03   -0.11086E+02
    82    0.21722E+04    0.48989E+00    0.11953E-03   -0.11650E+02
    83    0.21976E+04    0.50444E+00    0.12247E-03   -0.12223E+02
    84    0.22233E+04    0.51906E+00    0.12545E-03   -0.12802E+02
    85    0.22492E+04    0.53372E+00    0.12846E-03   -0.13388E+02
    86    0.22754E+04    0.54844E+00    0.13152E-03   -0.13981E+02
    87    0.23021E+04    0.56318E+00    0.13461E-03   -0.14580E+02
    88    0.23288E+04    0.57796E+00    0.13774E-03   -0.15184E+02
    89    0.23559E+04    0.59275E+00    0.14092E-03   -0.15795E+02
    90    0.23833E+04    0.60753E+00    0.14413E-03   -0.16409E+02
    91    0.24108E+04    0.62228E+00    0.14738E-03   -0.17029E+02
    92    0.24388E+04    0.63699E+00    0.15067E-03   -0.17653E+02
    93    0.24670E+04    0.65164E+00    0.15401E-03   -0.18280E+02
    94    0.24954E+04    0.66621E+00    0.15738E-03   -0.18910E+02
    95    0.25241E+04    0.68070E+00    0.16080E-03   -0.19543E+02
    96    0.25528E+04    0.69508E+00    0.16426E-03   -0.20179E+02
    97    0.25821E+04    0.70935E+00    0.16776E-03   -0.20817E+02
    98    0.26116E+04    0.72350E+00    0.17130E-03   -0.21454E+02
    99    0.26411E+04    0.73748E+00    0.17489E-03   -0.22094E+02
   100    0.26711E+04    0.75131E+00    0.17851E-03   -0.22733E+02
   101    0.27012E+04    0.76503E+00    0.18218E-03   -0.23372E+02
   102    0.27319E+04    0.77851E+00    0.18590E-03   -0.24011E+02
   103    0.27625E+04    0.79181E+00    0.18965E-03   -0.24649E+02
   104    0.27934E+04    0.80494E+00    0.19345E-03   -0.25284E+02
   105    0.28244E+04    0.81782E+00    0.19730E-03   -0.25917E+02
   106    0.28557E+04    0.83053E+00    0.20118E-03   -0.26549E+02
   107    0.28870E+04    0.84292E+00    0.20512E-03   -0.27176E+02
   108    0.29187E+04    0.85506E+00    0.20909E-03   -0.27800E+02
   109    0.29505E+04    0.86687E+00    0.21311E-03   -0.28420E+02
   110    0.29825E+04    0.87837E+00    0.21717E-03   -0.29034E+02
   111    0.30146E+04    0.88962E+00    0.22128E-03   -0.29643E+02
   112    0.30469E+04    0.90055E+00    0.22544E-03   -0.30247E+02
   113    0.30794E+04    0.91116E+00    0.22964E-03   -0.30845E+02
   114    0.31120E+04    0.92138E+00    0.23388E-03   -0.31435E+02
   115    0.31449E+04    0.93136E+00    0.23817E-03   -0.32017E+02
   116    0.31778E+04    0.94087E+00    0.24250E-03   -0.32591E+02
