#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.28639E+06    0.91161E-01    0.13981E-01    0.15033E+03    0.12822E-07   -0.25551E-01   -0.10822E-04
     3    0.23842E+06    0.14978E+00    0.17407E-01    0.17564E+03    0.15867E-07   -0.23950E-01   -0.13514E-04
     4    0.20501E+06    0.17195E+00    0.18442E-01    0.17402E+03    0.18499E-07   -0.22903E-01   -0.13819E-04
     5    0.18009E+06    0.15739E+00    0.17503E-01    0.15531E+03    0.20803E-07   -0.22120E-01   -0.12357E-04
     6    0.16070E+06    0.12139E+00    0.15321E-01    0.12717E+03    0.22828E-07   -0.21489E-01   -0.97085E-05
     7    0.14512E+06    0.81824E-01    0.12654E-01    0.95510E+02    0.24621E-07   -0.20960E-01   -0.64781E-05
     8    0.13228E+06    0.50837E-01    0.10089E-01    0.64650E+02    0.26216E-07   -0.20492E-01   -0.32208E-05
     9    0.12147E+06    0.32450E-01    0.79670E-02    0.37496E+02    0.27642E-07   -0.20058E-01   -0.34552E-06
    10    0.11215E+06    0.24596E-01    0.64264E-02    0.15733E+02    0.28916E-07   -0.19643E-01    0.19054E-05
    11    0.10400E+06    0.22641E-01    0.54825E-02   -0.55887E-01    0.30064E-07   -0.19256E-01    0.33931E-05
    12    0.96844E+05    0.22385E-01    0.50670E-02   -0.10054E+02    0.31091E-07   -0.18896E-01    0.40219E-05
    13    0.90597E+05    0.21742E-01    0.50672E-02   -0.15040E+02    0.32010E-07   -0.18558E-01    0.38829E-05
    14    0.85162E+05    0.20218E-01    0.53695E-02   -0.15967E+02    0.32836E-07   -0.18242E-01    0.31383E-05
    15    0.80368E+05    0.18520E-01    0.58856E-02   -0.13981E+02    0.33576E-07   -0.17939E-01    0.20701E-05
    16    0.76046E+05    0.17473E-01    0.65409E-02   -0.10229E+02    0.34239E-07   -0.17642E-01    0.94211E-06
    17    0.72109E+05    0.17413E-01    0.72897E-02   -0.56443E+01    0.34832E-07   -0.17352E-01   -0.15015E-06
    18    0.68494E+05    0.18263E-01    0.80977E-02   -0.10313E+01    0.35363E-07   -0.17068E-01   -0.11436E-05
    19    0.65174E+05    0.19619E-01    0.89481E-02    0.31080E+01    0.35835E-07   -0.16790E-01   -0.19385E-05
    20    0.62123E+05    0.21101E-01    0.98300E-02    0.64097E+01    0.36250E-07   -0.16519E-01   -0.24453E-05
    21    0.59315E+05    0.22494E-01    0.10740E-01    0.87745E+01    0.36616E-07   -0.16254E-01   -0.26507E-05
    22    0.56723E+05    0.23757E-01    0.11676E-01    0.10203E+02    0.36938E-07   -0.15996E-01   -0.25816E-05
    23    0.54326E+05    0.25039E-01    0.12637E-01    0.10837E+02    0.37219E-07   -0.15744E-01   -0.23531E-05
    24    0.52102E+05    0.26487E-01    0.13619E-01    0.10853E+02    0.37461E-07   -0.15498E-01   -0.20782E-05
    25    0.50036E+05    0.28240E-01    0.14619E-01    0.10415E+02    0.37667E-07   -0.15258E-01   -0.17772E-05
    26    0.48112E+05    0.30372E-01    0.15634E-01    0.96851E+01    0.37841E-07   -0.15024E-01   -0.14556E-05
    27    0.46315E+05    0.32888E-01    0.16665E-01    0.88000E+01    0.37986E-07   -0.14794E-01   -0.11507E-05
    28    0.44632E+05    0.35789E-01    0.17712E-01    0.78825E+01    0.38104E-07   -0.14570E-01   -0.90608E-06
    29    0.43051E+05    0.39031E-01    0.18774E-01    0.70135E+01    0.38194E-07   -0.14349E-01   -0.75854E-06
    30    0.41561E+05    0.42571E-01    0.19849E-01    0.62463E+01    0.38258E-07   -0.14131E-01   -0.72173E-06
    31    0.40156E+05    0.46396E-01    0.20933E-01    0.55726E+01    0.38298E-07   -0.13918E-01   -0.72424E-06
    32    0.38834E+05    0.50488E-01    0.22027E-01    0.49718E+01    0.38319E-07   -0.13710E-01   -0.68897E-06
    33    0.37587E+05    0.54826E-01    0.23127E-01    0.44360E+01    0.38320E-07   -0.13507E-01   -0.59932E-06
    34    0.36407E+05    0.59402E-01    0.24234E-01    0.39658E+01    0.38304E-07   -0.13307E-01   -0.46930E-06
    35    0.35290E+05    0.64208E-01    0.25344E-01    0.35786E+01    0.38272E-07   -0.13111E-01   -0.37490E-06
    36    0.34231E+05    0.69249E-01    0.26454E-01    0.32869E+01    0.38224E-07   -0.12917E-01   -0.38348E-06
    37    0.33224E+05    0.74546E-01    0.27567E-01    0.30691E+01    0.38162E-07   -0.12728E-01   -0.46714E-06
    38    0.32267E+05    0.80122E-01    0.28684E-01    0.29000E+01    0.38086E-07   -0.12542E-01   -0.57958E-06
    39    0.31354E+05    0.85963E-01    0.29802E-01    0.27646E+01    0.37999E-07   -0.12359E-01   -0.69522E-06
    40    0.30485E+05    0.92053E-01    0.30919E-01    0.26499E+01    0.37899E-07   -0.12180E-01   -0.79370E-06
    41    0.29657E+05    0.98382E-01    0.32029E-01    0.25431E+01    0.37789E-07   -0.12005E-01   -0.85954E-06
    42    0.28866E+05    0.10496E+00    0.33133E-01    0.24334E+01    0.37668E-07   -0.11833E-01   -0.89647E-06
    43    0.28111E+05    0.11180E+00    0.34229E-01    0.23100E+01    0.37538E-07   -0.11664E-01   -0.91298E-06
    44    0.27390E+05    0.11890E+00    0.35316E-01    0.21632E+01    0.37398E-07   -0.11498E-01   -0.91753E-06
    45    0.26699E+05    0.12626E+00    0.36394E-01    0.19834E+01    0.37251E-07   -0.11334E-01   -0.91856E-06
    46    0.26037E+05    0.13391E+00    0.37462E-01    0.17609E+01    0.37096E-07   -0.11174E-01   -0.92234E-06
    47    0.25403E+05    0.14182E+00    0.38518E-01    0.14957E+01    0.36935E-07   -0.11015E-01   -0.92663E-06
    48    0.24794E+05    0.15000E+00    0.39561E-01    0.11931E+01    0.36767E-07   -0.10860E-01   -0.92706E-06
    49    0.24210E+05    0.15842E+00    0.40590E-01    0.85760E+00    0.36594E-07   -0.10708E-01   -0.91929E-06
    50    0.23650E+05    0.16705E+00    0.41603E-01    0.48701E+00    0.36415E-07   -0.10558E-01   -0.89896E-06
    51    0.23112E+05    0.17586E+00    0.42598E-01    0.79799E-01    0.36232E-07   -0.10412E-01   -0.86403E-06
    52    0.22596E+05    0.18494E+00    0.43576E-01   -0.35721E+00    0.36044E-07   -0.10268E-01   -0.82156E-06
    53    0.22099E+05    0.19445E+00    0.44534E-01   -0.81326E+00    0.35852E-07   -0.10127E-01   -0.78086E-06
    54    0.21621E+05    0.20439E+00    0.45472E-01   -0.12696E+01    0.35656E-07   -0.99883E-02   -0.75124E-06
    55    0.21160E+05    0.21475E+00    0.46389E-01   -0.17075E+01    0.35457E-07   -0.98518E-02   -0.74198E-06
    56    0.20716E+05    0.22539E+00    0.47285E-01   -0.21182E+01    0.35255E-07   -0.97172E-02   -0.75875E-06
    57    0.20288E+05    0.23619E+00    0.48158E-01   -0.25069E+01    0.35050E-07   -0.95845E-02   -0.79283E-06
    58    0.19875E+05    0.24715E+00    0.49007E-01   -0.28838E+01    0.34842E-07   -0.94538E-02   -0.83194E-06
    59    0.19476E+05    0.25829E+00    0.49831E-01   -0.32589E+01    0.34631E-07   -0.93252E-02   -0.86380E-06
    60    0.19092E+05    0.26965E+00    0.50630E-01   -0.36408E+01    0.34419E-07   -0.91988E-02   -0.87617E-06
    61    0.18720E+05    0.28131E+00    0.51402E-01   -0.40357E+01    0.34204E-07   -0.90744E-02   -0.86183E-06
    62    0.18361E+05    0.29327E+00    0.52147E-01   -0.44414E+01    0.33987E-07   -0.89522E-02   -0.83358E-06
    63    0.18014E+05    0.30548E+00    0.52865E-01   -0.48535E+01    0.33769E-07   -0.88321E-02   -0.80924E-06
    64    0.17679E+05    0.31796E+00    0.53554E-01   -0.52677E+01    0.33549E-07   -0.87141E-02   -0.80655E-06
    65    0.17355E+05    0.33071E+00    0.54216E-01   -0.56791E+01    0.33328E-07   -0.85981E-02   -0.84328E-06
    66    0.17042E+05    0.34365E+00    0.54848E-01   -0.60831E+01    0.33107E-07   -0.84841E-02   -0.93003E-06
    67    0.16738E+05    0.35678E+00    0.55451E-01   -0.64845E+01    0.32885E-07   -0.83719E-02   -0.10490E-05
    68    0.16445E+05    0.37013E+00    0.56025E-01   -0.68918E+01    0.32663E-07   -0.82616E-02   -0.11752E-05
    69    0.16161E+05    0.38367E+00    0.56568E-01   -0.73136E+01    0.32441E-07   -0.81531E-02   -0.12838E-05
    70    0.15886E+05    0.39743E+00    0.57080E-01   -0.77618E+01    0.32218E-07   -0.80462E-02   -0.13500E-05
    71    0.15620E+05    0.41138E+00    0.57561E-01   -0.82458E+01    0.31996E-07   -0.79409E-02   -0.13559E-05
    72    0.15362E+05    0.42551E+00    0.58010E-01   -0.87619E+01    0.31774E-07   -0.78371E-02   -0.13122E-05
    73    0.15112E+05    0.43978E+00    0.58429E-01   -0.93022E+01    0.31551E-07   -0.77349E-02   -0.12364E-05
    74    0.14870E+05    0.45418E+00    0.58815E-01   -0.98575E+01    0.31329E-07   -0.76342E-02   -0.11460E-05
    75    0.14635E+05    0.46872E+00    0.59171E-01   -0.10418E+02    0.31107E-07   -0.75351E-02   -0.10585E-05
    76    0.14407E+05    0.48340E+00    0.59495E-01   -0.10976E+02    0.30885E-07   -0.74374E-02   -0.98853E-06
    77    0.14185E+05    0.49821E+00    0.59789E-01   -0.11531E+02    0.30663E-07   -0.73412E-02   -0.93881E-06
    78    0.13971E+05    0.51317E+00    0.60051E-01   -0.12083E+02    0.30442E-07   -0.72465E-02   -0.90915E-06
    79    0.13763E+05    0.52822E+00    0.60283E-01   -0.12631E+02    0.30221E-07   -0.71533E-02   -0.89936E-06
    80    0.13561E+05    0.54337E+00    0.60483E-01   -0.13175E+02    0.30001E-07   -0.70615E-02   -0.90923E-06
    81    0.13365E+05    0.55855E+00    0.60653E-01   -0.13717E+02    0.29781E-07   -0.69711E-02   -0.93760E-06
    82    0.13175E+05    0.57380E+00    0.60791E-01   -0.14258E+02    0.29562E-07   -0.68822E-02   -0.97933E-06
    83    0.12991E+05    0.58908E+00    0.60899E-01   -0.14802E+02    0.29345E-07   -0.67946E-02   -0.10283E-05
    84    0.12812E+05    0.60438E+00    0.60976E-01   -0.15350E+02    0.29128E-07   -0.67083E-02   -0.10784E-05
    85    0.12638E+05    0.61970E+00    0.61022E-01   -0.15906E+02    0.28912E-07   -0.66234E-02   -0.11236E-05
    86    0.12469E+05    0.63503E+00    0.61038E-01   -0.16471E+02    0.28697E-07   -0.65397E-02   -0.11590E-05
    87    0.12306E+05    0.65034E+00    0.61023E-01   -0.17045E+02    0.28484E-07   -0.64572E-02   -0.11850E-05
    88    0.12147E+05    0.66565E+00    0.60977E-01   -0.17626E+02    0.28271E-07   -0.63759E-02   -0.12033E-05
    89    0.11993E+05    0.68094E+00    0.60902E-01   -0.18216E+02    0.28060E-07   -0.62958E-02   -0.12156E-05
    90    0.11843E+05    0.69618E+00    0.60798E-01   -0.18810E+02    0.27850E-07   -0.62169E-02   -0.12235E-05
    91    0.11697E+05    0.71135E+00    0.60665E-01   -0.19408E+02    0.27641E-07   -0.61392E-02   -0.12285E-05
    92    0.11556E+05    0.72644E+00    0.60504E-01   -0.20010E+02    0.27434E-07   -0.60626E-02   -0.12310E-05
    93    0.11418E+05    0.74145E+00    0.60315E-01   -0.20616E+02    0.27228E-07   -0.59871E-02   -0.12311E-05
    94    0.11285E+05    0.75633E+00    0.60099E-01   -0.21223E+02    0.27023E-07   -0.59127E-02   -0.12292E-05
    95    0.11155E+05    0.77109E+00    0.59857E-01   -0.21833E+02    0.26820E-07   -0.58394E-02   -0.12252E-05
    96    0.11029E+05    0.78571E+00    0.59590E-01   -0.22445E+02    0.26618E-07   -0.57671E-02   -0.12195E-05
    97    0.10907E+05    0.80017E+00    0.59297E-01   -0.23059E+02    0.26417E-07   -0.56959E-02   -0.12122E-05
    98    0.10789E+05    0.81448E+00    0.58981E-01   -0.23671E+02    0.26218E-07   -0.56258E-02   -0.12035E-05
    99    0.10674E+05    0.82859E+00    0.58641E-01   -0.24286E+02    0.26020E-07   -0.55566E-02   -0.11936E-05
   100    0.10562E+05    0.84251E+00    0.58277E-01   -0.24898E+02    0.25824E-07   -0.54885E-02   -0.11827E-05
   101    0.10454E+05    0.85628E+00    0.57892E-01   -0.25510E+02    0.25629E-07   -0.54214E-02   -0.11709E-05
   102    0.10349E+05    0.86978E+00    0.57485E-01   -0.26121E+02    0.25435E-07   -0.53552E-02   -0.11584E-05
   103    0.10248E+05    0.88306E+00    0.57058E-01   -0.26731E+02    0.25243E-07   -0.52899E-02   -0.11455E-05
   104    0.10149E+05    0.89614E+00    0.56610E-01   -0.27336E+02    0.25053E-07   -0.52256E-02   -0.11322E-05
   105    0.10053E+05    0.90893E+00    0.56142E-01   -0.27939E+02    0.24863E-07   -0.51622E-02   -0.11189E-05
   106    0.99604E+04    0.92152E+00    0.55656E-01   -0.28539E+02    0.24676E-07   -0.50997E-02   -0.11056E-05
   107    0.98702E+04    0.93374E+00    0.55151E-01   -0.29134E+02    0.24489E-07   -0.50381E-02   -0.10926E-05
   108    0.97830E+04    0.94569E+00    0.54629E-01   -0.29725E+02    0.24305E-07   -0.49774E-02   -0.10799E-05
   109    0.96983E+04    0.95728E+00    0.54090E-01   -0.30311E+02    0.24122E-07   -0.49175E-02   -0.10680E-05
