#           k/h    P           
    0.10000E-03    0.47146E+03
    0.10202E-03    0.48060E+03
    0.10408E-03    0.48991E+03
    0.10618E-03    0.49939E+03
    0.10833E-03    0.50907E+03
    0.11052E-03    0.51893E+03
    0.11275E-03    0.52898E+03
    0.11503E-03    0.53922E+03
    0.11735E-03    0.54966E+03
    0.11972E-03    0.56030E+03
    0.12214E-03    0.57115E+03
    0.12461E-03    0.58221E+03
    0.12712E-03    0.59348E+03
    0.12969E-03    0.60497E+03
    0.13231E-03    0.61669E+03
    0.13499E-03    0.62862E+03
    0.13771E-03    0.64079E+03
    0.14049E-03    0.65320E+03
    0.14333E-03    0.66584E+03
    0.14623E-03    0.67873E+03
    0.14918E-03    0.69186E+03
    0.15220E-03    0.70525E+03
    0.15527E-03    0.71889E+03
    0.15841E-03    0.73280E+03
    0.16161E-03    0.74698E+03
    0.16487E-03    0.76143E+03
    0.16820E-03    0.77616E+03
    0.17160E-03    0.79117E+03
    0.17507E-03    0.80647E+03
    0.17860E-03    0.82207E+03
    0.18221E-03    0.83797E+03
    0.18589E-03    0.85417E+03
    0.18965E-03    0.87068E+03
    0.19348E-03    0.88751E+03
    0.19739E-03    0.90467E+03
    0.20138E-03    0.92215E+03
    0.20544E-03    0.93997E+03
    0.20959E-03    0.95813E+03
    0.21383E-03    0.97664E+03
    0.21815E-03    0.99550E+03
    0.22255E-03    0.10147E+04
    0.22705E-03    0.10343E+04
    0.23164E-03    0.10543E+04
    0.23632E-03    0.10746E+04
    0.24109E-03    0.10954E+04
    0.24596E-03    0.11165E+04
    0.25093E-03    0.11381E+04
    0.25600E-03    0.11600E+04
    0.26117E-03    0.11824E+04
    0.26645E-03    0.12052E+04
    0.27183E-03    0.12284E+04
    0.27732E-03    0.12521E+04
    0.28292E-03    0.12762E+04
    0.28864E-03    0.13008E+04
    0.29447E-03    0.13259E+04
    0.30042E-03    0.13514E+04
    0.30649E-03    0.13774E+04
    0.31268E-03    0.14040E+04
    0.31899E-03    0.14310E+04
    0.32544E-03    0.14585E+04
    0.33201E-03    0.14865E+04
    0.33872E-03    0.15151E+04
    0.34556E-03    0.15443E+04
