#    L    TT             EE             BB             TE          
     2    0.10927E+04    0.52214E-01    0.11359E-05    0.33906E+01
     3    0.10238E+04    0.85845E-01    0.22722E-05    0.42443E+01
     4    0.95771E+03    0.97327E-01    0.37881E-05    0.43744E+01
     5    0.90615E+03    0.87270E-01    0.56841E-05    0.40714E+01
     6    0.86849E+03    0.65333E-01    0.79610E-05    0.35610E+01
     7    0.84230E+03    0.42182E-01    0.10620E-04    0.29850E+01
     8    0.82458E+03    0.24575E-01    0.13661E-04    0.24327E+01
     9    0.81333E+03    0.14318E-01    0.17087E-04    0.19556E+01
    10    0.80720E+03    0.98348E-02    0.20897E-04    0.15780E+01
    11    0.80480E+03    0.84055E-02    0.25095E-04    0.13080E+01
    12    0.80625E+03    0.78895E-02    0.29680E-04    0.11435E+01
    13    0.80969E+03    0.72091E-02    0.34655E-04    0.10681E+01
    14    0.81413E+03    0.63794E-02    0.40021E-04    0.10603E+01
    15    0.81996E+03    0.56870E-02    0.45780E-04    0.10988E+01
    16    0.82769E+03    0.53816E-02    0.51934E-04    0.11633E+01
    17    0.83716E+03    0.55122E-02    0.58484E-04    0.12373E+01
    18    0.84737E+03    0.58777E-02    0.65432E-04    0.13087E+01
    19    0.85913E+03    0.63255E-02    0.72779E-04    0.13744E+01
    20    0.87077E+03    0.67981E-02    0.80528E-04    0.14311E+01
    21    0.88268E+03    0.73015E-02    0.88680E-04    0.14789E+01
    22    0.89517E+03    0.79446E-02    0.97236E-04    0.15185E+01
    23    0.90802E+03    0.88261E-02    0.10620E-03    0.15544E+01
    24    0.92126E+03    0.99879E-02    0.11557E-03    0.15911E+01
    25    0.93482E+03    0.11426E-01    0.12535E-03    0.16300E+01
    26    0.94855E+03    0.13090E-01    0.13554E-03    0.16731E+01
    27    0.96268E+03    0.14963E-01    0.14614E-03    0.17185E+01
    28    0.97706E+03    0.17052E-01    0.15715E-03    0.17648E+01
    29    0.99177E+03    0.19333E-01    0.16858E-03    0.18097E+01
    30    0.10067E+04    0.21791E-01    0.18042E-03    0.18494E+01
    31    0.10218E+04    0.24437E-01    0.19268E-03    0.18813E+01
    32    0.10371E+04    0.27275E-01    0.20535E-03    0.19031E+01
    33    0.10528E+04    0.30305E-01    0.21844E-03    0.19150E+01
    34    0.10687E+04    0.33532E-01    0.23194E-03    0.19178E+01
    35    0.10848E+04    0.36952E-01    0.24586E-03    0.19099E+01
    36    0.11010E+04    0.40571E-01    0.26020E-03    0.18886E+01
    37    0.11173E+04    0.44430E-01    0.27495E-03    0.18540E+01
    38    0.11339E+04    0.48570E-01    0.29012E-03    0.18084E+01
    39    0.11510E+04    0.52981E-01    0.30570E-03    0.17535E+01
    40    0.11681E+04    0.57644E-01    0.32170E-03    0.16904E+01
    41    0.11855E+04    0.62550E-01    0.33811E-03    0.16198E+01
    42    0.12029E+04    0.67714E-01    0.35493E-03    0.15402E+01
    43    0.12205E+04    0.73154E-01    0.37217E-03    0.14501E+01
    44    0.12380E+04    0.78876E-01    0.38982E-03    0.13485E+01
    45    0.12559E+04    0.84894E-01    0.40788E-03    0.12349E+01
    46    0.12741E+04    0.91219E-01    0.42635E-03    0.11068E+01
    47    0.12925E+04    0.97839E-01    0.44522E-03    0.96481E+00
    48    0.13109E+04    0.10474E+00    0.46451E-03    0.81292E+00
    49    0.13295E+04    0.11188E+00    0.48419E-03    0.65458E+00
    50    0.13485E+04    0.11923E+00    0.50429E-03    0.48646E+00
    51    0.13677E+04    0.12673E+00    0.52478E-03    0.30392E+00
    52    0.13873E+04    0.13449E+00    0.54568E-03    0.10288E+00
    53    0.14069E+04    0.14267E+00    0.56697E-03   -0.11877E+00
    54    0.14265E+04    0.15128E+00    0.58867E-03   -0.35517E+00
    55    0.14462E+04    0.16031E+00    0.61076E-03   -0.60034E+00
    56    0.14664E+04    0.16962E+00    0.63325E-03   -0.85486E+00
    57    0.14868E+04    0.17911E+00    0.65614E-03   -0.11192E+01
    58    0.15075E+04    0.18877E+00    0.67942E-03   -0.13951E+01
    59    0.15285E+04    0.19863E+00    0.70309E-03   -0.16843E+01
    60    0.15496E+04    0.20873E+00    0.72716E-03   -0.19870E+01
    61    0.15712E+04    0.21916E+00    0.75162E-03   -0.23032E+01
    62    0.15926E+04    0.22989E+00    0.77648E-03   -0.26336E+01
    63    0.16142E+04    0.24091E+00    0.80172E-03   -0.29787E+01
    64    0.16363E+04    0.25221E+00    0.82736E-03   -0.33394E+01
    65    0.16584E+04    0.26378E+00    0.85339E-03   -0.37158E+01
    66    0.16808E+04    0.27557E+00    0.87981E-03   -0.41057E+01
    67    0.17035E+04    0.28755E+00    0.90663E-03   -0.45063E+01
    68    0.17266E+04    0.29979E+00    0.93384E-03   -0.49161E+01
    69    0.17499E+04    0.31223E+00    0.96144E-03   -0.53334E+01
    70    0.17735E+04    0.32491E+00    0.98944E-03   -0.57599E+01
    71    0.17974E+04    0.33783E+00    0.10178E-02   -0.61981E+01
    72    0.18214E+04    0.35095E+00    0.10466E-02   -0.66495E+01
    73    0.18456E+04    0.36424E+00    0.10758E-02   -0.71146E+01
    74    0.18700E+04    0.37769E+00    0.11054E-02   -0.75927E+01
    75    0.18947E+04    0.39129E+00    0.11354E-02   -0.80822E+01
    76    0.19197E+04    0.40506E+00    0.11658E-02   -0.85826E+01
    77    0.19451E+04    0.41898E+00    0.11966E-02   -0.90936E+01
    78    0.19709E+04    0.43307E+00    0.12278E-02   -0.96164E+01
    79    0.19968E+04    0.44729E+00    0.12594E-02   -0.10147E+02
    80    0.20231E+04    0.46164E+00    0.12915E-02   -0.10687E+02
    81    0.20496E+04    0.47606E+00    0.13239E-02   -0.11236E+02
    82    0.20764E+04    0.49057E+00    0.13568E-02   -0.11793E+02
    83    0.21034E+04    0.50516E+00    0.13901E-02   -0.12359E+02
    84    0.21308E+04    0.51981E+00    0.14238E-02   -0.12931E+02
    85    0.21582E+04    0.53450E+00    0.14579E-02   -0.13510E+02
    86    0.21859E+04    0.54925E+00    0.14925E-02   -0.14096E+02
    87    0.22140E+04    0.56401E+00    0.15275E-02   -0.14687E+02
    88    0.22422E+04    0.57881E+00    0.15629E-02   -0.15285E+02
    89    0.22707E+04    0.59362E+00    0.15987E-02   -0.15889E+02
    90    0.22994E+04    0.60842E+00    0.16351E-02   -0.16498E+02
    91    0.23283E+04    0.62319E+00    0.16718E-02   -0.17111E+02
    92    0.23576E+04    0.63792E+00    0.17090E-02   -0.17730E+02
    93    0.23871E+04    0.65259E+00    0.17467E-02   -0.18352E+02
    94    0.24167E+04    0.66719E+00    0.17848E-02   -0.18978E+02
    95    0.24466E+04    0.68169E+00    0.18233E-02   -0.19607E+02
    96    0.24766E+04    0.69610E+00    0.18623E-02   -0.20239E+02
    97    0.25070E+04    0.71039E+00    0.19018E-02   -0.20873E+02
    98    0.25376E+04    0.72456E+00    0.19417E-02   -0.21507E+02
    99    0.25683E+04    0.73856E+00    0.19821E-02   -0.22144E+02
   100    0.25993E+04    0.75241E+00    0.20230E-02   -0.22779E+02
   101    0.26305E+04    0.76616E+00    0.20644E-02   -0.23416E+02
   102    0.26622E+04    0.77966E+00    0.21062E-02   -0.24052E+02
   103    0.26939E+04    0.79299E+00    0.21485E-02   -0.24687E+02
   104    0.27258E+04    0.80614E+00    0.21913E-02   -0.25320E+02
   105    0.27578E+04    0.81905E+00    0.22346E-02   -0.25951E+02
   106    0.27901E+04    0.83178E+00    0.22784E-02   -0.26580E+02
   107    0.28223E+04    0.84419E+00    0.23226E-02   -0.27206E+02
   108    0.28550E+04    0.85635E+00    0.23674E-02   -0.27828E+02
   109    0.28877E+04    0.86820E+00    0.24127E-02   -0.28445E+02
   110    0.29206E+04    0.87972E+00    0.24584E-02   -0.29057E+02
   111    0.29536E+04    0.89099E+00    0.25047E-02   -0.29664E+02
   112    0.29868E+04    0.90195E+00    0.25515E-02   -0.30265E+02
   113    0.30202E+04    0.91259E+00    0.25987E-02   -0.30860E+02
   114    0.30537E+04    0.92283E+00    0.26465E-02   -0.31448E+02
   115    0.30874E+04    0.93283E+00    0.26949E-02   -0.32027E+02
   116    0.31211E+04    0.94237E+00    0.27437E-02   -0.32598E+02
   117    0.31551E+04    0.95152E+00    0.27931E-02   -0.33160E+02
   118    0.31893E+04    0.96042E+00    0.28430E-02   -0.33714E+02
   119    0.32235E+04    0.96894E+00    0.28934E-02   -0.34256E+02
   120    0.32578E+04    0.97692E+00    0.29444E-02   -0.34788E+02
   121    0.32921E+04    0.98467E+00    0.29959E-02   -0.35309E+02
   122    0.33264E+04    0.99188E+00    0.30480E-02   -0.35818E+02
   123    0.33609E+04    0.99863E+00    0.31006E-02   -0.36316E+02
   124    0.33954E+04    0.10050E+01    0.31538E-02   -0.36799E+02
   125    0.34299E+04    0.10109E+01    0.32075E-02   -0.37269E+02
   126    0.34644E+04    0.10164E+01    0.32618E-02   -0.37726E+02
   127    0.34989E+04    0.10214E+01    0.33167E-02   -0.38169E+02
   128    0.35334E+04    0.10261E+01    0.33721E-02   -0.38597E+02
   129    0.35680E+04    0.10302E+01    0.34282E-02   -0.39010E+02
   130    0.36025E+04    0.10337E+01    0.34848E-02   -0.39406E+02
   131    0.36370E+04    0.10369E+01    0.35420E-02   -0.39787E+02
   132    0.36716E+04    0.10396E+01    0.35999E-02   -0.40150E+02
   133    0.37061E+04    0.10418E+01    0.36583E-02   -0.40498E+02
   134    0.37405E+04    0.10436E+01    0.37174E-02   -0.40826E+02
   135    0.37750E+04    0.10449E+01    0.37770E-02   -0.41136E+02
   136    0.38092E+04    0.10456E+01    0.38373E-02   -0.41426E+02
   137    0.38434E+04    0.10459E+01    0.38983E-02   -0.41697E+02
   138    0.38776E+04    0.10457E+01    0.39598E-02   -0.41949E+02
   139    0.39115E+04    0.10451E+01    0.40221E-02   -0.42179E+02
   140    0.39454E+04    0.10440E+01    0.40849E-02   -0.42390E+02
   141    0.39792E+04    0.10424E+01    0.41485E-02   -0.42579E+02
   142    0.40129E+04    0.10403E+01    0.42127E-02   -0.42747E+02
   143    0.40465E+04    0.10378E+01    0.42775E-02   -0.42894E+02
   144    0.40799E+04    0.10348E+01    0.43431E-02   -0.43018E+02
   145    0.41131E+04    0.10315E+01    0.44093E-02   -0.43120E+02
   146    0.41463E+04    0.10275E+01    0.44763E-02   -0.43200E+02
   147    0.41792E+04    0.10233E+01    0.45439E-02   -0.43255E+02
   148    0.42119E+04    0.10186E+01    0.46122E-02   -0.43289E+02
   149    0.42446E+04    0.10134E+01    0.46812E-02   -0.43298E+02
   150    0.42769E+04    0.10079E+01    0.47510E-02   -0.43281E+02
   151    0.43091E+04    0.10020E+01    0.48215E-02   -0.43241E+02
   152    0.43410E+04    0.99568E+00    0.48927E-02   -0.43176E+02
   153    0.43727E+04    0.98899E+00    0.49646E-02   -0.43084E+02
   154    0.44041E+04    0.98197E+00    0.50372E-02   -0.42968E+02
   155    0.44353E+04    0.97463E+00    0.51106E-02   -0.42827E+02
   156    0.44662E+04    0.96697E+00    0.51848E-02   -0.42661E+02
   157    0.44969E+04    0.95899E+00    0.52596E-02   -0.42467E+02
   158    0.45273E+04    0.95077E+00    0.53353E-02   -0.42248E+02
   159    0.45574E+04    0.94217E+00    0.54116E-02   -0.42003E+02
