#    L    TT             EE             BB             TE             PP             TP             EP          
    54    0.17053E+04    0.21182E+00    0.46181E-01   -0.28021E+01    0.11555E-06    0.81623E-03   -0.79389E-06
    55    0.17211E+04    0.22257E+00    0.47094E-01   -0.31000E+01    0.11484E-06    0.79992E-03   -0.71165E-06
    56    0.17373E+04    0.23360E+00    0.47983E-01   -0.34072E+01    0.11412E-06    0.78407E-03   -0.63446E-06
    57    0.17538E+04    0.24477E+00    0.48849E-01   -0.37240E+01    0.11340E-06    0.76863E-03   -0.56679E-06
    58    0.17705E+04    0.25611E+00    0.49689E-01   -0.40515E+01    0.11267E-06    0.75352E-03   -0.51195E-06
    59    0.17875E+04    0.26762E+00    0.50503E-01   -0.43909E+01    0.11193E-06    0.73868E-03   -0.47322E-06
    60    0.18046E+04    0.27936E+00    0.51291E-01   -0.47420E+01    0.11119E-06    0.72407E-03   -0.45390E-06
    61    0.18222E+04    0.29142E+00    0.52050E-01   -0.51044E+01    0.11044E-06    0.70964E-03   -0.45647E-06
    62    0.18397E+04    0.30377E+00    0.52782E-01   -0.54787E+01    0.10969E-06    0.69547E-03   -0.48017E-06
    63    0.18573E+04    0.31638E+00    0.53484E-01   -0.58653E+01    0.10893E-06    0.68168E-03   -0.52347E-06
    64    0.18754E+04    0.32928E+00    0.54158E-01   -0.62650E+01    0.10817E-06    0.66838E-03   -0.58483E-06
    65    0.18935E+04    0.34243E+00    0.54801E-01   -0.66780E+01    0.10741E-06    0.65567E-03   -0.66270E-06
    66    0.19121E+04    0.35578E+00    0.55415E-01   -0.71021E+01    0.10666E-06    0.64362E-03   -0.75327E-06
    67    0.19308E+04    0.36931E+00    0.55998E-01   -0.75347E+01    0.10590E-06    0.63218E-03   -0.84355E-06
    68    0.19500E+04    0.38307E+00    0.56550E-01   -0.79744E+01    0.10514E-06    0.62124E-03   -0.91828E-06
    69    0.19694E+04    0.39700E+00    0.57070E-01   -0.84198E+01    0.10438E-06    0.61070E-03   -0.96222E-06
    70    0.19892E+04    0.41115E+00    0.57559E-01   -0.88729E+01    0.10362E-06    0.60045E-03   -0.96014E-06
    71    0.20091E+04    0.42549E+00    0.58015E-01   -0.93363E+01    0.10286E-06    0.59042E-03   -0.90309E-06
    72    0.20293E+04    0.43999E+00    0.58438E-01   -0.98113E+01    0.10211E-06    0.58058E-03   -0.80711E-06
    73    0.20498E+04    0.45463E+00    0.58829E-01   -0.10298E+02    0.10136E-06    0.57092E-03   -0.69447E-06
    74    0.20704E+04    0.46938E+00    0.59188E-01   -0.10797E+02    0.10061E-06    0.56142E-03   -0.58741E-06
    75    0.20914E+04    0.48426E+00    0.59515E-01   -0.11305E+02    0.99856E-07    0.55207E-03   -0.50814E-06
    76    0.21128E+04    0.49928E+00    0.59810E-01   -0.11821E+02    0.99108E-07    0.54287E-03   -0.47395E-06
    77    0.21345E+04    0.51441E+00    0.60072E-01   -0.12347E+02    0.98362E-07    0.53386E-03   -0.48255E-06
    78    0.21567E+04    0.52968E+00    0.60303E-01   -0.12881E+02    0.97618E-07    0.52505E-03   -0.52674E-06
    79    0.21791E+04    0.54504E+00    0.60502E-01   -0.13422E+02    0.96877E-07    0.51649E-03   -0.59933E-06
    80    0.22019E+04    0.56047E+00    0.60669E-01   -0.13969E+02    0.96139E-07    0.50821E-03   -0.69315E-06
    81    0.22249E+04    0.57594E+00    0.60805E-01   -0.14523E+02    0.95405E-07    0.50024E-03   -0.80023E-06
    82    0.22484E+04    0.59145E+00    0.60909E-01   -0.15084E+02    0.94674E-07    0.49255E-03   -0.90958E-06
    83    0.22721E+04    0.60698E+00    0.60982E-01   -0.15650E+02    0.93947E-07    0.48513E-03   -0.10094E-05
    84    0.22961E+04    0.62253E+00    0.61024E-01   -0.16221E+02    0.93223E-07    0.47795E-03   -0.10880E-05
    85    0.23204E+04    0.63807E+00    0.61034E-01   -0.16798E+02    0.92504E-07    0.47100E-03   -0.11335E-05
    86    0.23449E+04    0.65361E+00    0.61013E-01   -0.17379E+02    0.91790E-07    0.46424E-03   -0.11381E-05
    87    0.23699E+04    0.66911E+00    0.60961E-01   -0.17965E+02    0.91080E-07    0.45766E-03   -0.11092E-05
    88    0.23950E+04    0.68459E+00    0.60878E-01   -0.18555E+02    0.90375E-07    0.45124E-03   -0.10583E-05
    89    0.24205E+04    0.70004E+00    0.60766E-01   -0.19150E+02    0.89674E-07    0.44496E-03   -0.99649E-06
    90    0.24464E+04    0.71541E+00    0.60624E-01   -0.19748E+02    0.88978E-07    0.43881E-03   -0.93524E-06
    91    0.24724E+04    0.73069E+00    0.60453E-01   -0.20349E+02    0.88287E-07    0.43277E-03   -0.88379E-06
    92    0.24988E+04    0.74587E+00    0.60254E-01   -0.20953E+02    0.87601E-07    0.42683E-03   -0.84332E-06
    93    0.25256E+04    0.76093E+00    0.60027E-01   -0.21559E+02    0.86920E-07    0.42100E-03   -0.81301E-06
    94    0.25526E+04    0.77586E+00    0.59773E-01   -0.22166E+02    0.86244E-07    0.41527E-03   -0.79200E-06
    95    0.25799E+04    0.79063E+00    0.59493E-01   -0.22775E+02    0.85573E-07    0.40965E-03   -0.77948E-06
    96    0.26073E+04    0.80525E+00    0.59188E-01   -0.23385E+02    0.84907E-07    0.40414E-03   -0.77461E-06
    97    0.26353E+04    0.81969E+00    0.58858E-01   -0.23996E+02    0.84246E-07    0.39873E-03   -0.77655E-06
    98    0.26635E+04    0.83394E+00    0.58504E-01   -0.24605E+02    0.83590E-07    0.39342E-03   -0.78447E-06
    99    0.26919E+04    0.84797E+00    0.58127E-01   -0.25216E+02    0.82940E-07    0.38821E-03   -0.79755E-06
   100    0.27206E+04    0.86178E+00    0.57727E-01   -0.25823E+02    0.82294E-07    0.38311E-03   -0.81495E-06
   101    0.27496E+04    0.87543E+00    0.57305E-01   -0.26430E+02    0.81653E-07    0.37811E-03   -0.83584E-06
   102    0.27792E+04    0.88877E+00    0.56862E-01   -0.27035E+02    0.81018E-07    0.37322E-03   -0.85940E-06
   103    0.28088E+04    0.90187E+00    0.56399E-01   -0.27638E+02    0.80387E-07    0.36842E-03   -0.88479E-06
   104    0.28387E+04    0.91474E+00    0.55916E-01   -0.28236E+02    0.79762E-07    0.36373E-03   -0.91119E-06
   105    0.28688E+04    0.92730E+00    0.55414E-01   -0.28832E+02    0.79142E-07    0.35914E-03   -0.93776E-06
   106    0.28992E+04    0.93962E+00    0.54893E-01   -0.29424E+02    0.78528E-07    0.35465E-03   -0.96368E-06
   107    0.29296E+04    0.95155E+00    0.54356E-01   -0.30010E+02    0.77918E-07    0.35026E-03   -0.98813E-06
   108    0.29604E+04    0.96317E+00    0.53801E-01   -0.30593E+02    0.77314E-07    0.34597E-03   -0.10103E-05
   109    0.29915E+04    0.97441E+00    0.53230E-01   -0.31169E+02    0.76716E-07    0.34178E-03   -0.10293E-05
   110    0.30227E+04    0.98527E+00    0.52644E-01   -0.31739E+02    0.76122E-07    0.33769E-03   -0.10444E-05
   111    0.30542E+04    0.99581E+00    0.52043E-01   -0.32302E+02    0.75534E-07    0.33370E-03   -0.10548E-05
   112    0.30858E+04    0.10060E+01    0.51428E-01   -0.32859E+02    0.74952E-07    0.32980E-03   -0.10609E-05
   113    0.31178E+04    0.10157E+01    0.50800E-01   -0.33408E+02    0.74374E-07    0.32600E-03   -0.10627E-05
   114    0.31499E+04    0.10251E+01    0.50160E-01   -0.33948E+02    0.73802E-07    0.32228E-03   -0.10608E-05
   115    0.31823E+04    0.10341E+01    0.49508E-01   -0.34479E+02    0.73236E-07    0.31866E-03   -0.10553E-05
   116    0.32147E+04    0.10426E+01    0.48846E-01   -0.35001E+02    0.72674E-07    0.31511E-03   -0.10467E-05
   117    0.32475E+04    0.10506E+01    0.48175E-01   -0.35512E+02    0.72118E-07    0.31165E-03   -0.10353E-05
   118    0.32805E+04    0.10584E+01    0.47494E-01   -0.36014E+02    0.71567E-07    0.30826E-03   -0.10212E-05
   119    0.33135E+04    0.10657E+01    0.46806E-01   -0.36504E+02    0.71021E-07    0.30495E-03   -0.10050E-05
   120    0.33467E+04    0.10724E+01    0.46110E-01   -0.36982E+02    0.70480E-07    0.30171E-03   -0.98689E-06
   121    0.33800E+04    0.10788E+01    0.45408E-01   -0.37448E+02    0.69945E-07    0.29854E-03   -0.96718E-06
   122    0.34134E+04    0.10847E+01    0.44700E-01   -0.37901E+02    0.69414E-07    0.29543E-03   -0.94622E-06
   123    0.34469E+04    0.10900E+01    0.43988E-01   -0.38342E+02    0.68888E-07    0.29238E-03   -0.92431E-06
   124    0.34805E+04    0.10949E+01    0.43272E-01   -0.38767E+02    0.68368E-07    0.28939E-03   -0.90177E-06
   125    0.35142E+04    0.10993E+01    0.42553E-01   -0.39179E+02    0.67852E-07    0.28646E-03   -0.87894E-06
   126    0.35479E+04    0.11033E+01    0.41832E-01   -0.39576E+02    0.67342E-07    0.28358E-03   -0.85612E-06
   127    0.35817E+04    0.11066E+01    0.41110E-01   -0.39958E+02    0.66836E-07    0.28075E-03   -0.83363E-06
   128    0.36155E+04    0.11096E+01    0.40387E-01   -0.40325E+02    0.66335E-07    0.27796E-03   -0.81180E-06
   129    0.36493E+04    0.11120E+01    0.39664E-01   -0.40675E+02    0.65839E-07    0.27522E-03   -0.79093E-06
   130    0.36832E+04    0.11138E+01    0.38943E-01   -0.41008E+02    0.65348E-07    0.27252E-03   -0.77136E-06
   131    0.37172E+04    0.11152E+01    0.38224E-01   -0.41325E+02    0.64862E-07    0.26985E-03   -0.75332E-06
   132    0.37512E+04    0.11160E+01    0.37507E-01   -0.41624E+02    0.64381E-07    0.26722E-03   -0.73683E-06
   133    0.37851E+04    0.11164E+01    0.36793E-01   -0.41906E+02    0.63904E-07    0.26463E-03   -0.72181E-06
   134    0.38190E+04    0.11162E+01    0.36083E-01   -0.42167E+02    0.63432E-07    0.26207E-03   -0.70820E-06
   135    0.38530E+04    0.11155E+01    0.35377E-01   -0.42411E+02    0.62965E-07    0.25955E-03   -0.69593E-06
   136    0.38868E+04    0.11143E+01    0.34675E-01   -0.42633E+02    0.62502E-07    0.25706E-03   -0.68494E-06
   137    0.39206E+04    0.11126E+01    0.33979E-01   -0.42836E+02    0.62044E-07    0.25460E-03   -0.67516E-06
   138    0.39544E+04    0.11104E+01    0.33288E-01   -0.43018E+02    0.61590E-07    0.25217E-03   -0.66652E-06
   139    0.39879E+04    0.11078E+01    0.32603E-01   -0.43179E+02    0.61141E-07    0.24978E-03   -0.65896E-06
   140    0.40215E+04    0.11045E+01    0.31925E-01   -0.43320E+02    0.60697E-07    0.24742E-03   -0.65242E-06
   141    0.40549E+04    0.11008E+01    0.31253E-01   -0.43438E+02    0.60256E-07    0.24508E-03   -0.64682E-06
   142    0.40883E+04    0.10966E+01    0.30590E-01   -0.43534E+02    0.59820E-07    0.24278E-03   -0.64211E-06
   143    0.41216E+04    0.10920E+01    0.29934E-01   -0.43608E+02    0.59389E-07    0.24051E-03   -0.63821E-06
