#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1017   0.978736E+03  -0.648796E+02   0.255189E-05   0.124074E-10   0.147006E-08  -0.648796E+02   0.362678E+02   0.575094E-06  -0.124622E-13   0.374449E-10   0.255189E-05   0.575094E-06   0.321732E-08   0.615974E-06   0.944893E-08   0.124074E-10  -0.124622E-13   0.615974E-06   0.493369E-02   0.488071E-04   0.147006E-08   0.374449E-10   0.944893E-08   0.488071E-04   0.108182E-05
  1018   0.980744E+03  -0.657642E+02   0.252471E-05   0.124908E-10   0.146924E-08  -0.657642E+02   0.360309E+02   0.572389E-06  -0.125460E-13   0.372416E-10   0.252471E-05   0.572389E-06   0.321113E-08   0.615185E-06   0.943652E-08   0.124908E-10  -0.125460E-13   0.615185E-06   0.493227E-02   0.487916E-04   0.146924E-08   0.372416E-10   0.943652E-08   0.487916E-04   0.108140E-05
  1019   0.982840E+03  -0.666271E+02   0.249783E-05   0.125188E-10   0.146879E-08  -0.666271E+02   0.357899E+02   0.569635E-06  -0.125741E-13   0.370390E-10   0.249783E-05   0.569635E-06   0.320495E-08   0.614398E-06   0.942415E-08   0.125188E-10  -0.125741E-13   0.614398E-06   0.493084E-02   0.487761E-04   0.146879E-08   0.370390E-10   0.942415E-08   0.487761E-04   0.108099E-05
  1020   0.985023E+03  -0.674676E+02   0.247126E-05   0.124940E-10   0.146870E-08  -0.674676E+02   0.355447E+02   0.566832E-06  -0.125491E-13   0.368371E-10   0.247126E-05   0.566832E-06   0.319880E-08   0.613613E-06   0.941180E-08   0.124940E-10  -0.125491E-13   0.613613E-06   0.492942E-02   0.487606E-04   0.146870E-08   0.368371E-10   0.941180E-08   0.487606E-04   0.108057E-05
  1021   0.987285E+03  -0.682854E+02   0.244499E-05   0.124188E-10   0.146895E-08  -0.682854E+02   0.352956E+02   0.563981E-06  -0.124736E-13   0.366359E-10   0.244499E-05   0.563981E-06   0.319265E-08   0.612829E-06   0.939947E-08   0.124188E-10  -0.124736E-13   0.612829E-06   0.492799E-02   0.487452E-04   0.146895E-08   0.366359E-10   0.939947E-08   0.487452E-04   0.108016E-05
  1022   0.989626E+03  -0.690798E+02   0.241902E-05   0.122960E-10   0.146955E-08  -0.690798E+02   0.350429E+02   0.561081E-06  -0.123503E-13   0.364353E-10   0.241902E-05   0.561081E-06   0.318653E-08   0.612047E-06   0.938717E-08   0.122960E-10  -0.123503E-13   0.612047E-06   0.492657E-02   0.487297E-04   0.146955E-08   0.364353E-10   0.938717E-08   0.487297E-04   0.107974E-05
  1023   0.992031E+03  -0.698505E+02   0.239336E-05   0.121281E-10   0.147047E-08  -0.698505E+02   0.347866E+02   0.558133E-06  -0.121816E-13   0.362354E-10   0.239336E-05   0.558133E-06   0.318042E-08   0.611267E-06   0.937490E-08   0.121281E-10  -0.121816E-13   0.611267E-06   0.492515E-02   0.487142E-04   0.147047E-08   0.362354E-10   0.937490E-08   0.487142E-04   0.107933E-05
  1024   0.994514E+03  -0.705968E+02   0.236801E-05   0.119177E-10   0.147170E-08  -0.705968E+02   0.345269E+02   0.555139E-06  -0.119702E-13   0.360362E-10   0.236801E-05   0.555139E-06   0.317432E-08   0.610488E-06   0.936266E-08   0.119177E-10  -0.119702E-13   0.610488E-06   0.492373E-02   0.486988E-04   0.147170E-08   0.360362E-10   0.936266E-08   0.486988E-04   0.107892E-05
  1025   0.997052E+03  -0.713182E+02   0.234296E-05   0.116673E-10   0.147323E-08  -0.713182E+02   0.342642E+02   0.552097E-06  -0.117188E-13   0.358376E-10   0.234296E-05   0.552097E-06   0.316824E-08   0.609711E-06   0.935044E-08   0.116673E-10  -0.117188E-13   0.609711E-06   0.492231E-02   0.486834E-04   0.147323E-08   0.358376E-10   0.935044E-08   0.486834E-04   0.107851E-05
  1026   0.999661E+03  -0.720144E+02   0.231822E-05   0.113796E-10   0.147505E-08  -0.720144E+02   0.339985E+02   0.549010E-06  -0.114298E-13   0.356398E-10   0.231822E-05   0.549010E-06   0.316218E-08   0.608936E-06   0.933825E-08   0.113796E-10  -0.114298E-13   0.608936E-06   0.492089E-02   0.486680E-04   0.147505E-08   0.356398E-10   0.933825E-08   0.486680E-04   0.107809E-05
  1027   0.100232E+04  -0.726854E+02   0.229378E-05   0.110572E-10   0.147715E-08  -0.726854E+02   0.337299E+02   0.545877E-06  -0.111060E-13   0.354425E-10   0.229378E-05   0.545877E-06   0.315614E-08   0.608162E-06   0.932608E-08   0.110572E-10  -0.111060E-13   0.608162E-06   0.491947E-02   0.486526E-04   0.147715E-08   0.354425E-10   0.932608E-08   0.486526E-04   0.107768E-05
  1028   0.100504E+04  -0.733316E+02   0.226966E-05   0.107026E-10   0.147951E-08  -0.733316E+02   0.334585E+02   0.542699E-06  -0.107498E-13   0.352460E-10   0.226966E-05   0.542699E-06   0.315011E-08   0.607390E-06   0.931394E-08   0.107026E-10  -0.107498E-13   0.607390E-06   0.491806E-02   0.486372E-04   0.147951E-08   0.352460E-10   0.931394E-08   0.486372E-04   0.107727E-05
  1029   0.100783E+04  -0.739532E+02   0.224584E-05   0.103184E-10   0.148213E-08  -0.739532E+02   0.331844E+02   0.539476E-06  -0.103640E-13   0.350501E-10   0.224584E-05   0.539476E-06   0.314410E-08   0.606620E-06   0.930183E-08   0.103184E-10  -0.103640E-13   0.606620E-06   0.491664E-02   0.486218E-04   0.148213E-08   0.350501E-10   0.930183E-08   0.486218E-04   0.107686E-05
  1030   0.101066E+04  -0.745504E+02   0.222234E-05   0.990728E-11   0.148498E-08  -0.745504E+02   0.329077E+02   0.536210E-06  -0.995100E-14   0.348548E-10   0.222234E-05   0.536210E-06   0.313810E-08   0.605851E-06   0.928974E-08   0.990728E-11  -0.995100E-14   0.605851E-06   0.491523E-02   0.486064E-04   0.148498E-08   0.348548E-10   0.928974E-08   0.486064E-04   0.107645E-05
  1031   0.101355E+04  -0.751235E+02   0.219914E-05   0.947173E-11   0.148807E-08  -0.751235E+02   0.326285E+02   0.532899E-06  -0.951352E-14   0.346602E-10   0.219914E-05   0.532899E-06   0.313212E-08   0.605083E-06   0.927767E-08   0.947173E-11  -0.951352E-14   0.605083E-06   0.491381E-02   0.485911E-04   0.148807E-08   0.346602E-10   0.927767E-08   0.485911E-04   0.107604E-05
  1032   0.101649E+04  -0.756728E+02   0.217625E-05   0.901435E-11   0.149137E-08  -0.756728E+02   0.323469E+02   0.529546E-06  -0.905413E-14   0.344662E-10   0.217625E-05   0.529546E-06   0.312615E-08   0.604318E-06   0.926564E-08   0.901435E-11  -0.905413E-14   0.604318E-06   0.491240E-02   0.485757E-04   0.149137E-08   0.344662E-10   0.926564E-08   0.485757E-04   0.107563E-05
  1033   0.101949E+04  -0.761984E+02   0.215368E-05   0.853775E-11   0.149487E-08  -0.761984E+02   0.320629E+02   0.526150E-06  -0.857542E-14   0.342729E-10   0.215368E-05   0.526150E-06   0.312020E-08   0.603554E-06   0.925363E-08   0.853775E-11  -0.857542E-14   0.603554E-06   0.491098E-02   0.485604E-04   0.149487E-08   0.342729E-10   0.925363E-08   0.485604E-04   0.107522E-05
  1034   0.102253E+04  -0.767000E+02   0.213142E-05   0.804450E-11   0.149857E-08  -0.767000E+02   0.317766E+02   0.522712E-06  -0.808000E-14   0.340802E-10   0.213142E-05   0.522712E-06   0.311427E-08   0.602791E-06   0.924164E-08   0.804450E-11  -0.808000E-14   0.602791E-06   0.490957E-02   0.485451E-04   0.149857E-08   0.340802E-10   0.924164E-08   0.485451E-04   0.107481E-05
  1035   0.102562E+04  -0.771771E+02   0.210947E-05   0.753720E-11   0.150245E-08  -0.771771E+02   0.314884E+02   0.519233E-06  -0.757046E-14   0.338882E-10   0.210947E-05   0.519233E-06   0.310835E-08   0.602030E-06   0.922968E-08   0.753720E-11  -0.757046E-14   0.602030E-06   0.490816E-02   0.485298E-04   0.150245E-08   0.338882E-10   0.922968E-08   0.485298E-04   0.107440E-05
  1036   0.102875E+04  -0.776293E+02   0.208783E-05   0.701844E-11   0.150651E-08  -0.776293E+02   0.311982E+02   0.515712E-06  -0.704940E-14   0.336967E-10   0.208783E-05   0.515712E-06   0.310245E-08   0.601271E-06   0.921775E-08   0.701844E-11  -0.704940E-14   0.601271E-06   0.490675E-02   0.485145E-04   0.150651E-08   0.336967E-10   0.921775E-08   0.485145E-04   0.107399E-05
  1037   0.103191E+04  -0.780561E+02   0.206651E-05   0.649079E-11   0.151071E-08  -0.780561E+02   0.309063E+02   0.512151E-06  -0.651942E-14   0.335059E-10   0.206651E-05   0.512151E-06   0.309656E-08   0.600513E-06   0.920584E-08   0.649079E-11  -0.651942E-14   0.600513E-06   0.490534E-02   0.484992E-04   0.151071E-08   0.335059E-10   0.920584E-08   0.484992E-04   0.107358E-05
  1038   0.103511E+04  -0.784571E+02   0.204550E-05   0.595684E-11   0.151507E-08  -0.784571E+02   0.306129E+02   0.508550E-06  -0.598312E-14   0.333158E-10   0.204550E-05   0.508550E-06   0.309069E-08   0.599757E-06   0.919395E-08   0.595684E-11  -0.598312E-14   0.599757E-06   0.490393E-02   0.484839E-04   0.151507E-08   0.333158E-10   0.919395E-08   0.484839E-04   0.107317E-05
  1039   0.103834E+04  -0.788320E+02   0.202481E-05   0.541918E-11   0.151955E-08  -0.788320E+02   0.303182E+02   0.504909E-06  -0.544310E-14   0.331262E-10   0.202481E-05   0.504909E-06   0.308484E-08   0.599003E-06   0.918209E-08   0.541918E-11  -0.544310E-14   0.599003E-06   0.490252E-02   0.484686E-04   0.151955E-08   0.331262E-10   0.918209E-08   0.484686E-04   0.107276E-05
  1040   0.104159E+04  -0.791802E+02   0.200443E-05   0.488041E-11   0.152416E-08  -0.791802E+02   0.300220E+02   0.501230E-06  -0.490194E-14   0.329373E-10   0.200443E-05   0.501230E-06   0.307900E-08   0.598250E-06   0.917026E-08   0.488041E-11  -0.490194E-14   0.598250E-06   0.490112E-02   0.484534E-04   0.152416E-08   0.329373E-10   0.917026E-08   0.484534E-04   0.107236E-05
  1041   0.104487E+04  -0.795019E+02   0.198437E-05   0.434310E-11   0.152888E-08  -0.795019E+02   0.297248E+02   0.497512E-06  -0.436226E-14   0.327489E-10   0.198437E-05   0.497512E-06   0.307318E-08   0.597498E-06   0.915845E-08   0.434310E-11  -0.436226E-14   0.597498E-06   0.489971E-02   0.484381E-04   0.152888E-08   0.327489E-10   0.915845E-08   0.484381E-04   0.107195E-05
  1042   0.104816E+04  -0.797971E+02   0.196463E-05   0.380984E-11   0.153369E-08  -0.797971E+02   0.294264E+02   0.493756E-06  -0.382665E-14   0.325612E-10   0.196463E-05   0.493756E-06   0.306737E-08   0.596748E-06   0.914666E-08   0.380984E-11  -0.382665E-14   0.596748E-06   0.489831E-02   0.484229E-04   0.153369E-08   0.325612E-10   0.914666E-08   0.484229E-04   0.107154E-05
  1043   0.105147E+04  -0.800659E+02   0.194521E-05   0.328321E-11   0.153859E-08  -0.800659E+02   0.291270E+02   0.489962E-06  -0.329770E-14   0.323741E-10   0.194521E-05   0.489962E-06   0.306157E-08   0.596000E-06   0.913490E-08   0.328321E-11  -0.329770E-14   0.596000E-06   0.489690E-02   0.484076E-04   0.153859E-08   0.323741E-10   0.913490E-08   0.484076E-04   0.107114E-05
  1044   0.105480E+04  -0.803090E+02   0.192610E-05   0.276581E-11   0.154356E-08  -0.803090E+02   0.288265E+02   0.486131E-06  -0.277802E-14   0.321876E-10   0.192610E-05   0.486131E-06   0.305580E-08   0.595253E-06   0.912317E-08   0.276581E-11  -0.277802E-14   0.595253E-06   0.489550E-02   0.483924E-04   0.154356E-08   0.321876E-10   0.912317E-08   0.483924E-04   0.107073E-05
  1045   0.105814E+04  -0.805258E+02   0.190731E-05   0.226023E-11   0.154860E-08  -0.805258E+02   0.285250E+02   0.482264E-06  -0.227020E-14   0.320017E-10   0.190731E-05   0.482264E-06   0.305003E-08   0.594508E-06   0.911146E-08   0.226023E-11  -0.227020E-14   0.594508E-06   0.489409E-02   0.483772E-04   0.154860E-08   0.320017E-10   0.911146E-08   0.483772E-04   0.107032E-05
  1046   0.106149E+04  -0.807172E+02   0.188885E-05   0.176904E-11   0.155368E-08  -0.807172E+02   0.282227E+02   0.478361E-06  -0.177685E-14   0.318164E-10   0.188885E-05   0.478361E-06   0.304429E-08   0.593764E-06   0.909977E-08   0.176904E-11  -0.177685E-14   0.593764E-06   0.489269E-02   0.483620E-04   0.155368E-08   0.318164E-10   0.909977E-08   0.483620E-04   0.106992E-05
  1047   0.106486E+04  -0.808828E+02   0.187070E-05   0.129484E-11   0.155881E-08  -0.808828E+02   0.279194E+02   0.474423E-06  -0.130055E-14   0.316316E-10   0.187070E-05   0.474423E-06   0.303855E-08   0.593022E-06   0.908811E-08   0.129484E-11  -0.130055E-14   0.593022E-06   0.489129E-02   0.483469E-04   0.155881E-08   0.316316E-10   0.908811E-08   0.483469E-04   0.106951E-05
  1048   0.106823E+04  -0.810228E+02   0.185287E-05   0.840204E-12   0.156396E-08  -0.810228E+02   0.276155E+02   0.470449E-06  -0.843911E-15   0.314475E-10   0.185287E-05   0.470449E-06   0.303284E-08   0.592281E-06   0.907647E-08   0.840204E-12  -0.843911E-15   0.592281E-06   0.488989E-02   0.483317E-04   0.156396E-08   0.314475E-10   0.907647E-08   0.483317E-04   0.106910E-05
  1049   0.107160E+04  -0.811364E+02   0.183537E-05   0.407730E-12   0.156912E-08  -0.811364E+02   0.273112E+02   0.466442E-06  -0.409528E-15   0.312640E-10   0.183537E-05   0.466442E-06   0.302714E-08   0.591542E-06   0.906486E-08   0.407730E-12  -0.409528E-15   0.591542E-06   0.488849E-02   0.483165E-04   0.156912E-08   0.312640E-10   0.906486E-08   0.483165E-04   0.106870E-05
  1050   0.107498E+04  -0.812256E+02   0.181819E-05  -0.418001E-20   0.157428E-08  -0.812256E+02   0.270068E+02   0.462400E-06   0.831267E-22   0.310810E-10   0.181819E-05   0.462400E-06   0.302145E-08   0.590804E-06   0.905327E-08  -0.418001E-20   0.831267E-22   0.590804E-06   0.488709E-02   0.483014E-04   0.157428E-08   0.310810E-10   0.905327E-08   0.483014E-04   0.106829E-05
  1051   0.107834E+04  -0.812897E+02   0.180133E-05  -0.380945E-12   0.157944E-08  -0.812897E+02   0.267024E+02   0.458325E-06   0.382626E-15   0.308986E-10   0.180133E-05   0.458325E-06   0.301578E-08   0.590068E-06   0.904171E-08  -0.380945E-12   0.382626E-15   0.590068E-06   0.488569E-02   0.482862E-04   0.157944E-08   0.308986E-10   0.904171E-08   0.482862E-04   0.106789E-05
  1052   0.108170E+04  -0.813281E+02   0.178479E-05  -0.735251E-12   0.158458E-08  -0.813281E+02   0.263981E+02   0.454217E-06   0.738495E-15   0.307168E-10   0.178479E-05   0.454217E-06   0.301012E-08   0.589334E-06   0.903017E-08  -0.735251E-12   0.738495E-15   0.589334E-06   0.488430E-02   0.482711E-04   0.158458E-08   0.307168E-10   0.903017E-08   0.482711E-04   0.106749E-05
  1053   0.108506E+04  -0.813410E+02   0.176857E-05  -0.106361E-11   0.158971E-08  -0.813410E+02   0.260944E+02   0.450077E-06   0.106831E-14   0.305356E-10   0.176857E-05   0.450077E-06   0.300448E-08   0.588601E-06   0.901865E-08  -0.106361E-11   0.106831E-14   0.588601E-06   0.488290E-02   0.482560E-04   0.158971E-08   0.305356E-10   0.901865E-08   0.482560E-04   0.106708E-05
  1054   0.108841E+04  -0.813286E+02   0.175267E-05  -0.136672E-11   0.159483E-08  -0.813286E+02   0.257912E+02   0.445905E-06   0.137275E-14   0.303550E-10   0.175267E-05   0.445905E-06   0.299885E-08   0.587869E-06   0.900716E-08  -0.136672E-11   0.137275E-14   0.587869E-06   0.488151E-02   0.482409E-04   0.159483E-08   0.303550E-10   0.900716E-08   0.482409E-04   0.106668E-05
  1055   0.109174E+04  -0.812919E+02   0.173708E-05  -0.164527E-11   0.159993E-08  -0.812919E+02   0.254887E+02   0.441703E-06   0.165253E-14   0.301750E-10   0.173708E-05   0.441703E-06   0.299324E-08   0.587139E-06   0.899569E-08  -0.164527E-11   0.165253E-14   0.587139E-06   0.488011E-02   0.482258E-04   0.159993E-08   0.301750E-10   0.899569E-08   0.482258E-04   0.106627E-05
  1056   0.109506E+04  -0.812302E+02   0.172180E-05  -0.189996E-11   0.160500E-08  -0.812302E+02   0.251869E+02   0.437471E-06   0.190834E-14   0.299955E-10   0.172180E-05   0.437471E-06   0.298764E-08   0.586410E-06   0.898424E-08  -0.189996E-11   0.190834E-14   0.586410E-06   0.487872E-02   0.482107E-04   0.160500E-08   0.299955E-10   0.898424E-08   0.482107E-04   0.106587E-05
  1057   0.109836E+04  -0.811430E+02   0.170684E-05  -0.213147E-11   0.161006E-08  -0.811430E+02   0.248860E+02   0.433209E-06   0.214087E-14   0.298167E-10   0.170684E-05   0.433209E-06   0.298206E-08   0.585683E-06   0.897282E-08  -0.213147E-11   0.214087E-14   0.585683E-06   0.487732E-02   0.481956E-04   0.161006E-08   0.298167E-10   0.897282E-08   0.481956E-04   0.106547E-05
  1058   0.110165E+04  -0.810320E+02   0.169218E-05  -0.234050E-11   0.161509E-08  -0.810320E+02   0.245860E+02   0.428918E-06   0.235083E-14   0.296385E-10   0.169218E-05   0.428918E-06   0.297649E-08   0.584958E-06   0.896142E-08  -0.234050E-11   0.235083E-14   0.584958E-06   0.487593E-02   0.481806E-04   0.161509E-08   0.296385E-10   0.896142E-08   0.481806E-04   0.106506E-05
  1059   0.110491E+04  -0.808958E+02   0.167783E-05  -0.252774E-11   0.162010E-08  -0.808958E+02   0.242869E+02   0.424599E-06   0.253890E-14   0.294610E-10   0.167783E-05   0.424599E-06   0.297094E-08   0.584234E-06   0.895005E-08  -0.252774E-11   0.253890E-14   0.584234E-06   0.487454E-02   0.481655E-04   0.162010E-08   0.294610E-10   0.895005E-08   0.481655E-04   0.106466E-05
  1060   0.110815E+04  -0.807346E+02   0.166379E-05  -0.269390E-11   0.162508E-08  -0.807346E+02   0.239889E+02   0.420253E-06   0.270578E-14   0.292840E-10   0.166379E-05   0.420253E-06   0.296540E-08   0.583511E-06   0.893870E-08  -0.269390E-11   0.270578E-14   0.583511E-06   0.487315E-02   0.481505E-04   0.162508E-08   0.292840E-10   0.893870E-08   0.481505E-04   0.106426E-05
  1061   0.111137E+04  -0.805502E+02   0.165005E-05  -0.283965E-11   0.163003E-08  -0.805502E+02   0.236921E+02   0.415880E-06   0.285218E-14   0.291077E-10   0.165005E-05   0.415880E-06   0.295988E-08   0.582790E-06   0.892737E-08  -0.283965E-11   0.285218E-14   0.582790E-06   0.487176E-02   0.481354E-04   0.163003E-08   0.291077E-10   0.892737E-08   0.481354E-04   0.106386E-05
  1062   0.111457E+04  -0.803403E+02   0.163661E-05  -0.296569E-11   0.163495E-08  -0.803403E+02   0.233965E+02   0.411480E-06   0.297878E-14   0.289320E-10   0.163661E-05   0.411480E-06   0.295437E-08   0.582070E-06   0.891607E-08  -0.296569E-11   0.297878E-14   0.582070E-06   0.487037E-02   0.481204E-04   0.163495E-08   0.289320E-10   0.891607E-08   0.481204E-04   0.106345E-05
  1063   0.111774E+04  -0.801076E+02   0.162347E-05  -0.307272E-11   0.163984E-08  -0.801076E+02   0.231022E+02   0.407056E-06   0.308628E-14   0.287569E-10   0.162347E-05   0.407056E-06   0.294887E-08   0.581352E-06   0.890478E-08  -0.307272E-11   0.308628E-14   0.581352E-06   0.486898E-02   0.481054E-04   0.163984E-08   0.287569E-10   0.890478E-08   0.481054E-04   0.106305E-05
  1064   0.112087E+04  -0.798505E+02   0.161063E-05  -0.316143E-11   0.164469E-08  -0.798505E+02   0.228093E+02   0.402606E-06   0.317538E-14   0.285825E-10   0.161063E-05   0.402606E-06   0.294339E-08   0.580635E-06   0.889353E-08  -0.316143E-11   0.317538E-14   0.580635E-06   0.486760E-02   0.480904E-04   0.164469E-08   0.285825E-10   0.889353E-08   0.480904E-04   0.106265E-05
  1065   0.112398E+04  -0.795694E+02   0.159808E-05  -0.323251E-11   0.164951E-08  -0.795694E+02   0.225180E+02   0.398132E-06   0.324677E-14   0.284088E-10   0.159808E-05   0.398132E-06   0.293793E-08   0.579920E-06   0.888229E-08  -0.323251E-11   0.324677E-14   0.579920E-06   0.486621E-02   0.480754E-04   0.164951E-08   0.284088E-10   0.888229E-08   0.480754E-04   0.106225E-05
  1066   0.112705E+04  -0.792659E+02   0.158582E-05  -0.328665E-11   0.165428E-08  -0.792659E+02   0.222282E+02   0.393635E-06   0.330115E-14   0.282357E-10   0.158582E-05   0.393635E-06   0.293247E-08   0.579206E-06   0.887108E-08  -0.328665E-11   0.330115E-14   0.579206E-06   0.486482E-02   0.480604E-04   0.165428E-08   0.282357E-10   0.887108E-08   0.480604E-04   0.106185E-05
  1067   0.113008E+04  -0.789387E+02   0.157386E-05  -0.332456E-11   0.165902E-08  -0.789387E+02   0.219401E+02   0.389115E-06   0.333922E-14   0.280632E-10   0.157386E-05   0.389115E-06   0.292704E-08   0.578493E-06   0.885989E-08  -0.332456E-11   0.333922E-14   0.578493E-06   0.486344E-02   0.480454E-04   0.165902E-08   0.280632E-10   0.885989E-08   0.480454E-04   0.106145E-05
  1068   0.113309E+04  -0.785887E+02   0.156218E-05  -0.334691E-11   0.166371E-08  -0.785887E+02   0.216538E+02   0.384572E-06   0.336168E-14   0.278914E-10   0.156218E-05   0.384572E-06   0.292161E-08   0.577782E-06   0.884873E-08  -0.334691E-11   0.336168E-14   0.577782E-06   0.486206E-02   0.480305E-04   0.166371E-08   0.278914E-10   0.884873E-08   0.480305E-04   0.106105E-05
  1069   0.113605E+04  -0.782160E+02   0.155079E-05  -0.335441E-11   0.166836E-08  -0.782160E+02   0.213694E+02   0.380008E-06   0.336921E-14   0.277203E-10   0.155079E-05   0.380008E-06   0.291621E-08   0.577073E-06   0.883759E-08  -0.335441E-11   0.336921E-14   0.577073E-06   0.486067E-02   0.480155E-04   0.166836E-08   0.277203E-10   0.883759E-08   0.480155E-04   0.106065E-05
  1070   0.113897E+04  -0.778209E+02   0.153969E-05  -0.334775E-11   0.167297E-08  -0.778209E+02   0.210870E+02   0.375424E-06   0.336252E-14   0.275499E-10   0.153969E-05   0.375424E-06   0.291081E-08   0.576365E-06   0.882647E-08  -0.334775E-11   0.336252E-14   0.576365E-06   0.485929E-02   0.480006E-04   0.167297E-08   0.275499E-10   0.882647E-08   0.480006E-04   0.106025E-05
  1071   0.114185E+04  -0.774035E+02   0.152887E-05  -0.332761E-11   0.167752E-08  -0.774035E+02   0.208066E+02   0.370818E-06   0.334230E-14   0.273801E-10   0.152887E-05   0.370818E-06   0.290543E-08   0.575658E-06   0.881537E-08  -0.332761E-11   0.334230E-14   0.575658E-06   0.485791E-02   0.479857E-04   0.167752E-08   0.273801E-10   0.881537E-08   0.479857E-04   0.105985E-05
  1072   0.114468E+04  -0.769648E+02   0.151833E-05  -0.329470E-11   0.168203E-08  -0.769648E+02   0.205285E+02   0.366194E-06   0.330924E-14   0.272110E-10   0.151833E-05   0.366194E-06   0.290007E-08   0.574953E-06   0.880430E-08  -0.329470E-11   0.330924E-14   0.574953E-06   0.485653E-02   0.479708E-04   0.168203E-08   0.272110E-10   0.880430E-08   0.479708E-04   0.105945E-05
  1073   0.114747E+04  -0.765042E+02   0.150807E-05  -0.324971E-11   0.168648E-08  -0.765042E+02   0.202528E+02   0.361550E-06   0.326405E-14   0.270427E-10   0.150807E-05   0.361550E-06   0.289471E-08   0.574249E-06   0.879325E-08  -0.324971E-11   0.326405E-14   0.574249E-06   0.485515E-02   0.479559E-04   0.168648E-08   0.270427E-10   0.879325E-08   0.479559E-04   0.105905E-05
  1074   0.115021E+04  -0.760226E+02   0.149809E-05  -0.319333E-11   0.169088E-08  -0.760226E+02   0.199794E+02   0.356889E-06   0.320742E-14   0.268750E-10   0.149809E-05   0.356889E-06   0.288938E-08   0.573547E-06   0.878222E-08  -0.319333E-11   0.320742E-14   0.573547E-06   0.485377E-02   0.479410E-04   0.169088E-08   0.268750E-10   0.878222E-08   0.479410E-04   0.105865E-05
  1075   0.115289E+04  -0.755202E+02   0.148838E-05  -0.312625E-11   0.169522E-08  -0.755202E+02   0.197087E+02   0.352209E-06   0.314004E-14   0.267080E-10   0.148838E-05   0.352209E-06   0.288405E-08   0.572846E-06   0.877121E-08  -0.312625E-11   0.314004E-14   0.572846E-06   0.485239E-02   0.479261E-04   0.169522E-08   0.267080E-10   0.877121E-08   0.479261E-04   0.105825E-05
  1076   0.115553E+04  -0.749964E+02   0.147894E-05  -0.304916E-11   0.169951E-08  -0.749964E+02   0.194405E+02   0.347513E-06   0.306262E-14   0.265417E-10   0.147894E-05   0.347513E-06   0.287874E-08   0.572146E-06   0.876023E-08  -0.304916E-11   0.306262E-14   0.572146E-06   0.485102E-02   0.479112E-04   0.169951E-08   0.265417E-10   0.876023E-08   0.479112E-04   0.105786E-05
  1077   0.115812E+04  -0.744529E+02   0.146978E-05  -0.296277E-11   0.170373E-08  -0.744529E+02   0.191751E+02   0.342800E-06   0.297584E-14   0.263761E-10   0.146978E-05   0.342800E-06   0.287345E-08   0.571448E-06   0.874927E-08  -0.296277E-11   0.297584E-14   0.571448E-06   0.484964E-02   0.478963E-04   0.170373E-08   0.263761E-10   0.874927E-08   0.478963E-04   0.105746E-05
  1078   0.116065E+04  -0.738898E+02   0.146088E-05  -0.286776E-11   0.170790E-08  -0.738898E+02   0.189125E+02   0.338072E-06   0.288041E-14   0.262112E-10   0.146088E-05   0.338072E-06   0.286816E-08   0.570751E-06   0.873833E-08  -0.286776E-11   0.288041E-14   0.570751E-06   0.484826E-02   0.478815E-04   0.170790E-08   0.262112E-10   0.873833E-08   0.478815E-04   0.105706E-05
  1079   0.116311E+04  -0.733067E+02   0.145226E-05  -0.276482E-11   0.171200E-08  -0.733067E+02   0.186529E+02   0.333329E-06   0.277702E-14   0.260471E-10   0.145226E-05   0.333329E-06   0.286290E-08   0.570056E-06   0.872742E-08  -0.276482E-11   0.277702E-14   0.570056E-06   0.484689E-02   0.478666E-04   0.171200E-08   0.260471E-10   0.872742E-08   0.478666E-04   0.105666E-05
  1080   0.116553E+04  -0.727052E+02   0.144389E-05  -0.265465E-11   0.171603E-08  -0.727052E+02   0.183963E+02   0.328572E-06   0.266636E-14   0.258837E-10   0.144389E-05   0.328572E-06   0.285764E-08   0.569362E-06   0.871652E-08  -0.265465E-11   0.266636E-14   0.569362E-06   0.484552E-02   0.478518E-04   0.171603E-08   0.258837E-10   0.871652E-08   0.478518E-04   0.105627E-05
  1081   0.116788E+04  -0.720839E+02   0.143580E-05  -0.253794E-11   0.172000E-08  -0.720839E+02   0.181428E+02   0.323801E-06   0.254914E-14   0.257210E-10   0.143580E-05   0.323801E-06   0.285240E-08   0.568669E-06   0.870565E-08  -0.253794E-11   0.254914E-14   0.568669E-06   0.484414E-02   0.478370E-04   0.172000E-08   0.257210E-10   0.870565E-08   0.478370E-04   0.105587E-05
  1082   0.117017E+04  -0.714445E+02   0.142796E-05  -0.241539E-11   0.172390E-08  -0.714445E+02   0.178926E+02   0.319017E-06   0.242605E-14   0.255590E-10   0.142796E-05   0.319017E-06   0.284717E-08   0.567978E-06   0.869480E-08  -0.241539E-11   0.242605E-14   0.567978E-06   0.484277E-02   0.478222E-04   0.172390E-08   0.255590E-10   0.869480E-08   0.478222E-04   0.105547E-05
