#           k/h    P           
    0.10000E-03    0.70744E+03
    0.10202E-03    0.72115E+03
    0.10408E-03    0.73513E+03
    0.10618E-03    0.74937E+03
    0.10833E-03    0.76389E+03
    0.11052E-03    0.77869E+03
    0.11275E-03    0.79378E+03
    0.11503E-03    0.80916E+03
    0.11735E-03    0.82483E+03
    0.11972E-03    0.84081E+03
    0.12214E-03    0.85710E+03
    0.12461E-03    0.87371E+03
    0.12712E-03    0.89063E+03
    0.12969E-03    0.90789E+03
    0.13231E-03    0.92547E+03
    0.13499E-03    0.94340E+03
    0.13771E-03    0.96168E+03
    0.14049E-03    0.98030E+03
    0.14333E-03    0.99929E+03
    0.14623E-03    0.10186E+04
    0.14918E-03    0.10384E+04
    0.15220E-03    0.10585E+04
    0.15527E-03    0.10790E+04
    0.15841E-03    0.10999E+04
    0.16161E-03    0.11212E+04
    0.16487E-03    0.11429E+04
    0.16820E-03    0.11650E+04
    0.17160E-03    0.11876E+04
    0.17507E-03    0.12106E+04
    0.17860E-03    0.12340E+04
    0.18221E-03    0.12579E+04
    0.18589E-03    0.12822E+04
    0.18965E-03    0.13071E+04
    0.19348E-03    0.13324E+04
    0.19739E-03    0.13581E+04
    0.20138E-03    0.13844E+04
    0.20544E-03    0.14112E+04
    0.20959E-03    0.14385E+04
    0.21383E-03    0.14664E+04
    0.21815E-03    0.14947E+04
    0.22255E-03    0.15237E+04
    0.22705E-03    0.15531E+04
    0.23164E-03    0.15832E+04
    0.23632E-03    0.16138E+04
    0.24109E-03    0.16450E+04
    0.24596E-03    0.16768E+04
    0.25093E-03    0.17092E+04
    0.25600E-03    0.17423E+04
    0.26117E-03    0.17760E+04
    0.26645E-03    0.18103E+04
    0.27183E-03    0.18453E+04
    0.27732E-03    0.18809E+04
    0.28292E-03    0.19173E+04
    0.28864E-03    0.19543E+04
    0.29447E-03    0.19921E+04
    0.30042E-03    0.20306E+04
    0.30649E-03    0.20698E+04
    0.31268E-03    0.21097E+04
    0.31899E-03    0.21505E+04
    0.32544E-03    0.21920E+04
    0.33201E-03    0.22343E+04
    0.33872E-03    0.22774E+04
    0.34556E-03    0.23214E+04
    0.35254E-03    0.23661E+04
    0.35966E-03    0.24118E+04
    0.36693E-03    0.24583E+04
    0.37434E-03    0.25057E+04
    0.38190E-03    0.25540E+04
    0.38962E-03    0.26032E+04
    0.39749E-03    0.26533E+04
    0.40552E-03    0.27044E+04
    0.41371E-03    0.27565E+04
    0.42207E-03    0.28096E+04
    0.43060E-03    0.28637E+04
    0.43929E-03    0.29188E+04
    0.44817E-03    0.29749E+04
    0.45722E-03    0.30321E+04
    0.46646E-03    0.30904E+04
    0.47588E-03    0.31498E+04
    0.48550E-03    0.32103E+04
    0.49530E-03    0.32720E+04
    0.50531E-03    0.33348E+04
    0.51552E-03    0.33988E+04
    0.52593E-03    0.34640E+04
    0.53656E-03    0.35305E+04
    0.54739E-03    0.35982E+04
    0.55845E-03    0.36671E+04
    0.56973E-03    0.37374E+04
    0.58124E-03    0.38089E+04
    0.59299E-03    0.38819E+04
    0.60496E-03    0.39561E+04
    0.61719E-03    0.40318E+04
    0.62965E-03    0.41088E+04
    0.64237E-03    0.41873E+04
    0.65535E-03    0.42673E+04
    0.66859E-03    0.43487E+04
    0.68210E-03    0.44317E+04
    0.69588E-03    0.45161E+04
    0.70993E-03    0.46022E+04
    0.72427E-03    0.46898E+04
    0.73891E-03    0.47790E+04
    0.75383E-03    0.48699E+04
    0.76906E-03    0.49625E+04
    0.78460E-03    0.50567E+04
    0.80045E-03    0.51527E+04
    0.81662E-03    0.52504E+04
    0.83311E-03    0.53499E+04
    0.84994E-03    0.54512E+04
    0.86711E-03    0.55544E+04
    0.88463E-03    0.56594E+04
    0.90250E-03    0.57663E+04
    0.92073E-03    0.58751E+04
    0.93933E-03    0.59859E+04
    0.95831E-03    0.60987E+04
    0.97767E-03    0.62135E+04
    0.99742E-03    0.63304E+04
    0.10176E-02    0.64493E+04
    0.10381E-02    0.65704E+04
    0.10591E-02    0.66936E+04
    0.10805E-02    0.68190E+04
    0.11023E-02    0.69465E+04
    0.11246E-02    0.70764E+04
    0.11473E-02    0.72084E+04
    0.11705E-02    0.73428E+04
    0.11941E-02    0.74796E+04
    0.12182E-02    0.76187E+04
    0.12429E-02    0.77602E+04
    0.12680E-02    0.79041E+04
    0.12936E-02    0.80505E+04
    0.13197E-02    0.81994E+04
    0.13464E-02    0.83509E+04
    0.13736E-02    0.85049E+04
    0.14013E-02    0.86615E+04
    0.14296E-02    0.88207E+04
    0.14585E-02    0.89826E+04
    0.14880E-02    0.91472E+04
    0.15180E-02    0.93145E+04
    0.15487E-02    0.94845E+04
    0.15800E-02    0.96574E+04
    0.16119E-02    0.98330E+04
    0.16445E-02    0.10012E+05
    0.16777E-02    0.10193E+05
    0.17116E-02    0.10377E+05
    0.17462E-02    0.10564E+05
    0.17814E-02    0.10755E+05
    0.18174E-02    0.10948E+05
    0.18541E-02    0.11144E+05
    0.18916E-02    0.11343E+05
    0.19298E-02    0.11545E+05
    0.19688E-02    0.11751E+05
    0.20086E-02    0.11959E+05
    0.20491E-02    0.12171E+05
    0.20905E-02    0.12385E+05
    0.21328E-02    0.12603E+05
    0.21758E-02    0.12824E+05
    0.22198E-02    0.13049E+05
    0.22646E-02    0.13276E+05
    0.23104E-02    0.13507E+05
    0.23571E-02    0.13741E+05
    0.24047E-02    0.13978E+05
    0.24533E-02    0.14218E+05
    0.25028E-02    0.14462E+05
    0.25534E-02    0.14709E+05
    0.26050E-02    0.14959E+05
    0.26576E-02    0.15212E+05
    0.27113E-02    0.15469E+05
    0.27660E-02    0.15729E+05
    0.28219E-02    0.15992E+05
    0.28789E-02    0.16259E+05
    0.29371E-02    0.16528E+05
    0.29964E-02    0.16801E+05
    0.30569E-02    0.17077E+05
    0.31187E-02    0.17356E+05
    0.31817E-02    0.17638E+05
    0.32460E-02    0.17923E+05
    0.33115E-02    0.18211E+05
    0.33784E-02    0.18503E+05
    0.34467E-02    0.18797E+05
    0.35163E-02    0.19094E+05
    0.35874E-02    0.19394E+05
    0.36598E-02    0.19697E+05
    0.37338E-02    0.20002E+05
    0.38092E-02    0.20310E+05
    0.38861E-02    0.20621E+05
    0.39646E-02    0.20935E+05
    0.40447E-02    0.21250E+05
    0.41264E-02    0.21569E+05
    0.42098E-02    0.21889E+05
    0.42948E-02    0.22211E+05
    0.43816E-02    0.22536E+05
    0.44701E-02    0.22863E+05
    0.45604E-02    0.23191E+05
    0.46525E-02    0.23521E+05
    0.47465E-02    0.23853E+05
    0.48424E-02    0.24187E+05
    0.49402E-02    0.24521E+05
    0.50400E-02    0.24857E+05
    0.51419E-02    0.25194E+05
    0.52457E-02    0.25532E+05
    0.53517E-02    0.25870E+05
