#    L    TT             EE             BB             TE          
     2    0.98482E+05    0.10771E+00    0.24393E-01    0.37788E+02
     3    0.31969E+06    0.20099E+00    0.28242E-01    0.58076E+01
     4    0.23760E+06    0.34161E+00    0.27838E-01    0.61447E+02
     5    0.69015E+06    0.87213E+00    0.24555E-01   -0.40950E+03
     6    0.76740E+06    0.67978E+00    0.19931E-01   -0.24520E+03
     7    0.64586E+06    0.29555E+01    0.15208E-01   -0.77678E+03
     8    0.18297E+07    0.82020E+01    0.11154E-01   -0.33581E+04
     9    0.13130E+07    0.59335E+01    0.80980E-02   -0.25058E+04
    10    0.11350E+07    0.72536E+01    0.60670E-02   -0.26234E+04
    11    0.33350E+07    0.38337E+02    0.49280E-02   -0.10899E+05
    12    0.26554E+07    0.84958E+02    0.44881E-02   -0.14401E+05
    13    0.14230E+07    0.11425E+03    0.45510E-02   -0.87413E+04
    14    0.32188E+07    0.10219E+03    0.49377E-02    0.46393E+04
    15    0.65463E+07    0.67982E+02    0.55334E-02    0.15898E+05
    16    0.89522E+07    0.36949E+02    0.62498E-02    0.16410E+05
    17    0.92308E+07    0.15857E+02    0.70407E-02    0.10828E+05
    18    0.70105E+07    0.55859E+01    0.78754E-02    0.57835E+04
    19    0.40082E+07    0.20510E+01    0.87432E-02    0.25428E+04
    20    0.20057E+07    0.71811E+00    0.96388E-02    0.92351E+03
    21    0.95726E+06    0.22498E+00    0.10560E-01    0.31299E+03
    22    0.41730E+06    0.73666E-01    0.11506E-01    0.89411E+02
    23    0.16881E+06    0.50724E-01    0.12474E-01    0.23017E+02
    24    0.68161E+05    0.39886E-01    0.13465E-01    0.21605E+01
    25    0.36537E+05    0.29248E-01    0.14473E-01   -0.45128E+01
    26    0.21652E+05    0.29132E-01    0.15498E-01   -0.65338E+01
    27    0.12504E+05    0.34569E-01    0.16540E-01   -0.64394E+01
    28    0.81359E+04    0.38561E-01    0.17601E-01   -0.50797E+01
    29    0.64926E+04    0.41155E-01    0.18679E-01   -0.35554E+01
    30    0.56033E+04    0.43892E-01    0.19775E-01   -0.27617E+01
    31    0.49320E+04    0.47195E-01    0.20885E-01   -0.25135E+01
    32    0.43375E+04    0.51131E-01    0.22009E-01   -0.24105E+01
    33    0.38230E+04    0.55527E-01    0.23145E-01   -0.22720E+01
    34    0.34199E+04    0.60179E-01    0.24292E-01   -0.20129E+01
    35    0.31287E+04    0.64955E-01    0.25447E-01   -0.17132E+01
    36    0.29355E+04    0.69792E-01    0.26608E-01   -0.14766E+01
    37    0.27993E+04    0.74802E-01    0.27775E-01   -0.13321E+01
    38    0.26809E+04    0.80118E-01    0.28951E-01   -0.12808E+01
    39    0.25739E+04    0.85753E-01    0.30132E-01   -0.12944E+01
    40    0.24802E+04    0.91698E-01    0.31314E-01   -0.13377E+01
    41    0.24011E+04    0.97947E-01    0.32494E-01   -0.13826E+01
    42    0.23356E+04    0.10451E+00    0.33669E-01   -0.14282E+01
    43    0.22821E+04    0.11138E+00    0.34839E-01   -0.14806E+01
    44    0.22389E+04    0.11855E+00    0.36001E-01   -0.15450E+01
    45    0.22049E+04    0.12604E+00    0.37155E-01   -0.16265E+01
    46    0.21785E+04    0.13382E+00    0.38299E-01   -0.17308E+01
    47    0.21583E+04    0.14190E+00    0.39431E-01   -0.18565E+01
    48    0.21433E+04    0.15025E+00    0.40549E-01   -0.19974E+01
    49    0.21325E+04    0.15884E+00    0.41650E-01   -0.21480E+01
    50    0.21251E+04    0.16762E+00    0.42733E-01   -0.23099E+01
    51    0.21200E+04    0.17656E+00    0.43796E-01   -0.24859E+01
    52    0.21170E+04    0.18575E+00    0.44838E-01   -0.26804E+01
    53    0.21157E+04    0.19535E+00    0.45856E-01   -0.28961E+01
    54    0.21158E+04    0.20537E+00    0.46851E-01   -0.31278E+01
    55    0.21174E+04    0.21579E+00    0.47822E-01   -0.33701E+01
    56    0.21205E+04    0.22649E+00    0.48766E-01   -0.36240E+01
