#           k/h    P           
    0.10000E-03    0.52628E+03
    0.10202E-03    0.53647E+03
    0.10408E-03    0.54687E+03
    0.10618E-03    0.55746E+03
    0.10833E-03    0.56826E+03
    0.11052E-03    0.57927E+03
    0.11275E-03    0.59049E+03
    0.11503E-03    0.60193E+03
    0.11735E-03    0.61359E+03
    0.11972E-03    0.62547E+03
    0.12214E-03    0.63759E+03
    0.12461E-03    0.64994E+03
    0.12712E-03    0.66252E+03
    0.12969E-03    0.67536E+03
    0.13231E-03    0.68843E+03
    0.13499E-03    0.70177E+03
    0.13771E-03    0.71536E+03
    0.14049E-03    0.72921E+03
    0.14333E-03    0.74333E+03
    0.14623E-03    0.75772E+03
    0.14918E-03    0.77239E+03
    0.15220E-03    0.78734E+03
    0.15527E-03    0.80258E+03
    0.15841E-03    0.81812E+03
    0.16161E-03    0.83396E+03
    0.16487E-03    0.85010E+03
    0.16820E-03    0.86655E+03
    0.17160E-03    0.88332E+03
    0.17507E-03    0.90041E+03
    0.17860E-03    0.91784E+03
    0.18221E-03    0.93560E+03
    0.18589E-03    0.95370E+03
    0.18965E-03    0.97215E+03
    0.19348E-03    0.99095E+03
    0.19739E-03    0.10101E+04
    0.20138E-03    0.10297E+04
    0.20544E-03    0.10496E+04
    0.20959E-03    0.10699E+04
    0.21383E-03    0.10906E+04
    0.21815E-03    0.11116E+04
    0.22255E-03    0.11331E+04
    0.22705E-03    0.11550E+04
    0.23164E-03    0.11774E+04
    0.23632E-03    0.12001E+04
    0.24109E-03    0.12233E+04
    0.24596E-03    0.12469E+04
    0.25093E-03    0.12710E+04
    0.25600E-03    0.12956E+04
    0.26117E-03    0.13206E+04
    0.26645E-03    0.13461E+04
    0.27183E-03    0.13721E+04
    0.27732E-03    0.13986E+04
    0.28292E-03    0.14255E+04
    0.28864E-03    0.14531E+04
    0.29447E-03    0.14811E+04
    0.30042E-03    0.15097E+04
    0.30649E-03    0.15388E+04
    0.31268E-03    0.15684E+04
    0.31899E-03    0.15987E+04
    0.32544E-03    0.16295E+04
    0.33201E-03    0.16609E+04
    0.33872E-03    0.16929E+04
    0.34556E-03    0.17255E+04
    0.35254E-03    0.17587E+04
    0.35966E-03    0.17926E+04
    0.36693E-03    0.18271E+04
    0.37434E-03    0.18622E+04
    0.38190E-03    0.18980E+04
    0.38962E-03    0.19345E+04
    0.39749E-03    0.19717E+04
    0.40552E-03    0.20096E+04
    0.41371E-03    0.20482E+04
    0.42207E-03    0.20876E+04
    0.43060E-03    0.21276E+04
    0.43929E-03    0.21685E+04
    0.44817E-03    0.22101E+04
    0.45722E-03    0.22524E+04
    0.46646E-03    0.22956E+04
    0.47588E-03    0.23396E+04
    0.48550E-03    0.23844E+04
    0.49530E-03    0.24301E+04
    0.50531E-03    0.24766E+04
    0.51552E-03    0.25239E+04
    0.52593E-03    0.25722E+04
    0.53656E-03    0.26213E+04
    0.54739E-03    0.26714E+04
    0.55845E-03    0.27224E+04
    0.56973E-03    0.27743E+04
    0.58124E-03    0.28272E+04
    0.59299E-03    0.28811E+04
    0.60496E-03    0.29360E+04
    0.61719E-03    0.29919E+04
    0.62965E-03    0.30488E+04
    0.64237E-03    0.31067E+04
    0.65535E-03    0.31658E+04
    0.66859E-03    0.32259E+04
    0.68210E-03    0.32870E+04
    0.69588E-03    0.33494E+04
    0.70993E-03    0.34128E+04
    0.72427E-03    0.34774E+04
    0.73891E-03    0.35432E+04
    0.75383E-03    0.36102E+04
    0.76906E-03    0.36783E+04
    0.78460E-03    0.37477E+04
    0.80045E-03    0.38184E+04
    0.81662E-03    0.38903E+04
    0.83311E-03    0.39635E+04
    0.84994E-03    0.40380E+04
    0.86711E-03    0.41138E+04
    0.88463E-03    0.41910E+04
    0.90250E-03    0.42696E+04
    0.92073E-03    0.43495E+04
    0.93933E-03    0.44309E+04
    0.95831E-03    0.45136E+04
    0.97767E-03    0.45979E+04
    0.99742E-03    0.46836E+04
    0.10176E-02    0.47708E+04
    0.10381E-02    0.48595E+04
    0.10591E-02    0.49497E+04
    0.10805E-02    0.50415E+04
    0.11023E-02    0.51349E+04
    0.11246E-02    0.52298E+04
    0.11473E-02    0.53264E+04
    0.11705E-02    0.54246E+04
    0.11941E-02    0.55245E+04
    0.12182E-02    0.56261E+04
    0.12429E-02    0.57294E+04
    0.12680E-02    0.58344E+04
    0.12936E-02    0.59411E+04
    0.13197E-02    0.60496E+04
    0.13464E-02    0.61599E+04
    0.13736E-02    0.62720E+04
    0.14013E-02    0.63860E+04
    0.14296E-02    0.65018E+04
    0.14585E-02    0.66194E+04
    0.14880E-02    0.67390E+04
    0.15180E-02    0.68604E+04
    0.15487E-02    0.69838E+04
    0.15800E-02    0.71091E+04
    0.16119E-02    0.72364E+04
    0.16445E-02    0.73657E+04
    0.16777E-02    0.74969E+04
    0.17116E-02    0.76302E+04
    0.17462E-02    0.77655E+04
    0.17814E-02    0.79029E+04
    0.18174E-02    0.80423E+04
    0.18541E-02    0.81839E+04
    0.18916E-02    0.83275E+04
    0.19298E-02    0.84732E+04
    0.19688E-02    0.86211E+04
    0.20086E-02    0.87710E+04
    0.20491E-02    0.89232E+04
    0.20905E-02    0.90775E+04
    0.21328E-02    0.92339E+04
    0.21758E-02    0.93925E+04
    0.22198E-02    0.95534E+04
    0.22646E-02    0.97164E+04
    0.23104E-02    0.98816E+04
    0.23571E-02    0.10049E+05
    0.24047E-02    0.10219E+05
    0.24533E-02    0.10391E+05
    0.25028E-02    0.10565E+05
    0.25534E-02    0.10741E+05
    0.26050E-02    0.10919E+05
    0.26576E-02    0.11100E+05
    0.27113E-02    0.11283E+05
    0.27660E-02    0.11468E+05
    0.28219E-02    0.11656E+05
    0.28789E-02    0.11845E+05
    0.29371E-02    0.12037E+05
    0.29964E-02    0.12231E+05
    0.30569E-02    0.12427E+05
    0.31187E-02    0.12625E+05
    0.31817E-02    0.12825E+05
    0.32460E-02    0.13028E+05
    0.33115E-02    0.13232E+05
    0.33784E-02    0.13439E+05
    0.34467E-02    0.13648E+05
    0.35163E-02    0.13858E+05
    0.35874E-02    0.14071E+05
    0.36598E-02    0.14286E+05
    0.37338E-02    0.14502E+05
    0.38092E-02    0.14720E+05
    0.38861E-02    0.14941E+05
    0.39646E-02    0.15163E+05
    0.40447E-02    0.15386E+05
    0.41264E-02    0.15612E+05
    0.42098E-02    0.15839E+05
    0.42948E-02    0.16067E+05
    0.43816E-02    0.16297E+05
    0.44701E-02    0.16529E+05
    0.45604E-02    0.16762E+05
    0.46525E-02    0.16996E+05
    0.47465E-02    0.17232E+05
    0.48424E-02    0.17468E+05
    0.49402E-02    0.17706E+05
    0.50400E-02    0.17945E+05
    0.51419E-02    0.18184E+05
    0.52457E-02    0.18424E+05
    0.53517E-02    0.18666E+05
    0.54598E-02    0.18907E+05
    0.55701E-02    0.19149E+05
    0.56826E-02    0.19392E+05
    0.57974E-02    0.19635E+05
    0.59145E-02    0.19878E+05
    0.60340E-02    0.20121E+05
    0.61559E-02    0.20363E+05
    0.62803E-02    0.20606E+05
    0.64072E-02    0.20848E+05
    0.65366E-02    0.21090E+05
    0.66686E-02    0.21331E+05
    0.68033E-02    0.21571E+05
    0.69408E-02    0.21810E+05
    0.70810E-02    0.22048E+05
    0.72240E-02    0.22285E+05
    0.73700E-02    0.22520E+05
    0.75189E-02    0.22753E+05
    0.76708E-02    0.22984E+05
    0.78257E-02    0.23214E+05
    0.79838E-02    0.23441E+05
    0.81451E-02    0.23665E+05
    0.83096E-02    0.23887E+05
    0.84775E-02    0.24106E+05
    0.86488E-02    0.24321E+05
    0.88235E-02    0.24534E+05
    0.90017E-02    0.24743E+05
    0.91836E-02    0.24947E+05
    0.93691E-02    0.25148E+05
    0.95583E-02    0.25345E+05
    0.97514E-02    0.25536E+05
    0.99484E-02    0.25723E+05
    0.10149E-01    0.25905E+05
    0.10354E-01    0.26082E+05
    0.10564E-01    0.26252E+05
    0.10777E-01    0.26417E+05
    0.10995E-01    0.26576E+05
    0.11217E-01    0.26728E+05
    0.11443E-01    0.26873E+05
    0.11675E-01    0.27011E+05
    0.11910E-01    0.27141E+05
    0.12151E-01    0.27264E+05
    0.12397E-01    0.27379E+05
    0.12647E-01    0.27486E+05
    0.12902E-01    0.27585E+05
    0.13163E-01    0.27675E+05
    0.13429E-01    0.27756E+05
    0.13700E-01    0.27826E+05
    0.13977E-01    0.27884E+05
    0.14259E-01    0.27931E+05
    0.14547E-01    0.27968E+05
    0.14841E-01    0.27996E+05
    0.15141E-01    0.28016E+05
    0.15447E-01    0.28032E+05
    0.15759E-01    0.28042E+05
    0.16077E-01    0.28045E+05
    0.16402E-01    0.28038E+05
    0.16734E-01    0.28016E+05
    0.17072E-01    0.27977E+05
    0.17416E-01    0.27919E+05
    0.17768E-01    0.27843E+05
    0.18127E-01    0.27752E+05
    0.18493E-01    0.27647E+05
    0.18867E-01    0.27531E+05
    0.19248E-01    0.27404E+05
    0.19637E-01    0.27265E+05
    0.20034E-01    0.27111E+05
    0.20438E-01    0.26940E+05
    0.20851E-01    0.26752E+05
    0.21272E-01    0.26545E+05
    0.21702E-01    0.26321E+05
    0.22141E-01    0.26083E+05
    0.22588E-01    0.25833E+05
