#           k/h    P           
    0.10000E-03    0.55262E+03
    0.10202E-03    0.56324E+03
    0.10408E-03    0.57406E+03
    0.10618E-03    0.58509E+03
    0.10833E-03    0.59632E+03
    0.11052E-03    0.60776E+03
    0.11275E-03    0.61942E+03
    0.11503E-03    0.63130E+03
    0.11735E-03    0.64340E+03
    0.11972E-03    0.65572E+03
    0.12214E-03    0.66828E+03
    0.12461E-03    0.68107E+03
    0.12712E-03    0.69410E+03
    0.12969E-03    0.70737E+03
    0.13231E-03    0.72088E+03
    0.13499E-03    0.73465E+03
    0.13771E-03    0.74867E+03
    0.14049E-03    0.76296E+03
    0.14333E-03    0.77750E+03
    0.14623E-03    0.79231E+03
    0.14918E-03    0.80739E+03
    0.15220E-03    0.82275E+03
    0.15527E-03    0.83839E+03
    0.15841E-03    0.85432E+03
    0.16161E-03    0.87053E+03
    0.16487E-03    0.88704E+03
    0.16820E-03    0.90385E+03
    0.17160E-03    0.92096E+03
    0.17507E-03    0.93838E+03
    0.17860E-03    0.95612E+03
    0.18221E-03    0.97416E+03
    0.18589E-03    0.99254E+03
    0.18965E-03    0.10112E+04
    0.19348E-03    0.10303E+04
    0.19739E-03    0.10496E+04
    0.20138E-03    0.10693E+04
    0.20544E-03    0.10894E+04
    0.20959E-03    0.11098E+04
    0.21383E-03    0.11306E+04
    0.21815E-03    0.11517E+04
    0.22255E-03    0.11732E+04
    0.22705E-03    0.11950E+04
    0.23164E-03    0.12172E+04
    0.23632E-03    0.12399E+04
    0.24109E-03    0.12628E+04
    0.24596E-03    0.12862E+04
    0.25093E-03    0.13100E+04
    0.25600E-03    0.13342E+04
    0.26117E-03    0.13587E+04
    0.26645E-03    0.13837E+04
    0.27183E-03    0.14091E+04
    0.27732E-03    0.14349E+04
    0.28292E-03    0.14612E+04
    0.28864E-03    0.14878E+04
    0.29447E-03    0.15149E+04
    0.30042E-03    0.15424E+04
    0.30649E-03    0.15704E+04
    0.31268E-03    0.15988E+04
    0.31899E-03    0.16276E+04
    0.32544E-03    0.16569E+04
    0.33201E-03    0.16866E+04
    0.33872E-03    0.17168E+04
    0.34556E-03    0.17475E+04
    0.35254E-03    0.17786E+04
    0.35966E-03    0.18102E+04
    0.36693E-03    0.18423E+04
    0.37434E-03    0.18749E+04
    0.38190E-03    0.19079E+04
    0.38962E-03    0.19414E+04
    0.39749E-03    0.19754E+04
    0.40552E-03    0.20099E+04
    0.41371E-03    0.20449E+04
    0.42207E-03    0.20804E+04
    0.43060E-03    0.21164E+04
    0.43929E-03    0.21529E+04
    0.44817E-03    0.21899E+04
    0.45722E-03    0.22275E+04
    0.46646E-03    0.22655E+04
    0.47588E-03    0.23041E+04
    0.48550E-03    0.23431E+04
    0.49530E-03    0.23828E+04
    0.50531E-03    0.24229E+04
    0.51552E-03    0.24636E+04
    0.52593E-03    0.25048E+04
    0.53656E-03    0.25466E+04
    0.54739E-03    0.25889E+04
    0.55845E-03    0.26318E+04
    0.56973E-03    0.26753E+04
    0.58124E-03    0.27193E+04
    0.59299E-03    0.27638E+04
    0.60496E-03    0.28090E+04
    0.61719E-03    0.28547E+04
    0.62965E-03    0.29011E+04
    0.64237E-03    0.29480E+04
    0.65535E-03    0.29955E+04
    0.66859E-03    0.30436E+04
    0.68210E-03    0.30923E+04
    0.69588E-03    0.31417E+04
    0.70993E-03    0.31917E+04
    0.72427E-03    0.32423E+04
    0.73891E-03    0.32936E+04
    0.75383E-03    0.33455E+04
    0.76906E-03    0.33980E+04
    0.78460E-03    0.34513E+04
    0.80045E-03    0.35052E+04
    0.81662E-03    0.35598E+04
    0.83311E-03    0.36150E+04
    0.84994E-03    0.36710E+04
    0.86711E-03    0.37277E+04
    0.88463E-03    0.37851E+04
    0.90250E-03    0.38432E+04
    0.92073E-03    0.39021E+04
    0.93933E-03    0.39617E+04
    0.95831E-03    0.40221E+04
    0.97767E-03    0.40832E+04
    0.99742E-03    0.41451E+04
    0.10176E-02    0.42078E+04
    0.10381E-02    0.42712E+04
    0.10591E-02    0.43355E+04
    0.10805E-02    0.44006E+04
    0.11023E-02    0.44665E+04
    0.11246E-02    0.45333E+04
    0.11473E-02    0.46009E+04
    0.11705E-02    0.46694E+04
    0.11941E-02    0.47387E+04
    0.12182E-02    0.48089E+04
    0.12429E-02    0.48800E+04
    0.12680E-02    0.49520E+04
    0.12936E-02    0.50249E+04
    0.13197E-02    0.50987E+04
    0.13464E-02    0.51735E+04
    0.13736E-02    0.52492E+04
    0.14013E-02    0.53259E+04
    0.14296E-02    0.54035E+04
    0.14585E-02    0.54821E+04
    0.14880E-02    0.55618E+04
    0.15180E-02    0.56424E+04
    0.15487E-02    0.57240E+04
    0.15800E-02    0.58067E+04
    0.16119E-02    0.58904E+04
    0.16445E-02    0.59752E+04
    0.16777E-02    0.60611E+04
    0.17116E-02    0.61480E+04
    0.17462E-02    0.62360E+04
    0.17814E-02    0.63251E+04
    0.18174E-02    0.64154E+04
    0.18541E-02    0.65068E+04
    0.18916E-02    0.65993E+04
    0.19298E-02    0.66929E+04
    0.19688E-02    0.67878E+04
    0.20086E-02    0.68838E+04
    0.20491E-02    0.69809E+04
    0.20905E-02    0.70793E+04
    0.21328E-02    0.71790E+04
    0.21758E-02    0.72798E+04
    0.22198E-02    0.73818E+04
    0.22646E-02    0.74852E+04
    0.23104E-02    0.75897E+04
    0.23571E-02    0.76955E+04
    0.24047E-02    0.78026E+04
    0.24533E-02    0.79110E+04
    0.25028E-02    0.80207E+04
    0.25534E-02    0.81317E+04
    0.26050E-02    0.82440E+04
    0.26576E-02    0.83575E+04
    0.27113E-02    0.84725E+04
    0.27660E-02    0.85887E+04
    0.28219E-02    0.87063E+04
    0.28789E-02    0.88252E+04
    0.29371E-02    0.89454E+04
    0.29964E-02    0.90670E+04
    0.30569E-02    0.91899E+04
    0.31187E-02    0.93141E+04
    0.31817E-02    0.94397E+04
    0.32460E-02    0.95666E+04
    0.33115E-02    0.96949E+04
    0.33784E-02    0.98244E+04
    0.34467E-02    0.99552E+04
    0.35163E-02    0.10087E+05
    0.35874E-02    0.10221E+05
    0.36598E-02    0.10356E+05
    0.37338E-02    0.10491E+05
    0.38092E-02    0.10629E+05
    0.38861E-02    0.10767E+05
    0.39646E-02    0.10907E+05
    0.40447E-02    0.11047E+05
    0.41264E-02    0.11189E+05
    0.42098E-02    0.11332E+05
    0.42948E-02    0.11476E+05
    0.43816E-02    0.11621E+05
    0.44701E-02    0.11767E+05
    0.45604E-02    0.11914E+05
    0.46525E-02    0.12062E+05
    0.47465E-02    0.12211E+05
    0.48424E-02    0.12360E+05
    0.49402E-02    0.12510E+05
    0.50400E-02    0.12661E+05
    0.51419E-02    0.12813E+05
    0.52457E-02    0.12965E+05
    0.53517E-02    0.13117E+05
    0.54598E-02    0.13270E+05
    0.55701E-02    0.13423E+05
    0.56826E-02    0.13577E+05
    0.57974E-02    0.13730E+05
    0.59145E-02    0.13884E+05
    0.60340E-02    0.14037E+05
    0.61559E-02    0.14190E+05
    0.62803E-02    0.14343E+05
    0.64072E-02    0.14496E+05
    0.65366E-02    0.14648E+05
    0.66686E-02    0.14800E+05
    0.68033E-02    0.14950E+05
    0.69408E-02    0.15100E+05
    0.70810E-02    0.15249E+05
    0.72240E-02    0.15397E+05
    0.73700E-02    0.15543E+05
    0.75189E-02    0.15688E+05
    0.76708E-02    0.15832E+05
    0.78257E-02    0.15973E+05
    0.79838E-02    0.16113E+05
    0.81451E-02    0.16251E+05
    0.83096E-02    0.16386E+05
    0.84775E-02    0.16519E+05
    0.86488E-02    0.16649E+05
    0.88235E-02    0.16777E+05
    0.90017E-02    0.16901E+05
    0.91836E-02    0.17022E+05
    0.93691E-02    0.17140E+05
    0.95583E-02    0.17255E+05
    0.97514E-02    0.17365E+05
    0.99484E-02    0.17472E+05
    0.10149E-01    0.17574E+05
    0.10354E-01    0.17672E+05
    0.10564E-01    0.17766E+05
    0.10777E-01    0.17854E+05
    0.10995E-01    0.17937E+05
    0.11217E-01    0.18015E+05
    0.11443E-01    0.18088E+05
    0.11675E-01    0.18155E+05
    0.11910E-01    0.18216E+05
    0.12151E-01    0.18271E+05
    0.12397E-01    0.18319E+05
    0.12647E-01    0.18362E+05
    0.12902E-01    0.18397E+05
    0.13163E-01    0.18426E+05
    0.13429E-01    0.18446E+05
    0.13700E-01    0.18459E+05
    0.13977E-01    0.18463E+05
    0.14259E-01    0.18460E+05
    0.14547E-01    0.18449E+05
    0.14841E-01    0.18431E+05
    0.15141E-01    0.18407E+05
    0.15447E-01    0.18378E+05
    0.15759E-01    0.18342E+05
    0.16077E-01    0.18298E+05
    0.16402E-01    0.18246E+05
    0.16734E-01    0.18183E+05
    0.17072E-01    0.18109E+05
    0.17416E-01    0.18024E+05
    0.17768E-01    0.17929E+05
    0.18127E-01    0.17824E+05
    0.18493E-01    0.17711E+05
    0.18867E-01    0.17590E+05
    0.19248E-01    0.17460E+05
    0.19637E-01    0.17322E+05
