#    L    TT             EE             TE             PP             TP          
     2    0.13256E+04    0.55042E-01    0.27575E+01    0.81970E+06    0.36255E+05
     3    0.12810E+04    0.89855E-01    0.34530E+01    0.12513E+07    0.46274E+05
     4    0.12070E+04    0.98329E-01    0.36653E+01    0.16355E+07    0.51906E+05
     5    0.11367E+04    0.83840E-01    0.35409E+01    0.19760E+07    0.54944E+05
     6    0.10784E+04    0.59145E-01    0.32223E+01    0.22775E+07    0.56424E+05
     7    0.10329E+04    0.36085E-01    0.28120E+01    0.25456E+07    0.56947E+05
     8    0.99759E+03    0.20591E-01    0.23880E+01    0.27847E+07    0.56814E+05
     9    0.97078E+03    0.12830E-01    0.19965E+01    0.29990E+07    0.56225E+05
    10    0.95119E+03    0.99798E-02    0.16671E+01    0.31910E+07    0.55355E+05
    11    0.93722E+03    0.90152E-02    0.14208E+01    0.33642E+07    0.54366E+05
    12    0.92869E+03    0.82400E-02    0.12683E+01    0.35198E+07    0.53316E+05
    13    0.92357E+03    0.71354E-02    0.11954E+01    0.36597E+07    0.52234E+05
    14    0.92070E+03    0.61517E-02    0.11805E+01    0.37859E+07    0.51138E+05
    15    0.92016E+03    0.55490E-02    0.12048E+01    0.38996E+07    0.50021E+05
    16    0.92217E+03    0.54369E-02    0.12523E+01    0.40020E+07    0.48873E+05
    17    0.92654E+03    0.57340E-02    0.13129E+01    0.40942E+07    0.47711E+05
    18    0.93224E+03    0.61523E-02    0.13795E+01    0.41773E+07    0.46556E+05
    19    0.94006E+03    0.66175E-02    0.14448E+01    0.42519E+07    0.45418E+05
    20    0.94832E+03    0.71789E-02    0.15002E+01    0.43183E+07    0.44302E+05
    21    0.95726E+03    0.78980E-02    0.15466E+01    0.43776E+07    0.43211E+05
    22    0.96709E+03    0.89018E-02    0.15867E+01    0.44304E+07    0.42145E+05
    23    0.97756E+03    0.10206E-01    0.16272E+01    0.44773E+07    0.41101E+05
    24    0.98868E+03    0.11767E-01    0.16735E+01    0.45186E+07    0.40076E+05
    25    0.10004E+04    0.13585E-01    0.17216E+01    0.45547E+07    0.39084E+05
    26    0.10126E+04    0.15632E-01    0.17675E+01    0.45861E+07    0.38136E+05
    27    0.10253E+04    0.17883E-01    0.18102E+01    0.46133E+07    0.37224E+05
    28    0.10386E+04    0.20340E-01    0.18499E+01    0.46364E+07    0.36338E+05
    29    0.10524E+04    0.23000E-01    0.18845E+01    0.46557E+07    0.35473E+05
    30    0.10666E+04    0.25871E-01    0.19106E+01    0.46711E+07    0.34629E+05
    31    0.10810E+04    0.28964E-01    0.19280E+01    0.46832E+07    0.33810E+05
    32    0.10959E+04    0.32277E-01    0.19360E+01    0.46924E+07    0.33019E+05
    33    0.11111E+04    0.35799E-01    0.19303E+01    0.46988E+07    0.32257E+05
    34    0.11267E+04    0.39536E-01    0.19077E+01    0.47027E+07    0.31518E+05
    35    0.11426E+04    0.43539E-01    0.18716E+01    0.47041E+07    0.30798E+05
    36    0.11587E+04    0.47863E-01    0.18256E+01    0.47033E+07    0.30095E+05
    37    0.11750E+04    0.52496E-01    0.17708E+01    0.47004E+07    0.29410E+05
    38    0.11918E+04    0.57421E-01    0.17093E+01    0.46955E+07    0.28748E+05
    39    0.12090E+04    0.62624E-01    0.16391E+01    0.46889E+07    0.28108E+05
    40    0.12264E+04    0.68102E-01    0.15566E+01    0.46805E+07    0.27487E+05
    41    0.12441E+04    0.73858E-01    0.14591E+01    0.46705E+07    0.26885E+05
    42    0.12619E+04    0.79904E-01    0.13462E+01    0.46590E+07    0.26300E+05
    43    0.12800E+04    0.86253E-01    0.12183E+01    0.46460E+07    0.25730E+05
    44    0.12981E+04    0.92906E-01    0.10767E+01    0.46318E+07    0.25174E+05
    45    0.13166E+04    0.99872E-01    0.92264E+00    0.46163E+07    0.24632E+05
    46    0.13356E+04    0.10716E+00    0.75537E+00    0.45998E+07    0.24103E+05
    47    0.13548E+04    0.11477E+00    0.57517E+00    0.45823E+07    0.23588E+05
    48    0.13741E+04    0.12269E+00    0.38534E+00    0.45638E+07    0.23089E+05
    49    0.13936E+04    0.13090E+00    0.18854E+00    0.45444E+07    0.22607E+05
    50    0.14137E+04    0.13938E+00   -0.19330E-01    0.45242E+07    0.22144E+05
    51    0.14339E+04    0.14808E+00   -0.24356E+00    0.45033E+07    0.21702E+05
    52    0.14546E+04    0.15709E+00   -0.48855E+00    0.44818E+07    0.21277E+05
    53    0.14754E+04    0.16657E+00   -0.75664E+00    0.44596E+07    0.20865E+05
    54    0.14962E+04    0.17649E+00   -0.10422E+01    0.44368E+07    0.20462E+05
    55    0.15171E+04    0.18684E+00   -0.13394E+01    0.44135E+07    0.20065E+05
    56    0.15385E+04    0.19748E+00   -0.16491E+01    0.43896E+07    0.19670E+05
    57    0.15602E+04    0.20829E+00   -0.19711E+01    0.43654E+07    0.19280E+05
    58    0.15823E+04    0.21927E+00   -0.23067E+01    0.43406E+07    0.18897E+05
    59    0.16046E+04    0.23046E+00   -0.26569E+01    0.43155E+07    0.18523E+05
    60    0.16271E+04    0.24191E+00   -0.30215E+01    0.42900E+07    0.18161E+05
    61    0.16503E+04    0.25370E+00   -0.33998E+01    0.42642E+07    0.17814E+05
    62    0.16734E+04    0.26582E+00   -0.37924E+01    0.42381E+07    0.17479E+05
    63    0.16967E+04    0.27824E+00   -0.41996E+01    0.42117E+07    0.17158E+05
    64    0.17204E+04    0.29096E+00   -0.46220E+01    0.41850E+07    0.16847E+05
    65    0.17443E+04    0.30396E+00   -0.50598E+01    0.41582E+07    0.16545E+05
    66    0.17685E+04    0.31717E+00   -0.55107E+01    0.41313E+07    0.16252E+05
    67    0.17929E+04    0.33060E+00   -0.59724E+01    0.41042E+07    0.15967E+05
    68    0.18179E+04    0.34426E+00   -0.64439E+01    0.40770E+07    0.15687E+05
    69    0.18430E+04    0.35812E+00   -0.69243E+01    0.40497E+07    0.15413E+05
    70    0.18686E+04    0.37221E+00   -0.74160E+01    0.40224E+07    0.15143E+05
    71    0.18944E+04    0.38650E+00   -0.79218E+01    0.39951E+07    0.14878E+05
    72    0.19204E+04    0.40097E+00   -0.84425E+01    0.39677E+07    0.14616E+05
    73    0.19467E+04    0.41558E+00   -0.89778E+01    0.39402E+07    0.14359E+05
    74    0.19732E+04    0.43031E+00   -0.95260E+01    0.39128E+07    0.14109E+05
    75    0.20000E+04    0.44518E+00   -0.10085E+02    0.38853E+07    0.13865E+05
    76    0.20272E+04    0.46018E+00   -0.10653E+02    0.38578E+07    0.13629E+05
    77    0.20547E+04    0.47530E+00   -0.11230E+02    0.38303E+07    0.13400E+05
    78    0.20826E+04    0.49057E+00   -0.11817E+02    0.38029E+07    0.13178E+05
    79    0.21108E+04    0.50592E+00   -0.12411E+02    0.37754E+07    0.12964E+05
    80    0.21394E+04    0.52135E+00   -0.13013E+02    0.37480E+07    0.12755E+05
    81    0.21682E+04    0.53682E+00   -0.13624E+02    0.37207E+07    0.12553E+05
    82    0.21974E+04    0.55234E+00   -0.14242E+02    0.36935E+07    0.12357E+05
    83    0.22269E+04    0.56788E+00   -0.14868E+02    0.36663E+07    0.12166E+05
    84    0.22566E+04    0.58343E+00   -0.15500E+02    0.36393E+07    0.11979E+05
    85    0.22866E+04    0.59896E+00   -0.16139E+02    0.36123E+07    0.11796E+05
    86    0.23167E+04    0.61448E+00   -0.16783E+02    0.35855E+07    0.11616E+05
    87    0.23474E+04    0.62996E+00   -0.17432E+02    0.35588E+07    0.11439E+05
    88    0.23780E+04    0.64540E+00   -0.18085E+02    0.35322E+07    0.11265E+05
    89    0.24090E+04    0.66079E+00   -0.18745E+02    0.35058E+07    0.11095E+05
    90    0.24403E+04    0.67608E+00   -0.19406E+02    0.34795E+07    0.10927E+05
