#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.41096E+04    0.74482E-01    0.24389E-01    0.87919E+01    0.20257E-07   -0.19837E-02   -0.17179E-04
     3    0.29479E+04    0.11072E+00    0.28244E-01    0.70137E+01    0.24865E-07   -0.24460E-02   -0.21902E-04
     4    0.23722E+04    0.12233E+00    0.27851E-01    0.57216E+01    0.29038E-07   -0.26070E-02   -0.22714E-04
     5    0.20310E+04    0.10960E+00    0.24581E-01    0.46176E+01    0.32983E-07   -0.26621E-02   -0.20743E-04
     6    0.18087E+04    0.83366E-01    0.19973E-01    0.36631E+01    0.36765E-07   -0.26635E-02   -0.17004E-04
     7    0.16564E+04    0.55585E-01    0.15266E-01    0.28575E+01    0.40394E-07   -0.26319E-02   -0.12454E-04
     8    0.15490E+04    0.33967E-01    0.11230E-01    0.21985E+01    0.43871E-07   -0.25841E-02   -0.79011E-05
     9    0.14721E+04    0.20781E-01    0.81923E-02    0.16783E+01    0.47201E-07   -0.25296E-02   -0.39406E-05
    10    0.14162E+04    0.14534E-01    0.61795E-02    0.12899E+01    0.50376E-07   -0.24694E-02   -0.94583E-06
    11    0.13749E+04    0.12343E-01    0.50588E-02    0.10262E+01    0.53411E-07   -0.24018E-02    0.89075E-06
    12    0.13447E+04    0.11795E-01    0.46373E-02    0.87849E+00    0.56289E-07   -0.23262E-02    0.15330E-05
    13    0.13224E+04    0.11556E-01    0.47182E-02    0.81868E+00    0.59012E-07   -0.22462E-02    0.12339E-05
    14    0.13060E+04    0.11417E-01    0.51225E-02    0.81423E+00    0.61590E-07   -0.21663E-02    0.30583E-06
    15    0.12950E+04    0.11538E-01    0.57348E-02    0.84327E+00    0.64023E-07   -0.20879E-02   -0.92883E-06
    16    0.12890E+04    0.12085E-01    0.64667E-02    0.88852E+00    0.66314E-07   -0.20117E-02   -0.21827E-05
    17    0.12869E+04    0.13083E-01    0.72716E-02    0.93709E+00    0.68469E-07   -0.19373E-02   -0.32977E-05
    18    0.12870E+04    0.14324E-01    0.81184E-02    0.97972E+00    0.70496E-07   -0.18641E-02   -0.41439E-05
    19    0.12898E+04    0.15658E-01    0.89959E-02    0.10105E+01    0.72394E-07   -0.17932E-02   -0.45744E-05
    20    0.12935E+04    0.17032E-01    0.98987E-02    0.10232E+01    0.74166E-07   -0.17254E-02   -0.44970E-05
    21    0.12981E+04    0.18462E-01    0.10824E-01    0.10214E+01    0.75818E-07   -0.16603E-02   -0.40520E-05
    22    0.13040E+04    0.20067E-01    0.11771E-01    0.10101E+01    0.77360E-07   -0.15974E-02   -0.34298E-05
    23    0.13108E+04    0.21946E-01    0.12737E-01    0.99540E+00    0.78796E-07   -0.15366E-02   -0.27977E-05
    24    0.13184E+04    0.24139E-01    0.13721E-01    0.98241E+00    0.80128E-07   -0.14784E-02   -0.22824E-05
    25    0.13267E+04    0.26638E-01    0.14720E-01    0.97068E+00    0.81361E-07   -0.14225E-02   -0.18745E-05
    26    0.13355E+04    0.29390E-01    0.15730E-01    0.96019E+00    0.82501E-07   -0.13689E-02   -0.15506E-05
    27    0.13449E+04    0.32371E-01    0.16754E-01    0.95084E+00    0.83553E-07   -0.13172E-02   -0.13645E-05
    28    0.13548E+04    0.35588E-01    0.17792E-01    0.94302E+00    0.84522E-07   -0.12669E-02   -0.13723E-05
    29    0.13651E+04    0.39025E-01    0.18843E-01    0.93411E+00    0.85407E-07   -0.12181E-02   -0.15634E-05
    30    0.13757E+04    0.42673E-01    0.19907E-01    0.91940E+00    0.86208E-07   -0.11709E-02   -0.18883E-05
    31    0.13866E+04    0.46539E-01    0.20981E-01    0.89508E+00    0.86934E-07   -0.11257E-02   -0.22085E-05
    32    0.13979E+04    0.50616E-01    0.22064E-01    0.85840E+00    0.87592E-07   -0.10828E-02   -0.23919E-05
    33    0.14095E+04    0.54890E-01    0.23156E-01    0.81001E+00    0.88185E-07   -0.10417E-02   -0.24175E-05
    34    0.14213E+04    0.59361E-01    0.24254E-01    0.75161E+00    0.88714E-07   -0.10020E-02   -0.23088E-05
    35    0.14334E+04    0.64032E-01    0.25357E-01    0.68264E+00    0.89183E-07   -0.96357E-03   -0.21547E-05
    36    0.14456E+04    0.68923E-01    0.26461E-01    0.60134E+00    0.89596E-07   -0.92661E-03   -0.20354E-05
    37    0.14578E+04    0.74075E-01    0.27569E-01    0.50733E+00    0.89955E-07   -0.89132E-03   -0.19322E-05
    38    0.14705E+04    0.79529E-01    0.28681E-01    0.40263E+00    0.90264E-07   -0.85785E-03   -0.18112E-05
    39    0.14835E+04    0.85270E-01    0.29796E-01    0.28879E+00    0.90523E-07   -0.82594E-03   -0.16756E-05
    40    0.14966E+04    0.91274E-01    0.30910E-01    0.16700E+00    0.90736E-07   -0.79523E-03   -0.15377E-05
    41    0.15100E+04    0.97530E-01    0.32019E-01    0.37880E-01    0.90905E-07   -0.76541E-03   -0.14079E-05
    42    0.15233E+04    0.10405E+00    0.33123E-01   -0.99660E-01    0.91031E-07   -0.73645E-03   -0.12905E-05
    43    0.15367E+04    0.11085E+00    0.34219E-01   -0.24709E+00    0.91117E-07   -0.70840E-03   -0.11881E-05
    44    0.15501E+04    0.11794E+00    0.35308E-01   -0.40499E+00    0.91165E-07   -0.68128E-03   -0.11032E-05
    45    0.15638E+04    0.12533E+00    0.36387E-01   -0.57388E+00    0.91177E-07   -0.65516E-03   -0.10382E-05
    46    0.15778E+04    0.13302E+00    0.37457E-01   -0.75599E+00    0.91157E-07   -0.63004E-03   -0.99435E-06
    47    0.15919E+04    0.14102E+00    0.38515E-01   -0.95068E+00    0.91104E-07   -0.60595E-03   -0.96642E-06
    48    0.16061E+04    0.14929E+00    0.39560E-01   -0.11539E+01    0.91022E-07   -0.58289E-03   -0.94786E-06
    49    0.16204E+04    0.15781E+00    0.40590E-01   -0.13622E+01    0.90912E-07   -0.56086E-03   -0.93211E-06
    50    0.16351E+04    0.16653E+00    0.41604E-01   -0.15789E+01    0.90776E-07   -0.53985E-03   -0.91262E-06
    51    0.16499E+04    0.17541E+00    0.42600E-01   -0.18087E+01    0.90615E-07   -0.51985E-03   -0.88507E-06
    52    0.16651E+04    0.18454E+00    0.43578E-01   -0.20555E+01    0.90431E-07   -0.50073E-03   -0.85395E-06
    53    0.16804E+04    0.19408E+00    0.44536E-01   -0.23214E+01    0.90225E-07   -0.48234E-03   -0.82596E-06
    54    0.16955E+04    0.20404E+00    0.45474E-01   -0.26005E+01    0.89997E-07   -0.46454E-03   -0.80779E-06
    55    0.17108E+04    0.21441E+00    0.46391E-01   -0.28867E+01    0.89750E-07   -0.44717E-03   -0.80608E-06
    56    0.17265E+04    0.22505E+00    0.47286E-01   -0.31805E+01    0.89484E-07   -0.43014E-03   -0.82463E-06
    57    0.17424E+04    0.23586E+00    0.48159E-01   -0.34824E+01    0.89201E-07   -0.41351E-03   -0.85565E-06
    58    0.17587E+04    0.24683E+00    0.49008E-01   -0.37941E+01    0.88901E-07   -0.39742E-03   -0.88852E-06
    59    0.17751E+04    0.25798E+00    0.49832E-01   -0.41170E+01    0.88585E-07   -0.38198E-03   -0.91261E-06
    60    0.17917E+04    0.26935E+00    0.50631E-01   -0.44515E+01    0.88254E-07   -0.36732E-03   -0.91734E-06
    61    0.18087E+04    0.28104E+00    0.51403E-01   -0.47974E+01    0.87908E-07   -0.35351E-03   -0.89670E-06
    62    0.18257E+04    0.29302E+00    0.52148E-01   -0.51554E+01    0.87549E-07   -0.34045E-03   -0.86305E-06
    63    0.18428E+04    0.30526E+00    0.52865E-01   -0.55262E+01    0.87178E-07   -0.32800E-03   -0.83329E-06
    64    0.18603E+04    0.31778E+00    0.53554E-01   -0.59105E+01    0.86796E-07   -0.31600E-03   -0.82430E-06
    65    0.18778E+04    0.33055E+00    0.54216E-01   -0.63085E+01    0.86404E-07   -0.30431E-03   -0.85296E-06
    66    0.18958E+04    0.34350E+00    0.54848E-01   -0.67181E+01    0.86002E-07   -0.29281E-03   -0.92913E-06
    67    0.19139E+04    0.35665E+00    0.55451E-01   -0.71364E+01    0.85593E-07   -0.28150E-03   -0.10349E-05
