#    L    TT             EE             TE             PP             TP          
     2    0.35633E+07    0.93014E+00    0.16135E+04    0.84568E+08    0.17878E+08
     3    0.25682E+07    0.12271E+01    0.14856E+04    0.11518E+09    0.18403E+08
     4    0.19821E+07    0.13860E+01    0.13253E+04    0.13697E+09    0.18194E+08
     5    0.15979E+07    0.13912E+01    0.11521E+04    0.15259E+09    0.17689E+08
     6    0.13277E+07    0.12802E+01    0.98324E+03    0.16367E+09    0.17050E+08
     7    0.11280E+07    0.11062E+01    0.82918E+03    0.17145E+09    0.16363E+08
     8    0.97476E+06    0.91553E+00    0.69485E+03    0.17675E+09    0.15670E+08
     9    0.85390E+06    0.74041E+00    0.58196E+03    0.18017E+09    0.14991E+08
    10    0.75622E+06    0.59747E+00    0.48997E+03    0.18214E+09    0.14334E+08
    11    0.67599E+06    0.49023E+00    0.41697E+03    0.18302E+09    0.13708E+08
    12    0.60885E+06    0.41452E+00    0.36016E+03    0.18301E+09    0.13111E+08
    13    0.55202E+06    0.36256E+00    0.31632E+03    0.18230E+09    0.12543E+08
    14    0.50328E+06    0.32697E+00    0.28226E+03    0.18107E+09    0.12005E+08
    15    0.46111E+06    0.30144E+00    0.25525E+03    0.17942E+09    0.11496E+08
    16    0.42425E+06    0.28046E+00    0.23293E+03    0.17745E+09    0.11015E+08
    17    0.39185E+06    0.26115E+00    0.21390E+03    0.17522E+09    0.10561E+08
    18    0.36315E+06    0.24143E+00    0.19705E+03    0.17281E+09    0.10131E+08
    19    0.33759E+06    0.22090E+00    0.18156E+03    0.17025E+09    0.97241E+07
    20    0.31468E+06    0.19978E+00    0.16684E+03    0.16756E+09    0.93381E+07
    21    0.29408E+06    0.17891E+00    0.15284E+03    0.16480E+09    0.89722E+07
    22    0.27547E+06    0.15935E+00    0.13970E+03    0.16199E+09    0.86255E+07
    23    0.25859E+06    0.14195E+00    0.12765E+03    0.15915E+09    0.82966E+07
    24    0.24323E+06    0.12728E+00    0.11685E+03    0.15629E+09    0.79842E+07
    25    0.22919E+06    0.11541E+00    0.10721E+03    0.15343E+09    0.76873E+07
    26    0.21634E+06    0.10616E+00    0.98609E+02    0.15058E+09    0.74051E+07
    27    0.20453E+06    0.99171E-01    0.91028E+02    0.14776E+09    0.71366E+07
    28    0.19365E+06    0.94054E-01    0.84448E+02    0.14496E+09    0.68811E+07
    29    0.18359E+06    0.90347E-01    0.78779E+02    0.14219E+09    0.66374E+07
    30    0.17427E+06    0.87610E-01    0.73879E+02    0.13946E+09    0.64046E+07
