#    L    TT             EE             TE             PP             TP          
     2    0.10914E+04    0.52221E-01    0.33832E+01    0.10361E+07    0.30547E+05
     3    0.10225E+04    0.85855E-01    0.42359E+01    0.15930E+07    0.36414E+05
     4    0.95641E+03    0.97337E-01    0.43661E+01    0.20856E+07    0.39151E+05
     5    0.90493E+03    0.87276E-01    0.40639E+01    0.25192E+07    0.40211E+05
     6    0.86736E+03    0.65333E-01    0.35545E+01    0.29005E+07    0.40346E+05
     7    0.84125E+03    0.42176E-01    0.29796E+01    0.32373E+07    0.39973E+05
     8    0.82361E+03    0.24563E-01    0.24282E+01    0.35358E+07    0.39252E+05
     9    0.81243E+03    0.14301E-01    0.19520E+01    0.38015E+07    0.38268E+05
    10    0.80637E+03    0.98133E-02    0.15751E+01    0.40381E+07    0.37141E+05
    11    0.80404E+03    0.83793E-02    0.13056E+01    0.42502E+07    0.36021E+05
    12    0.80556E+03    0.78586E-02    0.11415E+01    0.44397E+07    0.34960E+05
    13    0.80906E+03    0.71736E-02    0.10664E+01    0.46089E+07    0.33941E+05
    14    0.81356E+03    0.63390E-02    0.10589E+01    0.47606E+07    0.32936E+05
    15    0.81945E+03    0.56416E-02    0.10975E+01    0.48965E+07    0.31943E+05
    16    0.82723E+03    0.53308E-02    0.11622E+01    0.50181E+07    0.30965E+05
    17    0.83675E+03    0.54554E-02    0.12362E+01    0.51269E+07    0.30021E+05
    18    0.84701E+03    0.58141E-02    0.13076E+01    0.52243E+07    0.29123E+05
    19    0.85881E+03    0.62546E-02    0.13734E+01    0.53110E+07    0.28255E+05
    20    0.87049E+03    0.67191E-02    0.14299E+01    0.53877E+07    0.27400E+05
    21    0.88244E+03    0.72136E-02    0.14776E+01    0.54554E+07    0.26570E+05
    22    0.89497E+03    0.78475E-02    0.15171E+01    0.55154E+07    0.25778E+05
    23    0.90786E+03    0.87194E-02    0.15528E+01    0.55680E+07    0.25019E+05
    24    0.92113E+03    0.98712E-02    0.15893E+01    0.56137E+07    0.24285E+05
    25    0.93473E+03    0.11299E-01    0.16282E+01    0.56532E+07    0.23576E+05
    26    0.94848E+03    0.12953E-01    0.16711E+01    0.56870E+07    0.22894E+05
    27    0.96263E+03    0.14814E-01    0.17164E+01    0.57156E+07    0.22245E+05
    28    0.97704E+03    0.16892E-01    0.17625E+01    0.57395E+07    0.21630E+05
    29    0.99177E+03    0.19162E-01    0.18073E+01    0.57587E+07    0.21047E+05
    30    0.10067E+04    0.21608E-01    0.18470E+01    0.57733E+07    0.20490E+05
    31    0.10218E+04    0.24242E-01    0.18788E+01    0.57840E+07    0.19952E+05
    32    0.10372E+04    0.27067E-01    0.19006E+01    0.57912E+07    0.19427E+05
    33    0.10529E+04    0.30083E-01    0.19125E+01    0.57952E+07    0.18920E+05
    34    0.10688E+04    0.33296E-01    0.19153E+01    0.57961E+07    0.18437E+05
    35    0.10849E+04    0.36701E-01    0.19074E+01    0.57942E+07    0.17978E+05
    36    0.11011E+04    0.40306E-01    0.18861E+01    0.57897E+07    0.17537E+05
    37    0.11174E+04    0.44149E-01    0.18515E+01    0.57828E+07    0.17110E+05
