#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.192760E+08   0.192760E+08   0.256880E+08   0.256876E+08   0.192761E+08   0.192760E+08   0.192760E+08   0.192824E+08  -0.465606E+00   0.979079E+07   0.979079E+07   0.583434E+01
   0.112819E-04   0.192760E+08   0.192760E+08   0.256850E+08   0.256845E+08   0.192761E+08   0.192760E+08   0.192760E+08   0.192824E+08  -0.465606E+00   0.979078E+07   0.979078E+07   0.644818E+01
   0.124693E-04   0.192760E+08   0.192760E+08   0.256814E+08   0.256808E+08   0.192761E+08   0.192760E+08   0.192760E+08   0.192824E+08  -0.465606E+00   0.979078E+07   0.979078E+07   0.712656E+01
   0.137816E-04   0.192760E+08   0.192760E+08   0.256769E+08   0.256762E+08   0.192761E+08   0.192760E+08   0.192760E+08   0.192824E+08  -0.465605E+00   0.979078E+07   0.979078E+07   0.787624E+01
   0.152321E-04   0.192760E+08   0.192760E+08   0.256715E+08   0.256706E+08   0.192761E+08   0.192760E+08   0.192760E+08   0.192824E+08  -0.465605E+00   0.979077E+07   0.979077E+07   0.870469E+01
   0.168352E-04   0.192760E+08   0.192760E+08   0.256649E+08   0.256638E+08   0.192761E+08   0.192760E+08   0.192760E+08   0.192824E+08  -0.465605E+00   0.979077E+07   0.979077E+07   0.962017E+01
   0.186070E-04   0.192760E+08   0.192760E+08   0.256568E+08   0.256555E+08   0.192761E+08   0.192760E+08   0.192760E+08   0.192824E+08  -0.465604E+00   0.979076E+07   0.979076E+07   0.106318E+02
   0.205653E-04   0.192759E+08   0.192759E+08   0.256469E+08   0.256453E+08   0.192760E+08   0.192760E+08   0.192759E+08   0.192824E+08  -0.465604E+00   0.979075E+07   0.979075E+07   0.117495E+02
   0.227297E-04   0.192759E+08   0.192759E+08   0.256349E+08   0.256329E+08   0.192760E+08   0.192759E+08   0.192759E+08   0.192823E+08  -0.465603E+00   0.979074E+07   0.979074E+07   0.129845E+02
   0.251219E-04   0.192759E+08   0.192759E+08   0.256202E+08   0.256178E+08   0.192760E+08   0.192759E+08   0.192759E+08   0.192823E+08  -0.465602E+00   0.979073E+07   0.979072E+07   0.143489E+02
