#    L    TT             EE             TE             PP             TP          
     2    0.12918E+04    0.55952E-01    0.30132E+01    0.90534E+06    0.37150E+05
     3    0.12212E+04    0.90280E-01    0.38969E+01    0.13922E+07    0.45982E+05
     4    0.11328E+04    0.98749E-01    0.41158E+01    0.18268E+07    0.50389E+05
     5    0.10573E+04    0.84697E-01    0.38875E+01    0.22119E+07    0.52367E+05
     6    0.99911E+03    0.60301E-01    0.34261E+01    0.25527E+07    0.52982E+05
     7    0.95609E+03    0.37057E-01    0.28799E+01    0.28554E+07    0.52809E+05
     8    0.92456E+03    0.21002E-01    0.23511E+01    0.31250E+07    0.52109E+05
     9    0.90206E+03    0.12633E-01    0.18950E+01    0.33660E+07    0.51051E+05
    10    0.88682E+03    0.94103E-02    0.15371E+01    0.35816E+07    0.49797E+05
    11    0.87691E+03    0.83791E-02    0.12881E+01    0.37758E+07    0.48505E+05
    12    0.87202E+03    0.77413E-02    0.11480E+01    0.39498E+07    0.47215E+05
    13    0.87014E+03    0.68384E-02    0.10969E+01    0.41059E+07    0.45937E+05
    14    0.87014E+03    0.60050E-02    0.11089E+01    0.42464E+07    0.44672E+05
    15    0.87223E+03    0.54874E-02    0.11585E+01    0.43727E+07    0.43420E+05
    16    0.87673E+03    0.54080E-02    0.12239E+01    0.44861E+07    0.42179E+05
    17    0.88341E+03    0.57043E-02    0.12932E+01    0.45880E+07    0.40954E+05
    18    0.89119E+03    0.61038E-02    0.13600E+01    0.46795E+07    0.39756E+05
    19    0.90088E+03    0.65279E-02    0.14218E+01    0.47613E+07    0.38585E+05
    20    0.91078E+03    0.70176E-02    0.14745E+01    0.48340E+07    0.37446E+05
    21    0.92123E+03    0.76328E-02    0.15180E+01    0.48986E+07    0.36346E+05
    22    0.93247E+03    0.85047E-02    0.15534E+01    0.49560E+07    0.35291E+05
    23    0.94423E+03    0.96739E-02    0.15886E+01    0.50066E+07    0.34269E+05
    24    0.95653E+03    0.11118E-01    0.16309E+01    0.50509E+07    0.33272E+05
    25    0.96929E+03    0.12828E-01    0.16778E+01    0.50894E+07    0.32311E+05
    26    0.98236E+03    0.14763E-01    0.17263E+01    0.51227E+07    0.31397E+05
    27    0.99597E+03    0.16903E-01    0.17743E+01    0.51512E+07    0.30526E+05
    28    0.10100E+04    0.19256E-01    0.18208E+01    0.51752E+07    0.29691E+05
    29    0.10244E+04    0.21802E-01    0.18618E+01    0.51949E+07    0.28885E+05
    30    0.10392E+04    0.24531E-01    0.18926E+01    0.52104E+07    0.28103E+05
    31    0.10542E+04    0.27465E-01    0.19135E+01    0.52221E+07    0.27346E+05
    32    0.10695E+04    0.30617E-01    0.19253E+01    0.52305E+07    0.26616E+05
    33    0.10852E+04    0.33973E-01    0.19253E+01    0.52360E+07    0.25915E+05
    34    0.11012E+04    0.37530E-01    0.19114E+01    0.52385E+07    0.25246E+05
    35    0.11174E+04    0.41323E-01    0.18837E+01    0.52384E+07    0.24602E+05
    36    0.11338E+04    0.45398E-01    0.18424E+01    0.52358E+07    0.23977E+05
    37    0.11503E+04    0.49771E-01    0.17908E+01    0.52309E+07    0.23371E+05
    38    0.11673E+04    0.54453E-01    0.17334E+01    0.52239E+07    0.22783E+05
    39    0.11847E+04    0.59423E-01    0.16690E+01    0.52149E+07    0.22216E+05
    40    0.12022E+04    0.64659E-01    0.15943E+01    0.52041E+07    0.21670E+05
    41    0.12200E+04    0.70150E-01    0.15068E+01    0.51914E+07    0.21146E+05
    42    0.12379E+04    0.75908E-01    0.14056E+01    0.51771E+07    0.20643E+05
    43    0.12559E+04    0.81955E-01    0.12905E+01    0.51613E+07    0.20156E+05
    44    0.12741E+04    0.88294E-01    0.11622E+01    0.51441E+07    0.19682E+05
    45    0.12926E+04    0.94941E-01    0.10216E+01    0.51255E+07    0.19220E+05
    46    0.13115E+04    0.10191E+00    0.86725E+00    0.51058E+07    0.18767E+05
    47    0.13305E+04    0.10919E+00    0.69968E+00    0.50850E+07    0.18325E+05
    48    0.13497E+04    0.11678E+00    0.52241E+00    0.50632E+07    0.17897E+05
    49    0.13691E+04    0.12465E+00    0.33837E+00    0.50404E+07    0.17486E+05
    50    0.13890E+04    0.13276E+00    0.14373E+00    0.50168E+07    0.17095E+05
    51    0.14090E+04    0.14108E+00   -0.66578E-01    0.49925E+07    0.16726E+05
    52    0.14295E+04    0.14970E+00   -0.29692E+00    0.49674E+07    0.16376E+05
    53    0.14501E+04    0.15876E+00   -0.54963E+00    0.49416E+07    0.16040E+05
    54    0.14706E+04    0.16826E+00   -0.81906E+00    0.49152E+07    0.15715E+05
    55    0.14912E+04    0.17820E+00   -0.10995E+01    0.48883E+07    0.15395E+05
    56    0.15123E+04    0.18842E+00   -0.13915E+01    0.48609E+07    0.15079E+05
    57    0.15337E+04    0.19881E+00   -0.16954E+01    0.48330E+07    0.14766E+05
    58    0.15555E+04    0.20938E+00   -0.20124E+01    0.48046E+07    0.14458E+05
    59    0.15774E+04    0.22016E+00   -0.23438E+01    0.47759E+07    0.14157E+05
    60    0.15996E+04    0.23118E+00   -0.26894E+01    0.47467E+07    0.13865E+05
    61    0.16224E+04    0.24253E+00   -0.30488E+01    0.47172E+07    0.13582E+05
