#           k/h    P           
    0.10000E-03    0.76216E+03
    0.10202E-03    0.77693E+03
    0.10408E-03    0.79199E+03
    0.10618E-03    0.80733E+03
    0.10833E-03    0.82298E+03
    0.11052E-03    0.83892E+03
    0.11275E-03    0.85518E+03
    0.11503E-03    0.87175E+03
    0.11735E-03    0.88864E+03
    0.11972E-03    0.90585E+03
    0.12214E-03    0.92340E+03
    0.12461E-03    0.94129E+03
    0.12712E-03    0.95953E+03
    0.12969E-03    0.97812E+03
    0.13231E-03    0.99706E+03
    0.13499E-03    0.10164E+04
    0.13771E-03    0.10361E+04
    0.14049E-03    0.10561E+04
    0.14333E-03    0.10766E+04
    0.14623E-03    0.10974E+04
    0.14918E-03    0.11187E+04
    0.15220E-03    0.11404E+04
    0.15527E-03    0.11624E+04
    0.15841E-03    0.11850E+04
    0.16161E-03    0.12079E+04
    0.16487E-03    0.12313E+04
    0.16820E-03    0.12551E+04
    0.17160E-03    0.12794E+04
    0.17507E-03    0.13042E+04
    0.17860E-03    0.13295E+04
    0.18221E-03    0.13552E+04
    0.18589E-03    0.13814E+04
    0.18965E-03    0.14082E+04
    0.19348E-03    0.14354E+04
    0.19739E-03    0.14632E+04
    0.20138E-03    0.14915E+04
    0.20544E-03    0.15204E+04
    0.20959E-03    0.15498E+04
    0.21383E-03    0.15798E+04
    0.21815E-03    0.16104E+04
    0.22255E-03    0.16415E+04
    0.22705E-03    0.16733E+04
    0.23164E-03    0.17057E+04
    0.23632E-03    0.17387E+04
    0.24109E-03    0.17723E+04
    0.24596E-03    0.18066E+04
    0.25093E-03    0.18415E+04
    0.25600E-03    0.18771E+04
    0.26117E-03    0.19134E+04
    0.26645E-03    0.19504E+04
    0.27183E-03    0.19881E+04
    0.27732E-03    0.20265E+04
    0.28292E-03    0.20657E+04
    0.28864E-03    0.21056E+04
    0.29447E-03    0.21463E+04
    0.30042E-03    0.21877E+04
    0.30649E-03    0.22300E+04
    0.31268E-03    0.22730E+04
    0.31899E-03    0.23169E+04
    0.32544E-03    0.23617E+04
    0.33201E-03    0.24072E+04
    0.33872E-03    0.24537E+04
    0.34556E-03    0.25010E+04
    0.35254E-03    0.25493E+04
    0.35966E-03    0.25985E+04
    0.36693E-03    0.26486E+04
    0.37434E-03    0.26996E+04
    0.38190E-03    0.27517E+04
    0.38962E-03    0.28047E+04
    0.39749E-03    0.28588E+04
    0.40552E-03    0.29138E+04
    0.41371E-03    0.29700E+04
    0.42207E-03    0.30272E+04
    0.43060E-03    0.30854E+04
    0.43929E-03    0.31448E+04
    0.44817E-03    0.32053E+04
    0.45722E-03    0.32670E+04
    0.46646E-03    0.33298E+04
    0.47588E-03    0.33938E+04
    0.48550E-03    0.34590E+04
    0.49530E-03    0.35255E+04
    0.50531E-03    0.35932E+04
    0.51552E-03    0.36622E+04
    0.52593E-03    0.37324E+04
    0.53656E-03    0.38041E+04
    0.54739E-03    0.38770E+04
    0.55845E-03    0.39513E+04
    0.56973E-03    0.40270E+04
    0.58124E-03    0.41042E+04
    0.59299E-03    0.41827E+04
    0.60496E-03    0.42628E+04
    0.61719E-03    0.43443E+04
    0.62965E-03    0.44274E+04
    0.64237E-03    0.45120E+04
    0.65535E-03    0.45982E+04
    0.66859E-03    0.46860E+04
    0.68210E-03    0.47754E+04
    0.69588E-03    0.48664E+04
    0.70993E-03    0.49592E+04
    0.72427E-03    0.50536E+04
    0.73891E-03    0.51498E+04
    0.75383E-03    0.52478E+04
    0.76906E-03    0.53476E+04
    0.78460E-03    0.54492E+04
    0.80045E-03    0.55526E+04
    0.81662E-03    0.56580E+04
    0.83311E-03    0.57653E+04
    0.84994E-03    0.58745E+04
    0.86711E-03    0.59857E+04
    0.88463E-03    0.60989E+04
    0.90250E-03    0.62142E+04
    0.92073E-03    0.63315E+04
    0.93933E-03    0.64510E+04
    0.95831E-03    0.65726E+04
    0.97767E-03    0.66964E+04
    0.99742E-03    0.68224E+04
    0.10176E-02    0.69506E+04
    0.10381E-02    0.70812E+04
    0.10591E-02    0.72140E+04
    0.10805E-02    0.73492E+04
    0.11023E-02    0.74868E+04
    0.11246E-02    0.76268E+04
    0.11473E-02    0.77692E+04
    0.11705E-02    0.79142E+04
    0.11941E-02    0.80616E+04
    0.12182E-02    0.82117E+04
    0.12429E-02    0.83643E+04
    0.12680E-02    0.85195E+04
    0.12936E-02    0.86774E+04
    0.13197E-02    0.88380E+04
    0.13464E-02    0.90014E+04
    0.13736E-02    0.91675E+04
    0.14013E-02    0.93364E+04
    0.14296E-02    0.95081E+04
    0.14585E-02    0.96828E+04
    0.14880E-02    0.98603E+04
    0.15180E-02    0.10041E+05
    0.15487E-02    0.10224E+05
    0.15800E-02    0.10411E+05
    0.16119E-02    0.10600E+05
    0.16445E-02    0.10793E+05
    0.16777E-02    0.10988E+05
    0.17116E-02    0.11187E+05
    0.17462E-02    0.11389E+05
    0.17814E-02    0.11594E+05
    0.18174E-02    0.11803E+05
    0.18541E-02    0.12014E+05
    0.18916E-02    0.12229E+05
    0.19298E-02    0.12448E+05
    0.19688E-02    0.12669E+05
    0.20086E-02    0.12894E+05
    0.20491E-02    0.13122E+05
    0.20905E-02    0.13354E+05
    0.21328E-02    0.13589E+05
    0.21758E-02    0.13828E+05
    0.22198E-02    0.14070E+05
    0.22646E-02    0.14315E+05
    0.23104E-02    0.14564E+05
    0.23571E-02    0.14817E+05
    0.24047E-02    0.15072E+05
    0.24533E-02    0.15332E+05
    0.25028E-02    0.15595E+05
    0.25534E-02    0.15861E+05
    0.26050E-02    0.16131E+05
    0.26576E-02    0.16405E+05
    0.27113E-02    0.16682E+05
    0.27660E-02    0.16962E+05
    0.28219E-02    0.17246E+05
    0.28789E-02    0.17534E+05
    0.29371E-02    0.17824E+05
    0.29964E-02    0.18119E+05
    0.30569E-02    0.18417E+05
    0.31187E-02    0.18718E+05
    0.31817E-02    0.19022E+05
    0.32460E-02    0.19330E+05
    0.33115E-02    0.19641E+05
    0.33784E-02    0.19955E+05
    0.34467E-02    0.20273E+05
    0.35163E-02    0.20593E+05
    0.35874E-02    0.20917E+05
    0.36598E-02    0.21244E+05
    0.37338E-02    0.21573E+05
    0.38092E-02    0.21906E+05
    0.38861E-02    0.22241E+05
    0.39646E-02    0.22579E+05
    0.40447E-02    0.22920E+05
    0.41264E-02    0.23263E+05
    0.42098E-02    0.23609E+05
    0.42948E-02    0.23956E+05
    0.43816E-02    0.24307E+05
    0.44701E-02    0.24659E+05
    0.45604E-02    0.25013E+05
    0.46525E-02    0.25369E+05
    0.47465E-02    0.25727E+05
    0.48424E-02    0.26087E+05
    0.49402E-02    0.26448E+05
    0.50400E-02    0.26810E+05
    0.51419E-02    0.27173E+05
    0.52457E-02    0.27537E+05
    0.53517E-02    0.27902E+05
    0.54598E-02    0.28268E+05
    0.55701E-02    0.28634E+05
    0.56826E-02    0.29000E+05
    0.57974E-02    0.29367E+05
    0.59145E-02    0.29733E+05
    0.60340E-02    0.30099E+05
