#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.102076E-04   0.202046E+08   0.202046E+08   0.269259E+08   0.269255E+08   0.202047E+08   0.202046E+08   0.202046E+08   0.202113E+08  -0.457915E+00   0.950876E+07   0.950876E+07   0.585964E+01
   0.112819E-04   0.202045E+08   0.202045E+08   0.269229E+08   0.269224E+08   0.202046E+08   0.202045E+08   0.202045E+08   0.202113E+08  -0.457913E+00   0.950876E+07   0.950876E+07   0.647615E+01
   0.124693E-04   0.202045E+08   0.202045E+08   0.269192E+08   0.269186E+08   0.202046E+08   0.202045E+08   0.202045E+08   0.202112E+08  -0.457910E+00   0.950875E+07   0.950875E+07   0.715747E+01
   0.137816E-04   0.202044E+08   0.202044E+08   0.269146E+08   0.269139E+08   0.202045E+08   0.202044E+08   0.202044E+08   0.202111E+08  -0.457907E+00   0.950875E+07   0.950875E+07   0.791040E+01
   0.152321E-04   0.202043E+08   0.202043E+08   0.269090E+08   0.269082E+08   0.202044E+08   0.202043E+08   0.202043E+08   0.202110E+08  -0.457903E+00   0.950874E+07   0.950874E+07   0.874245E+01
   0.168352E-04   0.202042E+08   0.202042E+08   0.269022E+08   0.269012E+08   0.202043E+08   0.202042E+08   0.202042E+08   0.202109E+08  -0.457899E+00   0.950873E+07   0.950873E+07   0.966189E+01
   0.186070E-04   0.202041E+08   0.202041E+08   0.268940E+08   0.268926E+08   0.202042E+08   0.202041E+08   0.202041E+08   0.202108E+08  -0.457893E+00   0.950873E+07   0.950872E+07   0.106779E+02
   0.205653E-04   0.202039E+08   0.202039E+08   0.268838E+08   0.268822E+08   0.202040E+08   0.202039E+08   0.202039E+08   0.202106E+08  -0.457887E+00   0.950871E+07   0.950871E+07   0.118005E+02
   0.227297E-04   0.202037E+08   0.202037E+08   0.268715E+08   0.268695E+08   0.202038E+08   0.202037E+08   0.202037E+08   0.202104E+08  -0.457878E+00   0.950870E+07   0.950870E+07   0.130408E+02
   0.251219E-04   0.202035E+08   0.202035E+08   0.268564E+08   0.268540E+08   0.202036E+08   0.202035E+08   0.202035E+08   0.202102E+08  -0.457868E+00   0.950868E+07   0.950868E+07   0.144111E+02
   0.277659E-04   0.202032E+08   0.202032E+08   0.268379E+08   0.268350E+08   0.202033E+08   0.202032E+08   0.202032E+08   0.202099E+08  -0.457856E+00   0.950866E+07   0.950866E+07   0.159249E+02
   0.306881E-04   0.202029E+08   0.202029E+08   0.268154E+08   0.268119E+08   0.202030E+08   0.202029E+08   0.202029E+08   0.202096E+08  -0.457841E+00   0.950864E+07   0.950864E+07   0.175970E+02
   0.339179E-04   0.202024E+08   0.202024E+08   0.267880E+08   0.267836E+08   0.202025E+08   0.202025E+08   0.202024E+08   0.202091E+08  -0.457823E+00   0.950861E+07   0.950861E+07   0.194436E+02
   0.374876E-04   0.202019E+08   0.202019E+08   0.267545E+08   0.267491E+08   0.202020E+08   0.202019E+08   0.202019E+08   0.202086E+08  -0.457800E+00   0.950857E+07   0.950857E+07   0.214827E+02
   0.414330E-04   0.202013E+08   0.202013E+08   0.267136E+08   0.267071E+08   0.202014E+08   0.202013E+08   0.202013E+08   0.202080E+08  -0.457773E+00   0.950853E+07   0.950852E+07   0.237340E+02
   0.457936E-04   0.202005E+08   0.202005E+08   0.266637E+08   0.266558E+08   0.202006E+08   0.202005E+08   0.202005E+08   0.202072E+08  -0.457739E+00   0.950847E+07   0.950847E+07   0.262187E+02
   0.506132E-04   0.201996E+08   0.201996E+08   0.266029E+08   0.265932E+08   0.201997E+08   0.201996E+08   0.201996E+08   0.202062E+08  -0.457699E+00   0.950840E+07   0.950840E+07   0.289604E+02
   0.559400E-04   0.201984E+08   0.201984E+08   0.265288E+08   0.265170E+08   0.201985E+08   0.201984E+08   0.201984E+08   0.202051E+08  -0.457649E+00   0.950832E+07   0.950831E+07   0.319844E+02
   0.618274E-04   0.201970E+08   0.201970E+08   0.264386E+08   0.264242E+08   0.201971E+08   0.201970E+08   0.201970E+08   0.202037E+08  -0.457588E+00   0.950822E+07   0.950821E+07   0.353184E+02
   0.683345E-04   0.201953E+08   0.201953E+08   0.263287E+08   0.263112E+08   0.201954E+08   0.201953E+08   0.201953E+08   0.202019E+08  -0.457515E+00   0.950809E+07   0.950808E+07   0.389921E+02
   0.755264E-04   0.201933E+08   0.201932E+08   0.261951E+08   0.261738E+08   0.201933E+08   0.201933E+08   0.201933E+08   0.201998E+08  -0.457425E+00   0.950794E+07   0.950793E+07   0.430372E+02
   0.834752E-04   0.201907E+08   0.201907E+08   0.260327E+08   0.260069E+08   0.201908E+08   0.201907E+08   0.201907E+08   0.201972E+08  -0.457315E+00   0.950775E+07   0.950774E+07   0.474878E+02
   0.922605E-04   0.201876E+08   0.201876E+08   0.258357E+08   0.258043E+08   0.201877E+08   0.201876E+08   0.201876E+08   0.201941E+08  -0.457181E+00   0.950752E+07   0.950751E+07   0.523794E+02
   0.101971E-03   0.201839E+08   0.201838E+08   0.255968E+08   0.255588E+08   0.201839E+08   0.201839E+08   0.201839E+08   0.201903E+08  -0.457019E+00   0.950724E+07   0.950723E+07   0.577491E+02
   0.112702E-03   0.201793E+08   0.201792E+08   0.253078E+08   0.252617E+08   0.201793E+08   0.201793E+08   0.201793E+08   0.201856E+08  -0.456822E+00   0.950690E+07   0.950688E+07   0.636347E+02
   0.124564E-03   0.201737E+08   0.201736E+08   0.249589E+08   0.249032E+08   0.201738E+08   0.201737E+08   0.201737E+08   0.201799E+08  -0.456582E+00   0.950647E+07   0.950645E+07   0.700736E+02
   0.137674E-03   0.201669E+08   0.201668E+08   0.245387E+08   0.244717E+08   0.201670E+08   0.201669E+08   0.201669E+08   0.201731E+08  -0.456292E+00   0.950595E+07   0.950592E+07   0.771017E+02
   0.152163E-03   0.201587E+08   0.201586E+08   0.240345E+08   0.239539E+08   0.201588E+08   0.201587E+08   0.201587E+08   0.201647E+08  -0.455941E+00   0.950530E+07   0.950526E+07   0.847515E+02
   0.168178E-03   0.201488E+08   0.201486E+08   0.234316E+08   0.233352E+08   0.201488E+08   0.201488E+08   0.201488E+08   0.201546E+08  -0.455517E+00   0.950450E+07   0.950445E+07   0.930492E+02
   0.185878E-03   0.201368E+08   0.201366E+08   0.227142E+08   0.225994E+08   0.201368E+08   0.201367E+08   0.201367E+08   0.201424E+08  -0.455006E+00   0.950351E+07   0.950345E+07   0.102011E+03
