#    L    TT             EE             TE             PP             TP          
     2    0.15267E+05    0.57930E-01    0.29045E+02    0.77282E+06   -0.68784E+05
     3    0.12744E+05    0.95451E-01    0.33759E+02    0.11940E+07   -0.75496E+05
     4    0.10893E+05    0.10856E+00    0.33206E+02    0.15687E+07   -0.79022E+05
     5    0.94888E+04    0.97720E-01    0.29446E+02    0.19001E+07   -0.81081E+05
     6    0.83911E+04    0.73478E-01    0.24035E+02    0.21928E+07   -0.82320E+05
     7    0.75113E+04    0.47629E-01    0.18118E+02    0.24522E+07   -0.83063E+05
     8    0.67927E+04    0.27782E-01    0.12498E+02    0.26831E+07   -0.83476E+05
     9    0.61965E+04    0.16106E-01    0.76826E+01    0.28892E+07   -0.83654E+05
    10    0.56923E+04    0.10962E-01    0.39402E+01    0.30734E+07   -0.83614E+05
    11    0.52591E+04    0.93477E-02    0.13355E+01    0.32391E+07   -0.83402E+05
    12    0.48828E+04    0.88110E-02   -0.20457E+00    0.33876E+07   -0.83045E+05
    13    0.45552E+04    0.81140E-02   -0.86184E+00    0.35207E+07   -0.82595E+05
    14    0.42704E+04    0.71827E-02   -0.84586E+00    0.36403E+07   -0.82099E+05
    15    0.40236E+04    0.63463E-02   -0.38053E+00    0.37479E+07   -0.81554E+05
    16    0.38099E+04    0.59196E-02    0.32000E+00    0.38445E+07   -0.80948E+05
    17    0.36220E+04    0.59768E-02    0.10921E+01    0.39312E+07   -0.80283E+05
    18    0.34524E+04    0.63221E-02    0.18026E+01    0.40092E+07   -0.79564E+05
    19    0.33005E+04    0.67666E-02    0.23819E+01    0.40789E+07   -0.78812E+05
    20    0.31643E+04    0.72124E-02    0.27862E+01    0.41409E+07   -0.78045E+05
    21    0.30424E+04    0.76492E-02    0.30231E+01    0.41959E+07   -0.77264E+05
    22    0.29334E+04    0.81820E-02    0.31162E+01    0.42449E+07   -0.76468E+05
    23    0.28356E+04    0.89302E-02    0.31061E+01    0.42881E+07   -0.75662E+05
    24    0.27481E+04    0.99606E-02    0.30347E+01    0.43260E+07   -0.74851E+05
    25    0.26698E+04    0.11288E-01    0.29327E+01    0.43590E+07   -0.74036E+05
    26    0.25994E+04    0.12877E-01    0.28274E+01    0.43876E+07   -0.73220E+05
    27    0.25362E+04    0.14704E-01    0.27354E+01    0.44122E+07   -0.72399E+05
    28    0.24790E+04    0.16768E-01    0.26696E+01    0.44330E+07   -0.71568E+05
    29    0.24274E+04    0.19035E-01    0.26320E+01    0.44501E+07   -0.70728E+05
    30    0.23807E+04    0.21481E-01    0.26180E+01    0.44636E+07   -0.69881E+05
    31    0.23384E+04    0.24117E-01    0.26137E+01    0.44740E+07   -0.69038E+05
    32    0.23007E+04    0.26947E-01    0.26049E+01    0.44816E+07   -0.68210E+05
    33    0.22671E+04    0.29975E-01    0.25866E+01    0.44868E+07   -0.67390E+05
    34    0.22370E+04    0.33207E-01    0.25571E+01    0.44894E+07   -0.66571E+05
    35    0.22102E+04    0.36637E-01    0.25174E+01    0.44899E+07   -0.65751E+05
    36    0.21864E+04    0.40270E-01    0.24677E+01    0.44882E+07   -0.64932E+05
    37    0.21652E+04    0.44142E-01    0.24060E+01    0.44847E+07   -0.64122E+05
    38    0.21463E+04    0.48291E-01    0.23328E+01    0.44793E+07   -0.63324E+05
    39    0.21298E+04    0.52706E-01    0.22508E+01    0.44723E+07   -0.62538E+05
    40    0.21153E+04    0.57369E-01    0.21628E+01    0.44636E+07   -0.61759E+05
    41    0.21029E+04    0.62273E-01    0.20707E+01    0.44535E+07   -0.60984E+05
    42    0.20922E+04    0.67432E-01    0.19728E+01    0.44420E+07   -0.60213E+05
    43    0.20832E+04    0.72864E-01    0.18665E+01    0.44292E+07   -0.59448E+05
    44    0.20756E+04    0.78573E-01    0.17501E+01    0.44152E+07   -0.58688E+05
    45    0.20697E+04    0.84574E-01    0.16219E+01    0.44001E+07   -0.57935E+05
    46    0.20651E+04    0.90879E-01    0.14787E+01    0.43841E+07   -0.57189E+05
    47    0.20617E+04    0.97474E-01    0.13207E+01    0.43670E+07   -0.56452E+05
    48    0.20594E+04    0.10435E+00    0.11515E+01    0.43492E+07   -0.55725E+05
    49    0.20582E+04    0.11146E+00    0.97406E+00    0.43305E+07   -0.55009E+05
    50    0.20584E+04    0.11878E+00    0.78473E+00    0.43112E+07   -0.54306E+05
    51    0.20596E+04    0.12626E+00    0.57879E+00    0.42911E+07   -0.53616E+05
    52    0.20620E+04    0.13400E+00    0.35330E+00    0.42705E+07   -0.52937E+05
    53    0.20652E+04    0.14216E+00    0.10765E+00    0.42493E+07   -0.52267E+05
    54    0.20690E+04    0.15074E+00   -0.15083E+00    0.42275E+07   -0.51605E+05
    55    0.20736E+04    0.15975E+00   -0.41468E+00    0.42053E+07   -0.50946E+05
    56    0.20790E+04    0.16905E+00   -0.68348E+00    0.41827E+07   -0.50291E+05
    57    0.20853E+04    0.17852E+00   -0.95856E+00    0.41596E+07   -0.49640E+05
    58    0.20924E+04    0.18816E+00   -0.12430E+01    0.41362E+07   -0.48995E+05
    59    0.21002E+04    0.19800E+00   -0.15397E+01    0.41123E+07   -0.48359E+05
    60    0.21086E+04    0.20807E+00   -0.18505E+01    0.40882E+07   -0.47735E+05
    61    0.21180E+04    0.21847E+00   -0.21761E+01    0.40638E+07   -0.47123E+05
    62    0.21277E+04    0.22918E+00   -0.25165E+01    0.40390E+07   -0.46522E+05
    63    0.21378E+04    0.24017E+00   -0.28710E+01    0.40141E+07   -0.45931E+05
    64    0.21488E+04    0.25145E+00   -0.32394E+01    0.39890E+07   -0.45349E+05
    65    0.21602E+04    0.26299E+00   -0.36207E+01    0.39637E+07   -0.44774E+05
    66    0.21722E+04    0.27475E+00   -0.40119E+01    0.39382E+07   -0.44204E+05
    67    0.21847E+04    0.28672E+00   -0.44116E+01    0.39127E+07   -0.43639E+05
    68    0.21979E+04    0.29893E+00   -0.48197E+01    0.38871E+07   -0.43080E+05
    69    0.22116E+04    0.31135E+00   -0.52365E+01    0.38615E+07   -0.42527E+05
    70    0.22260E+04    0.32402E+00   -0.56652E+01    0.38358E+07   -0.41980E+05
