#    L    TT             EE             BB             TE          
     2    0.11424E+04    0.53211E-01    0.11049E-05    0.32890E+01
     3    0.10723E+04    0.87070E-01    0.22102E-05    0.41509E+01
     4    0.10003E+04    0.97795E-01    0.36848E-05    0.43037E+01
     5    0.94282E+03    0.86676E-01    0.55290E-05    0.40199E+01
     6    0.90012E+03    0.64036E-01    0.77438E-05    0.35222E+01
     7    0.86985E+03    0.40796E-01    0.10330E-04    0.29538E+01
     8    0.84878E+03    0.23562E-01    0.13289E-04    0.24074E+01
     9    0.83480E+03    0.13810E-01    0.16621E-04    0.19364E+01
    10    0.82648E+03    0.96940E-02    0.20328E-04    0.15648E+01
    11    0.82229E+03    0.84041E-02    0.24411E-04    0.13009E+01
    12    0.82225E+03    0.78694E-02    0.28871E-04    0.11426E+01
    13    0.82443E+03    0.71265E-02    0.33711E-04    0.10735E+01
    14    0.82781E+03    0.62845E-02    0.38931E-04    0.10718E+01
    15    0.83275E+03    0.56310E-02    0.44533E-04    0.11144E+01
    16    0.83972E+03    0.53904E-02    0.50519E-04    0.11800E+01
    17    0.84855E+03    0.55756E-02    0.56891E-04    0.12529E+01
    18    0.85821E+03    0.59580E-02    0.63650E-04    0.13223E+01
    19    0.86949E+03    0.64017E-02    0.70797E-04    0.13863E+01
    20    0.88072E+03    0.68744E-02    0.78335E-04    0.14421E+01
    21    0.89229E+03    0.73992E-02    0.86266E-04    0.14891E+01
    22    0.90449E+03    0.80952E-02    0.94589E-04    0.15274E+01
    23    0.91711E+03    0.90502E-02    0.10331E-03    0.15624E+01
    24    0.93015E+03    0.10292E-01    0.11242E-03    0.16001E+01
    25    0.94355E+03    0.11807E-01    0.12194E-03    0.16411E+01
    26    0.95713E+03    0.13544E-01    0.13185E-03    0.16860E+01
    27    0.97115E+03    0.15488E-01    0.14216E-03    0.17329E+01
    28    0.98546E+03    0.17652E-01    0.15288E-03    0.17800E+01
    29    0.10001E+04    0.20008E-01    0.16399E-03    0.18246E+01
    30    0.10151E+04    0.22537E-01    0.17551E-03    0.18623E+01
    31    0.10301E+04    0.25257E-01    0.18744E-03    0.18913E+01
    32    0.10455E+04    0.28179E-01    0.19976E-03    0.19104E+01
    33    0.10612E+04    0.31295E-01    0.21250E-03    0.19193E+01
    34    0.10772E+04    0.34607E-01    0.22563E-03    0.19181E+01
    35    0.10933E+04    0.38119E-01    0.23917E-03    0.19050E+01
    36    0.11095E+04    0.41847E-01    0.25312E-03    0.18775E+01
    37    0.11259E+04    0.45836E-01    0.26747E-03    0.18372E+01
    38    0.11426E+04    0.50129E-01    0.28223E-03    0.17877E+01
    39    0.11598E+04    0.54707E-01    0.29739E-03    0.17299E+01
    40    0.11770E+04    0.59541E-01    0.31295E-03    0.16639E+01
    41    0.11945E+04    0.64614E-01    0.32892E-03    0.15891E+01
    42    0.12121E+04    0.69939E-01    0.34528E-03    0.15044E+01
    43    0.12298E+04    0.75537E-01    0.36205E-03    0.14083E+01
    44    0.12475E+04    0.81413E-01    0.37922E-03    0.13003E+01
    45    0.12656E+04    0.87583E-01    0.39678E-03    0.11798E+01
    46    0.12840E+04    0.94062E-01    0.41475E-03    0.10446E+01
    47    0.13025E+04    0.10084E+00    0.43311E-03    0.89559E+00
    48    0.13211E+04    0.10790E+00    0.45187E-03    0.73689E+00
    49    0.13400E+04    0.11523E+00    0.47102E-03    0.57209E+00
    50    0.13592E+04    0.12277E+00    0.49056E-03    0.39800E+00
    51    0.13786E+04    0.13050E+00    0.51049E-03    0.21004E+00
    52    0.13985E+04    0.13850E+00    0.53082E-03    0.37059E-02
    53    0.14184E+04    0.14693E+00    0.55153E-03   -0.22362E+00
    54    0.14382E+04    0.15579E+00    0.57263E-03   -0.46661E+00
    55    0.14582E+04    0.16507E+00    0.59412E-03   -0.71980E+00
    56    0.14786E+04    0.17464E+00    0.61599E-03   -0.98414E+00
    57    0.14993E+04    0.18437E+00    0.63825E-03   -0.12598E+01
    58    0.15203E+04    0.19427E+00    0.66089E-03   -0.15480E+01
    59    0.15415E+04    0.20437E+00    0.68392E-03   -0.18500E+01
    60    0.15629E+04    0.21471E+00    0.70733E-03   -0.21657E+01
    61    0.15848E+04    0.22537E+00    0.73112E-03   -0.24945E+01
    62    0.16066E+04    0.23636E+00    0.75529E-03   -0.28371E+01
    63    0.16285E+04    0.24762E+00    0.77984E-03   -0.31941E+01
    64    0.16508E+04    0.25918E+00    0.80477E-03   -0.35662E+01
    65    0.16733E+04    0.27102E+00    0.83009E-03   -0.39536E+01
    66    0.16961E+04    0.28307E+00    0.85579E-03   -0.43541E+01
    67    0.17191E+04    0.29532E+00    0.88187E-03   -0.47653E+01
    68    0.17425E+04    0.30783E+00    0.90833E-03   -0.51857E+01
    69    0.17662E+04    0.32054E+00    0.93517E-03   -0.56138E+01
    70    0.17902E+04    0.33349E+00    0.96240E-03   -0.60517E+01
    71    0.18144E+04    0.34667E+00    0.99002E-03   -0.65019E+01
    72    0.18388E+04    0.36005E+00    0.10180E-02   -0.69658E+01
    73    0.18634E+04    0.37359E+00    0.10464E-02   -0.74438E+01
    74    0.18882E+04    0.38728E+00    0.10752E-02   -0.79348E+01
    75    0.19133E+04    0.40112E+00    0.11044E-02   -0.84372E+01
    76    0.19387E+04    0.41512E+00    0.11339E-02   -0.89502E+01
    77    0.19645E+04    0.42927E+00    0.11639E-02   -0.94735E+01
    78    0.19907E+04    0.44359E+00    0.11942E-02   -0.10008E+02
    79    0.20170E+04    0.45802E+00    0.12250E-02   -0.10551E+02
    80    0.20438E+04    0.47258E+00    0.12562E-02   -0.11102E+02
    81    0.20707E+04    0.48721E+00    0.12877E-02   -0.11662E+02
    82    0.20980E+04    0.50193E+00    0.13197E-02   -0.12231E+02
    83    0.21254E+04    0.51671E+00    0.13521E-02   -0.12808E+02
    84    0.21532E+04    0.53155E+00    0.13849E-02   -0.13391E+02
    85    0.21811E+04    0.54642E+00    0.14181E-02   -0.13981E+02
    86    0.22093E+04    0.56133E+00    0.14517E-02   -0.14578E+02
