#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    42    0.27162E+04   -0.16277E+01    0.59329E-05   -0.16277E+01    0.55877E-01   -0.11447E-06    0.59329E-05   -0.11447E-06    0.12185E-09
    43    0.27466E+04   -0.17420E+01    0.50101E-05   -0.17420E+01    0.60212E-01   -0.10991E-06    0.50101E-05   -0.10991E-06    0.11576E-09
    44    0.27753E+04   -0.18650E+01    0.41838E-05   -0.18650E+01    0.64757E-01   -0.10536E-06    0.41838E-05   -0.10536E-06    0.11006E-09
    45    0.28029E+04   -0.19972E+01    0.34371E-05   -0.19972E+01    0.69520E-01   -0.10020E-06    0.34371E-05   -0.10020E-06    0.10473E-09
    46    0.28294E+04   -0.21406E+01    0.27557E-05   -0.21406E+01    0.74513E-01   -0.93997E-07    0.27557E-05   -0.93997E-07    0.99721E-10
    47    0.28548E+04   -0.22941E+01    0.21348E-05   -0.22941E+01    0.79730E-01   -0.87152E-07    0.21348E-05   -0.87152E-07    0.95022E-10
    48    0.28788E+04   -0.24529E+01    0.15724E-05   -0.24529E+01    0.85167E-01   -0.80252E-07    0.15724E-05   -0.80252E-07    0.90607E-10
    49    0.29018E+04   -0.26130E+01    0.10662E-05   -0.26130E+01    0.90800E-01   -0.73888E-07    0.10662E-05   -0.73888E-07    0.86457E-10
    50    0.29239E+04   -0.27770E+01    0.61411E-06   -0.27770E+01    0.96597E-01   -0.68654E-07    0.61411E-06   -0.68654E-07    0.82550E-10
    51    0.29449E+04   -0.29489E+01    0.21306E-06   -0.29489E+01    0.10252E+00   -0.64984E-07    0.21306E-06   -0.64984E-07    0.78867E-10
    52    0.29652E+04   -0.31329E+01   -0.14307E-06   -0.31329E+01    0.10867E+00   -0.62688E-07   -0.14307E-06   -0.62688E-07    0.75394E-10
    53    0.29843E+04   -0.33310E+01   -0.46125E-06   -0.33310E+01    0.11518E+00   -0.61418E-07   -0.46125E-06   -0.61418E-07    0.72116E-10
    54    0.30023E+04   -0.35374E+01   -0.74842E-06   -0.35374E+01    0.12206E+00   -0.60825E-07   -0.74842E-06   -0.60825E-07    0.69022E-10
    55    0.30194E+04   -0.37463E+01   -0.10115E-05   -0.37463E+01    0.12930E+00   -0.60564E-07   -0.10115E-05   -0.60564E-07    0.66096E-10
    56    0.30358E+04   -0.39583E+01   -0.12564E-05   -0.39583E+01    0.13674E+00   -0.60312E-07   -0.12564E-05   -0.60312E-07    0.63326E-10
    57    0.30516E+04   -0.41744E+01   -0.14840E-05   -0.41744E+01    0.14427E+00   -0.59858E-07   -0.14840E-05   -0.59858E-07    0.60703E-10
    58    0.30668E+04   -0.43971E+01   -0.16942E-05   -0.43971E+01    0.15190E+00   -0.59015E-07   -0.16942E-05   -0.59015E-07    0.58218E-10
    59    0.30813E+04   -0.46285E+01   -0.18869E-05   -0.46285E+01    0.15964E+00   -0.57596E-07   -0.18869E-05   -0.57596E-07    0.55862E-10
    60    0.30951E+04   -0.48698E+01   -0.20619E-05   -0.48698E+01    0.16755E+00   -0.55418E-07   -0.20619E-05   -0.55418E-07    0.53626E-10
    61    0.31086E+04   -0.51211E+01   -0.22193E-05   -0.51211E+01    0.17571E+00   -0.52384E-07   -0.22193E-05   -0.52384E-07    0.51501E-10
    62    0.31212E+04   -0.53828E+01   -0.23601E-05   -0.53828E+01    0.18412E+00   -0.48769E-07   -0.23601E-05   -0.48769E-07    0.49482E-10
    63    0.31332E+04   -0.56549E+01   -0.24855E-05   -0.56549E+01    0.19273E+00   -0.44940E-07   -0.24855E-05   -0.44940E-07    0.47562E-10
    64    0.31449E+04   -0.59376E+01   -0.25966E-05   -0.59376E+01    0.20156E+00   -0.41261E-07   -0.25966E-05   -0.41261E-07    0.45736E-10
    65    0.31560E+04   -0.62305E+01   -0.26946E-05   -0.62305E+01    0.21061E+00   -0.38099E-07   -0.26946E-05   -0.38099E-07    0.43998E-10
    66    0.31669E+04   -0.65310E+01   -0.27807E-05   -0.65310E+01    0.21981E+00   -0.35731E-07   -0.27807E-05   -0.35731E-07    0.42343E-10
    67    0.31773E+04   -0.68367E+01   -0.28559E-05   -0.68367E+01    0.22915E+00   -0.34077E-07   -0.28559E-05   -0.34077E-07    0.40765E-10
    68    0.31876E+04   -0.71467E+01   -0.29209E-05   -0.71467E+01    0.23867E+00   -0.32969E-07   -0.29209E-05   -0.32969E-07    0.39262E-10
