#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    80    0.37997E+04   -0.10586E+02   -0.44829E-04   -0.10586E+02    0.46056E+00   -0.85370E-08   -0.44829E-04   -0.85370E-08    0.11124E-10
    81    0.37942E+04   -0.11139E+02   -0.43726E-04   -0.11139E+02    0.47496E+00   -0.89355E-08   -0.43726E-04   -0.89355E-08    0.10770E-10
    82    0.37898E+04   -0.11698E+02   -0.42659E-04   -0.11698E+02    0.48946E+00   -0.95388E-08   -0.42659E-04   -0.95388E-08    0.10431E-10
    83    0.37862E+04   -0.12264E+02   -0.41625E-04   -0.12264E+02    0.50403E+00   -0.10239E-07   -0.41625E-04   -0.10239E-07    0.10105E-10
    84    0.37837E+04   -0.12836E+02   -0.40623E-04   -0.12836E+02    0.51867E+00   -0.10929E-07   -0.40623E-04   -0.10929E-07    0.97925E-11
    85    0.37820E+04   -0.13416E+02   -0.39652E-04   -0.13416E+02    0.53335E+00   -0.11500E-07   -0.39652E-04   -0.11500E-07    0.94919E-11
    86    0.37812E+04   -0.14005E+02   -0.38710E-04   -0.14005E+02    0.54807E+00   -0.11869E-07   -0.38710E-04   -0.11869E-07    0.92029E-11
    87    0.37815E+04   -0.14601E+02   -0.37795E-04   -0.14601E+02    0.56282E+00   -0.12055E-07   -0.37795E-04   -0.12055E-07    0.89250E-11
    88    0.37824E+04   -0.15204E+02   -0.36907E-04   -0.15204E+02    0.57760E+00   -0.12097E-07   -0.36907E-04   -0.12097E-07    0.86576E-11
    89    0.37842E+04   -0.15814E+02   -0.36045E-04   -0.15814E+02    0.59239E+00   -0.12039E-07   -0.36045E-04   -0.12039E-07    0.84001E-11
    90    0.37869E+04   -0.16429E+02   -0.35208E-04   -0.16429E+02    0.60717E+00   -0.11921E-07   -0.35208E-04   -0.11921E-07    0.81519E-11
    91    0.37903E+04   -0.17050E+02   -0.34394E-04   -0.17050E+02    0.62192E+00   -0.11780E-07   -0.34394E-04   -0.11780E-07    0.79125E-11
    92    0.37945E+04   -0.17674E+02   -0.33603E-04   -0.17674E+02    0.63663E+00   -0.11623E-07   -0.33603E-04   -0.11623E-07    0.76815E-11
    93    0.37996E+04   -0.18303E+02   -0.32835E-04   -0.18303E+02    0.65129E+00   -0.11452E-07   -0.32835E-04   -0.11452E-07    0.74588E-11
    94    0.38053E+04   -0.18934E+02   -0.32088E-04   -0.18934E+02    0.66586E+00   -0.11268E-07   -0.32088E-04   -0.11268E-07    0.72440E-11
    95    0.38117E+04   -0.19569E+02   -0.31362E-04   -0.19569E+02    0.68035E+00   -0.11073E-07   -0.31362E-04   -0.11073E-07    0.70369E-11
    96    0.38187E+04   -0.20206E+02   -0.30657E-04   -0.20206E+02    0.69473E+00   -0.10868E-07   -0.30657E-04   -0.10868E-07    0.68373E-11
    97    0.38266E+04   -0.20845E+02   -0.29972E-04   -0.20845E+02    0.70900E+00   -0.10655E-07   -0.29972E-04   -0.10655E-07    0.66449E-11
    98    0.38353E+04   -0.21484E+02   -0.29307E-04   -0.21484E+02    0.72315E+00   -0.10435E-07   -0.29307E-04   -0.10435E-07    0.64594E-11
    99    0.38444E+04   -0.22126E+02   -0.28660E-04   -0.22126E+02    0.73714E+00   -0.10209E-07   -0.28660E-04   -0.10209E-07    0.62806E-11
   100    0.38543E+04   -0.22766E+02   -0.28031E-04   -0.22766E+02    0.75097E+00   -0.99802E-08   -0.28031E-04   -0.99802E-08    0.61082E-11
   101    0.38648E+04   -0.23408E+02   -0.27420E-04   -0.23408E+02    0.76470E+00   -0.97488E-08   -0.27420E-04   -0.97488E-08    0.59420E-11
