#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.113403E-04   0.161456E+08   0.161456E+08   0.215167E+08   0.215164E+08   0.161457E+08   0.161456E+08   0.161456E+08   0.161510E+08  -0.563978E+00   0.799620E+07   0.799620E+07   0.531012E+01
   0.125329E-04   0.161456E+08   0.161456E+08   0.215143E+08   0.215139E+08   0.161457E+08   0.161456E+08   0.161456E+08   0.161510E+08  -0.563972E+00   0.799618E+07   0.799618E+07   0.586843E+01
   0.138511E-04   0.161455E+08   0.161455E+08   0.215113E+08   0.215108E+08   0.161456E+08   0.161455E+08   0.161455E+08   0.161509E+08  -0.563965E+00   0.799614E+07   0.799614E+07   0.648539E+01
   0.153078E-04   0.161455E+08   0.161455E+08   0.215077E+08   0.215071E+08   0.161456E+08   0.161455E+08   0.161455E+08   0.161509E+08  -0.563956E+00   0.799611E+07   0.799611E+07   0.716715E+01
   0.169178E-04   0.161454E+08   0.161454E+08   0.215033E+08   0.215025E+08   0.161455E+08   0.161454E+08   0.161454E+08   0.161508E+08  -0.563945E+00   0.799606E+07   0.799606E+07   0.792050E+01
   0.186971E-04   0.161453E+08   0.161453E+08   0.214979E+08   0.214969E+08   0.161454E+08   0.161453E+08   0.161453E+08   0.161507E+08  -0.563932E+00   0.799600E+07   0.799600E+07   0.875293E+01
   0.206635E-04   0.161452E+08   0.161452E+08   0.214913E+08   0.214901E+08   0.161453E+08   0.161453E+08   0.161452E+08   0.161506E+08  -0.563916E+00   0.799593E+07   0.799593E+07   0.967271E+01
   0.228367E-04   0.161451E+08   0.161451E+08   0.214832E+08   0.214818E+08   0.161452E+08   0.161451E+08   0.161451E+08   0.161505E+08  -0.563897E+00   0.799585E+07   0.799585E+07   0.106889E+02
   0.252385E-04   0.161450E+08   0.161450E+08   0.214734E+08   0.214717E+08   0.161451E+08   0.161450E+08   0.161450E+08   0.161504E+08  -0.563873E+00   0.799574E+07   0.799574E+07   0.118117E+02
   0.278929E-04   0.161448E+08   0.161448E+08   0.214614E+08   0.214593E+08   0.161449E+08   0.161448E+08   0.161448E+08   0.161502E+08  -0.563844E+00   0.799562E+07   0.799561E+07   0.130520E+02
   0.308264E-04   0.161446E+08   0.161446E+08   0.214468E+08   0.214442E+08   0.161447E+08   0.161446E+08   0.161446E+08   0.161500E+08  -0.563808E+00   0.799546E+07   0.799546E+07   0.144221E+02
   0.340685E-04   0.161444E+08   0.161443E+08   0.214289E+08   0.214257E+08   0.161444E+08   0.161444E+08   0.161444E+08   0.161497E+08  -0.563765E+00   0.799527E+07   0.799527E+07   0.159354E+02
   0.376516E-04   0.161440E+08   0.161440E+08   0.214071E+08   0.214032E+08   0.161441E+08   0.161440E+08   0.161440E+08   0.161494E+08  -0.563712E+00   0.799504E+07   0.799504E+07   0.176066E+02
   0.416115E-04   0.161437E+08   0.161437E+08   0.213804E+08   0.213757E+08   0.161438E+08   0.161437E+08   0.161437E+08   0.161490E+08  -0.563647E+00   0.799475E+07   0.799475E+07   0.194519E+02
   0.459879E-04   0.161432E+08   0.161432E+08   0.213480E+08   0.213422E+08   0.161433E+08   0.161432E+08   0.161432E+08   0.161485E+08  -0.563568E+00   0.799441E+07   0.799441E+07   0.214890E+02
   0.508245E-04   0.161426E+08   0.161426E+08   0.213083E+08   0.213013E+08   0.161427E+08   0.161426E+08   0.161426E+08   0.161480E+08  -0.563471E+00   0.799399E+07   0.799398E+07   0.237373E+02
   0.561699E-04   0.161419E+08   0.161419E+08   0.212601E+08   0.212515E+08   0.161420E+08   0.161419E+08   0.161419E+08   0.161473E+08  -0.563353E+00   0.799347E+07   0.799347E+07   0.262180E+02
   0.620774E-04   0.161411E+08   0.161411E+08   0.212012E+08   0.211908E+08   0.161412E+08   0.161411E+08   0.161411E+08   0.161464E+08  -0.563209E+00   0.799284E+07   0.799284E+07   0.289541E+02
   0.686062E-04   0.161401E+08   0.161400E+08   0.211296E+08   0.211169E+08   0.161401E+08   0.161401E+08   0.161401E+08   0.161453E+08  -0.563034E+00   0.799207E+07   0.799206E+07   0.319706E+02
