#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.143847E+04   0.682161E-01   0.245911E-01   0.295049E+01   0.515788E-07   0.361701E-02  -0.161409E-04
     3   0.126779E+04   0.106255E+00   0.283951E-01   0.299533E+01   0.627753E-07   0.356697E-02  -0.197923E-04
     4   0.118063E+04   0.118756E+00   0.279188E-01   0.290867E+01   0.724136E-07   0.345454E-02  -0.200254E-04
     5   0.112578E+04   0.106668E+00   0.245681E-01   0.263489E+01   0.807707E-07   0.331654E-02  -0.177698E-04
     6   0.109151E+04   0.810819E-01   0.199023E-01   0.226768E+01   0.880416E-07   0.317311E-02  -0.139218E-04
     7   0.107200E+04   0.539796E-01   0.151676E-01   0.187329E+01   0.944173E-07   0.303384E-02  -0.938885E-05
     8   0.106250E+04   0.330006E-01   0.111274E-01   0.149854E+01   0.100036E-06   0.289750E-02  -0.493777E-05
     9   0.106026E+04   0.203134E-01   0.810173E-02   0.117489E+01   0.105013E-06   0.276247E-02  -0.111218E-05
    10   0.106356E+04   0.143723E-01   0.610883E-02   0.922241E+00   0.109420E-06   0.263180E-02   0.173271E-05
    11   0.107049E+04   0.123059E-01   0.500948E-02   0.745960E+00   0.113353E-06   0.251180E-02   0.338927E-05
    12   0.108058E+04   0.117517E-01   0.461147E-02   0.646110E+00   0.116820E-06   0.240219E-02   0.383638E-05
    13   0.109208E+04   0.114937E-01   0.470179E-02   0.614178E+00   0.119927E-06   0.230485E-02   0.330434E-05
    14   0.110518E+04   0.113377E-01   0.511649E-02   0.628530E+00   0.122663E-06   0.221173E-02   0.218326E-05
    15   0.111926E+04   0.114727E-01   0.573356E-02   0.674023E+00   0.125107E-06   0.212449E-02   0.834574E-06
    16   0.113515E+04   0.120809E-01   0.646768E-02   0.730525E+00   0.127264E-06   0.204148E-02  -0.528600E-06
    17   0.115242E+04   0.130771E-01   0.727373E-02   0.782408E+00   0.129163E-06   0.196301E-02  -0.175662E-05
    18   0.116988E+04   0.143127E-01   0.812047E-02   0.820269E+00   0.130842E-06   0.188991E-02  -0.270521E-05
